Symbol,Name,결산월,회계년,주기,영업수익(천원),영업비용(천원),영업이익(천원),당기순이익(천원),총자본(천원),유형자산(천원),유동자산(천원),유동부채(천원),당좌자산(천원),현금및현금성자산(천원),단기금융상품(천원),매출채권(천원),재고자산(천원),총자산(천원),매출원가(천원),매출액(천원),판매비와관리비(천원),비유동부채(천원),영업활동으로인한현금흐름(천원),유무형자산상각비(천원)
A207940,삼성바이오로직스,12,2011,Annual,0.0,12278892.0,-12278892.0,-7922261.0,142006147.0,81759288.0,96980060.0,39277072.0,96980060.0,3935211.0,90000000.0,0.0,0.0,184347767.0,0.0,0.0,12278892.0,3064548.0,23048049.0,147517.0
A207940,삼성바이오로직스,12,2012,Annual,0.0,39711874.0,-39711874.0,-34950450.0,460154687.0,250127282.0,76345609.0,73273317.0,76081663.0,57792180.0,15000000.0,0.0,263945.0,538734342.0,0.0,0.0,39711874.0,5306338.0,-53370555.0,1259529.0
A207940,삼성바이오로직스,12,2013,Annual,43505.0,64923413.0,-64879908.0,-62418552.0,469205824.0,340472890.0,44030486.0,128995008.0,27637524.0,21381783.0,0.0,43505.0,16392962.0,677663285.0,39155.0,43505.0,64884259.0,79462454.0,-67519638.0,7248021.0
A207940,삼성바이오로직스,12,2014,Annual,105148784.0,224689970.0,-119541186.0,-99688402.0,630732247.0,761294236.0,216838130.0,236793886.0,142435724.0,96286617.0,0.0,14937952.0,74402407.0,1355697955.0,124868406.0,105148784.0,99821564.0,488171822.0,-108299233.0,26349697.0
A207940,삼성바이오로직스,12,2015,Annual,91278029.0,294920472.0,-203642444.0,1904945917.0,2774834159.0,890256137.0,192853895.0,1911669204.0,73676555.0,34510062.0,0.0,34958506.0,119177340.0,5960493716.0,114784617.0,91278029.0,180135856.0,1273990354.0,-265513752.0,41628273.0
A207940,삼성바이오로직스,12,2016,Annual,294622021.0,325044659.0,-30422639.0,-176823410.0,4082379460.0,1090959766.0,1461425176.0,2476545193.0,1297205197.0,230337601.0,970000000.0,66461789.0,164219980.0,7533016106.0,268088358.0,294622021.0,56956302.0,974091453.0,-62661298.0,60149889.0
A207940,삼성바이오로직스,12,2017,Annual,464629334.0,398649932.0,65979402.0,-96972116.0,3976450892.0,1513332618.0,620995135.0,2287442106.0,411008418.0,358088091.0,0.0,18518786.0,209986717.0,7183091163.0,332829273.0,464629334.0,65820659.0,919198164.0,149816328.0,69926227.0
A207940,삼성바이오로직스,12,2018,Annual,535805801.0,480127057.0,55678745.0,224109195.0,4155468451.0,1717720988.0,1577683716.0,710529787.0,1275323000.0,17621905.0,550000000.0,112555870.0,302360715.0,5980408648.0,390645859.0,535805801.0,89481197.0,1114410410.0,-33017327.0,91450555.0
A207940,삼성바이오로직스,12,2019,Annual,701591860.0,609849473.0,91742387.0,49637661.0,2737741704.0,1702792524.0,1356261664.0,690505243.0,903791737.0,125100653.0,320000000.0,181123111.0,452469927.0,3824369556.0,509584425.0,701591860.0,100265047.0,396122609.0,10153615.0,132885103.0
A207940,삼성바이오로직스,12,2020,Annual,1164776874.0,872188328.0,292588545.0,250968822.0,2994841068.0,1734019264.0,1743116044.0,588727017.0,1097155947.0,20460165.0,300000000.0,0.0,645960096.0,4367217699.0,748981802.0,1164776874.0,123206526.0,783649614.0,202597144.0,143555540.0
A207940,삼성바이오로직스,12,2021,Annual,1568006928.0,1031512259.0,536494669.0,423177019.0,3415271811.0,2202972181.0,2814680165.0,1106401004.0,1801809374.0,39169916.0,450000000.0,0.0,1012870791.0,5903411709.0,842115489.0,1568006928.0,189396770.0,1381738894.0,451808983.0,160227198.0
A207940,삼성바이오로직스,12,2022,Annual,2437286112.0,1469235518.0,968050594.0,686792937.0,7296603218.0,3083545437.0,4919357579.0,2990676467.0,3676185603.0,757945988.0,2168901000.0,0.0,1243171975.0,12165838880.0,1237054032.0,2437286112.0,232181486.0,1878559194.0,831098845.0,180792187.0
A005380,현대차,12,2011,Annual,42774077000.0,38089664000.0,4684413000.0,4740886000.0,32521634000.0,12524580000.0,17249883000.0,11919397000.0,15417858000.0,1510820000.0,8547166000.0,4469652000.0,1832025000.0,50236010000.0,31945571000.0,42774077000.0,6144093000.0,5794979000.0,6470652000.0,1557975000.0
A005380,현대차,12,2012,Annual,43162401000.0,38857177000.0,4305224000.0,5279509000.0,37019656000.0,13306218000.0,19653944000.0,11153049000.0,17957169000.0,1395068000.0,11658545000.0,3982708000.0,1696775000.0,53945929000.0,32805374000.0,43162401000.0,6051803000.0,5773224000.0,7140705000.0,1654422000.0
A005380,현대차,12,2013,Annual,41691171000.0,37970163000.0,3721008000.0,5181546000.0,41655938000.0,13983358000.0,21284518000.0,10423536000.0,19122100000.0,642836000.0,14055305000.0,3177486000.0,2162418000.0,57714177000.0,31964124000.0,41691171000.0,6006039000.0,5634703000.0,6394874000.0,1619759000.0
A005380,현대차,12,2014,Annual,43045875000.0,39310379000.0,3735496000.0,4915888000.0,45367886000.0,14910734000.0,23624589000.0,10711273000.0,21438028000.0,708379000.0,3274698000.0,3484450000.0,2186561000.0,61343402000.0,33045812000.0,43045875000.0,6264567000.0,5264243000.0,5992078000.0,1613642000.0
A005380,현대차,12,2015,Annual,44439694000.0,40172438000.0,4267256000.0,5435872000.0,49403046000.0,20922177000.0,22098375000.0,12173086000.0,19845292000.0,583280000.0,5975546000.0,3668054000.0,2253083000.0,66978224000.0,33393861000.0,44439694000.0,6778577000.0,5402092000.0,7608673000.0,1779580000.0
A005380,현대차,12,2016,Annual,41713632000.0,39014150000.0,2699482000.0,4101860000.0,52285993000.0,21401181000.0,24175403000.0,11209671000.0,22038863000.0,88021000.0,6454390000.0,4116311000.0,2136540000.0,69737669000.0,32000830000.0,41713632000.0,7013320000.0,6242005000.0,4969587000.0,2214035000.0
A005380,현대차,12,2017,Annual,41604869000.0,39441422000.0,2163447000.0,2551319000.0,53930700000.0,22214136000.0,23299445000.0,10360637000.0,20911100000.0,108022000.0,6525813000.0,2897096000.0,2388345000.0,70075274000.0,32620835000.0,41604869000.0,6820587000.0,5783937000.0,4721004000.0,2303812000.0
A005380,현대차,12,2018,Annual,43160108000.0,43219430000.0,-59322000.0,374888000.0,52242016000.0,22904948000.0,22325069000.0,12737313000.0,19461417000.0,194203000.0,6478598000.0,3868219000.0,2863652000.0,69408737000.0,36403490000.0,43160108000.0,6815940000.0,4429408000.0,1659219000.0,2505942000.0
A005380,현대차,12,2019,Annual,49155693000.0,47575529000.0,1580164000.0,2767666000.0,53520615000.0,24413350000.0,22346792000.0,15148868000.0,19281463000.0,382000000.0,5793630000.0,4733426000.0,3065329000.0,73758825000.0,40324396000.0,49155693000.0,7251133000.0,5089342000.0,4654511000.0,2541463000.0
A005380,현대차,12,2020,Annual,50661002000.0,49892376000.0,768626000.0,526975000.0,53188509000.0,24825586000.0,24612104000.0,17709438000.0,21568636000.0,469990000.0,5293455000.0,4670346000.0,3043468000.0,78252289000.0,41007374000.0,50661002000.0,8885002000.0,7354342000.0,6093376000.0,2847492000.0
A005380,현대차,12,2021,Annual,55605120000.0,54943497000.0,661623000.0,645526000.0,52675012000.0,25264360000.0,23330493000.0,20043791000.0,20650161000.0,653462000.0,4267467000.0,5154923000.0,2680332000.0,79758300000.0,46539009000.0,55605120000.0,8404488000.0,7039497000.0,5664421000.0,3175382000.0
A005380,현대차,12,2022,Annual,65308350000.0,62479781000.0,2828569000.0,3701958000.0,55755815000.0,25644467000.0,23819313000.0,21443574000.0,20279930000.0,4897550000.0,2734699000.0,6967988000.0,3539383000.0,83412349000.0,53137884000.0,65308350000.0,9341897000.0,6212960000.0,6275619000.0,3471724000.0
A000270,기아,12,2011,Annual,27742277000.0,25831120000.0,1911157000.0,1804842000.0,13052330000.0,6762952000.0,6562626000.0,7269167000.0,5362570000.0,1015931000.0,1630000000.0,2496486000.0,1200056000.0,23384425000.0,21915962000.0,27742277000.0,3915158000.0,3062928000.0,2964575000.0,686680000.0
A000270,기아,12,2012,Annual,28007913000.0,26362581000.0,1645332000.0,2136797000.0,14932983000.0,7315103000.0,6742393000.0,6462263000.0,5555896000.0,779580000.0,2360000000.0,1854670000.0,1186497000.0,24480107000.0,22142665000.0,28007913000.0,4219916000.0,3084861000.0,2756165000.0,736730000.0
A000270,기아,12,2013,Annual,28332572000.0,26850949000.0,1481623000.0,2582486000.0,16446760000.0,7455145000.0,8505214000.0,7080451000.0,7378486000.0,919196000.0,3901369000.0,2226053000.0,1126728000.0,26862906000.0,22597591000.0,28332572000.0,4253358000.0,3335695000.0,3790262000.0,840420000.0
A000270,기아,12,2014,Annual,29850115000.0,28415468000.0,1434647000.0,2386091000.0,18368703000.0,7852849000.0,10913812000.0,7217078000.0,9616224000.0,830383000.0,4178938000.0,3281471000.0,1297588000.0,30311721000.0,24124795000.0,29850115000.0,4290673000.0,4725940000.0,1811760000.0,923825000.0
A000270,기아,12,2015,Annual,32699936000.0,30404970000.0,2294966000.0,2507747000.0,20000727000.0,10134746000.0,12275521000.0,9277848000.0,11164872000.0,865977000.0,4038160000.0,4719159000.0,1110649000.0,33986396000.0,25771869000.0,32699936000.0,4633101000.0,4707821000.0,3707799000.0,1058156000.0
A000270,기아,12,2016,Annual,31641854000.0,29694815000.0,1947039000.0,2071480000.0,21620121000.0,10258100000.0,13405152000.0,9654996000.0,12130578000.0,748325000.0,5356749000.0,4365862000.0,1274574000.0,36179511000.0,24768629000.0,31641854000.0,4926186000.0,4904394000.0,3034395000.0,1225150000.0
A000270,기아,12,2017,Annual,32109883000.0,31507274000.0,602609000.0,927052000.0,22137324000.0,10652139000.0,15248186000.0,9123635000.0,13701629000.0,557216000.0,7007794000.0,4013305000.0,1546557000.0,38605013000.0,26573205000.0,32109883000.0,4934069000.0,7344054000.0,3016336000.0,1334363000.0
A000270,기아,12,2018,Annual,31912189000.0,31519548000.0,392641000.0,400796000.0,21997690000.0,10977484000.0,12990133000.0,8132675000.0,11513288000.0,605746000.0,6134125000.0,3071118000.0,1476845000.0,37149602000.0,27116052000.0,31912189000.0,4403496000.0,7019237000.0,2637688000.0,1448545000.0
A000270,기아,12,2019,Annual,33857781000.0,32378733000.0,1479048000.0,1515598000.0,23150218000.0,11365702000.0,13334847000.0,9571234000.0,11852630000.0,1765647000.0,5034096000.0,3230414000.0,1482217000.0,38356281000.0,27896915000.0,33857781000.0,4481818000.0,5634829000.0,2731991000.0,1518124000.0
A000270,기아,12,2020,Annual,34362327000.0,33193198000.0,1169129000.0,765221000.0,23584142000.0,11402998000.0,15667690000.0,12013478000.0,13963092000.0,1524694000.0,5716133000.0,4755405000.0,1704598000.0,41591553000.0,28654868000.0,34362327000.0,4538330000.0,5993933000.0,375060000.0,1556523000.0
A000270,기아,12,2021,Annual,40979570000.0,38160358000.0,2819212000.0,2231008000.0,25575912000.0,11260973000.0,17683237000.0,12926547000.0,16071102000.0,4309804000.0,3762065000.0,4498001000.0,1612135000.0,45188766000.0,33201731000.0,40979570000.0,4958627000.0,6686307000.0,4358394000.0,1582219000.0
A000270,기아,12,2022,Annual,46409721000.0,43408835000.0,3000886000.0,1953513000.0,26470173000.0,11227677000.0,17675474000.0,14444194000.0,14889435000.0,2454561000.0,1851381000.0,3440246000.0,2786039000.0,46715448000.0,37273052000.0,46409721000.0,6135783000.0,5801081000.0,6297261000.0,1655505000.0
A068270,셀트리온,12,2011,Annual,278592584.0,98105905.0,180486679.0,170048650.0,902214940.0,753199606.0,275219373.0,375766959.0,235478986.0,46246331.0,1000000.0,157705692.0,39740387.0,1405342718.0,50626240.0,278592584.0,47479666.0,127360819.0,64082993.0,16620131.0
A068270,셀트리온,12,2012,Annual,348955193.0,151864494.0,197090698.0,171620847.0,1050226675.0,735304296.0,572331415.0,412180846.0,495109951.0,50977724.0,21000000.0,371500965.0,77221464.0,1728599933.0,91916529.0,348955193.0,59947966.0,266192412.0,22554953.0,36201426.0
A068270,셀트리온,12,2013,Annual,224575287.0,123591743.0,100983544.0,103754409.0,1088728465.0,711901971.0,548633794.0,490306287.0,413215413.0,79524136.0,0.0,271232537.0,135418381.0,1972614126.0,66592227.0,224575287.0,56999516.0,393579374.0,137441210.0,47046878.0
A068270,셀트리온,12,2014,Annual,404621868.0,208857850.0,195764018.0,128060384.0,1259408083.0,691753922.0,697541089.0,423054493.0,550999400.0,105159675.0,0.0,338875237.0,146541689.0,2098697249.0,105330387.0,404621868.0,103527463.0,416234673.0,135372089.0,73112781.0
A068270,셀트리온,12,2015,Annual,528784433.0,272155416.0,256629017.0,203449955.0,1683883867.0,670227976.0,943999662.0,607475186.0,786387325.0,139618111.0,5285720.0,619156091.0,157612337.0,2449856665.0,203737018.0,528784433.0,68418398.0,158497611.0,58045978.0,75415974.0
A068270,셀트리온,12,2016,Annual,577574962.0,331357622.0,246217340.0,213235761.0,2072890161.0,649440393.0,1076603084.0,524271609.0,963484541.0,257604839.0,5450335.0,678463204.0,113118543.0,2722746720.0,219182904.0,577574962.0,112174718.0,125584950.0,250706952.0,70999449.0
A068270,셀트리온,12,2017,Annual,828917202.0,351025582.0,477891620.0,362083993.0,2404942242.0,635989042.0,1421211524.0,491067961.0,1280047216.0,413501866.0,138402014.0,713489013.0,141164308.0,3138184505.0,209642675.0,828917202.0,141382907.0,242174302.0,490902876.0,84082640.0
A068270,셀트리온,12,2018,Annual,861884226.0,542471025.0,319413201.0,238274200.0,2604062268.0,677870723.0,1482310008.0,548121290.0,1356592566.0,399558426.0,120426667.0,689472264.0,125717442.0,3370639262.0,347308262.0,861884226.0,195162763.0,218455704.0,352384457.0,110789483.0
A068270,셀트리온,12,2019,Annual,981870269.0,618479171.0,363391098.0,289754685.0,2870667001.0,701428195.0,1610730917.0,517564389.0,1342015242.0,526092843.0,79100000.0,690252563.0,268715675.0,3674522702.0,410455518.0,981870269.0,208023653.0,286291313.0,447415032.0,139943481.0
A068270,셀트리온,12,2020,Annual,1689786997.0,980012857.0,709774140.0,514270058.0,3421287947.0,695641291.0,2294204329.0,900571681.0,1960302974.0,615216684.0,10034381.0,1139308335.0,333901355.0,4781125289.0,734324264.0,1689786997.0,245688593.0,459265661.0,319161648.0,157362954.0
A068270,셀트리온,12,2021,Annual,1615839890.0,898677237.0,717162653.0,575982802.0,3999807932.0,706187829.0,2699784600.0,950175730.0,2193893403.0,1078949146.0,23600000.0,958137041.0,505891197.0,5315369384.0,685970661.0,1615839890.0,212706576.0,365385721.0,802547349.0,168060491.0
A068270,셀트리온,12,2022,Annual,1937469297.0,1318578524.0,618890773.0,511383102.0,4169948803.0,775993733.0,2580534104.0,1105339630.0,2035930934.0,501359477.0,25600000.0,1433189524.0,544603170.0,5571483130.0,1052058068.0,1937469297.0,266520456.0,296194697.0,27368540.0,175291304.0
A005490,POSCO홀딩스,12,2011,Annual,39171703426.0,34841322170.0,4330381256.0,3188844785.0,37598016659.0,21533134776.0,13924795314.0,5015144530.0,6780086622.0,1137882224.0,999286000.0,4220241446.0,7144708692.0,52727876388.0,33077807769.0,39171703426.0,1763514401.0,10114715200.0,3186490773.0,1773223892.0
A005490,POSCO홀딩스,12,2012,Annual,35664933133.0,32875335875.0,2789597258.0,2499522911.0,39164548452.0,22166735299.0,12609470892.0,4543512090.0,7205810631.0,1752559876.0,798796704.0,4087029944.0,5403660260.0,52320436140.0,31041899894.0,35664933133.0,1833435981.0,8612375599.0,5670889311.0,1881192946.0
A005490,POSCO홀딩스,12,2013,Annual,30543544661.0,28328412042.0,2215132620.0,1582595861.0,42311461501.0,23240602989.0,11953479014.0,3704519819.0,7414822416.0,1394314607.0,2318816414.0,3393443840.0,4538656598.0,54242277654.0,26494616858.0,30543544661.0,1833795184.0,8226296334.0,4763525974.0,1970069137.0
A005490,POSCO홀딩스,12,2014,Annual,29218854280.0,26868819225.0,2350035055.0,1138958195.0,42475431291.0,22323214762.0,11623129859.0,3516051872.0,7239561703.0,1742767034.0,693021093.0,3157266492.0,4383568157.0,52597323083.0,24955648906.0,29218854280.0,1913170319.0,6605839921.0,4163084742.0,2141904169.0
A005490,POSCO홀딩스,12,2015,Annual,25607220942.0,23368972153.0,2238248789.0,1318271460.0,43025557447.0,21514149550.0,11427638423.0,3817678457.0,8000627711.0,1634105660.0,3298420976.0,2740103698.0,3427010713.0,51309408699.0,21473390265.0,25607220942.0,1895581888.0,4466172796.0,5139938041.0,2136262902.0
A005490,POSCO홀딩스,12,2016,Annual,24324933260.0,21689596065.0,2635337195.0,1785045916.0,44329446924.0,22257409289.0,11732675843.0,2697251937.0,7737384856.0,120528797.0,4130963325.0,3216208674.0,3995290986.0,52055752946.0,19903596072.0,24324933260.0,1785999993.0,5029054085.0,3839108585.0,2141062338.0
A005490,POSCO홀딩스,12,2017,Annual,28553814576.0,25651361709.0,2902452867.0,2545685289.0,45941454934.0,21561270165.0,14840421236.0,3570147956.0,10296888612.0,332404633.0,5821781737.0,3867713806.0,4543532624.0,53692257510.0,23832803363.0,28553814576.0,1818558346.0,4180654620.0,3553963551.0,2184205890.0
A005490,POSCO홀딩스,12,2018,Annual,30659425434.0,26850049621.0,3809375813.0,1072591563.0,45272101775.0,20154333945.0,16796400047.0,3895972889.0,11508391314.0,259219202.0,7025122000.0,3968372400.0,5288008733.0,54125979686.0,25728293176.0,30659425434.0,1121756445.0,4957905022.0,4775970665.0,2180971464.0
A005490,POSCO홀딩스,12,2019,Annual,30373510739.0,27787151387.0,2586359352.0,1175712402.0,45614185131.0,20132198550.0,18216066010.0,3331446367.0,13227536171.0,978138799.0,7552817000.0,3987041327.0,4988529839.0,55710766417.0,26700873690.0,30373510739.0,1086277697.0,6765134919.0,3600955161.0,2237314817.0
A005490,POSCO홀딩스,12,2020,Annual,26509920446.0,25374723881.0,1135196565.0,965863440.0,45114704099.0,20216932016.0,19579953330.0,5089110670.0,15486123934.0,1822659511.0,9454262144.0,3693535161.0,4093829396.0,56794968502.0,24323352080.0,26509920446.0,1051371801.0,6591153733.0,5157669864.0,2380558960.0
A005490,POSCO홀딩스,12,2021,Annual,39920200837.0,33270600950.0,6649599887.0,5181227349.0,49035424995.0,19772298551.0,25918879999.0,7868269047.0,18295677956.0,2042273512.0,9450771738.0,6017507731.0,7623202043.0,64242758956.0,32136438491.0,39920200837.0,1134162459.0,7339064914.0,4780338457.0,2396971737.0
A005490,POSCO홀딩스,12,2022,Annual,8589818953.0,6914926084.0,1674892869.0,-467852286.0,47171862678.0,145005572.0,4308290115.0,118993022.0,4308290115.0,1415201183.0,2515375275.0,128990993.0,0.0,51149119209.0,6463245690.0,8589818953.0,451680394.0,3858263510.0,-730236922.0,410301873.0
A035420,NAVER,12,2011,Annual,1435148217.0,781102751.0,654045466.0,471702987.0,1595744861.0,265165117.0,904056144.0,215515853.0,904056144.0,199123618.0,243095279.0,177218456.0,0.0,1984793152.0,0.0,1435148217.0,781102751.0,173532437.0,332892394.0,19914851.0
A035420,NAVER,12,2012,Annual,1131382860.0,612497833.0,518885027.0,536116221.0,1984916192.0,360920592.0,1157654571.0,363121102.0,1157654571.0,133462068.0,527896986.0,185499000.0,0.0,2641450894.0,0.0,1131382860.0,612497833.0,293413600.0,561503723.0,20203717.0
A035420,NAVER,12,2013,Annual,1223505708.0,633108161.0,590397547.0,1960643768.0,1614627474.0,556788844.0,752776075.0,375130507.0,752776075.0,101266164.0,244000000.0,169386904.0,0.0,2260146995.0,0.0,1223505708.0,633108161.0,270389014.0,534085313.0,24871525.0
A035420,NAVER,12,2014,Annual,1637164959.0,925265388.0,711899571.0,460655993.0,1911346446.0,681974129.0,1278051845.0,394970221.0,1278051845.0,393569581.0,350659645.0,158624846.0,0.0,2728444360.0,0.0,1637164959.0,925265388.0,422127693.0,644768828.0,28798072.0
A035420,NAVER,12,2015,Annual,2141274744.0,1314783446.0,826491298.0,642595653.0,2375716335.0,662033287.0,1804796319.0,739150464.0,1803725821.0,355121987.0,873657801.0,196311133.0,1070498.0,3383717650.0,0.0,2141274744.0,1314783446.0,268850851.0,786615563.0,32920957.0
A035420,NAVER,12,2016,Annual,2496498317.0,1528147410.0,968350908.0,651815939.0,2709415904.0,666613522.0,2108036835.0,875568258.0,2107154942.0,203718076.0,1103579767.0,238236832.0,881893.0,3856490674.0,0.0,2496498317.0,1528147410.0,271506512.0,842858855.0,32073212.0
A035420,NAVER,12,2017,Annual,2930661325.0,1752423852.0,1178237473.0,849412353.0,3933860625.0,765297081.0,2629855600.0,1266827513.0,2626430965.0,457779231.0,1196197600.0,299591907.0,3424635.0,5342354582.0,0.0,2930661325.0,1752423852.0,141666445.0,911508643.0,33519530.0
A035420,NAVER,12,2018,Annual,3459014043.0,2195465089.0,1263548953.0,900422760.0,4556881844.0,806940725.0,1226980759.0,1210779990.0,1224393317.0,111029337.0,232338861.0,296424592.0,2587442.0,5928592453.0,0.0,3459014043.0,2195465089.0,160930620.0,980430302.0,38689740.0
A035420,NAVER,12,2019,Annual,3900013296.0,2506201301.0,1393811994.0,1092524543.0,5529546873.0,855943164.0,880761993.0,908932800.0,879854736.0,414429035.0,3998800.0,346883198.0,907256.0,6671587334.0,0.0,3900013296.0,2506201301.0,233107661.0,1398627149.0,44334731.0
A035420,NAVER,12,2020,Annual,4126629313.0,2685815581.0,1440813732.0,1196924544.0,7262126496.0,1078819008.0,958002632.0,1269469278.0,955456006.0,369314307.0,3998800.0,396864416.0,2546626.0,8823550534.0,0.0,4126629313.0,2685815581.0,291954759.0,1287119455.0,48346664.0
A035420,NAVER,12,2021,Annual,5018667294.0,3459938514.0,1558728780.0,1524755010.0,9332458652.0,1429366402.0,1779773191.0,1334494720.0,1778115326.0,964418444.0,205748800.0,382059754.0,1657865.0,12962420566.0,0.0,5018667294.0,3459938514.0,2295467194.0,1365965765.0,53790847.0
A035420,NAVER,12,2022,Annual,5512586322.0,3958791474.0,1553794848.0,1092157608.0,9849819813.0,1755777291.0,2030745993.0,1503358000.0,2030081733.0,841798145.0,513311636.0,433287923.0,664259.0,13903842854.0,0.0,5512586322.0,3958791474.0,2550665041.0,1451634976.0,76705578.0
A006400,삼성SDI,12,2011,Annual,4539033205.0,4559257520.0,-20224315.0,-78767327.0,5483718334.0,1327720369.0,1584699191.0,1490819648.0,1287913059.0,241928276.0,20000000.0,933736206.0,296786133.0,7232988119.0,4101139403.0,4539033205.0,458118116.0,258450137.0,45894002.0,354769003.0
A006400,삼성SDI,12,2012,Annual,4907778303.0,4849623143.0,58155160.0,2547189629.0,7901166724.0,1089494956.0,1601076534.0,1407356852.0,1346993274.0,347205343.0,25000000.0,846401573.0,254083260.0,10756430786.0,4313591891.0,4907778303.0,536031252.0,1447907210.0,329276447.0,333189835.0
A006400,삼성SDI,12,2013,Annual,2918542090.0,2988546617.0,-70004528.0,-63362664.0,7519617005.0,1107931023.0,1257745023.0,1247340874.0,993793359.0,282621326.0,25000000.0,595120074.0,263951664.0,10126727443.0,2446172602.0,2918542090.0,542374015.0,1359769565.0,419804532.0,308408751.0
A006400,삼성SDI,12,2014,Annual,4720208061.0,4803894140.0,-83686079.0,-166999741.0,11562519535.0,2601767643.0,2730590660.0,1945010648.0,2218693127.0,142839455.0,1026840000.0,894482982.0,511897533.0,15215158250.0,4043328989.0,4720208061.0,760565151.0,1707628068.0,55877181.0,366993885.0
A006400,삼성SDI,12,2015,Annual,4208369147.0,4596543659.0,-388174512.0,-141934841.0,10800592786.0,2308986600.0,3473781558.0,2473160240.0,2972652783.0,355595072.0,513802319.0,861308793.0,501128775.0,14656786510.0,3618297883.0,4208369147.0,978245776.0,1383033484.0,262187629.0,448153909.0
A006400,삼성SDI,12,2016,Annual,4422860767.0,5426831210.0,-1003970443.0,-44272088.0,10198082262.0,1353119381.0,2744508423.0,1765267182.0,2285773711.0,396717142.0,867861007.0,734996891.0,458734712.0,13091334050.0,3907347659.0,4422860767.0,1519483551.0,1127984605.0,-967356381.0,274008660.0
A006400,삼성SDI,12,2017,Annual,5445917363.0,5429590076.0,16327287.0,99537445.0,10287378072.0,1463226042.0,2521244047.0,1960548413.0,2023282960.0,759287036.0,27861007.0,1110969583.0,497961087.0,13134937701.0,4566363936.0,5445917363.0,863226140.0,887011217.0,-311943824.0,261719392.0
A006400,삼성SDI,12,2018,Annual,8186909424.0,7637005619.0,549903806.0,525836917.0,10761026604.0,2256737881.0,3790745495.0,2790083714.0,2841484656.0,564832366.0,82950000.0,1916650854.0,949260839.0,15306118083.0,6529614304.0,8186909424.0,1107391314.0,1755007765.0,-37327166.0,306841688.0
A006400,삼성SDI,12,2019,Annual,8250811205.0,8043405700.0,207405505.0,199668522.0,10948934300.0,2227841477.0,3342016826.0,2444069129.0,2625957749.0,553428048.0,75450000.0,1746430081.0,716059077.0,14986191800.0,6572400739.0,8250811205.0,1471004961.0,1593188371.0,839679149.0,436435581.0
A006400,삼성SDI,12,2020,Annual,9101397947.0,8870061492.0,231336455.0,217316043.0,11217617716.0,2278043061.0,3423162392.0,2858583593.0,2647401330.0,682986302.0,75000000.0,1602144468.0,775761062.0,15284961778.0,7459098850.0,9101397947.0,1410962641.0,1208760468.0,727683637.0,483145799.0
A006400,삼성SDI,12,2021,Annual,11581771057.0,10994157095.0,587613961.0,596549843.0,11992870184.0,1955661166.0,4617780013.0,3573102960.0,3810232072.0,1231589883.0,95000000.0,2195610757.0,807547941.0,16844996872.0,9316732557.0,11581771057.0,1677424539.0,1279023728.0,946029033.0,502612506.0
A006400,삼성SDI,12,2022,Annual,17458293610.0,16447419252.0,1010874359.0,865838207.0,12656018039.0,1941109189.0,6272667841.0,4800392273.0,5182460834.0,1027390541.0,465000000.0,3007064629.0,1090207007.0,18848886743.0,14404908155.0,17458293610.0,2042511097.0,1392476431.0,1237944637.0,498025539.0
A051910,LG화학,12,2011,Annual,19809874000.0,17287492000.0,2522382000.0,2028321000.0,9101613000.0,6110849000.0,6071787000.0,3833483000.0,4050520000.0,1105301000.0,12000000.0,2683917000.0,2021267000.0,13419017000.0,16192361000.0,19809874000.0,1095131000.0,483921000.0,2203202000.0,574827000.0
A051910,LG화학,12,2012,Annual,20442790000.0,18715830000.0,1726960000.0,1440317000.0,10200634000.0,7100621000.0,6289234000.0,3394450000.0,4119633000.0,448967000.0,632000000.0,2703963000.0,2169601000.0,14784787000.0,17482874000.0,20442790000.0,1232956000.0,1189703000.0,1572768000.0,685083000.0
A051910,LG화학,12,2013,Annual,20255935000.0,18676666000.0,1579269000.0,1174392000.0,11077901000.0,7273111000.0,6689921000.0,3286775000.0,4692365000.0,1076468000.0,527600000.0,2776773000.0,1997556000.0,15387176000.0,17291982000.0,20255935000.0,1384684000.0,1022500000.0,2068129000.0,842151000.0
A051910,LG화학,12,2014,Annual,19675975000.0,18542850000.0,1133125000.0,823496000.0,11551577000.0,7379266000.0,6756841000.0,3738040000.0,4699419000.0,717965000.0,777200000.0,2776022000.0,2057422000.0,15893446000.0,17057579000.0,19675975000.0,1485271000.0,603829000.0,1901958000.0,931396000.0
A051910,LG화학,12,2015,Annual,17334109000.0,15714017000.0,1620092000.0,1203855000.0,12444563000.0,7429799000.0,7114410000.0,3412605000.0,5418928000.0,1423061000.0,981000000.0,2745514000.0,1695482000.0,16231596000.0,14109705000.0,17334109000.0,1604312000.0,374428000.0,2752528000.0,989188000.0
A051910,LG화학,12,2016,Annual,17264845000.0,15451600000.0,1813245000.0,1379589000.0,13476331000.0,7268225000.0,6784724000.0,3138763000.0,5009713000.0,956068000.0,710000000.0,3010529000.0,1775011000.0,16775894000.0,13716875000.0,17264845000.0,1734725000.0,160800000.0,2239725000.0,1005979000.0
A051910,LG화학,12,2017,Annual,20880236000.0,18587007000.0,2293229000.0,1605223000.0,15505532000.0,8348088000.0,8377679000.0,4458776000.0,6303124000.0,1649689000.0,500000000.0,3781000000.0,2074555000.0,21148136000.0,16369235000.0,20880236000.0,2217772000.0,1183828000.0,2858938000.0,1056201000.0
