Symbol,Name,결산월,회계년,주기,영업이익(천원),이자비용(천원),유동자산(천원),유동부채(천원),당좌자산(천원),매출액(천원),매출채권(천원),매출원가(천원),재고자산(천원),총자본(천원),총부채(천원),유형자산(천원),총자산(천원),판매비와관리비(천원),당기순이익(천원),비유동부채(천원),영업활동으로인한현금흐름(천원),유무형자산상각비(천원),비유동자산(천원),세전계속사업이익(천원),투자활동으로인한현금흐름(천원)
A377300,카카오페이,12,2020,Annual,-17909494.0,4319709.0,644304443.0,548984060.0,644304443.0,284370769.0,6190032.0,0.0,0.0,204135428.0,1003847247.0,9481730.0,1207982676.0,302280263.0,-25050768.0,24197638.0,32553928.0,12367154.0,60028501.0,-25767899.0,-193937840.0
A377300,카카오페이,12,2021,Annual,-27227159.0,5052651.0,2292025213.0,844442925.0,2292025213.0,458646799.0,5577553.0,0.0,0.0,1795637761.0,1637071183.0,17352628.0,3432708944.0,485873958.0,-33863310.0,118147534.0,156658929.0,19629557.0,174464214.0,-25951155.0,-996778346.0
A377300,카카오페이,12,2022,Annual,-45483826.0,7752262.0,2259815837.0,873830452.0,2259815837.0,521364289.0,5782226.0,0.0,0.0,1908259720.0,1423162601.0,32689107.0,3331422321.0,566848115.0,26829839.0,98849259.0,-56865818.0,39183196.0,303383127.0,-7630503.0,383359048.0
A454910,두산로보틱스,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A454910,두산로보틱스,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A454910,두산로보틱스,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A454910,두산로보틱스,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A454910,두산로보틱스,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A454910,두산로보틱스,12,2016,Annual,-2218770.0,0.0,9770572.0,1148891.0,9770572.0,0.0,0.0,0.0,0.0,14512073.0,1985249.0,604251.0,16497322.0,2218770.0,-2137048.0,836357.0,-2017667.0,180130.0,6726750.0,-2137048.0,-5330208.0
A454910,두산로보틱스,12,2017,Annual,-9543883.0,0.0,5092653.0,2981135.0,4699662.0,0.0,0.0,0.0,392991.0,16160275.0,3779672.0,5275857.0,19939947.0,9543883.0,-10196141.0,798537.0,-7826318.0,454885.0,14847294.0,-10196141.0,-9602197.0
A454910,두산로보틱스,12,2018,Annual,-13218853.0,0.0,16511635.0,3843344.0,11257256.0,9860129.0,2770281.0,9404731.0,5254379.0,25482765.0,4943021.0,5779187.0,30425785.0,13674251.0,-13199828.0,1099677.0,-17473671.0,616763.0,13914150.0,-13199828.0,-1493383.0
A454910,두산로보틱스,12,2019,Annual,-14818460.0,321806.0,22249385.0,5877389.0,13191842.0,17310409.0,6258030.0,13064029.0,9057543.0,23571013.0,8624628.0,4939957.0,32195641.0,19064840.0,-19400764.0,2747238.0,-18082748.0,897400.0,9946256.0,-19400764.0,-3904168.0
A454910,두산로보틱스,12,2020,Annual,-13855499.0,369366.0,12004797.0,11206490.0,6681739.0,20164008.0,3385434.0,15714402.0,5323058.0,9139203.0,13192459.0,6077664.0,22331662.0,18305105.0,-14452817.0,1985968.0,-4027165.0,1101504.0,10326865.0,-14452817.0,439497.0
A454910,두산로보틱스,12,2021,Annual,-7084713.0,412180.0,19662534.0,11808543.0,14047279.0,36980223.0,8558463.0,25597845.0,5615255.0,15502080.0,13942990.0,5698000.0,29445070.0,18467091.0,-7417406.0,2134447.0,-7652247.0,937104.0,9782536.0,-7417406.0,-1336721.0
A454910,두산로보틱스,12,2022,Annual,-13228333.0,545827.0,38836787.0,14736738.0,25445646.0,44953674.0,10644394.0,30710140.0,13391141.0,42765362.0,19853043.0,9295607.0,62618405.0,27471868.0,-12548180.0,5116305.0,-22651453.0,1774885.0,23781618.0,-12548180.0,-13374384.0
A097950,CJ제일제당,12,2011,Annual,459920951.0,0.0,3325033575.0,3779666472.0,2239211288.0,6538208074.0,1230261455.0,4771973689.0,1075179547.0,4696473696.0,6643045604.0,4990814918.0,11339519300.0,1306313434.0,314022590.0,2863379132.0,-288381082.0,37635397.0,8014485725.0,461370466.0,-1420107227.0
A097950,CJ제일제당,12,2012,Annual,615528667.0,0.0,3363495811.0,3389358796.0,2211634062.0,9877532183.0,1164446237.0,7696632173.0,1139255403.0,5221034944.0,7142847716.0,5575156974.0,12363882660.0,1565371343.0,310715670.0,3753488920.0,805051777.0,74203961.0,9000386849.0,425008285.0,-1156311478.0
A097950,CJ제일제당,12,2013,Annual,345479026.0,0.0,3705058462.0,3708909347.0,2682628321.0,10847718244.0,1367698827.0,8769557560.0,1006681614.0,4812579108.0,8191910984.0,6254477598.0,13004490092.0,1732681658.0,71061595.0,4483001637.0,590904368.0,94900987.0,9299431630.0,126708237.0,-769103669.0
A097950,CJ제일제당,12,2014,Annual,579930251.0,0.0,3973270952.0,4122438480.0,2889127910.0,11701797228.0,1550189237.0,9258425633.0,1065579494.0,4949880431.0,8432650582.0,6383896491.0,13382531013.0,1863441344.0,137851320.0,4310212102.0,688561505.0,132108619.0,9409260061.0,242991208.0,-537171145.0
A097950,CJ제일제당,12,2015,Annual,751413820.0,0.0,4018510915.0,4335743182.0,2892406318.0,12924472295.0,1623243021.0,10038444150.0,1097567509.0,5385233285.0,8366031773.0,6690180982.0,13751265058.0,2134614325.0,253666762.0,4030288591.0,1154573133.0,134496778.0,9732754143.0,364809833.0,-693002656.0
A097950,CJ제일제당,12,2016,Annual,843638184.0,0.0,4880693006.0,4699232648.0,3553330812.0,14563257246.0,2028582036.0,11275152096.0,1280152136.0,6060476866.0,9705761673.0,7280517951.0,15766238539.0,2444466966.0,353548749.0,5006529025.0,800141934.0,158164259.0,10885545533.0,528382402.0,-1408917160.0
A097950,CJ제일제당,12,2017,Annual,776575241.0,0.0,4963468349.0,5496914149.0,3599030171.0,16477174023.0,2254297260.0,12922488246.0,1303515516.0,6143853335.0,10724270560.0,8179383526.0,16868123895.0,2778110536.0,412797743.0,5227356411.0,1180837049.0,163115999.0,11904655546.0,584328749.0,-1463909010.0
A097950,CJ제일제당,12,2018,Annual,832709680.0,0.0,5522437502.0,6680407860.0,3912741221.0,18670059989.0,2558227901.0,15126473806.0,1497619027.0,7308212090.0,12188810794.0,9741713669.0,19497022884.0,2710876503.0,925388625.0,5508402934.0,471425123.0,167173829.0,13974585382.0,1294186053.0,-1034629208.0
A097950,CJ제일제당,12,2019,Annual,896857873.0,0.0,7943039221.0,8202238119.0,5799328198.0,22352462296.0,2778309019.0,18069283521.0,2018257067.0,9481480420.0,16799151931.0,10817875757.0,26280632351.0,3386320902.0,191028303.0,8596913812.0,2143095681.0,289992157.0,18337593130.0,338791509.0,-3189885009.0
A097950,CJ제일제당,12,2020,Annual,1359551440.0,0.0,7469913474.0,7082673561.0,5449640355.0,24245725654.0,2409369434.0,19059312372.0,1861478883.0,10166438997.0,15445453188.0,10462045760.0,25611892185.0,3826861842.0,786425538.0,8362779627.0,2001752173.0,303937732.0,18141978711.0,1178500191.0,-345091608.0
A097950,CJ제일제당,12,2021,Annual,1524429392.0,0.0,7725600945.0,7915867743.0,5190699824.0,26289227767.0,2616118100.0,20507136770.0,2338251516.0,10806800418.0,16049003859.0,11160866010.0,26855804277.0,4257661605.0,892393213.0,8133136116.0,1686409257.0,292113027.0,19130203332.0,1217786769.0,-625359234.0
A097950,CJ제일제당,12,2022,Annual,1664708210.0,0.0,9788044124.0,9749512896.0,6358437822.0,30079513121.0,2914499020.0,23524738847.0,3201446372.0,11529022641.0,18484219204.0,11912532880.0,30013241845.0,4890066064.0,802674084.0,8734706308.0,1627293112.0,312597352.0,20225197721.0,1245523117.0,-1498466429.0
A009830,한화솔루션,12,2011,Annual,325868278.0,0.0,3671563244.0,4109013059.0,2545762697.0,7942644583.0,1132770157.0,6562506693.0,1125800546.0,4797789997.0,7055753062.0,5410335531.0,11853543059.0,1054269612.0,166696114.0,2946740003.0,799227483.0,69828957.0,8181979815.0,281083198.0,-663835844.0
A009830,한화솔루션,12,2012,Annual,5247101.0,0.0,3582567049.0,4249333988.0,2154243040.0,6962213423.0,1125204952.0,5827308751.0,1428324009.0,4565420169.0,7841274817.0,5905748250.0,12406694986.0,1129657571.0,-112066220.0,3591940829.0,279345954.0,81913604.0,8824127937.0,-58209518.0,-698239015.0
A009830,한화솔루션,12,2013,Annual,97894085.0,222841916.0,4469659184.0,4396996526.0,2731797310.0,7863554072.0,1342585306.0,6598912498.0,1737861874.0,4456724818.0,8350337272.0,5994033084.0,12807062090.0,1166747490.0,-79539940.0,3953340746.0,404339711.0,92116887.0,8337402906.0,-43337876.0,-259937493.0
A009830,한화솔루션,12,2014,Annual,141260283.0,213369656.0,4272800142.0,4441213503.0,2400054206.0,8055333189.0,1267638662.0,6777147442.0,1872745936.0,4779478284.0,7817545449.0,6038120534.0,12597023733.0,1136925464.0,11390166.0,3376331946.0,362468395.0,84482704.0,8324223591.0,50907231.0,-285040033.0
A009830,한화솔루션,12,2015,Annual,337012931.0,179739069.0,4777741157.0,5420647362.0,2952121824.0,8036991362.0,1766314499.0,6540636627.0,1825619333.0,4931158388.0,8921461335.0,6050530729.0,13852619723.0,1159341804.0,180415766.0,3500813973.0,1209290995.0,92487264.0,9074878566.0,228379669.0,-952561700.0
A009830,한화솔루션,12,2016,Annual,779218091.0,173291081.0,4523869265.0,4962982134.0,3103222545.0,9258832684.0,1500364534.0,7211218410.0,1420646719.0,5468326709.0,8349586420.0,5760968280.0,13817913129.0,1268396184.0,770943676.0,3386604286.0,1151003611.0,89577306.0,9294043865.0,886381726.0,-460096345.0
A009830,한화솔루션,12,2017,Annual,756410991.0,148823555.0,4222467067.0,4894190221.0,3078708893.0,9341813226.0,1636961452.0,7386273362.0,1143758174.0,6187473162.0,7462014737.0,5588231455.0,13649487900.0,1199128874.0,834534179.0,2567824517.0,916231863.0,84217266.0,9427020832.0,1065852886.0,-403184978.0
A009830,한화솔루션,12,2018,Annual,354345748.0,160253874.0,5012470673.0,5132515563.0,3545008274.0,9046041904.0,1651853276.0,7458561972.0,1467462399.0,6227096362.0,9004379086.0,6684051916.0,15231475448.0,1233134184.0,160444990.0,3871863523.0,726704240.0,76036648.0,10219004775.0,288333127.0,-434644603.0
A009830,한화솔루션,12,2019,Annual,459151321.0,225883880.0,5322649532.0,5831012388.0,3842757560.0,9457389997.0,1504449521.0,7607275767.0,1479891973.0,5805847210.0,9875281658.0,6594032988.0,15681128868.0,1390962910.0,-248864999.0,4044269271.0,1206117680.0,106482522.0,10358479336.0,168016080.0,-1110655157.0
A009830,한화솔루션,12,2020,Annual,594183118.0,206213219.0,4958364766.0,5251125587.0,3526776371.0,9195008128.0,1433360142.0,7269115499.0,1431588395.0,5967715491.0,9169604331.0,6416485418.0,15137319822.0,1331709511.0,301722374.0,3918478744.0,1069541687.0,118409850.0,10178955056.0,451543041.0,-42736555.0
A009830,한화솔루션,12,2021,Annual,738347655.0,153118938.0,6073959931.0,5787889702.0,3842457574.0,10725192385.0,1542518880.0,8529012345.0,2231502357.0,8201247119.0,11806325075.0,6451599072.0,20007572194.0,1457832384.0,616328220.0,4774477947.0,990890684.0,133555885.0,12523569834.0,855338283.0,-1654951904.0
A009830,한화솔루션,12,2022,Annual,923726654.0,260667566.0,8573295435.0,6808491430.0,5513187603.0,13130752888.0,2055459146.0,10731753264.0,3060107832.0,9896911559.0,13934972874.0,6879451517.0,23831884434.0,1475272969.0,366023151.0,5685432076.0,115716723.0,90112022.0,13634374757.0,549477344.0,-1476580457.0
A011070,LG이노텍,12,2011,Annual,-45071477.0,101385000.0,1735938772.0,1473820290.0,1360063095.0,4553009462.0,817096687.0,4160213717.0,375875677.0,1324840308.0,3085126396.0,2305466364.0,4409966704.0,437867222.0,-145374519.0,1611306105.0,291213015.0,8332000.0,2674027932.0,-174472581.0,-679682068.0
A011070,LG이노텍,12,2012,Annual,77325455.0,109552000.0,2073033168.0,2009224805.0,1595089785.0,5315958099.0,1122106417.0,4754207132.0,477943383.0,1268306746.0,3617978658.0,2374701867.0,4886285404.0,484425513.0,-24942625.0,1608753853.0,380562772.0,8776000.0,2813252237.0,-17500563.0,-382582788.0
A011070,LG이노텍,12,2013,Annual,136150073.0,102569000.0,2006841235.0,1629363724.0,1630697960.0,6211515631.0,1135876090.0,5521547017.0,376143275.0,1316899847.0,3264370902.0,2104905157.0,4581270749.0,553818541.0,15541927.0,1635007179.0,435573633.0,14120000.0,2574429514.0,22018304.0,-404953065.0
A011070,LG이노텍,12,2014,Annual,313958826.0,77047000.0,2082013467.0,1646619320.0,1728398556.0,6466119296.0,1244769935.0,5603253748.0,353614911.0,1696490074.0,2732270963.0,1897603590.0,4428761037.0,548906722.0,112676677.0,1085651643.0,743026684.0,0.0,2346747569.0,191574272.0,-308829545.0
A011070,LG이노텍,12,2015,Annual,223685062.0,46229415.0,1788890417.0,1295457184.0,1485832899.0,6138128791.0,1057146168.0,5365434744.0,303057518.0,1765054994.0,2149282679.0,1647287354.0,3914337673.0,549008985.0,95091926.0,853825496.0,678363246.0,0.0,2125447256.0,122108512.0,-306247067.0
A011070,LG이노텍,12,2016,Annual,104825998.0,35671217.0,2084430551.0,1733744759.0,1681204243.0,5754565529.0,1272824446.0,5102189608.0,403226308.0,1778476017.0,2545243040.0,1729369263.0,4323719058.0,547549923.0,4952970.0,811498282.0,331792630.0,0.0,2239288507.0,10676625.0,-355896772.0
A011070,LG이노텍,12,2017,Annual,296491317.0,33262000.0,2734483836.0,2497247026.0,2093154934.0,7641360524.0,1637676681.0,6756693029.0,641328902.0,1950782678.0,3926706309.0,2599645896.0,5877488987.0,588176178.0,174778426.0,1429459283.0,445980001.0,0.0,3143005150.0,238704057.0,-834401519.0
A011070,LG이노텍,12,2018,Annual,263517410.0,54345000.0,2233328061.0,1584398430.0,1713079591.0,7982103643.0,913099395.0,7118168181.0,520248469.0,2118235199.0,3637832042.0,2927265198.0,5756067241.0,600418052.0,163100029.0,2053433612.0,1062343412.0,0.0,3522739180.0,184015107.0,-1414462263.0
A011070,LG이노텍,12,2019,Annual,476352883.0,63769000.0,2530944170.0,2046234454.0,2042795515.0,7975366479.0,1109236522.0,6933431479.0,488148655.0,2204604258.0,3566176252.0,2707627522.0,5770780510.0,565582116.0,102300471.0,1519941798.0,769041422.0,0.0,3239836340.0,232966895.0,-354330692.0
A011070,LG이노텍,12,2020,Annual,681019009.0,49687000.0,3161799525.0,2284222240.0,2302406013.0,9541789541.0,1114217058.0,8251449218.0,859393513.0,2427687837.0,3610912435.0,2367766837.0,6038600272.0,609321314.0,236127867.0,1326690194.0,950268414.0,0.0,2876800747.0,442766340.0,-826161591.0
A011070,LG이노텍,12,2021,Annual,1264223241.0,41060000.0,4113364038.0,3310267874.0,2721350509.0,14945609219.0,1895348989.0,12815071628.0,1392013529.0,3314206194.0,4427146647.0,3146377616.0,7741352841.0,866314351.0,888282436.0,1116878773.0,1177629169.0,0.0,3627988803.0,1193179600.0,-1008293111.0
A011070,LG이노텍,12,2022,Annual,1271751532.0,53900000.0,4713796331.0,4270416742.0,2735004325.0,19589409483.0,1792871361.0,17215010893.0,1978792006.0,4265792959.0,5527824867.0,4130978039.0,9793617826.0,1102647059.0,979848641.0,1257408125.0,1514999767.0,0.0,5079821496.0,1135062357.0,-1996725065.0
A006800,미래에셋증권,3,2011,Annual,211425000.0,449300000.0,,,,774323000.0,,,,3972942000.0,18490452000.0,257757000.0,22463394000.0,562898000.0,166917000.0,,82162000.0,33150000.0,,222361000.0,-214883000.0
A006800,미래에셋증권,3,2012,Annual,163371000.0,537532000.0,,,,711064000.0,,,,4051656000.0,21385758000.0,249603000.0,25437414000.0,547693000.0,143692000.0,,-2362727000.0,29997000.0,,179500000.0,1380297000.0
A006800,미래에셋증권,12,2013,Annual,-35409000.0,384484000.0,,,,362865000.0,,,,3914493000.0,22090463000.0,244628000.0,26004956000.0,398274000.0,-28725000.0,,1251435000.0,23086000.0,,-36044000.0,-1242013000.0
A006800,미래에셋증권,12,2014,Annual,270794000.0,291734000.0,,,,798693000.0,,,,4174259000.0,26439033000.0,249065000.0,30613292000.0,527899000.0,205849000.0,,1091775000.0,30937000.0,,273837000.0,-3081013000.0
A006800,미래에셋증권,12,2015,Annual,148468237.0,239747241.0,,,,476917352.0,,,,3452037270.0,24963984338.0,10918631.0,28416021608.0,328449115.0,174639550.0,,-3843474177.0,8354000.0,,226102371.0,-3632911.0
A006800,미래에셋증권,12,2016,Annual,3170687.0,382955584.0,,,,796044206.0,,,,6665764707.0,50602011254.0,347756016.0,57267775961.0,792873516.0,15700901.0,,5014627158.0,40287000.0,,20940941.0,-53991076.0
A006800,미래에셋증권,12,2017,Annual,627752571.0,581452620.0,,,,1711943946.0,,,,7384505730.0,83242093572.0,198576442.0,90626599302.0,1084191374.0,504933726.0,,-4144580874.0,65620000.0,,664749007.0,-458585680.0
A006800,미래에셋증권,12,2018,Annual,512329368.0,1754212265.0,,,,1627027376.0,,,,8352366768.0,109733132706.0,232152046.0,118085499474.0,1114698009.0,462009605.0,,-4875546660.0,65869000.0,,585009789.0,-2841895340.0
A006800,미래에셋증권,12,2019,Annual,727954574.0,2578043182.0,,,,1978722705.0,,,,9193635747.0,123956161579.0,456277791.0,133149797326.0,1250768131.0,664249833.0,,-3375265651.0,120163000.0,,893721702.0,-2160051688.0
A006800,미래에셋증권,12,2020,Annual,1117119054.0,946747840.0,,,,2473506811.0,,,,9346279510.0,121600650400.0,411792987.0,130946929910.0,1356387757.0,834322837.0,,843929035.0,112052000.0,,1140218200.0,-1702698433.0
A006800,미래에셋증권,12,2021,Annual,1485475655.0,552720398.0,,,,2976716047.0,,,,10609959412.0,98031833902.0,434533671.0,108641793314.0,1491240392.0,1183438432.0,,-1238993543.0,109806000.0,,1642183388.0,-2297531826.0
A006800,미래에셋증권,12,2022,Annual,835559587.0,1672214000.0,,,,2176012947.0,,,,11099314721.0,95852875159.0,536724226.0,106952189880.0,1340453360.0,706131422.0,,2595094806.0,109930000.0,,849244642.0,-3424161582.0
A302440,SK바이오사이언스,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,
A302440,SK바이오사이언스,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,
A302440,SK바이오사이언스,12,2013,Annual,,,,,,,,,,,,,,,,,,,,,
A302440,SK바이오사이언스,12,2014,Annual,,,,,,,,,,,,,,,,,,,,,
A302440,SK바이오사이언스,12,2015,Annual,,,,,,,,,,,,,,,,,,,,,
A302440,SK바이오사이언스,12,2016,Annual,,,,,,,,,,,,,,,,,,,,,
A302440,SK바이오사이언스,12,2017,Annual,,,,,,,,,,,,,,,,,,,,,
A302440,SK바이오사이언스,12,2018,Annual,26436466.0,2420695.0,180728987.0,50609657.0,148853258.0,99403397.0,42872621.0,48958069.0,31875729.0,219245639.0,180751360.0,172830831.0,399996999.0,24008862.0,8933039.0,130141703.0,14902519.0,73407.0,219268012.0,12093799.0,-17642498.0
A302440,SK바이오사이언스,12,2019,Annual,22796519.0,4184561.0,170741263.0,45509400.0,134363400.0,183937702.0,32226010.0,106078005.0,36377862.0,232734174.0,171245935.0,182477179.0,403980110.0,55063178.0,14677405.0,125736536.0,35972525.0,948164.0,233238847.0,18485273.0,-2645959.0
A302440,SK바이오사이언스,12,2020,Annual,37710447.0,4150694.0,333902157.0,180639495.0,263626848.0,225610785.0,30496139.0,130268716.0,70275310.0,263790244.0,298441527.0,180992208.0,562231772.0,57631621.0,32889712.0,117802032.0,120223791.0,1358294.0,228329614.0,37293253.0,-108092918.0
A302440,SK바이오사이언스,12,2021,Annual,474219856.0,3426927.0,1837804231.0,459952164.0,1702758273.0,929000930.0,38005966.0,358717803.0,135045958.0,1601311948.0,508810724.0,210264960.0,2110122672.0,96063271.0,355139277.0,48858559.0,536593688.0,2157246.0,272318441.0,471128181.0,-1421940285.0
A302440,SK바이오사이언스,12,2022,Annual,115013618.0,2460940.0,1783694210.0,380037427.0,1596288353.0,456725871.0,39584943.0,217114930.0,187405858.0,1741701996.0,400229387.0,264157638.0,2141931384.0,124597324.0,122451950.0,20191960.0,-124958284.0,3864885.0,358237173.0,141733182.0,272646505.0
A064350,현대로템,12,2011,Annual,132850486.0,66655139.0,1856333196.0,1343655191.0,1706723609.0,2769855560.0,440797718.0,2505128639.0,149609587.0,1105080777.0,2430834125.0,1393437185.0,3535914902.0,131876435.0,68474208.0,1087178934.0,197743904.0,8448403.0,1679581706.0,77011891.0,-68290568.0
A064350,현대로템,12,2012,Annual,175014423.0,61378540.0,1976170376.0,1450928768.0,1818415400.0,3116629156.0,512270211.0,2790971772.0,157754976.0,1183226135.0,2487133697.0,1391868125.0,3670359832.0,150642961.0,99383843.0,1036204929.0,24706424.0,12135148.0,1694189456.0,124722643.0,-124698080.0
A064350,현대로템,12,2013,Annual,174448927.0,59338608.0,2576610285.0,1583432292.0,2383151596.0,3299369847.0,362978858.0,2967166596.0,193458689.0,1789523076.0,2485374115.0,1427659280.0,4274897191.0,157754324.0,126076014.0,901941823.0,-408594374.0,13376391.0,1698286906.0,163790357.0,-24474041.0
A064350,현대로템,12,2014,Annual,6564290.0,49217306.0,2728466145.0,1310894708.0,2513406869.0,3191088028.0,376492675.0,2980413647.0,215059276.0,1738670832.0,2662157489.0,1369369233.0,4400828321.0,204110091.0,-15108710.0,1351262781.0,-188844160.0,11772133.0,1672362176.0,-11498578.0,-57753463.0
A064350,현대로템,12,2015,Annual,-192883857.0,60916087.0,3405799673.0,1987535484.0,3191854203.0,3309108924.0,598200639.0,3321095926.0,213945470.0,1437664940.0,3606282325.0,1353847531.0,5043947265.0,180896855.0,-304494873.0,1618746841.0,-564482323.0,8358370.0,1638147592.0,-296965945.0,-55274601.0
