Symbol,Name,결산월,회계년,주기,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA
A051910,LG화학,12,2013,Annual,1.03,0.99,1.04,0.99,0.01,1.13,0.93,-0.03
A051910,LG화학,12,2014,Annual,1.03,1.07,1.44,0.98,0.01,1.11,0.99,-0.04
A051910,LG화학,12,2015,Annual,1.12,0.73,0.8,0.89,0.01,1.22,0.91,-0.07
A051910,LG화학,12,2016,Annual,1.07,0.92,1.36,1.02,0.01,1.1,1.07,-0.03
A051910,LG화학,12,2017,Annual,1.01,0.91,1.36,1.24,0.01,1.02,1.11,-0.01
A051910,LG화학,12,2018,Annual,0.9,1.14,0.99,1.1,0.02,1.07,1.16,0.0
A051910,LG화학,12,2019,Annual,0.88,1.11,1.0,0.97,0.01,1.28,1.22,-0.07
A051910,LG화학,12,2020,Annual,1.29,0.82,1.04,1.1,0.01,1.06,1.12,-0.1
A051910,LG화학,12,2021,Annual,0.85,0.8,1.14,1.42,0.02,0.97,1.0,-0.01
A051910,LG화학,12,2022,Annual,0.97,1.36,1.02,1.2,0.02,0.93,0.82,0.04
A028260,삼성물산,12,2011,Annual,,,,,,,,0.01
A028260,삼성물산,12,2012,Annual,0.98,1.19,1.1,1.01,0.01,1.23,1.18,0.01
A028260,삼성물산,12,2013,Annual,1.34,0.89,0.87,1.19,0.01,1.09,1.26,-0.01
A028260,삼성물산,12,2014,Annual,0.75,0.57,1.04,1.59,0.02,1.89,0.83,0.01
A028260,삼성물산,12,2015,Annual,1.83,1.98,1.03,2.6,0.03,0.57,1.28,0.0
A028260,삼성물산,12,2016,Annual,0.47,1.36,1.0,2.11,0.03,0.72,0.93,-0.03
A028260,삼성물산,12,2017,Annual,0.94,0.95,1.12,1.04,0.03,0.83,0.93,-0.01
A028260,삼성물산,12,2018,Annual,1.2,0.98,0.86,1.06,0.04,0.98,0.96,-0.01
A028260,삼성물산,12,2019,Annual,0.64,1.03,1.14,0.99,0.03,1.03,0.89,0.0
A028260,삼성물산,12,2020,Annual,0.55,1.11,1.06,0.98,0.04,0.87,0.94,-0.01
A028260,삼성물산,12,2021,Annual,2.35,0.95,0.94,1.14,0.04,0.99,1.01,0.0
A028260,삼성물산,12,2022,Annual,0.99,0.83,0.87,1.25,0.03,0.99,1.16,-0.0
A012330,현대모비스,12,2011,Annual,,,,,,,,0.02
A012330,현대모비스,12,2012,Annual,0.94,1.04,1.02,1.17,0.03,1.0,0.82,-0.01
A012330,현대모비스,12,2013,Annual,0.98,1.05,1.05,1.11,0.02,1.04,0.96,0.03
A012330,현대모비스,12,2014,Annual,1.06,0.96,1.0,1.03,0.03,1.02,0.96,0.06
A012330,현대모비스,12,2015,Annual,1.01,1.02,0.84,1.03,0.03,1.09,1.1,-0.04
A012330,현대모비스,12,2016,Annual,1.07,1.03,0.97,1.06,0.02,1.02,0.98,0.02
A012330,현대모비스,12,2017,Annual,0.92,1.09,1.02,0.92,0.02,1.11,0.94,0.0
A012330,현대모비스,12,2018,Annual,1.07,0.98,0.97,1.0,0.02,1.04,0.97,0.01
A012330,현대모비스,12,2019,Annual,1.0,0.95,1.0,1.08,0.0,1.04,1.06,-0.01
A012330,현대모비스,12,2020,Annual,1.13,1.07,0.98,0.96,0.0,1.04,1.03,-0.01
A012330,현대모비스,12,2021,Annual,0.91,1.02,1.05,1.14,0.0,0.99,1.0,-0.01
A012330,현대모비스,12,2022,Annual,1.0,1.09,1.01,1.24,0.0,0.99,1.01,-0.0
A055550,신한지주,12,2011,Annual,,,,,,,,0.01
A055550,신한지주,12,2012,Annual,,1.03,,1.02,0.09,0.97,,-0.02
A055550,신한지주,12,2013,Annual,,0.95,,0.9,0.09,1.15,,0.01
A055550,신한지주,12,2014,Annual,,0.93,,0.96,0.09,1.11,,0.01
A055550,신한지주,12,2015,Annual,,0.94,,0.92,0.09,1.09,,0.0
A055550,신한지주,12,2016,Annual,,0.94,,1.01,0.08,1.0,,-0.0
A055550,신한지주,12,2017,Annual,,0.96,,1.05,0.07,1.02,,0.01
A055550,신한지주,12,2018,Annual,,1.05,,1.15,0.07,0.86,,0.02
A055550,신한지주,12,2019,Annual,,1.02,,1.16,0.08,0.94,,-0.0
A055550,신한지주,12,2020,Annual,,0.93,,0.94,0.12,1.08,,0.02
A055550,신한지주,12,2021,Annual,,0.91,,1.0,0.13,1.11,,0.0
A055550,신한지주,12,2022,Annual,,1.39,,1.36,0.14,0.72,,-0.0
A003670,포스코퓨처엠,12,2011,Annual,,,,,,,,0.06
A003670,포스코퓨처엠,12,2012,Annual,0.91,1.23,2.21,1.09,0.01,1.07,0.79,0.05
A003670,포스코퓨처엠,12,2013,Annual,0.77,1.19,2.9,1.03,0.02,0.92,1.07,-0.06
A003670,포스코퓨처엠,12,2014,Annual,1.38,0.89,0.94,1.03,0.02,0.98,1.01,0.06
A003670,포스코퓨처엠,12,2015,Annual,0.94,1.21,0.95,0.89,0.02,1.09,0.87,-0.01
A003670,포스코퓨처엠,12,2016,Annual,1.14,0.73,0.89,0.92,0.02,1.08,0.85,0.0
A003670,포스코퓨처엠,12,2017,Annual,1.14,0.97,0.96,1.07,0.02,0.87,1.03,0.06
A003670,포스코퓨처엠,12,2018,Annual,0.89,1.08,1.16,1.16,0.01,1.0,0.91,0.02
A003670,포스코퓨처엠,12,2019,Annual,1.08,1.07,0.73,1.07,0.01,1.2,2.09,0.02
A003670,포스코퓨처엠,12,2020,Annual,1.25,1.22,0.88,1.06,0.0,1.04,1.22,0.01
A003670,포스코퓨처엠,12,2021,Annual,0.68,0.77,0.58,1.27,0.0,1.09,0.74,0.0
A003670,포스코퓨처엠,12,2022,Annual,0.73,1.18,1.12,1.66,0.0,0.87,1.13,0.05
A035720,카카오,12,2011,Annual,,,,,,,,0.01
A035720,카카오,12,2012,Annual,0.75,1.0,1.02,1.08,0.23,1.07,0.82,-0.04
A035720,카카오,12,2013,Annual,1.66,1.0,0.28,0.46,0.26,0.89,1.22,-0.02
A035720,카카오,12,2014,Annual,1.03,1.0,8.49,2.37,0.25,0.94,0.6,-0.02
A035720,카카오,12,2015,Annual,0.44,1.0,0.98,1.87,0.1,1.4,1.72,-0.02
A035720,카카오,12,2016,Annual,1.25,1.0,1.17,1.57,0.26,1.02,1.72,-0.04
A035720,카카오,12,2017,Annual,0.77,1.0,0.88,1.35,0.31,1.0,0.91,-0.03
A035720,카카오,12,2018,Annual,0.88,1.0,0.93,1.23,0.32,1.06,0.93,-0.05
A035720,카카오,12,2019,Annual,0.64,1.0,1.06,1.27,0.3,0.96,1.12,-0.06
A035720,카카오,12,2020,Annual,1.19,1.0,0.93,1.33,0.38,0.95,1.03,-0.04
A035720,카카오,12,2021,Annual,1.11,1.0,1.05,1.45,0.38,1.01,1.12,-0.03
A035720,카카오,12,2022,Annual,0.96,1.0,1.01,1.15,0.4,1.02,1.04,-0.0
A032830,삼성생명,3,2011,Annual,,,,,,,,-0.05
A032830,삼성생명,3,2012,Annual,,1.45,,1.5,0.04,0.72,,-0.06
A032830,삼성생명,12,2013,Annual,,0.84,,0.57,0.04,1.34,,-0.05
A032830,삼성생명,12,2014,Annual,,0.96,,1.39,0.03,0.96,,-0.04
A032830,삼성생명,12,2015,Annual,,0.99,,0.99,0.04,0.99,,-0.02
A032830,삼성생명,12,2016,Annual,,0.96,,0.97,0.04,1.04,,-0.01
A032830,삼성생명,12,2017,Annual,,0.83,,0.99,0.04,1.02,,0.0
A032830,삼성생명,12,2018,Annual,,0.9,,0.97,0.05,1.04,,0.0
A032830,삼성생명,12,2019,Annual,,0.95,,1.0,0.07,0.95,,-0.02
A032830,삼성생명,12,2020,Annual,,1.03,,1.09,0.15,0.87,,-0.0
A032830,삼성생명,12,2021,Annual,,0.96,,0.99,0.16,1.0,,-0.0
A032830,삼성생명,12,2022,Annual,,0.63,,0.75,0.15,0.78,,0.0
A086790,하나금융지주,12,2011,Annual,,,,,,,,0.05
A086790,하나금융지주,12,2012,Annual,,1.01,,1.46,0.1,1.23,,-0.01
A086790,하나금융지주,12,2013,Annual,,0.94,,0.92,0.14,1.11,,-0.01
A086790,하나금융지주,12,2014,Annual,,0.92,,0.96,0.15,1.07,,-0.01
A086790,하나금융지주,12,2015,Annual,,0.93,,0.9,0.14,1.29,,-0.0
A086790,하나금융지주,12,2016,Annual,,0.92,,0.93,0.14,0.97,,-0.01
A086790,하나금융지주,12,2017,Annual,,0.96,,1.07,0.13,0.93,,-0.01
A086790,하나금융지주,12,2018,Annual,,1.05,,1.16,0.14,0.84,,0.02
A086790,하나금융지주,12,2019,Annual,,1.05,,1.08,0.13,0.97,,-0.01
A086790,하나금융지주,12,2020,Annual,,0.86,,0.96,0.13,0.99,,0.03
A086790,하나금융지주,12,2021,Annual,,0.88,,1.02,0.14,1.02,,-0.0
A086790,하나금융지주,12,2022,Annual,,1.21,,1.47,0.13,0.71,,-0.04
A138040,메리츠금융지주,3,2011,Annual,,,,,,,,-0.06
A138040,메리츠금융지주,3,2012,Annual,,1.54,,4.56,0.26,0.53,,0.03
A138040,메리츠금융지주,12,2013,Annual,,0.95,,0.83,0.33,0.89,,0.01
A138040,메리츠금융지주,12,2014,Annual,,0.99,,1.72,0.26,0.81,,0.09
A138040,메리츠금융지주,12,2015,Annual,,0.95,,1.18,0.29,1.04,,0.08
A138040,메리츠금융지주,12,2016,Annual,,0.97,,1.19,0.27,0.78,,0.03
A138040,메리츠금융지주,12,2017,Annual,,0.97,,1.11,0.26,1.0,,0.06
A138040,메리츠금융지주,12,2018,Annual,,1.0,,1.27,0.24,0.93,,0.08
A138040,메리츠금융지주,12,2019,Annual,,1.04,,1.17,0.18,0.98,,0.09
A138040,메리츠금융지주,12,2020,Annual,,0.97,,1.0,0.23,1.06,,0.08
A138040,메리츠금융지주,12,2021,Annual,,0.96,,1.05,0.23,1.05,,0.05
A138040,메리츠금융지주,12,2022,Annual,,1.13,,1.54,0.15,0.25,,-0.06
A066570,LG전자,12,2011,Annual,,,,,,,,-0.04
A066570,LG전자,12,2012,Annual,1.07,0.96,0.84,1.02,0.0,0.97,1.06,-0.03
A066570,LG전자,12,2013,Annual,0.94,1.01,1.01,1.03,0.0,0.99,1.01,-0.03
A066570,LG전자,12,2014,Annual,1.04,1.0,0.97,1.04,0.0,0.96,1.01,-0.01
A066570,LG전자,12,2015,Annual,0.96,1.02,1.07,0.96,0.0,1.02,0.99,-0.04
A066570,LG전자,12,2016,Annual,1.02,0.92,0.98,0.98,0.0,1.08,1.01,-0.05
A066570,LG전자,12,2017,Annual,1.04,1.04,0.97,1.11,0.0,0.89,1.0,0.01
A066570,LG전자,12,2018,Annual,0.78,0.97,1.06,1.0,0.0,1.02,0.98,-0.04
A066570,LG전자,12,2019,Annual,0.98,1.0,0.9,1.02,0.0,1.03,1.0,-0.03
A066570,LG전자,12,2020,Annual,1.21,0.92,0.96,0.93,0.0,0.97,1.0,-0.02
A066570,LG전자,12,2021,Annual,0.9,1.04,0.93,1.27,0.0,1.0,0.98,0.03
A066570,LG전자,12,2022,Annual,0.89,1.05,1.02,1.13,0.0,1.0,0.95,0.01
A000810,삼성화재,3,2011,Annual,,,,,,,,-0.05
A000810,삼성화재,3,2012,Annual,,1.0,,1.14,0.09,0.98,,-0.1
A000810,삼성화재,12,2013,Annual,,1.05,,0.78,0.08,1.04,,-0.06
A000810,삼성화재,12,2014,Annual,,0.9,,1.35,0.07,0.99,,-0.04
A000810,삼성화재,12,2015,Annual,,0.95,,1.02,0.1,1.03,,-0.03
A000810,삼성화재,12,2016,Annual,,0.96,,1.02,0.11,1.02,,-0.01
A000810,삼성화재,12,2017,Annual,,0.99,,1.0,0.13,1.05,,-0.02
A000810,삼성화재,12,2018,Annual,,0.93,,1.0,0.16,1.04,,-0.01
A000810,삼성화재,12,2019,Annual,,0.99,,1.03,0.24,1.01,,-0.0
A000810,삼성화재,12,2020,Annual,,0.96,,1.03,0.29,0.98,,-0.0
A000810,삼성화재,12,2021,Annual,,0.98,,1.0,0.29,0.99,,0.01
A000810,삼성화재,12,2022,Annual,,0.94,,0.77,0.25,0.14,,0.03
A042700,한미반도체,12,2011,Annual,,,,,,,,0.12
A042700,한미반도체,12,2012,Annual,0.97,0.92,0.9,0.99,0.02,1.0,1.22,-0.07
A042700,한미반도체,12,2013,Annual,0.61,1.16,0.83,1.1,0.02,1.04,1.16,0.01
A042700,한미반도체,12,2014,Annual,2.03,0.61,1.49,1.0,0.01,0.96,0.72,0.08
A042700,한미반도체,12,2015,Annual,0.93,0.97,1.14,0.61,0.02,1.39,0.8,-0.06
A042700,한미반도체,12,2016,Annual,0.8,1.03,0.73,1.41,0.02,0.81,1.89,0.0
A042700,한미반도체,12,2017,Annual,1.3,1.0,1.09,1.19,0.02,0.86,1.04,0.05
A042700,한미반도체,12,2018,Annual,0.63,1.01,1.04,1.1,0.02,0.99,0.45,0.05
A042700,한미반도체,12,2019,Annual,1.76,1.07,0.64,0.55,0.01,1.64,1.18,-0.05
A042700,한미반도체,12,2020,Annual,0.9,0.97,0.57,2.14,0.01,0.57,1.46,0.09
A042700,한미반도체,12,2021,Annual,0.98,0.89,1.96,1.45,0.01,0.91,0.9,0.16
A042700,한미반도체,12,2022,Annual,0.85,0.86,0.97,0.88,0.01,1.44,0.75,0.01
A015760,한국전력,12,2011,Annual,,,,,,,,-0.04
A015760,한국전력,12,2012,Annual,1.0,0.86,0.89,1.14,0.0,0.89,1.07,-0.03
A015760,한국전력,12,2013,Annual,0.95,0.31,1.01,1.09,0.0,0.99,1.03,-0.03
A015760,한국전력,12,2014,Annual,0.96,0.47,0.99,1.06,0.0,0.94,0.99,-0.04
A015760,한국전력,12,2015,Annual,0.93,0.59,1.0,1.03,0.0,1.09,0.92,-0.03
A015760,한국전력,12,2016,Annual,1.03,0.94,1.03,1.02,0.0,1.2,0.96,-0.03
A015760,한국전력,12,2017,Annual,1.03,1.89,0.93,0.99,0.0,1.05,1.02,-0.03
A015760,한국전력,12,2018,Annual,0.95,3.23,1.06,1.01,0.0,0.94,1.03,-0.04
A015760,한국전력,12,2019,Annual,1.0,1.7,0.99,0.98,0.0,1.04,1.06,-0.05
A015760,한국전력,12,2020,Annual,1.04,0.2,1.01,0.99,0.0,1.01,1.0,-0.04
A015760,한국전력,12,2021,Annual,1.02,-2.36,1.11,1.04,0.0,1.04,1.06,-0.05
A015760,한국전력,12,2022,Annual,1.07,0.12,1.53,1.17,0.0,0.89,1.19,-0.04
A003550,LG,12,2011,Annual,,,,,,,,0.04
A003550,LG,12,2012,Annual,1.18,1.04,0.98,0.96,0.01,1.01,0.98,0.04
A003550,LG,12,2013,Annual,1.01,1.03,1.0,1.01,0.01,1.09,0.99,0.03
A003550,LG,12,2014,Annual,1.12,1.08,1.0,1.01,0.01,0.99,1.02,0.03
A003550,LG,12,2015,Annual,0.96,0.93,1.0,1.01,0.01,1.05,0.97,0.01
A003550,LG,12,2016,Annual,1.19,0.92,1.0,0.97,0.01,0.82,1.02,0.02
A003550,LG,12,2017,Annual,0.97,0.82,1.05,1.22,0.01,0.76,0.93,0.05
A003550,LG,12,2018,Annual,1.39,0.78,1.08,0.65,0.01,1.28,0.81,0.06
A003550,LG,12,2019,Annual,0.62,1.35,1.05,0.84,0.01,1.31,0.74,0.01
A003550,LG,12,2020,Annual,1.14,0.56,0.92,0.8,0.01,1.17,0.93,0.03
A003550,LG,12,2021,Annual,0.65,0.9,1.05,1.32,0.01,0.81,1.03,0.06
A003550,LG,12,2022,Annual,1.19,1.25,1.07,1.05,0.02,1.12,0.79,0.04
A323410,카카오뱅크,12,2011,Annual,,,,,,,,
A323410,카카오뱅크,12,2012,Annual,,,,,,,,
A323410,카카오뱅크,12,2013,Annual,,,,,,,,
A323410,카카오뱅크,12,2014,Annual,,,,,,,,
A323410,카카오뱅크,12,2015,Annual,,,,,,,,
A323410,카카오뱅크,12,2016,Annual,,,,,,,,0.21
A323410,카카오뱅크,12,2017,Annual,,1.54,,37.55,0.16,0.15,,0.0
A323410,카카오뱅크,12,2018,Annual,,1.04,,5.84,0.24,0.29,,-0.01
A323410,카카오뱅크,12,2019,Annual,,1.25,,1.68,0.43,0.74,,-0.06
A323410,카카오뱅크,12,2020,Annual,,0.74,,1.21,0.41,1.02,,-0.0
A323410,카카오뱅크,12,2021,Annual,,0.86,,1.31,0.48,1.09,,0.01
A323410,카카오뱅크,12,2022,Annual,,1.09,,1.65,0.4,0.84,,-0.04
A259960,크래프톤,12,2011,Annual,,,,,,,,-0.21
A259960,크래프톤,12,2012,Annual,0.95,1.0,0.53,1.49,0.68,1.29,1.0,-0.02
A259960,크래프톤,12,2013,Annual,1.04,1.0,0.69,1.1,0.82,0.67,0.76,-0.01
A259960,크래프톤,12,2014,Annual,0.77,1.0,0.88,0.79,0.74,1.29,1.01,-0.18
A259960,크래프톤,12,2015,Annual,2.12,1.0,2.75,1.3,0.73,0.96,0.52,0.02
A259960,크래프톤,12,2016,Annual,1.01,1.0,1.0,0.8,0.79,1.36,1.34,0.02
A259960,크래프톤,12,2017,Annual,3.79,1.0,0.24,8.34,0.72,0.76,2.48,-0.37
A259960,크래프톤,12,2018,Annual,0.21,1.0,1.02,3.61,0.27,0.8,0.37,0.23
A259960,크래프톤,12,2019,Annual,4.27,1.0,0.83,0.97,0.17,0.91,0.4,0.3
A259960,크래프톤,12,2020,Annual,0.82,1.0,1.21,1.54,0.23,0.8,0.72,0.07
A259960,크래프톤,12,2021,Annual,1.02,1.0,1.91,1.13,0.24,1.22,0.66,-0.01
A259960,크래프톤,12,2022,Annual,1.01,1.0,1.0,0.98,0.21,0.91,0.79,0.04
A034730,SK,12,2011,Annual,,,,,,,,0.01
A034730,SK,12,2012,Annual,0.71,1.0,0.97,1.32,0.09,1.02,1.1,-0.0
A034730,SK,12,2013,Annual,0.93,1.0,1.05,1.03,0.08,0.99,0.94,0.02
A034730,SK,12,2014,Annual,0.89,8.59,0.99,1.05,0.08,0.01,0.97,0.02
A034730,SK,12,2015,Annual,1.39,1.17,0.4,16.2,0.0,14.14,1.15,-0.03
A034730,SK,12,2016,Annual,0.49,0.85,1.01,2.11,0.0,0.84,1.01,-0.04
A034730,SK,12,2017,Annual,0.94,1.0,1.06,1.1,0.01,1.02,0.99,-0.01
A034730,SK,12,2018,Annual,0.86,1.25,1.18,1.11,0.01,0.88,0.98,-0.03
A034730,SK,12,2019,Annual,1.04,1.05,1.05,0.98,0.01,1.08,1.06,-0.03
A034730,SK,12,2020,Annual,1.03,1.35,1.04,0.83,0.01,1.31,1.03,-0.07
A034730,SK,12,2021,Annual,1.07,0.6,1.0,1.2,0.02,0.9,0.97,-0.01
A034730,SK,12,2022,Annual,0.93,0.94,0.91,1.36,0.01,0.93,1.05,0.0
A033780,KT&G,12,2011,Annual,,,,,,,,0.05
A033780,KT&G,12,2012,Annual,inf,1.0,0.96,1.05,0.03,1.1,1.09,0.04
A033780,KT&G,12,2013,Annual,1.07,1.01,0.98,0.97,0.03,0.96,1.03,0.06
A033780,KT&G,12,2014,Annual,1.03,1.01,0.98,1.08,0.03,0.91,0.95,0.06
A033780,KT&G,12,2015,Annual,1.13,0.91,0.9,1.01,0.03,1.06,1.2,0.01
A033780,KT&G,12,2016,Annual,1.0,1.01,1.0,1.08,0.03,0.98,1.0,-0.0
A033780,KT&G,12,2017,Annual,0.9,1.02,1.02,1.04,0.03,1.03,0.78,0.03
A033780,KT&G,12,2018,Annual,0.9,1.0,1.16,0.96,0.03,1.09,0.92,0.04
A033780,KT&G,12,2019,Annual,0.95,1.02,1.25,1.11,0.03,0.97,0.94,0.03
A033780,KT&G,12,2020,Annual,1.16,1.0,1.09,1.02,0.04,0.96,1.11,0.02
A033780,KT&G,12,2021,Annual,0.78,1.05,1.2,1.03,0.04,1.02,1.01,-0.01
A033780,KT&G,12,2022,Annual,1.35,1.09,1.03,1.12,0.04,0.98,1.15,0.03
A018260,삼성에스디에스,12,2011,Annual,,,,,,,,0.0
A018260,삼성에스디에스,12,2012,Annual,0.82,1.03,0.95,1.28,0.04,0.9,0.98,-0.02
A018260,삼성에스디에스,12,2013,Annual,1.11,1.14,0.94,1.15,0.04,0.96,0.98,-0.0
A018260,삼성에스디에스,12,2014,Annual,0.72,0.98,0.86,1.12,0.04,1.0,0.9,-0.07
A018260,삼성에스디에스,12,2015,Annual,1.06,0.99,0.93,0.99,0.05,1.01,1.02,-0.04
A018260,삼성에스디에스,12,2016,Annual,1.07,0.95,0.91,1.04,0.05,1.08,0.92,0.0
A018260,삼성에스디에스,12,2017,Annual,1.02,1.08,0.86,1.14,0.06,0.85,0.94,-0.01
A018260,삼성에스디에스,12,2018,Annual,0.99,0.97,0.85,1.08,0.06,0.96,1.09,-0.04
A018260,삼성에스디에스,12,2019,Annual,1.04,0.99,1.28,1.07,0.06,0.96,1.09,0.01
A018260,삼성에스디에스,12,2020,Annual,1.01,1.09,0.94,1.03,0.08,0.99,0.99,-0.01
A018260,삼성에스디에스,12,2021,Annual,1.03,1.24,1.05,1.24,0.07,0.86,1.17,-0.02
A018260,삼성에스디에스,12,2022,Annual,0.68,1.12,1.21,1.26,0.06,0.89,1.0,-0.03
A009150,삼성전기,12,2011,Annual,,,,,,,,-0.03
A009150,삼성전기,12,2012,Annual,0.86,0.85,1.32,1.31,0.01,1.02,0.9,-0.08
A009150,삼성전기,12,2013,Annual,0.75,1.02,0.91,1.04,0.01,1.11,0.96,-0.06
A009150,삼성전기,12,2014,Annual,1.68,1.1,0.73,0.74,0.01,1.21,0.98,-0.04
A009150,삼성전기,12,2015,Annual,0.75,0.8,1.06,1.01,0.01,1.03,1.02,-0.03
A009150,삼성전기,12,2016,Annual,0.97,1.25,0.87,0.98,0.01,1.02,1.07,-0.09
A009150,삼성전기,12,2017,Annual,1.13,0.83,0.98,1.13,0.01,0.97,1.02,-0.05
A009150,삼성전기,12,2018,Annual,1.02,0.66,0.45,1.17,0.01,1.04,0.97,-0.05
A009150,삼성전기,12,2019,Annual,1.03,1.21,1.16,0.96,0.01,0.97,0.87,-0.03
A009150,삼성전기,12,2020,Annual,0.96,1.01,0.94,1.0,0.01,0.84,0.96,-0.07
A009150,삼성전기,12,2021,Annual,1.04,0.96,1.0,1.25,0.0,0.81,0.86,-0.02
A009150,삼성전기,12,2022,Annual,0.83,1.1,1.12,0.97,0.01,1.05,0.97,-0.04
A017670,SK텔레콤,12,2011,Annual,,,,,,,,-0.16
A017670,SK텔레콤,12,2012,Annual,1.06,1.0,1.09,1.01,0.2,1.04,1.04,-0.09
A017670,SK텔레콤,12,2013,Annual,1.12,1.0,1.02,1.03,0.2,0.98,0.94,-0.06
A017670,SK텔레콤,12,2014,Annual,1.03,1.0,1.04,1.03,0.21,1.02,0.97,-0.07
A017670,SK텔레콤,12,2015,Annual,0.98,1.0,1.04,1.0,0.2,1.01,1.02,-0.07
A017670,SK텔레콤,12,2016,Annual,0.96,1.0,1.04,1.0,0.22,1.01,1.05,-0.09
A017670,SK텔레콤,12,2017,Annual,0.93,1.0,1.07,1.03,0.22,1.0,0.95,-0.07
A017670,SK텔레콤,12,2018,Annual,0.98,1.0,1.09,0.96,0.23,1.02,1.03,-0.07
A017670,SK텔레콤,12,2019,Annual,1.06,1.0,0.96,1.05,0.23,1.01,1.05,-0.06
A017670,SK텔레콤,12,2020,Annual,1.08,1.0,1.0,0.91,0.23,0.98,0.99,-0.1
A017670,SK텔레콤,12,2021,Annual,0.84,1.0,0.7,1.04,0.22,0.99,1.22,-0.12
A017670,SK텔레콤,12,2022,Annual,1.0,1.0,0.91,1.03,0.22,0.99,1.02,-0.11
A012450,한화에어로스페이스,12,2011,Annual,,,,,,,,0.01
A012450,한화에어로스페이스,12,2012,Annual,0.86,0.83,0.93,1.0,0.04,1.09,1.02,0.0
A012450,한화에어로스페이스,12,2013,Annual,1.29,0.94,0.97,0.9,0.04,1.18,0.98,-0.04
A012450,한화에어로스페이스,12,2014,Annual,0.95,1.09,1.08,0.99,0.04,1.07,1.08,-0.0
A012450,한화에어로스페이스,12,2015,Annual,0.91,1.09,0.8,1.0,0.05,1.03,0.83,-0.01
A012450,한화에어로스페이스,12,2016,Annual,1.5,0.97,0.87,1.35,0.03,0.73,1.29,-0.01
A012450,한화에어로스페이스,12,2017,Annual,0.99,1.12,0.97,1.2,0.02,1.01,1.06,0.02
A012450,한화에어로스페이스,12,2018,Annual,1.05,1.02,0.94,1.06,0.03,1.03,1.04,-0.0
A012450,한화에어로스페이스,12,2019,Annual,0.9,0.92,1.09,1.18,0.03,0.97,1.04,-0.06
A012450,한화에어로스페이스,12,2020,Annual,0.82,0.97,0.97,1.01,0.04,0.95,1.02,-0.02
A012450,한화에어로스페이스,12,2021,Annual,0.95,1.09,1.0,1.04,0.04,0.86,0.94,-0.06
A012450,한화에어로스페이스,12,2022,Annual,1.14,0.86,0.92,1.27,0.04,1.18,1.15,-0.07
A011200,HMM,12,2011,Annual,,,,,,,,-0.05
A011200,HMM,12,2012,Annual,0.86,-0.31,0.96,1.08,0.0,0.94,1.1,-0.02
A011200,HMM,12,2013,Annual,1.61,-2.75,0.94,0.88,0.0,1.14,1.05,-0.06
A011200,HMM,12,2014,Annual,0.73,0.32,0.79,0.92,0.0,0.92,0.98,-0.04
A011200,HMM,12,2015,Annual,0.97,1.82,1.21,0.87,0.0,1.12,1.06,-0.02
A011200,HMM,12,2016,Annual,1.13,-0.08,0.82,0.81,0.0,1.18,0.82,-0.04
A011200,HMM,12,2017,Annual,0.86,5.58,0.91,1.1,0.0,0.88,0.96,-0.04
A011200,HMM,12,2018,Annual,1.22,0.38,0.9,1.04,0.01,0.89,1.0,-0.03
A011200,HMM,12,2019,Annual,1.13,70.76,3.34,1.06,0.0,0.99,1.13,-0.1
A011200,HMM,12,2020,Annual,1.08,-0.0,1.0,1.16,0.02,0.88,0.97,-0.05
A011200,HMM,12,2021,Annual,1.43,0.36,0.64,2.15,0.02,0.58,0.51,-0.01
A011200,HMM,12,2022,Annual,0.36,1.0,0.88,1.35,0.01,0.97,0.48,-0.04
A096770,SK이노베이션,12,2011,Annual,,,,,,,,0.01
A096770,SK이노베이션,12,2012,Annual,0.85,1.44,1.0,1.07,0.0,0.95,0.9,0.02
A096770,SK이노베이션,12,2013,Annual,1.03,0.99,1.05,0.9,0.0,1.1,1.01,0.0
A096770,SK이노베이션,12,2014,Annual,0.9,2.02,1.29,1.0,0.0,0.97,1.04,-0.03
A096770,SK이노베이션,12,2015,Annual,1.02,0.29,1.01,0.73,0.0,1.65,0.84,-0.07
A096770,SK이노베이션,12,2016,Annual,1.39,0.69,0.83,0.82,0.0,0.97,0.96,-0.01
A096770,SK이노베이션,12,2017,Annual,1.05,1.09,1.06,1.17,0.0,1.05,1.0,0.03
A096770,SK이노베이션,12,2018,Annual,0.78,1.58,1.19,1.17,0.0,0.75,1.07,0.01
A096770,SK이노베이션,12,2019,Annual,1.03,1.22,1.11,0.91,0.0,1.09,1.16,-0.02
A096770,SK이노베이션,12,2020,Annual,0.86,-6.34,1.11,0.7,0.01,1.61,1.11,-0.14
A096770,SK이노베이션,12,2021,Annual,1.25,-0.11,0.93,1.36,0.01,0.86,1.01,0.05
A096770,SK이노베이션,12,2022,Annual,0.89,0.99,0.86,1.67,0.01,0.77,1.08,0.05
A024110,기업은행,12,2011,Annual,,,,,,,,0.02
A024110,기업은행,12,2012,Annual,,1.06,,1.01,0.09,1.1,,-0.03
A024110,기업은행,12,2013,Annual,,0.96,,0.92,0.1,1.18,,0.04
A024110,기업은행,12,2014,Annual,,0.93,,0.99,0.11,1.01,,0.02
A024110,기업은행,12,2015,Annual,,0.9,,0.93,0.11,1.13,,0.03
A024110,기업은행,12,2016,Annual,,0.92,,0.97,0.11,1.06,,0.02
