Symbol,Name,상장연도,결산월,회계년,주기,ROE(세전계속사업이익)(%),총자본증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),부채비율(%),총자본회전율(회),현금흐름/총자본(%)
A089470,HDC현대EP,2006,12,2016,Annual,27.07,21.21,13.42,14,117.77,3.56,24.86
A089470,HDC현대EP,2006,12,2017,Annual,15.88,5.57,-39.78,-39.3,118.96,3.36,14.92
A089470,HDC현대EP,2006,12,2018,Annual,4.38,0.87,-65.39,-72.63,112.69,3.24,6.68
A089470,HDC현대EP,2006,12,2019,Annual,8.60,0.42,137.32,55.02,93.07,2.95,8.85
A089470,HDC현대EP,2006,12,2020,Annual,8.31,3.27,1.52,4.73,79.31,2.39,8.56
A089470,HDC현대EP,2006,12,2021,Annual,6.35,5.1,-17.96,-25.44,89.46,2.86,6.65
A089470,HDC현대EP,2006,12,2022,Annual,6.88,1.89,-20.49,1.3,92.47,3.34,6.85
A009540,HD한국조선해양,1999,12,2012,Annual,7.85,3.11,-56.03,-62.47,162.91,2.98,10.77
A009540,HD한국조선해양,1999,12,2013,Annual,0.76,1.54,-60.01,-85.79,179.59,2.87,6.67
A009540,HD한국조선해양,1999,12,2014,Annual,-17.50,-12.88,적전,적전,220.38,2.96,-4.25
A009540,HD한국조선해양,1999,12,2015,Annual,-11.62,-6.95,적지,적지,220.68,2.89,-1.86
A009540,HD한국조선해양,1999,12,2016,Annual,0.58,15.3,흑전,흑전,175.2,1.34,8.55
A009540,HD한국조선해양,1999,12,2017,Annual,-0.18,-30.44,-96.26,329.53,145.79,1.03,20.16
A009540,HD한국조선해양,1999,12,2018,Annual,-6.70,5.97,적전,적전,88.62,1.03,-0.74
A009540,HD한국조선해양,1999,12,2019,Annual,0.69,-1.41,흑전,흑전,93.83,1.17,4.36
A009540,HD한국조선해양,1999,12,2020,Annual,-4.49,-3.91,-74.37,적전,103.23,1.18,-3.35
A009540,HD한국조선해양,1999,12,2021,Annual,-13.14,-0.06,적전,적지,119.86,1.25,-4.27
A009540,HD한국조선해양,1999,12,2022,Annual,-3.49,-0.82,적지,적지,142.72,1.40,1.65
A267270,HD현대건설기계,2017,12,2017,Annual,,,,,90.33,,
A267270,HD현대건설기계,2017,12,2018,Annual,12.88,33.92,119.18,202.64,99.37,2.36,12.14
A267270,HD현대건설기계,2017,12,2019,Annual,4.48,0.57,-24.4,-63.93,102.14,1.81,5.01
A267270,HD현대건설기계,2017,12,2020,Annual,0.70,0.66,-44.59,-83.29,111.39,1.51,3.81
A267270,HD현대건설기계,2017,12,2021,Annual,10.06,-2.5,83.8,"1,386.64",129.97,2.10,11.49
A267270,HD현대건설기계,2017,12,2022,Annual,9.51,7.72,6.16,-21.38,106.84,2.19,10.95
A010620,HD현대미포,1983,12,2012,Annual,3.54,-0.46,-75.51,-56.84,127.63,1.30,4.83
A010620,HD현대미포,1983,12,2013,Annual,-9.93,-4.47,적전,적전,215.57,1.20,-5.16
A010620,HD현대미포,1983,12,2014,Annual,-34.69,-40.56,적지,적지,422.36,1.54,-21.91
A010620,HD현대미포,1983,12,2015,Annual,2.68,-6.74,흑전,흑전,425.27,2.50,5.67
A010620,HD현대미포,1983,12,2016,Annual,9.42,25.69,187.01,54.21,308.54,1.70,4.29
A010620,HD현대미포,1983,12,2017,Annual,31.90,3.58,-43.5,"1,024.14",255.66,1.07,21.24
A010620,HD현대미포,1983,12,2018,Annual,5.05,-0.94,-34.32,-72.9,49.48,1.03,5.66
A010620,HD현대미포,1983,12,2019,Annual,3.66,1.59,30.64,-49.3,43.61,1.28,4.55
A010620,HD현대미포,1983,12,2020,Annual,-0.85,0.57,-60.39,적전,52.02,1.18,1.55
A010620,HD현대미포,1983,12,2021,Annual,-9.18,-6.89,적전,적지,75.94,1.26,-4.56
A010620,HD현대미포,1983,12,2022,Annual,-2.89,-1.32,적지,적지,118.28,1.70,0.74
A267250,HD현대,2017,12,2017,Annual,,,,,106.78,,
A267250,HD현대,2017,12,2018,Annual,4.17,4.48,2.18,-71.97,121.22,2.64,7.46
A267250,HD현대,2017,12,2019,Annual,1.81,12.61,-22.62,-59.38,116.38,2.37,7.60
A267250,HD현대,2017,12,2020,Annual,-9.16,-6.62,적전,적전,139.32,1.65,1.47
A267250,HD현대,2017,12,2021,Annual,4.05,6.8,흑전,흑전,201.88,2.47,6.57
A267250,HD현대,2017,12,2022,Annual,16.50,96.28,226.75,"1,384.27",181.86,3.47,17.03
A322000,HD현대에너지솔루션,2019,12,2019,Annual,5.85,33.78,54.55,24.03,51.37,1.61,10.84
A322000,HD현대에너지솔루션,2019,12,2020,Annual,-3.68,3.43,-60.2,-73.57,39.39,1.22,3.98
A322000,HD현대에너지솔루션,2019,12,2021,Annual,-1.97,-2.56,8.13,적전,89.05,1.83,0.58
A322000,HD현대에너지솔루션,2019,12,2022,Annual,21.36,19.11,849.63,흑전,71.11,2.81,20.27
A042670,HD현대인프라코어,2001,12,2012,Annual,-0.84,31.66,-46.67,26.55,283.71,3.08,22.19
A042670,HD현대인프라코어,2001,12,2013,Annual,-1.74,17.95,1.95,적전,223.51,2.36,5.26
A042670,HD현대인프라코어,2001,12,2014,Annual,-2.20,-7.35,22.6,흑전,263.64,2.25,9.65
A042670,HD현대인프라코어,2001,12,2015,Annual,-24.44,-5.64,적전,적전,266.85,1.87,-16.36
A042670,HD현대인프라코어,2001,12,2016,Annual,2.50,11.13,흑전,흑전,190.77,1.75,9.78
A042670,HD현대인프라코어,2001,12,2017,Annual,14.79,-7.98,34.63,155.76,223.84,1.98,12.18
A042670,HD현대인프라코어,2001,12,2018,Annual,17.63,20.41,28.35,32.88,188.66,2.21,13.92
A042670,HD현대인프라코어,2001,12,2019,Annual,14.91,11.69,-0.91,0.39,165.69,2.02,12.08
A042670,HD현대인프라코어,2001,12,2020,Annual,2.57,5.19,-68.53,-27.96,167.92,0.91,9.96
A042670,HD현대인프라코어,2001,12,2021,Annual,5.94,-69.48,0.02,99.19,249.12,1.57,23.26
A042670,HD현대인프라코어,2001,12,2022,Annual,18.55,19.36,25.72,-59.57,189.7,3.17,25.39
A267260,HD현대일렉트릭,2017,12,2017,Annual,,,,,101.38,,
A267260,HD현대일렉트릭,2017,12,2018,Annual,-22.88,-18.15,적전,적전,173.24,2.05,-13.27
A267260,HD현대일렉트릭,2017,12,2019,Annual,-43.01,-17.75,적지,적지,222.25,2.28,-29.45
A267260,HD현대일렉트릭,2017,12,2020,Annual,-7.76,-3.01,흑전,적지,234.62,2.63,0.24
A267260,HD현대일렉트릭,2017,12,2021,Annual,-6.10,-4.85,-86.61,적지,242.76,2.73,1.38
A267260,HD현대일렉트릭,2017,12,2022,Annual,22.19,28.62,"1,266.43",흑전,192.96,2.85,28.34
A329180,HD현대중공업,2021,12,2021,Annual,-20.29,4.35,적전,적지,169.55,1.52,-10.50
A329180,HD현대중공업,2021,12,2022,Annual,-7.75,-5.47,적지,적지,208.06,1.66,-1.80
A003580,HLB글로벌,1990,12,2012,Annual,-12.70,-10.5,적지,적지,78.11,0.56,0.64
A003580,HLB글로벌,1990,12,2013,Annual,-28.47,-25.23,적지,적지,113.52,0.61,-6.82
A003580,HLB글로벌,1990,12,2014,Annual,-5.01,-4.71,적지,적지,117.45,0.85,13.28
A003580,HLB글로벌,1990,12,2015,Annual,33.54,43.67,흑전,흑전,55.5,0.48,2.52
A003580,HLB글로벌,1990,12,2016,Annual,-5.09,18.09,64.9,적전,30.48,0.45,-4.53
A003580,HLB글로벌,1990,12,2017,Annual,-1.56,41.81,적전,적지,19.22,0.29,-0.49
A003580,HLB글로벌,1990,12,2018,Annual,-19.00,15.13,적지,적지,121.12,0.20,-15.34
A003580,HLB글로벌,1990,12,2019,Annual,-14.47,12.04,흑전,적지,59.62,0.39,-26.32
A003580,HLB글로벌,1990,12,2020,Annual,-39.74,-9.19,적전,적지,77.63,0.46,-30.71
A003580,HLB글로벌,1990,12,2021,Annual,-14.75,53.98,적지,적지,44.55,0.48,-4.58
A003580,HLB글로벌,1990,12,2022,Annual,-16.97,-40.01,적지,적지,76.81,0.49,-6.37
A011200,HMM,1995,12,2012,Annual,-68.22,-37.29,적지,적지,720.1,5.66,-50.41
A011200,HMM,1995,12,2013,Annual,-79.61,-37.21,적지,적지,"1,185.82",7.93,-49.00
A011200,HMM,1995,12,2014,Annual,-62.97,-0.32,적지,흑전,959.87,9.49,40.29
A011200,HMM,1995,12,2015,Annual,-154.30,-66.65,적지,적전,"2,499.12",12.35,-95.46
A011200,HMM,1995,12,2016,Annual,-70.42,316.09,적지,적지,362.31,7.77,-46.31
A011200,HMM,1995,12,2017,Annual,-128.45,-5.72,적지,적지,301.64,5.44,-115.96
A011200,HMM,1995,12,2018,Annual,-80.44,15.92,적지,적지,296.42,5.39,-70.09
A011200,HMM,1995,12,2019,Annual,-55.09,4.87,적지,적지,556.71,5.18,-7.98
A011200,HMM,1995,12,2020,Annual,9.20,54.87,흑전,흑전,455.11,4.62,51.11
A011200,HMM,1995,12,2021,Annual,88.44,513.44,652.21,"4,205.33",72.58,2.29,99.47
A011200,HMM,1995,12,2022,Annual,65.61,100.62,34.86,89.56,25.43,1.19,70.38
A003060,에이프로젠바이오로직스,1984,12,2012,Annual,-35.03,-6.78,적전,적지,35.87,0.48,-33.70
A003060,에이프로젠바이오로직스,1984,12,2013,Annual,-33.35,-17.46,적지,적지,38.4,0.47,-32.09
A003060,에이프로젠바이오로직스,1984,12,2014,Annual,-7.38,9.84,적지,적지,36.57,0.56,-4.21
A003060,에이프로젠바이오로직스,1984,12,2015,Annual,1.87,9.07,적지,흑전,25.8,0.62,6.72
A003060,에이프로젠바이오로직스,1984,12,2016,Annual,-5.55,15.32,적지,적전,64.73,0.60,-3.41
A003060,에이프로젠바이오로직스,1984,12,2017,Annual,-21.33,-1.67,적지,적지,104.68,0.60,-18.96
A003060,에이프로젠바이오로직스,1984,12,2018,Annual,-0.84,95.94,적지,적지,44.22,0.40,0.22
A003060,에이프로젠바이오로직스,1984,12,2019,Annual,-1.23,130.97,적지,적지,5.08,0.20,-2.67
A003060,에이프로젠바이오로직스,1984,12,2020,Annual,3.52,72.12,적지,흑전,2.83,0.11,2.79
A003060,에이프로젠바이오로직스,1984,12,2021,Annual,1.64,-0.2,적지,-51.63,2.92,0.09,1.70
A003060,에이프로젠바이오로직스,1984,12,2022,Annual,2.69,-14.53,적지,48.84,34.04,0.12,2.72
A007460,에이프로젠,1995,12,2012,Annual,완전잠식,당기잠식,-9.22,적지,완전잠식,완전잠식,완전잠식
A007460,에이프로젠,1995,12,2013,Annual,완전잠식,전기잠식,-81.63,적지,"2,867.87",완전잠식,완전잠식
A007460,에이프로젠,1995,12,2014,Annual,123.08,324.2,95.11,흑전,468.52,7.57,146.40
A007460,에이프로젠,1995,12,2015,Annual,14.36,88.58,-30.09,-72.75,180.23,2.79,24.10
A007460,에이프로젠,1995,12,2016,Annual,10.04,14.44,-15.81,-29.01,122.49,1.66,14.34
A007460,에이프로젠,1995,12,2017,Annual,3.08,323.47,-30.53,-2.77,78.52,0.44,4.94
A007460,에이프로젠,1995,12,2018,Annual,-12.75,30.73,-55.26,적전,102.11,0.30,-17.43
A007460,에이프로젠,1995,12,2019,Annual,4.75,164.71,63.09,흑전,25.05,0.22,-2.13
A007460,에이프로젠,1995,12,2020,Annual,-6.48,33.33,54.7,적전,20.91,0.21,-6.99
A007460,에이프로젠,1995,12,2021,Annual,-34.63,당기잠식,적전,적지,완전잠식,0.08,-19.92
A007460,에이프로젠,1995,12,2022,Annual,-50.24,전기잠식,적지,적지,30.12,0.34,-30.54
A036570,엔씨소프트,2003,12,2012,Annual,19.37,17.51,11.44,30.58,29.03,0.80,20.56
A036570,엔씨소프트,2003,12,2013,Annual,19.84,13.54,35.69,3.27,27.68,0.69,17.82
A036570,엔씨소프트,2003,12,2014,Annual,22.81,18.71,35.55,43.37,23.5,0.66,21.05
A036570,엔씨소프트,2003,12,2015,Annual,15.14,30.05,-14.64,-26.89,24.05,0.53,12.66
A036570,엔씨소프트,2003,12,2016,Annual,18.79,5.96,38.45,63.14,24.55,0.53,16.54
A036570,엔씨소프트,2003,12,2017,Annual,26.39,43.98,77.95,63.62,29.21,0.76,20.37
A036570,엔씨소프트,2003,12,2018,Annual,24.95,-12.83,5.11,-5.08,23.64,0.67,17.47
A036570,엔씨소프트,2003,12,2019,Annual,20.29,5.6,-22.11,-14.78,33.21,0.70,16.79
A036570,엔씨소프트,2003,12,2020,Annual,28.40,25.18,72.19,63.33,29.78,0.85,23.09
A036570,엔씨소프트,2003,12,2021,Annual,15.61,0.21,-54.51,-32.54,45.4,0.73,15.58
A036570,엔씨소프트,2003,12,2022,Annual,19.18,1.5,48.98,10.17,38.74,0.81,17.06
A085310,엔케이,2008,12,2012,Annual,-9.02,-5.69,-85.71,적지,174.78,1.58,2.37
A085310,엔케이,2008,12,2013,Annual,-31.44,-18.52,적전,적지,134.23,1.63,-11.72
A085310,엔케이,2008,12,2014,Annual,6.98,33.05,흑전,흑전,98.43,1.69,8.52
A085310,엔케이,2008,12,2015,Annual,-2.53,1.94,적전,적전,86.46,1.52,1.10
A085310,엔케이,2008,12,2016,Annual,-22.23,-20.05,적지,적지,89.34,1.10,-17.26
A085310,엔케이,2008,12,2017,Annual,-2.58,15.93,적지,적지,56.12,0.85,0.38
A085310,엔케이,2008,12,2018,Annual,-21.48,-21.78,적지,적지,69.96,0.79,-16.10
A085310,엔케이,2008,12,2019,Annual,-22.43,-23.48,적지,적지,58.84,0.69,-17.62
A085310,엔케이,2008,12,2020,Annual,-5.86,-3.28,적지,적지,56.68,0.76,4.63
A085310,엔케이,2008,12,2021,Annual,11.62,14.79,흑전,흑전,27.27,0.72,13.56
A085310,엔케이,2008,12,2022,Annual,9.10,24.84,-54.91,-4.3,44.85,0.66,10.77
A900140,엘브이엠씨홀딩스,2010,12,2012,Annual,28.05,21.01,32.51,33.09,23.78,2.62,28.97
A900140,엘브이엠씨홀딩스,2010,12,2013,Annual,14.55,136.22,14.98,-5.08,25.86,1.73,15.34
A900140,엘브이엠씨홀딩스,2010,12,2014,Annual,14.30,17.03,7.07,51.46,43.6,1.29,15.88
A900140,엘브이엠씨홀딩스,2010,12,2015,Annual,13.72,20.94,-7.24,11.61,55.78,1.26,15.67
A900140,엘브이엠씨홀딩스,2010,12,2016,Annual,10.18,13.69,-38.76,-11.21,57.53,0.95,12.88
A900140,엘브이엠씨홀딩스,2010,12,2017,Annual,3.35,-9.21,적전,-67.37,58.56,0.80,5.97
A900140,엘브이엠씨홀딩스,2010,12,2018,Annual,-12.85,-9.57,적지,적전,81.75,0.78,-8.42
A900140,엘브이엠씨홀딩스,2010,12,2019,Annual,-15.31,-9.38,적지,적지,108.28,1.06,-9.41
A900140,엘브이엠씨홀딩스,2010,12,2020,Annual,-7.00,10.04,적지,적지,80.58,0.80,-2.16
A900140,엘브이엠씨홀딩스,2010,12,2021,Annual,-4.89,20.65,적지,적지,52.86,0.52,0.22
A900140,엘브이엠씨홀딩스,2010,12,2022,Annual,-9.32,-4.83,적지,적지,62.03,0.59,-3.92
A108670,LX하우시스,2009,12,2012,Annual,7.23,0.59,-20.43,-38.41,144.73,3.38,15.52
A108670,LX하우시스,2009,12,2013,Annual,12.22,7.77,102.33,153.47,149.33,3.55,21.75
A108670,LX하우시스,2009,12,2014,Annual,14.12,6.02,29.63,-12.05,147.82,3.46,20.14
A108670,LX하우시스,2009,12,2015,Annual,13.61,5.73,4.57,11.91,156.58,3.15,21.20
A108670,LX하우시스,2009,12,2016,Annual,12.69,6.81,1.07,5.04,143.86,3.23,21.39
A108670,LX하우시스,2009,12,2017,Annual,11.08,5.14,-7.38,-9.22,162.02,3.34,19.86
A108670,LX하우시스,2009,12,2018,Annual,-1.85,-6.98,-51.6,적전,173.76,3.43,8.64
A108670,LX하우시스,2009,12,2019,Annual,1.50,-0.08,-2.27,흑전,180.09,3.48,19.23
A108670,LX하우시스,2009,12,2020,Annual,-10.52,-8.6,3.21,적전,184.92,3.47,11.57
A108670,LX하우시스,2009,12,2021,Annual,2.55,3.13,-0.75,흑전,195.04,4.07,21.22
A108670,LX하우시스,2009,12,2022,Annual,-12.89,-9.67,-78.79,적전,218.45,4.39,7.46
A383800,LX홀딩스,2021,12,2021,Annual,,,,,1.97,,
A383800,LX홀딩스,2021,12,2022,Annual,10.82,13.88,7.97,19.09,1.49,0.16,11.61
A037560,LG헬로비전,2012,12,2012,Annual,18.47,16.53,-1.59,15.14,114.69,1.32,41.02
A037560,LG헬로비전,2012,12,2013,Annual,12.11,22.05,-22.46,-26.26,135.21,1.44,37.64
A037560,LG헬로비전,2012,12,2014,Annual,3.98,2.15,-11.81,-66.66,140.21,1.42,34.78
A037560,LG헬로비전,2012,12,2015,Annual,8.19,5.27,2.79,132.61,110.29,1.28,35.67
A037560,LG헬로비전,2012,12,2016,Annual,2.71,1.62,-59.1,-63.95,90.37,1.15,28.24
A037560,LG헬로비전,2012,12,2017,Annual,4.22,2.12,69.7,34.26,89.25,1.15,26.35
A037560,LG헬로비전,2012,12,2018,Annual,5.02,6.64,-7.71,35.42,84,1.16,30.51
A037560,LG헬로비전,2012,12,2019,Annual,-9.08,-9.63,-56.5,적전,88.23,1.11,11.65
A037560,LG헬로비전,2012,12,2020,Annual,-39.18,-33.66,16.75,적지,133.36,1.34,-15.16
A037560,LG헬로비전,2012,12,2021,Annual,5.50,3.37,30.28,흑전,128.1,1.68,30.62
A037560,LG헬로비전,2012,12,2022,Annual,-2.14,-4.12,20.92,적전,128.29,1.83,19.75
A097520,엠씨넥스,2021,12,2021,Annual,18.22,18.2,-59.64,2.76,75.78,3.66,34.18
A097520,엠씨넥스,2021,12,2022,Annual,9.59,3.38,-55.18,-41.85,74.36,3.65,25.28
A014440,영보화학,1997,12,2012,Annual,7.23,3.76,-7.16,-19.23,67.94,1.56,11.13
A014440,영보화학,1997,12,2013,Annual,11.83,8.23,44.62,68.82,73.04,1.75,14.95
A014440,영보화학,1997,12,2014,Annual,5.57,1.23,-32.82,-60.32,75.18,1.61,10.29
A014440,영보화학,1997,12,2015,Annual,12.82,7.61,68.6,165.05,63.31,1.54,15.58
A014440,영보화학,1997,12,2016,Annual,14.59,8.37,18.29,26.1,58.96,1.43,16.37
A014440,영보화학,1997,12,2017,Annual,29.64,23.42,-23.53,163.58,26.67,1.29,28.34
A014440,영보화학,1997,12,2018,Annual,5.70,1.46,-42,-80.87,22.69,1.01,8.99
A014440,영보화학,1997,12,2019,Annual,6.05,2.25,16.78,-15.97,23.23,0.90,9.55
A014440,영보화학,1997,12,2020,Annual,2.86,0.53,-47.78,-44.07,18.44,0.73,8.44
A014440,영보화학,1997,12,2021,Annual,2.47,5.21,-0.94,31.7,15.9,0.51,8.12
A014440,영보화학,1997,12,2022,Annual,4.78,2.08,13.83,91.03,13.89,0.53,9.79
A111770,영원무역,2009,12,2012,Annual,28.46,17.97,2.2,2.45,46.72,1.68,23.84
A111770,영원무역,2009,12,2013,Annual,20.57,32.54,-13.7,-7.4,34.4,1.40,17.71
A111770,영원무역,2009,12,2014,Annual,19.30,12.23,15.37,17.54,37.72,1.30,16.97
A111770,영원무역,2009,12,2015,Annual,16.07,34.59,6.1,0.84,63.02,1.33,15.31
A111770,영원무역,2009,12,2016,Annual,11.23,1.11,-8.83,-24.6,73.48,1.46,12.24
A111770,영원무역,2009,12,2017,Annual,9.64,-2.67,0.95,-13.12,69.67,1.48,12.38
A111770,영원무역,2009,12,2018,Annual,11.26,24.05,10.98,17.55,58.67,1.40,11.80
A111770,영원무역,2009,12,2019,Annual,12.87,18.39,18.21,56.61,57.67,1.32,13.69
A111770,영원무역,2009,12,2020,Annual,12.59,1.27,9.27,4.67,52.37,1.24,11.68
A111770,영원무역,2009,12,2021,Annual,20.38,22.08,70.4,83.25,45.74,1.26,17.37
A111770,영원무역,2009,12,2022,Annual,31.78,27.94,85.99,122.3,44.93,1.41,27.67
A009970,영원무역홀딩스,1988,12,2012,Annual,25.29,10.86,-18.66,-18.99,45.61,1.59,13.23
A009970,영원무역홀딩스,1988,12,2013,Annual,20.40,25.46,-7.64,-5.53,34.38,1.42,10.49
A009970,영원무역홀딩스,1988,12,2014,Annual,18.53,11.42,6.82,12.53,32.41,1.29,10.20
A009970,영원무역홀딩스,1988,12,2015,Annual,14.91,28.79,-1.75,-4.97,53.4,1.23,9.35
A009970,영원무역홀딩스,1988,12,2016,Annual,10.28,1.69,-12.94,-25.28,61.67,1.34,7.71
A009970,영원무역홀딩스,1988,12,2017,Annual,9.22,-0.1,4.63,-8.84,57.42,1.36,7.92
A009970,영원무역홀딩스,1988,12,2018,Annual,11.48,24.32,21.21,29.36,49.63,1.28,8.04
A009970,영원무역홀딩스,1988,12,2019,Annual,12.70,18.14,17.3,49.69,47.12,1.15,8.86
A009970,영원무역홀딩스,1988,12,2020,Annual,12.37,1.61,13.97,2.98,42.62,1.10,7.39
A009970,영원무역홀딩스,1988,12,2021,Annual,21.00,20.56,67.42,90.57,37.1,1.12,10.84
A009970,영원무역홀딩스,1988,12,2022,Annual,30.34,26.36,75.67,101,37.71,1.27,15.12
A003520,영진약품,1973,12,2012,Annual,2.87,1.32,-6.06,-30.48,77.83,1.52,7.10
A003520,영진약품,1973,12,2013,Annual,11.41,12.49,111.66,554.45,65.29,1.62,17.20
A003520,영진약품,1973,12,2014,Annual,6.36,-1.62,0.87,-92.26,77.57,1.65,5.73
A003520,영진약품,1973,12,2015,Annual,4.52,-0.36,-27.64,272.5,92.88,1.69,9.19
A003520,영진약품,1973,12,2016,Annual,5.15,5.72,8.05,24.09,87.77,1.87,9.71
A003520,영진약품,1973,12,2017,Annual,2.47,12.7,-44.46,-55.55,70.37,1.73,7.50
A003520,영진약품,1973,12,2018,Annual,-5.75,-6.72,적전,적전,75.72,1.61,0.47
A003520,영진약품,1973,12,2019,Annual,8.27,3.71,흑전,흑전,73.17,1.94,11.15
A003520,영진약품,1973,12,2020,Annual,0.21,-1.14,-96.18,적전,64.38,1.81,6.64
A003520,영진약품,1973,12,2021,Annual,-12.90,-8.34,적전,적지,85.05,1.79,-3.83
A003520,영진약품,1973,12,2022,Annual,-23.43,-14.32,적지,적지,125.97,2.24,-14.56
A000670,영풍,1976,12,2012,Annual,19.66,31.74,238.8,44.46,60.49,1.38,21.35
A000670,영풍,1976,12,2013,Annual,10.90,11.46,-40.17,-30.04,39.87,1.23,17.01
A000670,영풍,1976,12,2014,Annual,4.03,3.4,적전,-57.09,33.76,0.98,12.99
A000670,영풍,1976,12,2015,Annual,3.88,3.13,적지,-10.58,32.78,0.88,12.09
A000670,영풍,1976,12,2016,Annual,5.58,4.62,적지,41.63,31.59,0.86,10.82
A000670,영풍,1976,12,2017,Annual,10.12,10.41,흑전,113.76,38.46,1.13,11.96
A000670,영풍,1976,12,2018,Annual,1.91,1.09,적전,-83.02,34.62,0.85,8.16
A000670,영풍,1976,12,2019,Annual,6.88,5.45,흑전,348.56,30.67,0.86,11.18
A000670,영풍,1976,12,2020,Annual,4.15,0.37,-44.69,-58.85,34.72,0.86,7.43
A000670,영풍,1976,12,2021,Annual,5.27,5.12,적전,99.26,41.48,0.94,6.00
A000670,영풍,1976,12,2022,Annual,5.95,12.84,흑전,144.36,33.35,1.07,11.79
A006740,영풍제지,1996,12,2012,Annual,11.84,8.45,295.58,70.21,19.27,1.16,11.63
A006740,영풍제지,1996,12,2013,Annual,4.41,0.46,-78.38,-55.11,15.72,0.93,6.82
A006740,영풍제지,1996,12,2014,Annual,2.06,-2.6,-75.76,-58.43,17.08,0.82,5.02
A006740,영풍제지,1996,12,2015,Annual,-5.24,-10.41,적전,적전,28.92,0.81,-1.62
A006740,영풍제지,1996,12,2016,Annual,7.00,5.96,흑전,흑전,28.6,0.95,9.90
A006740,영풍제지,1996,12,2017,Annual,3.56,3.49,318.88,-29.43,31.06,1.09,7.71
A006740,영풍제지,1996,12,2018,Annual,17.58,13.78,449.52,269.43,25.02,1.07,17.22
A006740,영풍제지,1996,12,2019,Annual,10.10,7.69,-39.85,-35.25,16.58,0.86,11.60
A006740,영풍제지,1996,12,2020,Annual,9.15,5.73,-6.1,-8.11,59.71,0.80,10.51
A006740,영풍제지,1996,12,2021,Annual,5.95,4.34,-20.71,-25.6,58.74,0.93,9.30
A006740,영풍제지,1996,12,2022,Annual,7.45,3.4,-3.64,24.85,49.18,0.79,9.66
A012280,영화금속,1990,12,2012,Annual,16.26,21.56,12.84,15.32,137.07,4.24,24.72
A012280,영화금속,1990,12,2013,Annual,14.76,9.69,-31.73,-4.13,101.27,3.54,20.35
A012280,영화금속,1990,12,2014,Annual,18.17,7.54,30.53,42.34,98.68,3.16,21.59
A012280,영화금속,1990,12,2015,Annual,28.46,10.37,69.29,69.97,94.02,3.02,28.17
A012280,영화금속,1990,12,2016,Annual,18.53,16.63,-30.75,-24.76,103.68,2.49,20.06
A012280,영화금속,1990,12,2017,Annual,7.87,3.75,-33.33,-49.57,156.19,2.62,14.09
A012280,영화금속,1990,12,2018,Annual,0.70,-0.88,-85.18,-77.88,199.56,3.24,10.89
A012280,영화금속,1990,12,2019,Annual,0.66,1.65,88.62,-74.38,185.47,3.32,11.79
A012280,영화금속,1990,12,2020,Annual,-13.12,4.2,적전,적전,168.15,2.48,-0.83
A012280,영화금속,1990,12,2021,Annual,-30.83,-17.41,적지,적지,247.65,3.50,-15.33
A012280,영화금속,1990,12,2022,Annual,0.63,3.03,적지,흑전,252.05,4.61,13.44
A012160,영흥,2010,12,2012,Annual,4.89,-6.46,-23.9,-47.99,77.73,1.53,4.88
A012160,영흥,2010,12,2013,Annual,5.12,2.75,23.11,16.64,82.28,1.41,7.78
A012160,영흥,2010,12,2014,Annual,2.45,1.42,-69.3,-66.51,98.59,1.24,5.73
A012160,영흥,2010,12,2015,Annual,3.40,0.97,-3.75,65.17,73.87,1.20,7.30
A012160,영흥,2010,12,2016,Annual,0.03,-0.8,-82.46,-92.12,74.11,1.07,5.16
A012160,영흥,2010,12,2017,Annual,-3.32,-3.32,109.8,적전,78.48,1.04,2.91
A012160,영흥,2010,12,2018,Annual,-3.54,-0.39,적전,적지,76.07,1.18,2.40
A012160,영흥,2010,12,2019,Annual,0.88,-0.03,흑전,흑전,86.9,1.19,6.46
A012160,영흥,2010,12,2020,Annual,-15.11,-11.87,적전,적전,130.4,1.28,-4.04
A012160,영흥,2010,12,2021,Annual,1.97,35.03,흑전,흑전,162.2,2.37,14.29
A012160,영흥,2010,12,2022,Annual,-1.13,0.12,-36.66,적전,170.33,2.66,9.02
A015360,예스코홀딩스,1996,12,2012,Annual,3.18,2.97,-30.02,38.21,119.99,2.33,9.80
A015360,예스코홀딩스,1996,12,2013,Annual,3.43,1.37,-6.22,-53.84,112.67,2.34,7.70
A015360,예스코홀딩스,1996,12,2014,Annual,3.00,-0.09,-71.8,-5.38,112.47,2.19,6.57
A015360,예스코홀딩스,1996,12,2015,Annual,3.58,2.14,297.63,46.56,95.35,1.87,7.45
A015360,예스코홀딩스,1996,12,2016,Annual,8.50,4.22,21.57,153.02,90.62,1.59,10.41
