Symbol,Name,결산월,회계년,주기,부채비율(%),유동비율,유동자산(천원),유동부채(천원),당좌비율,당좌자산(천원),유동부채(천원),현금비율,현금및현금성자산(천원),유동부채(천원),유형자산구성비율(%),무형자산구성비율(%),판매비와관리비증가율(전년동기)(%),타인자본비율(%),매출액(천원),단기금융상품(천원)
A051910,LG화학,12,2020,Annual,52.39,,"4,934,284,000","4,908,205,000",,"3,342,706,000","4,908,205,000",,"852,668,000","4,908,205,000",39.06,6.31,-3.27,34.38,"20,830,009,000",0
A051910,LG화학,12,2021,Annual,64.65,,"8,238,944,000","5,433,604,000",,"4,977,361,000","5,433,604,000",,"1,056,665,000","5,433,604,000",36.23,5.16,-16.69,39.26,"20,471,044,000",0
A051910,LG화학,12,2022,Annual,55.99,,"8,438,838,000","4,606,004,000",,"5,063,967,000","4,606,004,000",,"1,323,209,000","4,606,004,000",36.31,5.13,25.38,35.89,"22,637,157,000",0
A105560,KB금융,12,2011,Annual,4.48,,,,,,,,0,,0.00,0.06,33.74,4.29,"26,999,000",
A105560,KB금융,12,2012,Annual,1.69,,,,,,,,0,,0.00,0.05,-3.00,1.66,"6,018,000",
A105560,KB금융,12,2013,Annual,3.41,,,,,,,,0,,0.00,0.05,0.49,3.30,"3,859,000",
A105560,KB금융,12,2014,Annual,5.05,,,,,,,,0,,0.00,0.05,-10.61,4.81,"2,391,000",
A105560,KB금융,12,2015,Annual,9.81,,,,,,,,0,,0.00,0.04,9.83,8.93,"2,185,000",
A105560,KB금융,12,2016,Annual,22.86,,,,,,,,0,,0.00,0.03,17.08,18.61,"4,597,000",
A105560,KB금융,12,2017,Annual,31.25,,,,,,,,0,,0.00,0.04,23.00,23.81,"3,889,000",
A105560,KB금융,12,2018,Annual,34.35,,,,,,,,0,,0.01,0.04,0.63,25.57,"6,616,000",
A105560,KB금융,12,2019,Annual,32.14,,,,,,,,0,,0.02,0.04,23.04,24.32,"8,020,000",
A105560,KB금융,12,2020,Annual,33.94,,,,,,,,0,,0.03,0.05,0.96,25.34,"8,044,000",
A105560,KB금융,12,2021,Annual,28.24,,,,,,,,0,,0.02,0.06,18.88,22.02,"9,392,000",
A105560,KB금융,12,2022,Annual,25.68,,,,,,,,0,,0.01,0.06,4.37,20.43,"19,402,000",
A028260,삼성물산,12,2011,Annual,56.51,,"909,429,305","540,002,011",,"848,673,482","540,002,011",,"240,809,795","540,002,011",27.43,0.51,20.60,36.11,"2,687,236,822","30,000,000"
A028260,삼성물산,12,2012,Annual,74.33,,"727,337,834","1,062,633,861",,"685,928,815","1,062,633,861",,"33,587,472","1,062,633,861",26.19,2.39,23.54,42.64,"2,699,553,238","10,000"
A028260,삼성물산,12,2013,Annual,109.23,,"1,413,560,396","1,608,126,681",,"1,025,246,691","1,608,126,681",,"74,183,044","1,608,126,681",23.17,2.43,22.83,52.20,"3,018,453,698","10,000"
A028260,삼성물산,12,2014,Annual,73.78,,"1,526,662,860","972,230,833",,"1,056,393,075","972,230,833",,"208,575,292","972,230,833",21.19,2.59,167.42,42.45,"3,312,659,234","7,510,000"
A028260,삼성물산,12,2015,Annual,109.59,,"9,576,949,332","10,834,230,193",,"8,892,564,766","10,834,230,193",,"1,213,025,954","10,834,230,193",9.27,2.06,36.63,52.29,"8,885,125,467","58,982,619"
A028260,삼성물산,12,2016,Annual,96.43,,"9,501,913,668","9,991,234,865",,"8,840,297,547","9,991,234,865",,"1,709,909,110","9,991,234,865",8.90,1.67,44.98,49.09,"20,001,558,969","60,099,299"
A028260,삼성물산,12,2017,Annual,80.13,,"9,008,006,807","9,617,384,866",,"8,237,584,277","9,617,384,866",,"1,632,707,990","9,617,384,866",6.14,1.14,-16.89,44.48,"20,442,825,137","64,413,709"
A028260,삼성물산,12,2018,Annual,79.29,,"9,221,284,034","9,712,877,422",,"8,513,798,536","9,712,877,422",,"2,014,850,649","9,712,877,422",6.85,1.17,3.37,44.23,"20,833,131,447","64,454,278"
A028260,삼성물산,12,2019,Annual,62.07,,"6,875,484,508","7,332,355,557",,"6,182,786,841","7,332,355,557",,"912,584,879","7,332,355,557",6.15,0.99,0.92,38.30,"19,983,631,881","88,080,636"
A028260,삼성물산,12,2020,Annual,58.75,,"7,491,103,688","7,870,462,438",,"6,871,229,781","7,870,462,438",,"959,741,659","7,870,462,438",4.87,0.82,-14.34,37.01,"19,088,822,950","87,764,488"
A028260,삼성물산,12,2021,Annual,55.52,,"8,502,681,148","7,967,518,815",,"7,897,116,430","7,967,518,815",,"1,102,650,938","7,967,518,815",4.71,0.81,12.74,35.70,"21,120,591,426","88,012,968"
A028260,삼성물산,12,2022,Annual,65.68,,"8,964,746,932","9,015,974,895",,"8,331,394,578","9,015,974,895",,"1,149,041,950","9,015,974,895",5.15,0.93,13.68,39.64,"26,406,560,657","87,984,863"
A012330,현대모비스,12,2011,Annual,46.53,,"7,168,797,000","4,428,355,000",,"6,380,771,000","4,428,355,000",,"1,186,260,000","4,428,355,000",11.12,4.34,13.45,31.75,"15,886,201,000","1,210,000,000"
A012330,현대모비스,12,2012,Annual,35.99,,"8,428,896,000","4,078,709,000",,"7,631,607,000","4,078,709,000",,"662,949,000","4,078,709,000",10.95,4.00,10.34,26.47,"16,865,694,000","2,964,000,000"
A012330,현대모비스,12,2013,Annual,29.86,,"9,991,068,000","3,826,369,000",,"9,231,916,000","3,826,369,000",,"1,095,984,000","3,826,369,000",10.45,3.75,4.79,22.99,"17,512,013,000","4,128,200,000"
A012330,현대모비스,12,2014,Annual,26.86,,"11,112,970,000","3,954,228,000",,"10,286,324,000","3,954,228,000",,"1,536,004,000","3,954,228,000",11.64,3.42,14.63,21.17,"18,451,687,000","2,581,036,000"
A012330,현대모비스,12,2015,Annual,24.57,,"9,358,898,000","3,979,666,000",,"8,421,299,000","3,979,666,000",,"994,873,000","3,979,666,000",23.34,3.33,11.31,19.72,"19,079,257,000","1,963,791,000"
A012330,현대모비스,12,2016,Annual,23.23,,"10,929,098,000","4,229,131,000",,"9,916,164,000","4,229,131,000",,"960,017,000","4,229,131,000",22.25,3.12,4.97,18.85,"19,860,589,000","2,772,073,000"
A012330,현대모비스,12,2017,Annual,19.45,,"11,460,665,000","3,713,319,000",,"10,441,303,000","3,713,319,000",,"1,712,214,000","3,713,319,000",21.79,3.08,3.28,16.28,"19,417,685,000","2,878,200,000"
A012330,현대모비스,12,2018,Annual,21.29,,"13,407,569,000","4,452,892,000",,"12,316,302,000","4,452,892,000",,"1,856,021,000","4,452,892,000",20.14,2.88,6.94,17.56,"20,517,169,000",0
A012330,현대모비스,12,2019,Annual,27.32,,"14,767,262,000","5,276,521,000",,"13,510,985,000","5,276,521,000",,"672,069,000","5,276,521,000",21.13,2.61,11.39,21.46,"22,624,741,000",0
A012330,현대모비스,12,2020,Annual,29.68,,"15,374,153,000","6,024,842,000",,"13,986,783,000","6,024,842,000",,"715,860,000","6,024,842,000",21.46,2.47,2.38,22.89,"22,954,483,000",0
A012330,현대모비스,12,2021,Annual,32.54,,"15,461,247,000","6,411,865,000",,"13,571,597,000","6,411,865,000",,"699,948,000","6,411,865,000",21.36,2.49,14.95,24.55,"27,328,555,000",0
A012330,현대모비스,12,2022,Annual,33.32,,"16,515,045,000","7,109,444,000",,"14,198,003,000","7,109,444,000",,"1,024,760,000","7,109,444,000",20.66,2.47,18.15,24.99,"34,052,113,000",0
A035720,카카오,12,2011,Annual,23.50,,"304,316,205","90,411,528",,"304,316,205","90,411,528",,"75,671,560","90,411,528",16.92,6.15,20.95,19.03,"418,717,585","120,630,000"
A035720,카카오,12,2012,Annual,17.49,,"301,260,347","71,831,092",,"301,260,347","71,831,092",,"101,791,079","71,831,092",17.31,5.53,6.67,14.89,"428,093,977","117,630,000"
A035720,카카오,12,2013,Annual,22.27,,"178,266,732","35,686,450",,"178,266,732","35,686,450",,"20,931,543","35,686,450",9.23,0.40,-54.93,18.21,"210,775,882","105,038,823"
A035720,카카오,12,2014,Annual,11.99,,"719,078,120","218,394,435",,"717,062,459","218,394,435",,"392,871,358","218,394,435",7.02,59.93,111.21,10.71,"487,804,642","172,795,915"
A035720,카카오,12,2015,Annual,21.06,,"718,533,480","265,747,122",,"717,890,065","265,747,122",,"190,785,055","265,747,122",6.75,53.02,142.89,17.39,"862,085,191","361,808,810"
A035720,카카오,12,2016,Annual,43.08,,"511,066,508","813,859,221",,"507,583,836","813,859,221",,"279,217,355","813,859,221",4.22,35.09,6.57,30.11,"861,205,412","37,189,974"
A035720,카카오,12,2017,Annual,39.33,,"632,508,485","948,930,790",,"627,000,815","948,930,790",,"388,574,347","948,930,790",4.20,32.69,11.51,28.23,"978,700,276","14,833,894"
A035720,카카오,12,2018,Annual,30.55,,"1,261,479,760","1,250,705,990",,"1,258,840,121","1,250,705,990",,"250,919,690","1,250,705,990",3.80,46.36,19.34,23.40,"1,173,924,652","601,712,373"
A035720,카카오,12,2019,Annual,33.71,,"1,014,030,589","1,382,600,791",,"1,010,041,501","1,382,600,791",,"647,121,329","1,382,600,791",3.83,37.92,25.49,25.21,"1,513,471,073","15,590,476"
A035720,카카오,12,2020,Annual,38.23,,"1,782,401,904","1,436,640,087",,"1,782,401,904","1,436,640,087",,"1,356,884,921","1,436,640,087",3.70,28.67,12.35,27.66,"1,779,194,942","65,497,424"
A035720,카카오,12,2021,Annual,53.37,,"2,412,771,566","2,318,866,854",,"2,391,926,472","2,318,866,854",,"1,478,675,781","2,318,866,854",3.12,15.69,17.07,34.80,"2,132,915,885","255,435,276"
A035720,카카오,12,2022,Annual,52.62,,"2,334,856,281","2,210,378,359",,"2,304,647,892","2,210,378,359",,"1,248,787,836","2,210,378,359",4.64,14.91,10.20,34.48,"2,456,590,806","211,000,000"
A055550,신한지주,12,2011,Annual,58.74,,,,,,,,0,,0.00,0.03,-8.81,37.00,"110,656,000",
A055550,신한지주,12,2012,Annual,38.37,,,,,,,,0,,0.00,0.03,-14.19,27.73,"67,797,000",
A055550,신한지주,12,2013,Annual,37.30,,,,,,,,0,,0.00,0.02,8.05,27.17,"61,864,000",
A055550,신한지주,12,2014,Annual,33.90,,,,,,,,0,,0.00,0.02,2.01,25.32,"58,363,000",
A055550,신한지주,12,2015,Annual,33.18,,,,,,,,0,,0.00,0.02,0.44,24.91,"58,872,000",
A055550,신한지주,12,2016,Annual,34.51,,,,,,,,0,,0.00,0.02,4.33,25.66,"37,192,000",
A055550,신한지주,12,2017,Annual,36.88,,,,,,,,0,,0.01,0.02,3.35,26.95,"27,339,000",
A055550,신한지주,12,2018,Annual,39.10,,,,,,,,0,,0.01,0.02,12.15,28.11,"32,096,000",
A055550,신한지주,12,2019,Annual,43.60,,,,,,,,0,,0.02,0.02,27.92,30.36,"40,569,000",
A055550,신한지주,12,2020,Annual,41.61,,,,,,,,0,,0.01,0.02,-2.60,29.38,"71,586,000",
A055550,신한지주,12,2021,Annual,39.43,,,,,,,,0,,0.01,0.01,15.28,28.28,"85,869,000",
A055550,신한지주,12,2022,Annual,40.41,,,,,,,,0,,0.02,0.01,13.52,28.78,"87,451,000",
A003670,포스코퓨처엠,12,2011,Annual,46.58,,"367,947,746","137,626,546",,"292,181,799","137,626,546",,"55,629,309","137,626,546",17.88,1.16,29.74,31.78,"1,186,622,662","80,050,000"
A003670,포스코퓨처엠,12,2012,Annual,33.65,,"361,330,587","120,005,589",,"283,015,870","120,005,589",,"62,710,426","120,005,589",17.66,1.40,14.91,25.18,"1,292,356,397","71,000,000"
A003670,포스코퓨처엠,12,2013,Annual,31.03,,"315,346,489","128,985,328",,"244,337,955","128,985,328",,"80,283,804","128,985,328",17.85,1.91,-6.26,23.68,"1,280,591,024","47,000,000"
A003670,포스코퓨처엠,12,2014,Annual,27.58,,"360,673,153","131,389,134",,"298,407,105","131,389,134",,"52,349,220","131,389,134",18.15,1.58,0.11,21.62,"1,330,564,357","89,050,000"
A003670,포스코퓨처엠,12,2015,Annual,20.92,,"361,163,176","106,517,856",,"293,849,098","106,517,856",,"155,274,363","106,517,856",19.25,1.30,-2.85,17.30,"1,175,271,695","1,000,000"
A003670,포스코퓨처엠,12,2016,Annual,19.61,,"401,678,076","113,324,213",,"346,393,027","113,324,213",,"111,022,304","113,324,213",19.37,0.94,-1.26,16.39,"1,076,455,299","87,000,000"
A003670,포스코퓨처엠,12,2017,Annual,23.04,,"444,307,745","146,990,733",,"346,918,335","146,990,733",,"96,664,403","146,990,733",23.01,0.73,-6.03,18.73,"1,163,917,966","75,050,000"
A003670,포스코퓨처엠,12,2018,Annual,20.76,,"416,986,503","140,970,986",,"311,270,527","140,970,986",,"111,108,458","140,970,986",31.37,0.84,15.50,17.19,"1,340,983,672","11,000,000"
A003670,포스코퓨처엠,12,2019,Annual,74.39,,"625,485,818","237,044,729",,"440,449,766","237,044,729",,"30,569,973","237,044,729",46.52,0.92,27.04,42.66,"1,434,507,299","1,000,000"
A003670,포스코퓨처엠,12,2020,Annual,107.50,,"776,817,441","203,621,771",,"593,003,034","203,621,771",,"103,355,585","203,621,771",45.45,1.57,9.13,51.81,"1,524,145,793","3,050,000"
A003670,포스코퓨처엠,12,2021,Annual,61.34,,"2,051,785,744","604,654,067",,"1,614,029,248","604,654,067",,"65,959,240","604,654,067",35.89,0.89,37.95,38.02,"1,939,523,998","13,000,000"
A003670,포스코퓨처엠,12,2022,Annual,76.20,,"1,832,808,916","920,661,300",,"1,004,335,636","920,661,300",,"170,183,646","920,661,300",41.79,0.69,41.80,43.25,"3,041,287,029","23,000,000"
A032830,삼성생명,3,2011,Annual,806.09,,,,,,,,"2,928,219,000",,1.02,0.11,-1.51,88.96,"14,726,219,000",
A032830,삼성생명,3,2012,Annual,769.44,,,,,,,,"4,514,076,000",,0.91,0.09,8.09,88.50,"22,052,096,000",
A032830,삼성생명,12,2013,Annual,933.69,,,,,,,,"4,232,336,000",,0.93,0.09,-24.98,90.33,"12,520,200,000",
A032830,삼성생명,12,2014,Annual,879.26,,,,,,,,"4,805,698,000",,0.85,0.10,31.99,89.79,"17,411,159,000",
A032830,삼성생명,12,2015,Annual,889.44,,,,,,,,"2,585,662,000",,0.77,0.13,1.85,89.89,"17,286,636,000",
A032830,삼성생명,12,2016,Annual,893.69,,,,,,,,"3,881,795,000",,0.56,0.14,-0.28,89.94,"16,669,258,000",
A032830,삼성생명,12,2017,Annual,863.46,,,,,,,,"3,089,871,000",,0.38,0.20,1.34,89.62,"16,515,564,000",
A032830,삼성생명,12,2018,Annual,889.61,,,,,,,,"2,831,649,000",,0.29,0.17,1.43,89.89,"16,000,954,000",
A032830,삼성생명,12,2019,Annual,768.53,,,,,,,,"4,857,595,000",,0.29,0.14,-5.34,88.49,"16,046,759,000",
A032830,삼성생명,12,2020,Annual,693.85,,,,,,,,"2,884,212,000",,0.24,0.10,-5.19,87.40,"17,573,870,000",
A032830,삼성생명,12,2021,Annual,808.33,,,,,,,,"3,591,053,000",,0.24,0.07,-0.43,88.99,"17,457,154,000",
A032830,삼성생명,12,2022,Annual,645.74,,,,,,,,"8,151,194,000",,0.24,0.07,-43.64,86.59,"13,081,075,000",
A086790,하나금융지주,12,2011,Annual,28.05,,,,,,,,0,,0.02,0.02,41.88,21.91,"149,309,000",
A086790,하나금융지주,12,2012,Annual,28.10,,,,,,,,0,,0.03,0.03,40.23,21.93,"27,783,000",
A086790,하나금융지주,12,2013,Annual,28.33,,,,,,,,0,,0.02,0.02,-12.31,22.07,"10,805,000",
A086790,하나금융지주,12,2014,Annual,30.15,,,,,,,,0,,0.02,0.03,0.89,23.17,"8,492,000",
A086790,하나금융지주,12,2015,Annual,31.36,,,,,,,,0,,0.02,0.03,-1.39,23.87,"6,362,000",
A086790,하나금융지주,12,2016,Annual,31.15,,,,,,,,0,,0.02,0.02,-5.69,23.75,"5,169,000",
A086790,하나금융지주,12,2017,Annual,37.35,,,,,,,,0,,0.01,0.02,8.12,27.19,"12,229,000",
A086790,하나금융지주,12,2018,Annual,30.36,,,,,,,,0,,0.02,0.03,-5.27,23.29,"13,977,000",
A086790,하나금융지주,12,2019,Annual,32.29,,,,,,,,0,,0.04,0.02,15.80,24.41,"13,736,000",
A086790,하나금융지주,12,2020,Annual,33.75,,,,,,,,0,,0.04,0.03,10.05,25.23,"7,665,000",
A086790,하나금융지주,12,2021,Annual,33.20,,,,,,,,0,,0.05,0.03,6.35,24.93,"7,463,000",
A086790,하나금융지주,12,2022,Annual,34.52,,,,,,,,0,,0.07,0.03,21.46,25.66,"6,766,000",
A066570,LG전자,12,2011,Annual,130.58,,"8,153,774,000","8,871,191,000",,"7,268,044,000","8,871,191,000",,"1,364,211,000","8,871,191,000",21.45,3.79,-2.93,56.63,"28,097,139,000","150,000,000"
A066570,LG전자,12,2012,Annual,137.78,,"7,547,627,000","8,360,961,000",,"6,625,799,000","8,360,961,000",,"1,114,246,000","8,360,961,000",22.81,4.04,1.63,57.94,"25,427,205,000","50,000,000"
A066570,LG전자,12,2013,Annual,153.96,,"7,853,223,000","9,346,331,000",,"6,936,642,000","9,346,331,000",,"1,298,349,000","9,346,331,000",24.21,4.35,3.49,60.62,"27,095,564,000","65,000,000"
A066570,LG전자,12,2014,Annual,176.99,,"8,934,379,000","9,967,609,000",,"7,818,256,000","9,967,609,000",,"913,208,000","9,967,609,000",23.76,4.16,-1.39,63.90,"29,556,368,000","65,000,000"
A066570,LG전자,12,2015,Annual,188.65,,"8,268,810,000","9,743,462,000",,"7,210,843,000","9,743,462,000",,"678,221,000","9,743,462,000",24.94,4.46,2.75,65.36,"28,368,428,000","80,500,000"
A066570,LG전자,12,2016,Annual,203.45,,"8,311,565,000","10,543,126,000",,"7,125,044,000","10,543,126,000",,"1,181,725,000","10,543,126,000",26.94,4.64,10.91,67.05,"28,743,246,000","80,500,000"
A066570,LG전자,12,2017,Annual,195.03,,"9,515,895,000","11,475,924,000",,"8,172,229,000","11,475,924,000",,"1,586,258,000","11,475,924,000",25.36,5.24,-5.58,66.10,"31,966,513,000","80,500,000"
A066570,LG전자,12,2018,Annual,197.62,,"7,838,343,000","10,758,238,000",,"6,332,958,000","10,758,238,000",,"1,109,883,000","10,758,238,000",26.12,6.00,-0.73,66.40,"29,982,010,000","80,500,000"
A066570,LG전자,12,2019,Annual,208.94,,"7,700,203,000","10,540,720,000",,"6,504,943,000","10,540,720,000",,"918,795,000","10,540,720,000",26.68,5.24,6.89,67.63,"28,654,467,000","65,500,000"
A066570,LG전자,12,2020,Annual,199.34,,"9,669,743,000","12,101,343,000",,"8,075,659,000","12,101,343,000",,"1,916,739,000","12,101,343,000",24.64,6.92,-14.50,66.59,"24,735,750,000","80,000,000"
A066570,LG전자,12,2021,Annual,232.88,,"10,613,206,000","13,657,848,000",,"8,964,196,000","13,657,848,000",,"2,012,229,000","13,657,848,000",21.71,5.94,28.13,69.96,"27,115,307,000","146,388,000"
A066570,LG전자,12,2022,Annual,190.35,,"9,119,623,000","12,060,574,000",,"7,596,296,000","12,060,574,000",,"1,941,615,000","12,060,574,000",20.92,5.97,5.23,65.56,"27,791,746,000","170,969,000"
A138040,메리츠금융지주,3,2011,Annual,38.55,,,,,,,,"8,770,160",,0.10,0.89,"7,189.83",27.82,"1,244,678",
A138040,메리츠금융지주,3,2012,Annual,35.37,,,,,,,,"8,499,869",,0.09,0.96,2.83,26.13,"584,642",
A138040,메리츠금융지주,12,2013,Annual,47.19,,,,,,,,"19,752,643",,0.06,0.81,-53.95,32.06,"246,050",
A138040,메리츠금융지주,12,2014,Annual,35.84,,,,,,,,"102,597,967",,0.05,0.76,45.26,26.38,"1,275,680",
A138040,메리츠금융지주,12,2015,Annual,46.55,,,,,,,,"22,496,426",,0.02,0.66,19.18,31.77,"1,465,983",
A138040,메리츠금융지주,12,2016,Annual,42.98,,,,,,,,"21,866,477",,0.01,0.60,-2.11,30.06,"449,188",
A138040,메리츠금융지주,12,2017,Annual,34.78,,,,,,,,"63,089,784",,0.00,0.51,8.34,25.81,"809,813",
A138040,메리츠금융지주,12,2018,Annual,33.43,,,,,,,,"37,379,866",,0.00,0.60,-15.84,25.05,"841,103",
A138040,메리츠금융지주,12,2019,Annual,33.03,,,,,,,,"68,621,943",,0.06,0.60,13.06,24.83,"1,096,663",
A138040,메리츠금융지주,12,2020,Annual,26.94,,,,,,,,"64,566,816",,0.01,0.51,-25.95,21.22,"530,640",
A138040,메리츠금융지주,12,2021,Annual,45.36,,,,,,,,"82,750,222",,0.11,0.39,106.61,31.21,"589,067",
A138040,메리츠금융지주,12,2022,Annual,66.05,,,,,,,,"196,392,010",,0.07,0.34,-21.39,39.78,"4,354,360",
A042700,한미반도체,12,2011,Annual,18.18,,"99,119,732","25,143,673",,"61,453,423","25,143,673",,"12,903,282","25,143,673",23.29,1.83,6.64,15.38,"133,725,834","507,435"
A042700,한미반도체,12,2012,Annual,21.92,,"121,421,853","32,798,220",,"90,388,339","32,798,220",,"14,059,273","32,798,220",21.74,1.30,4.79,17.98,"142,759,173","32,620,192"
A042700,한미반도체,12,2013,Annual,31.75,,"124,386,239","30,991,555",,"81,014,139","30,991,555",,"45,923,363","30,991,555",32.06,1.28,9.81,24.10,"113,199,223",0
A042700,한미반도체,12,2014,Annual,21.60,,"137,028,538","37,771,888",,"98,433,579","37,771,888",,"36,199,711","37,771,888",20.96,1.29,15.93,17.76,"192,309,639",0
A042700,한미반도체,12,2015,Annual,14.97,,"108,768,707","25,812,217",,"66,945,442","25,812,217",,"31,369,878","25,812,217",20.80,1.20,-16.60,13.02,"117,791,354",0
A042700,한미반도체,12,2016,Annual,36.94,,"155,065,126","43,510,667",,"116,913,557","43,510,667",,"48,553,227","43,510,667",18.72,0.98,13.33,26.97,"165,570,146","27,500,000"
A042700,한미반도체,12,2017,Annual,36.66,,"159,237,284","61,776,872",,"129,299,548","61,776,872",,"67,412,307","61,776,872",19.49,1.47,2.26,26.82,"196,426,640",0
A042700,한미반도체,12,2018,Annual,14.65,,"112,578,694","29,698,445",,"70,088,498","29,698,445",,"23,810,176","29,698,445",31.52,1.37,12.71,12.78,"215,756,077",0
A042700,한미반도체,12,2019,Annual,17.63,,"129,108,920","32,206,856",,"90,198,145","32,206,856",,"47,464,640","32,206,856",35.25,1.27,-12.24,14.98,"119,171,028",0
A042700,한미반도체,12,2020,Annual,28.15,,"208,594,111","68,502,934",,"160,363,958","68,502,934",,"80,404,896","68,502,934",28.00,1.02,24.27,21.97,"255,740,539",0
A042700,한미반도체,12,2021,Annual,25.31,,"248,086,639","82,592,562",,"162,416,382","82,592,562",,"48,576,713","82,592,562",25.85,1.05,37.39,20.20,"371,740,896",0
A042700,한미반도체,12,2022,Annual,17.66,,"233,954,214","64,161,165",,"153,988,269","64,161,165",,"56,860,760","64,161,165",25.40,0.93,21.09,15.01,"323,948,862","12,673,000"
A000810,삼성화재,3,2011,Annual,401.90,,,,,,,,"970,913,855",,2.16,0.37,14.00,80.08,"14,714,671,450",
A000810,삼성화재,3,2012,Annual,411.98,,,,,,,,"924,782,958",,1.90,0.36,11.37,80.47,"16,698,416,467",
A000810,삼성화재,12,2013,Annual,522.39,,,,,,,,"1,155,097,942",,1.87,0.33,-18.37,83.93,"13,074,350,467",
A000810,삼성화재,12,2014,Annual,509.89,,,,,,,,"1,646,333,898",,1.59,0.29,33.98,83.60,"17,660,848,131",
A000810,삼성화재,12,2015,Annual,530.56,,,,,,,,"1,357,537,223",,1.47,0.25,5.86,84.14,"18,109,463,947",
A000810,삼성화재,12,2016,Annual,524.01,,,,,,,,"1,048,928,419",,1.09,0.20,4.08,83.97,"18,441,774,620",
A000810,삼성화재,12,2017,Annual,533.45,,,,,,,,"1,342,329,805",,0.80,0.75,5.18,84.21,"18,458,657,043",
A000810,삼성화재,12,2018,Annual,542.65,,,,,,,,"1,647,738,070",,0.77,0.63,4.62,84.44,"18,513,029,340",
A000810,삼성화재,12,2019,Annual,494.32,,,,,,,,"1,299,105,789",,0.80,0.52,5.36,83.17,"19,223,577,103",
A000810,삼성화재,12,2020,Annual,464.86,,,,,,,,"1,666,541,185",,0.68,0.35,1.67,82.30,"19,873,191,509",
A000810,삼성화재,12,2021,Annual,506.39,,,,,,,,"1,345,621,453",,0.73,0.23,-1.21,83.51,"19,929,641,761",
A000810,삼성화재,12,2022,Annual,546.00,,,,,,,,"1,090,749,985",,0.83,0.30,-89.34,84.52,"15,238,503,678",
A015760,한국전력,12,2011,Annual,113.26,,"6,143,035,000","12,659,311,000",,"6,071,995,000","12,659,311,000",,"191,053,000","12,659,311,000",57.17,0.09,2.75,53.11,"43,138,231,000",0
A015760,한국전력,12,2012,Annual,133.18,,"7,204,171,000","14,332,561,000",,"7,138,473,000","14,332,561,000",,"439,425,000","14,332,561,000",58.11,0.08,2.43,57.11,"49,334,873,000",0
