Symbol,Name,결산월,회계년,주기,부채비율(%),유동비율,유동자산(천원),유동부채(천원),당좌비율,당좌자산(천원),현금비율,현금및현금성자산(천원),유동부채(천원),매출액(천원),유동부채(천원),유형자산구성비율(%),무형자산구성비율(%),판매비와관리비증가율(전년동기)(%),타인자본비율(%),단기금융상품(천원)
A065350,신성델타테크,12,2018,Annual,76.04,,"26,854,509","41,638,422",,"22,975,141",,"665,447","41,638,422","149,578,246","41,638,422",39.83,0.30,-4.32,43.19,"2,200,000"
A065350,신성델타테크,12,2019,Annual,62.89,,"23,730,155","47,677,437",,"20,513,107",,"2,630,957","47,677,437","129,776,686","47,677,437",33.81,0.76,-14.26,38.61,"2,100,000"
A065350,신성델타테크,12,2020,Annual,48.32,,"21,777,271","50,510,715",,"18,966,658",,"178,897","50,510,715","130,275,196","50,510,715",32.76,0.51,9.92,32.58,"2,100,000"
A065350,신성델타테크,12,2021,Annual,44.88,,"29,338,844","60,143,190",,"24,600,616",,"548,488","60,143,190","159,123,625","60,143,190",28.63,0.44,11.06,30.98,"3,743,600"
A065350,신성델타테크,12,2022,Annual,57.21,,"56,004,673","78,617,823",,"52,344,875",,"3,418,289","78,617,823","144,765,414","78,617,823",19.27,0.40,2.65,36.39,"8,595,360"
A000250,삼천당제약,12,2011,Annual,17.17,,"61,652,117","9,761,079",,"48,647,404",,"9,215,873","9,761,079","77,565,622","9,761,079",27.20,1.65,-1.59,14.65,"10,000,000"
A000250,삼천당제약,12,2012,Annual,21.52,,"51,409,748","13,337,980",,"38,305,417",,"5,794,507","13,337,980","76,650,143","13,337,980",27.20,1.51,-4.69,17.71,0
A000250,삼천당제약,12,2013,Annual,31.18,,"54,971,149","22,863,689",,"41,796,148",,"9,757,000","22,863,689","80,391,265","22,863,689",24.36,0.98,1.17,23.77,0
A000250,삼천당제약,12,2014,Annual,23.50,,"55,768,419","17,034,805",,"41,774,902",,"5,970,978","17,034,805","91,518,179","17,034,805",25.21,2.29,10.83,19.03,0
A000250,삼천당제약,12,2015,Annual,22.90,,"59,592,151","16,150,598",,"45,048,043",,"6,616,748","16,150,598","100,514,070","16,150,598",24.06,3.74,7.32,18.63,"873,511"
A000250,삼천당제약,12,2016,Annual,25.33,,"63,873,863","20,907,036",,"47,739,749",,"6,613,215","20,907,036","111,520,809","20,907,036",21.91,6.64,6.16,20.21,"1,000,000"
A000250,삼천당제약,12,2017,Annual,24.22,,"66,396,362","17,730,468",,"48,312,704",,"7,459,088","17,730,468","119,897,117","17,730,468",19.44,7.37,11.58,19.50,"970,868"
A000250,삼천당제약,12,2018,Annual,42.69,,"74,731,883","32,675,717",,"56,119,326",,"17,595,894","32,675,717","121,919,884","32,675,717",20.82,9.53,12.72,29.92,"4,000,000"
A000250,삼천당제약,12,2019,Annual,47.84,,"81,779,645","42,682,545",,"63,809,554",,"25,115,671","42,682,545","138,758,402","42,682,545",17.09,13.62,23.66,32.36,"5,084,293"
A000250,삼천당제약,12,2020,Annual,32.08,,"73,817,615","15,735,755",,"54,080,557",,"15,425,291","15,735,755","118,445,264","15,735,755",17.07,14.19,3.01,24.29,"2,221,317"
A000250,삼천당제약,12,2021,Annual,58.09,,"76,178,667","43,698,575",,"57,262,697",,"12,980,071","43,698,575","120,866,914","43,698,575",15.93,19.18,14.63,36.74,"48,470"
A000250,삼천당제약,12,2022,Annual,79.78,,"75,662,962","29,714,414",,"54,735,159",,"9,037,291","29,714,414","128,224,115","29,714,414",16.47,29.19,-33.20,44.38,"3,959,912"
A357780,솔브레인,12,2011,Annual,,,,,,,,,,,,,,,,
A357780,솔브레인,12,2012,Annual,,,,,,,,,,,,,,,,
A357780,솔브레인,12,2013,Annual,,,,,,,,,,,,,,,,
A357780,솔브레인,12,2014,Annual,,,,,,,,,,,,,,,,
A357780,솔브레인,12,2015,Annual,,,,,,,,,,,,,,,,
A357780,솔브레인,12,2016,Annual,,,,,,,,,,,,,,,,
A357780,솔브레인,12,2017,Annual,,,,,,,,,,,,,,,,
A357780,솔브레인,12,2018,Annual,,,,,,,,,,,,,,,,
A357780,솔브레인,12,2019,Annual,,,,,,,,,,,,,,,,
A357780,솔브레인,12,2020,Annual,38.59,,"328,250,212","179,286,972",,"277,954,740",,"153,903,552","179,286,972","453,415,196","179,286,972",37.92,0.01,,27.85,"10,000,000"
A357780,솔브레인,12,2021,Annual,21.45,,"362,574,764","123,802,402",,"282,921,588",,"142,291,576","123,802,402","980,599,404","123,802,402",38.98,0.02,110.63,17.66,0
A357780,솔브레인,12,2022,Annual,18.23,,"390,754,030","124,945,895",,"307,402,771",,"135,751,787","124,945,895","1,047,568,422","124,945,895",41.65,0.68,29.61,15.42,"58,287,777"
A035900,JYP Ent.,6,2011,Annual,25.06,,"18,647,672","4,616,669",,"18,578,581",,"11,260,203","4,616,669","10,237,110","4,616,669",0.43,1.43,N/A(IFRS),20.04,0
A035900,JYP Ent.,12,2012,Annual,66.26,,"19,407,292","4,040,578",,"19,405,665",,"7,113,653","4,040,578","13,209,075","4,040,578",4.13,0.83,315.86,39.85,0
A035900,JYP Ent.,12,2013,Annual,46.43,,"25,611,579","13,696,013",,"25,405,490",,"9,189,290","13,696,013","17,807,586","13,696,013",1.59,44.12,28.40,31.71,0
A035900,JYP Ent.,12,2014,Annual,31.31,,"27,146,642","16,738,184",,"26,767,700",,"12,148,194","16,738,184","44,326,282","16,738,184",1.10,44.08,-0.65,23.84,0
A035900,JYP Ent.,12,2015,Annual,25.40,,"25,491,574","14,271,186",,"25,311,004",,"9,524,026","14,271,186","48,689,501","14,271,186",0.72,46.77,14.06,20.26,0
A035900,JYP Ent.,12,2016,Annual,28.01,,"35,775,042","16,673,230",,"35,563,645",,"18,783,094","16,673,230","69,510,893","16,673,230",0.31,38.38,21.19,21.88,0
A035900,JYP Ent.,12,2017,Annual,44.67,,"48,724,030","32,801,419",,"48,383,217",,"17,802,389","32,801,419","96,761,010","32,801,419",20.97,24.70,48.88,30.88,0
A035900,JYP Ent.,12,2018,Annual,24.22,,"65,160,011","27,698,772",,"64,916,091",,"29,722,791","27,698,772","118,167,060","27,698,772",25.01,20.10,38.65,19.50,"15,468,416"
A035900,JYP Ent.,12,2019,Annual,27.03,,"87,433,470","36,735,331",,"86,742,482",,"18,960,833","36,735,331","144,613,992","36,735,331",21.06,16.10,12.52,21.28,"50,347,874"
A035900,JYP Ent.,12,2020,Annual,17.61,,"91,490,903","25,140,537",,"91,045,686",,"16,845,589","25,140,537","130,009,012","25,140,537",19.99,15.35,-1.81,14.98,"57,440,000"
A035900,JYP Ent.,12,2021,Annual,28.10,,"106,420,448","48,057,974",,"105,462,748",,"26,324,339","48,057,974","165,230,962","48,057,974",13.78,11.06,44.53,21.93,"49,000,000"
A035900,JYP Ent.,12,2022,Annual,33.85,,"159,948,635","76,936,935",,"159,052,497",,"94,576,442","76,936,935","291,490,221","76,936,935",10.52,12.51,13.81,25.29,"10,000,000"
A005290,동진쎄미켐,12,2011,Annual,225.64,,"172,601,725","275,387,414",,"117,763,960",,"14,185,589","275,387,414","441,224,831","275,387,414",35.88,4.94,7.66,69.29,0
A005290,동진쎄미켐,12,2012,Annual,238.19,,"185,324,791","299,587,928",,"137,856,026",,"14,840,010","299,587,928","527,305,208","299,587,928",35.66,4.17,10.48,70.43,0
A005290,동진쎄미켐,12,2013,Annual,213.24,,"201,917,403","289,401,881",,"159,808,868",,"8,493,025","289,401,881","551,737,988","289,401,881",33.23,3.96,10.32,68.08,0
A005290,동진쎄미켐,12,2014,Annual,298.96,,"179,842,762","364,624,533",,"129,229,190",,"6,854,476","364,624,533","558,433,460","364,624,533",47.66,3.05,4.12,74.93,"108,222"
A005290,동진쎄미켐,12,2015,Annual,241.79,,"172,363,634","358,486,816",,"121,296,901",,"19,672,043","358,486,816","587,393,292","358,486,816",46.38,2.05,10.75,70.74,0
A005290,동진쎄미켐,12,2016,Annual,204.95,,"193,325,338","340,434,804",,"146,108,655",,"30,468,943","340,434,804","642,548,080","340,434,804",41.26,1.81,8.45,67.21,0
A005290,동진쎄미켐,12,2017,Annual,120.07,,"213,662,821","259,967,202",,"163,038,005",,"43,757,910","259,967,202","631,272,541","259,967,202",39.73,1.56,-5.04,54.56,0
A005290,동진쎄미켐,12,2018,Annual,124.15,,"241,521,888","282,638,714",,"174,285,630",,"33,867,944","282,638,714","632,154,575","282,638,714",37.19,1.03,5.53,55.39,0
A005290,동진쎄미켐,12,2019,Annual,114.97,,"274,201,903","340,034,647",,"210,904,168",,"62,229,108","340,034,647","652,641,480","340,034,647",35.39,0.98,-3.97,53.48,"21,894,953"
A005290,동진쎄미켐,12,2020,Annual,105.81,,"328,297,620","290,159,831",,"258,245,320",,"103,408,650","290,159,831","679,978,836","290,159,831",34.20,0.93,17.85,51.41,"46,408,584"
A005290,동진쎄미켐,12,2021,Annual,101.22,,"411,430,975","341,414,588",,"306,215,352",,"110,495,512","341,414,588","793,730,799","341,414,588",33.19,0.77,4.23,50.30,"54,354,563"
A005290,동진쎄미켐,12,2022,Annual,83.21,,"489,306,615","408,655,599",,"333,111,693",,"98,327,521","408,655,599","1,050,272,303","408,655,599",30.90,0.68,-1.33,45.42,"72,262,690"
A041510,에스엠,12,2011,Annual,42.37,,"83,346,428","43,899,894",,"81,807,656",,"12,717,135","43,899,894","109,936,174","43,899,894",2.85,3.64,32.18,29.76,"35,500,000"
A041510,에스엠,12,2012,Annual,25.28,,"129,805,443","52,377,335",,"126,779,047",,"35,787,933","52,377,335","168,560,156","52,377,335",7.66,3.32,27.09,20.18,"35,500,000"
A041510,에스엠,12,2013,Annual,32.35,,"156,736,670","67,211,871",,"152,582,148",,"34,242,017","67,211,871","164,258,711","67,211,871",10.39,3.03,26.91,24.44,"24,500,000"
A041510,에스엠,12,2014,Annual,21.22,,"111,120,984","41,508,657",,"106,931,595",,"30,936,940","41,508,657","169,480,324","41,508,657",17.86,3.75,28.67,17.50,"1,160,574"
A041510,에스엠,12,2015,Annual,33.82,,"119,841,016","54,540,522",,"115,050,694",,"42,614,097","54,540,522","195,445,281","54,540,522",16.38,4.29,33.70,25.27,"5,595,128"
A041510,에스엠,12,2016,Annual,31.46,,"175,818,820","89,108,655",,"171,203,254",,"100,710,814","89,108,655","202,127,701","89,108,655",13.02,2.95,10.81,23.93,"3,684,459"
A041510,에스엠,12,2017,Annual,36.08,,"163,006,520","106,208,934",,"159,014,522",,"59,337,474","106,208,934","216,128,551","106,208,934",11.17,2.66,14.96,26.52,"258,251"
A041510,에스엠,12,2018,Annual,38.60,,"178,508,554","135,569,173",,"174,075,430",,"65,280,000","135,569,173","281,638,319","135,569,173",8.39,2.20,16.74,27.85,"249,812"
A041510,에스엠,12,2019,Annual,37.16,,"200,721,669","139,338,413",,"194,461,781",,"69,166,570","139,338,413","307,504,375","139,338,413",7.38,1.75,10.70,27.09,"246,815"
A041510,에스엠,12,2020,Annual,43.30,,"208,876,640","155,581,600",,"206,536,100",,"93,639,655","155,581,600","302,601,884","155,581,600",7.02,1.82,7.44,30.21,"5,713,573"
A041510,에스엠,12,2021,Annual,56.03,,"320,374,784","154,016,891",,"316,420,081",,"104,572,704","154,016,891","417,155,191","154,016,891",3.43,1.23,21.59,35.91,"92,435,232"
A041510,에스엠,12,2022,Annual,54.18,,"377,883,955","194,409,912",,"368,658,318",,"65,406,957","194,409,912","513,778,736","194,409,912",3.32,2.11,11.25,35.14,"133,132,079"
A263750,펄어비스,12,2011,Annual,,,,,,,,,,,,,,,,
A263750,펄어비스,12,2012,Annual,,,,,,,,,,,,,,,,
A263750,펄어비스,12,2013,Annual,,,,,,,,,,,,,,,,
A263750,펄어비스,12,2014,Annual,,,,,,,,,,,,,,,,
A263750,펄어비스,12,2015,Annual,완전잠식,,"14,662,529","3,955,100",,"14,662,529",,"9,282,022","3,955,100","21,703,130","3,955,100",4.09,2.23,,121.36,0
A263750,펄어비스,6,2016,Annual,104.96,,"40,448,196","9,158,491",,"40,448,196",,"31,279,527","9,158,491","33,690,170","9,158,491",3.33,0.76,-42.70,51.21,0
A263750,펄어비스,6,2017,Annual,18.59,,"79,151,007","10,716,876",,"79,151,007",,"35,433,833","10,716,876","77,696,625","10,716,876",2.22,1.08,348.76,15.67,"17,379,250"
A263750,펄어비스,12,2018,Annual,42.69,,"284,210,882","93,061,076",,"284,210,882",,"164,326,886","93,061,076","366,665,453","93,061,076",5.25,1.03,704.38,29.92,"53,092,260"
A263750,펄어비스,12,2019,Annual,29.60,,"365,390,672","98,817,260",,"365,390,672",,"102,191,813","98,817,260","455,670,772","98,817,260",8.95,1.49,47.24,22.84,"184,595,600"
A263750,펄어비스,12,2020,Annual,20.05,,"371,395,821","88,006,201",,"371,395,821",,"122,186,829","88,006,201","404,023,719","88,006,201",9.95,1.50,-19.98,16.70,"197,760,000"
A263750,펄어비스,12,2021,Annual,66.26,,"601,953,413","203,500,400",,"601,953,413",,"155,987,401","203,500,400","265,964,847","203,500,400",9.85,0.94,-2.86,39.85,"71,899,364"
A263750,펄어비스,12,2022,Annual,49.84,,"455,079,459","183,109,363",,"455,079,459",,"79,640,065","183,109,363","268,716,789","183,109,363",17.70,0.97,2.58,33.26,"176,671,399"
A240810,원익IPS,12,2011,Annual,,,,,,,,,,,,,,,,
A240810,원익IPS,12,2012,Annual,,,,,,,,,,,,,,,,
A240810,원익IPS,12,2013,Annual,,,,,,,,,,,,,,,,
A240810,원익IPS,12,2014,Annual,,,,,,,,,,,,,,,,
A240810,원익IPS,12,2015,Annual,,,,,,,,,,,,,,,,
A240810,원익IPS,12,2016,Annual,28.20,,"158,208,526","53,011,318",,"77,724,644",,"38,278,646","53,011,318","244,089,918","53,011,318",37.32,4.02,,22.00,0
A240810,원익IPS,12,2017,Annual,30.66,,"279,272,463","81,526,602",,"169,432,708",,"111,765,953","81,526,602","630,801,620","81,526,602",26.40,2.54,100.70,23.47,0
A240810,원익IPS,12,2018,Annual,38.82,,"330,986,780","124,053,903",,"146,555,986",,"90,666,729","124,053,903","649,002,716","124,053,903",26.93,2.04,18.02,27.96,0
A240810,원익IPS,12,2019,Annual,58.83,,"551,811,295","327,572,346",,"229,636,458",,"13,003,591","327,572,346","668,654,506","327,572,346",27.20,5.54,56.39,37.04,0
A240810,원익IPS,12,2020,Annual,66.06,,"656,120,413","431,062,034",,"275,081,957",,"134,724,274","431,062,034","1,090,819,431","431,062,034",24.81,4.20,36.84,39.78,"20,000,000"
A240810,원익IPS,12,2021,Annual,46.19,,"673,514,874","361,106,443",,"343,435,250",,"36,756,220","361,106,443","1,232,346,329","361,106,443",28.62,3.69,-5.35,31.60,"13,697,677"
A240810,원익IPS,12,2022,Annual,29.22,,"593,563,994","250,287,173",,"266,450,873",,"96,221,327","250,287,173","1,011,455,312","250,287,173",32.80,3.05,2.21,22.61,"53,000,000"
A095340,ISC,12,2011,Annual,25.94,,"28,968,857","14,604,797",,"27,403,586",,"12,790,707","14,604,797","42,513,336","14,604,797",23.27,3.65,26.56,20.59,0
A095340,ISC,12,2012,Annual,18.89,,"31,051,005","12,045,486",,"28,969,680",,"14,510,646","12,045,486","51,682,877","12,045,486",22.88,3.28,8.77,15.89,0
A095340,ISC,12,2013,Annual,22.04,,"40,296,562","10,527,669",,"37,120,092",,"22,094,503","10,527,669","55,305,882","10,527,669",18.49,2.45,10.27,18.06,0
A095340,ISC,12,2014,Annual,20.32,,"49,553,735","9,718,985",,"44,307,648",,"21,608,160","9,718,985","62,622,051","9,718,985",18.10,5.10,23.87,16.89,"5,335,505"
A095340,ISC,12,2015,Annual,8.45,,"60,992,273","11,261,313",,"54,194,271",,"31,412,427","11,261,313","77,878,560","11,261,313",19.01,4.91,9.01,7.79,"3,099,145"
A095340,ISC,12,2016,Annual,8.17,,"59,801,254","11,293,428",,"51,702,473",,"18,203,001","11,293,428","80,255,704","11,293,428",21.81,3.22,7.39,7.55,"14,081,519"
A095340,ISC,12,2017,Annual,11.84,,"79,302,315","17,366,335",,"72,034,683",,"19,760,062","17,366,335","98,990,640","17,366,335",20.19,3.36,-2.30,10.59,"26,449,029"
A095340,ISC,12,2018,Annual,10.47,,"68,533,901","15,388,826",,"60,790,089",,"6,279,940","15,388,826","101,879,554","15,388,826",21.71,2.80,5.15,9.48,0
A095340,ISC,12,2019,Annual,8.79,,"63,541,587","14,025,823",,"54,614,627",,"9,966,782","14,025,823","85,874,871","14,025,823",20.62,3.33,7.92,8.08,0
A095340,ISC,12,2020,Annual,27.34,,"92,982,001","52,273,378",,"84,464,361",,"35,037,369","52,273,378","116,524,220","52,273,378",16.20,4.96,1.94,21.47,0
A095340,ISC,12,2021,Annual,19.87,,"83,900,219","40,603,590",,"81,499,234",,"45,442,473","40,603,590","143,762,785","40,603,590",33.15,3.34,9.95,16.58,0
A095340,ISC,12,2022,Annual,28.00,,"136,043,178","72,535,935",,"130,584,691",,"45,560,530","72,535,935","170,675,479","72,535,935",31.50,2.20,9.90,21.87,"26,336,500"
A067630,HLB생명과학,12,2011,Annual,312.80,,"28,826,771","27,613,158",,"28,824,114",,"2,120,514","27,613,158","40,953,192","27,613,158",3.80,0.08,15.11,75.78,"2,365,842"
A067630,HLB생명과학,12,2012,Annual,547.47,,"18,524,684","22,824,654",,"18,524,684",,"586,509","22,824,654","8,997,538","22,824,654",19.32,0.09,14.24,84.56,"3,454,220"
A067630,HLB생명과학,12,2013,Annual,318.89,,"33,816,968","27,746,633",,"33,816,968",,"2,309,467","27,746,633","19,955,555","27,746,633",6.64,0.11,-31.66,76.13,"2,849,320"
A067630,HLB생명과학,12,2014,Annual,135.51,,"11,511,999","12,718,549",,"10,949,126",,"280,914","12,718,549","24,230,766","12,718,549",10.26,0.11,-25.43,57.54,"2,068,610"
A067630,HLB생명과학,12,2015,Annual,43.04,,"27,635,318","10,955,974",,"27,635,318",,"15,342,754","10,955,974","17,930,565","10,955,974",7.33,0.10,31.07,30.09,"712,510"
A067630,HLB생명과학,12,2016,Annual,70.51,,"15,101,335","4,865,142",,"15,101,335",,"1,329,131","4,865,142","11,585,620","4,865,142",5.91,2.45,16.68,41.35,"2,000,000"
A067630,HLB생명과학,12,2017,Annual,15.73,,"29,568,036","7,505,636",,"29,516,226",,"5,070,341","7,505,636","16,697,768","7,505,636",4.91,0.08,-67.25,13.59,"3,837,000"
A067630,HLB생명과학,12,2018,Annual,57.38,,"200,595,914","23,638,358",,"200,595,914",,"15,695,321","23,638,358","4,270,701","23,638,358",0.05,10.04,407.50,36.46,"173,497,808"
A067630,HLB생명과학,12,2019,Annual,7.81,,"121,511,579","10,221,992",,"121,511,579",,"26,889,298","10,221,992","12,431,173","10,221,992",0.23,9.06,-41.64,7.24,"23,700,000"
A067630,HLB생명과학,12,2020,Annual,8.47,,"110,268,645","13,774,710",,"110,268,645",,"31,679,713","13,774,710","14,824,118","13,774,710",1.13,11.15,40.08,7.81,"4,247,293"
A067630,HLB생명과학,12,2021,Annual,5.26,,"100,240,187","9,669,664",,"100,240,187",,"22,254,606","9,669,664","12,239,119","9,669,664",1.22,13.51,49.26,5.00,"10,280,000"
A067630,HLB생명과학,12,2022,Annual,68.67,,"116,410,319","22,078,492",,"108,337,525",,"22,093,002","22,078,492","20,651,553","22,078,492",15.62,15.87,-3.26,40.71,"3,711,548"
A141080,리가켐바이오,12,2011,Annual,59.98,,"6,293,231","721,417",,"6,293,231",,"1,296,246","721,417","78,887","721,417",2.79,0.21,1.29,37.49,"4,642,992"
A141080,리가켐바이오,12,2012,Annual,106.43,,"6,495,743","1,826,887",,"6,495,743",,"1,767,000","1,826,887","744,280","1,826,887",2.90,0.64,28.30,51.56,"3,716,842"
A141080,리가켐바이오,12,2013,Annual,28.03,,"21,086,284","1,894,107",,"21,086,284",,"1,342,662","1,894,107","839,825","1,894,107",5.18,0.25,77.67,21.90,"18,705,163"
A141080,리가켐바이오,12,2014,Annual,68.41,,"30,617,636","926,715",,"30,617,636",,"1,622,201","926,715","870,054","926,715",3.43,0.36,31.38,40.62,"28,408,550"
A141080,리가켐바이오,12,2015,Annual,58.23,,"29,579,129","9,172,358",,"29,578,538",,"2,377,446","9,172,358","1,788,475","9,172,358",1.78,45.71,-1.94,36.80,"16,655,481"
A141080,리가켐바이오,12,2016,Annual,48.12,,"48,175,821","14,725,630",,"48,118,126",,"2,542,835","14,725,630","15,773,980","14,725,630",2.33,27.60,49.05,32.49,"29,239,573"
A141080,리가켐바이오,12,2017,Annual,60.25,,"43,741,684","16,981,713",,"42,649,165",,"7,506,795","16,981,713","20,876,265","16,981,713",3.34,27.87,19.23,37.60,"13,452,627"
A141080,리가켐바이오,12,2018,Annual,15.18,,"89,365,267","9,805,474",,"88,659,687",,"9,832,885","9,805,474","22,884,676","9,805,474",2.87,8.31,32.12,13.18,"58,671,681"
A141080,리가켐바이오,12,2019,Annual,22.06,,"111,419,272","15,423,973",,"109,397,900",,"66,888,373","15,423,973","57,500,139","15,423,973",8.58,6.35,22.90,18.07,"27,873,250"
A141080,리가켐바이오,12,2020,Annual,21.21,,"100,010,638","14,009,298",,"99,725,191",,"54,648,759","14,009,298","49,393,702","14,009,298",5.60,6.00,147.50,17.50,"22,170,000"
A141080,리가켐바이오,12,2021,Annual,12.87,,"228,950,582","17,018,030",,"228,680,036",,"139,940,197","17,018,030","32,157,006","17,018,030",8.23,2.90,-30.50,11.40,"39,995,200"
A141080,리가켐바이오,12,2022,Annual,14.72,,"190,648,347","28,581,618",,"190,449,527",,"117,010,732","28,581,618","33,412,043","28,581,618",10.34,3.08,49.50,12.83,"50,372,700"
A293490,카카오게임즈,12,2011,Annual,,,,,,,,,,,,,,,,
A293490,카카오게임즈,12,2012,Annual,,,,,,,,,,,,,,,,
A293490,카카오게임즈,12,2013,Annual,,,,,,,,,,,,,,,,
A293490,카카오게임즈,12,2014,Annual,,,,,,,,,,,,,,,,
A293490,카카오게임즈,12,2015,Annual,완전잠식,,"26,790,004","40,800,626",,"26,790,004",,"25,950,739","40,800,626","548,301","40,800,626",0.64,0.03,,110.84,"40,000"
A293490,카카오게임즈,12,2016,Annual,55.32,,"61,581,131","35,972,591",,"61,581,131",,"21,057,880","35,972,591","77,668,906","35,972,591",0.81,8.64,"1,156.24",35.62,"13,500,000"
A293490,카카오게임즈,12,2017,Annual,47.43,,"179,829,143","80,672,381",,"179,829,143",,"19,778,025","80,672,381","163,240,250","80,672,381",0.42,3.86,81.77,32.17,"27,236,545"
A293490,카카오게임즈,12,2018,Annual,18.86,,"235,174,750","72,913,832",,"235,174,750",,"67,067,580","72,913,832","343,580,724","72,913,832",0.89,3.19,129.49,15.86,0
A293490,카카오게임즈,12,2019,Annual,22.51,,"262,282,412","86,430,022",,"262,242,546",,"204,135,369","86,430,022","322,391,748","86,430,022",0.97,1.20,-9.22,18.37,"430,110"
A293490,카카오게임즈,12,2020,Annual,11.68,,"549,526,732","99,084,749",,"549,488,603",,"474,320,776","99,084,749","378,003,050","99,084,749",0.38,0.80,12.54,10.45,"425,000"
A293490,카카오게임즈,12,2021,Annual,48.46,,"618,313,199","151,279,062",,"618,277,336",,"475,809,328","151,279,062","793,144,082","151,279,062",0.16,0.64,132.67,32.64,0
A293490,카카오게임즈,12,2022,Annual,44.44,,"432,471,827","121,310,224",,"432,445,439",,"324,771,652","121,310,224","753,476,400","121,310,224",0.33,0.77,-5.02,30.77,"20,000,000"
A417200,LS머트리얼즈,12,2011,Annual,,,,,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2012,Annual,,,,,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2013,Annual,,,,,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2014,Annual,,,,,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2015,Annual,,,,,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2016,Annual,,,,,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2017,Annual,,,,,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2018,Annual,,,,,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2019,Annual,,,,,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2020,Annual,,,,,,,,,,,,,,,,
A417200,LS머트리얼즈,12,2021,Annual,16.83,,"19,805,103","9,815,495",,"14,008,873",,"3,018,444","9,815,495","35,254,804","9,815,495",5.92,1.07,,14.41,0
A417200,LS머트리얼즈,12,2022,Annual,13.94,,"35,636,533","10,066,601",,"30,258,867",,"4,374,716","10,066,601","41,330,619","10,066,601",7.80,0.84,9.69,12.24,0
A035760,CJ ENM,12,2011,Annual,160.45,,"150,220,804","341,041,389",,"108,112,127",,"27,489,348","341,041,389","894,723,604","341,041,389",13.16,2.33,29.71,61.60,"3,800,000"
