Symbol,Name,결산월,회계년,주기,매출채권(천원),매출액(천원),매출원가(천원),유동자산(천원),유형자산(천원),총자산(천원),재고자산(천원),당기순이익(천원),판매비와관리비(천원),유동부채(천원),비유동부채(천원),영업활동으로인한현금흐름(천원),영업이익(천원),유무형자산상각비(천원)
A000270,기아,12,2020,Annual,"4,755,405,000","34,362,327,000","28,654,868,000","15,667,690,000","11,402,998,000","41,591,553,000","1,704,598,000","765,221,000","4,538,330,000","12,013,478,000","5,993,933,000","375,060,000","1,169,129,000","1,556,523,000"
A000270,기아,12,2021,Annual,"4,498,001,000","40,979,570,000","33,201,731,000","17,683,237,000","11,260,973,000","45,188,766,000","1,612,135,000","2,231,008,000","4,958,627,000","12,926,547,000","6,686,307,000","4,358,394,000","2,819,212,000","1,582,219,000"
A000270,기아,12,2022,Annual,"3,440,246,000","46,409,721,000","37,273,052,000","17,675,474,000","11,227,677,000","46,715,448,000","2,786,039,000","1,953,513,000","6,135,783,000","14,444,194,000","5,801,081,000","6,297,261,000","3,000,886,000","1,655,505,000"
A068270,셀트리온,12,2011,Annual,"157,705,692","278,592,584","50,626,240","275,219,373","753,199,606","1,405,342,718","39,740,387","170,048,650","47,479,666","375,766,959","127,360,819","64,082,993","180,486,679","16,620,131"
A068270,셀트리온,12,2012,Annual,"371,500,965","348,955,193","91,916,529","572,331,415","735,304,296","1,728,599,933","77,221,464","171,620,847","59,947,966","412,180,846","266,192,412","22,554,953","197,090,698","36,201,426"
A068270,셀트리온,12,2013,Annual,"271,232,537","224,575,287","66,592,227","548,633,794","711,901,971","1,972,614,126","135,418,381","103,754,409","56,999,516","490,306,287","393,579,374","137,441,210","100,983,544","47,046,878"
A068270,셀트리온,12,2014,Annual,"338,875,237","404,621,868","105,330,387","697,541,089","691,753,922","2,098,697,249","146,541,689","128,060,384","103,527,463","423,054,493","416,234,673","135,372,089","195,764,018","73,112,781"
A068270,셀트리온,12,2015,Annual,"619,156,091","528,784,433","203,737,018","943,999,662","670,227,976","2,449,856,665","157,612,337","203,449,955","68,418,398","607,475,186","158,497,611","58,045,978","256,629,017","75,415,974"
A068270,셀트리온,12,2016,Annual,"678,463,204","577,574,962","219,182,904","1,076,603,084","649,440,393","2,722,746,720","113,118,543","213,235,761","112,174,718","524,271,609","125,584,950","250,706,952","246,217,340","70,999,449"
A068270,셀트리온,12,2017,Annual,"713,489,013","828,917,202","209,642,675","1,421,211,524","635,989,042","3,138,184,505","141,164,308","362,083,993","141,382,907","491,067,961","242,174,302","490,902,876","477,891,620","84,082,640"
A068270,셀트리온,12,2018,Annual,"689,472,264","861,884,226","347,308,262","1,482,310,008","677,870,723","3,370,639,262","125,717,442","238,274,200","195,162,763","548,121,290","218,455,704","352,384,457","319,413,201","110,789,483"
A068270,셀트리온,12,2019,Annual,"690,252,563","981,870,269","410,455,518","1,610,730,917","701,428,195","3,674,522,702","268,715,675","289,754,685","208,023,653","517,564,389","286,291,313","447,415,032","363,391,098","139,943,481"
A068270,셀트리온,12,2020,Annual,"1,139,308,335","1,689,786,997","734,324,264","2,294,204,329","695,641,291","4,781,125,289","333,901,355","514,270,058","245,688,593","900,571,681","459,265,661","319,161,648","709,774,140","157,362,954"
A068270,셀트리온,12,2021,Annual,"958,137,041","1,615,839,890","685,970,661","2,699,784,600","706,187,829","5,315,369,384","505,891,197","575,982,802","212,706,576","950,175,730","365,385,721","802,547,349","717,162,653","168,060,491"
A068270,셀트리온,12,2022,Annual,"1,433,189,524","1,937,469,297","1,052,058,068","2,580,534,104","775,993,733","5,571,483,130","544,603,170","511,383,102","266,520,456","1,105,339,630","296,194,697","27,368,540","618,890,773","175,291,304"
A005490,POSCO홀딩스,12,2011,Annual,"4,220,241,446","39,171,703,426","33,077,807,769","13,924,795,314","21,533,134,776","52,727,876,388","7,144,708,692","3,188,844,785","1,763,514,401","5,015,144,530","10,114,715,200","3,186,490,773","4,330,381,256","1,773,223,892"
A005490,POSCO홀딩스,12,2012,Annual,"4,087,029,944","35,664,933,133","31,041,899,894","12,609,470,892","22,166,735,299","52,320,436,140","5,403,660,260","2,499,522,911","1,833,435,981","4,543,512,090","8,612,375,599","5,670,889,311","2,789,597,258","1,881,192,946"
A005490,POSCO홀딩스,12,2013,Annual,"3,393,443,840","30,543,544,661","26,494,616,858","11,953,479,014","23,240,602,989","54,242,277,654","4,538,656,598","1,582,595,861","1,833,795,184","3,704,519,819","8,226,296,334","4,763,525,974","2,215,132,620","1,970,069,137"
A005490,POSCO홀딩스,12,2014,Annual,"3,157,266,492","29,218,854,280","24,955,648,906","11,623,129,859","22,323,214,762","52,597,323,083","4,383,568,157","1,138,958,195","1,913,170,319","3,516,051,872","6,605,839,921","4,163,084,742","2,350,035,055","2,141,904,169"
A005490,POSCO홀딩스,12,2015,Annual,"2,740,103,698","25,607,220,942","21,473,390,265","11,427,638,423","21,514,149,550","51,309,408,699","3,427,010,713","1,318,271,460","1,895,581,888","3,817,678,457","4,466,172,796","5,139,938,041","2,238,248,789","2,136,262,902"
A005490,POSCO홀딩스,12,2016,Annual,"3,216,208,674","24,324,933,260","19,903,596,072","11,732,675,843","22,257,409,289","52,055,752,946","3,995,290,986","1,785,045,916","1,785,999,993","2,697,251,937","5,029,054,085","3,839,108,585","2,635,337,195","2,141,062,338"
A005490,POSCO홀딩스,12,2017,Annual,"3,867,713,806","28,553,814,576","23,832,803,363","14,840,421,236","21,561,270,165","53,692,257,510","4,543,532,624","2,545,685,289","1,818,558,346","3,570,147,956","4,180,654,620","3,553,963,551","2,902,452,867","2,184,205,890"
A005490,POSCO홀딩스,12,2018,Annual,"3,968,372,400","30,659,425,434","25,728,293,176","16,796,400,047","20,154,333,945","54,125,979,686","5,288,008,733","1,072,591,563","1,121,756,445","3,895,972,889","4,957,905,022","4,775,970,665","3,809,375,813","2,180,971,464"
A005490,POSCO홀딩스,12,2019,Annual,"3,987,041,327","30,373,510,739","26,700,873,690","18,216,066,010","20,132,198,550","55,710,766,417","4,988,529,839","1,175,712,402","1,086,277,697","3,331,446,367","6,765,134,919","3,600,955,161","2,586,359,352","2,237,314,817"
A005490,POSCO홀딩스,12,2020,Annual,"3,693,535,161","26,509,920,446","24,323,352,080","19,579,953,330","20,216,932,016","56,794,968,502","4,093,829,396","965,863,440","1,051,371,801","5,089,110,670","6,591,153,733","5,157,669,864","1,135,196,565","2,380,558,960"
A005490,POSCO홀딩스,12,2021,Annual,"6,017,507,731","39,920,200,837","32,136,438,491","25,918,879,999","19,772,298,551","64,242,758,956","7,623,202,043","5,181,227,349","1,134,162,459","7,868,269,047","7,339,064,914","4,780,338,457","6,649,599,887","2,396,971,737"
A005490,POSCO홀딩스,12,2022,Annual,"128,990,993","8,589,818,953","6,463,245,690","4,308,290,115","145,005,572","51,149,119,209",0,"-467,852,286","451,680,394","118,993,022","3,858,263,510","-730,236,922","1,674,892,869","410,301,873"
A035420,NAVER,12,2011,Annual,"177,218,456","1,435,148,217",0,"904,056,144","265,165,117","1,984,793,152",0,"471,702,987","781,102,751","215,515,853","173,532,437","332,892,394","654,045,466","19,914,851"
A035420,NAVER,12,2012,Annual,"185,499,000","1,131,382,860",0,"1,157,654,571","360,920,592","2,641,450,894",0,"536,116,221","612,497,833","363,121,102","293,413,600","561,503,723","518,885,027","20,203,717"
A035420,NAVER,12,2013,Annual,"169,386,904","1,223,505,708",0,"752,776,075","556,788,844","2,260,146,995",0,"1,960,643,768","633,108,161","375,130,507","270,389,014","534,085,313","590,397,547","24,871,525"
A035420,NAVER,12,2014,Annual,"158,624,846","1,637,164,959",0,"1,278,051,845","681,974,129","2,728,444,360",0,"460,655,993","925,265,388","394,970,221","422,127,693","644,768,828","711,899,571","28,798,072"
A035420,NAVER,12,2015,Annual,"196,311,133","2,141,274,744",0,"1,804,796,319","662,033,287","3,383,717,650","1,070,498","642,595,653","1,314,783,446","739,150,464","268,850,851","786,615,563","826,491,298","32,920,957"
A035420,NAVER,12,2016,Annual,"238,236,832","2,496,498,317",0,"2,108,036,835","666,613,522","3,856,490,674","881,893","651,815,939","1,528,147,410","875,568,258","271,506,512","842,858,855","968,350,908","32,073,212"
A035420,NAVER,12,2017,Annual,"299,591,907","2,930,661,325",0,"2,629,855,600","765,297,081","5,342,354,582","3,424,635","849,412,353","1,752,423,852","1,266,827,513","141,666,445","911,508,643","1,178,237,473","33,519,530"
A035420,NAVER,12,2018,Annual,"296,424,592","3,459,014,043",0,"1,226,980,759","806,940,725","5,928,592,453","2,587,442","900,422,760","2,195,465,089","1,210,779,990","160,930,620","980,430,302","1,263,548,953","38,689,740"
A035420,NAVER,12,2019,Annual,"346,883,198","3,900,013,296",0,"880,761,993","855,943,164","6,671,587,334","907,256","1,092,524,543","2,506,201,301","908,932,800","233,107,661","1,398,627,149","1,393,811,994","44,334,731"
A035420,NAVER,12,2020,Annual,"396,864,416","4,126,629,313",0,"958,002,632","1,078,819,008","8,823,550,534","2,546,626","1,196,924,544","2,685,815,581","1,269,469,278","291,954,759","1,287,119,455","1,440,813,732","48,346,664"
A035420,NAVER,12,2021,Annual,"382,059,754","5,018,667,294",0,"1,779,773,191","1,429,366,402","12,962,420,566","1,657,865","1,524,755,010","3,459,938,514","1,334,494,720","2,295,467,194","1,365,965,765","1,558,728,780","53,790,847"
A035420,NAVER,12,2022,Annual,"433,287,923","5,512,586,322",0,"2,030,745,993","1,755,777,291","13,903,842,854","664,259","1,092,157,608","3,958,791,474","1,503,358,000","2,550,665,041","1,451,634,976","1,553,794,848","76,705,578"
A006400,삼성SDI,12,2011,Annual,"933,736,206","4,539,033,205","4,101,139,403","1,584,699,191","1,327,720,369","7,232,988,119","296,786,133","-78,767,327","458,118,116","1,490,819,648","258,450,137","45,894,002","-20,224,315","354,769,003"
A006400,삼성SDI,12,2012,Annual,"846,401,573","4,907,778,303","4,313,591,891","1,601,076,534","1,089,494,956","10,756,430,786","254,083,260","2,547,189,629","536,031,252","1,407,356,852","1,447,907,210","329,276,447","58,155,160","333,189,835"
A006400,삼성SDI,12,2013,Annual,"595,120,074","2,918,542,090","2,446,172,602","1,257,745,023","1,107,931,023","10,126,727,443","263,951,664","-63,362,664","542,374,015","1,247,340,874","1,359,769,565","419,804,532","-70,004,528","308,408,751"
A006400,삼성SDI,12,2014,Annual,"894,482,982","4,720,208,061","4,043,328,989","2,730,590,660","2,601,767,643","15,215,158,250","511,897,533","-166,999,741","760,565,151","1,945,010,648","1,707,628,068","55,877,181","-83,686,079","366,993,885"
A006400,삼성SDI,12,2015,Annual,"861,308,793","4,208,369,147","3,618,297,883","3,473,781,558","2,308,986,600","14,656,786,510","501,128,775","-141,934,841","978,245,776","2,473,160,240","1,383,033,484","262,187,629","-388,174,512","448,153,909"
A006400,삼성SDI,12,2016,Annual,"734,996,891","4,422,860,767","3,907,347,659","2,744,508,423","1,353,119,381","13,091,334,050","458,734,712","-44,272,088","1,519,483,551","1,765,267,182","1,127,984,605","-967,356,381","-1,003,970,443","274,008,660"
A006400,삼성SDI,12,2017,Annual,"1,110,969,583","5,445,917,363","4,566,363,936","2,521,244,047","1,463,226,042","13,134,937,701","497,961,087","99,537,445","863,226,140","1,960,548,413","887,011,217","-311,943,824","16,327,287","261,719,392"
A006400,삼성SDI,12,2018,Annual,"1,916,650,854","8,186,909,424","6,529,614,304","3,790,745,495","2,256,737,881","15,306,118,083","949,260,839","525,836,917","1,107,391,314","2,790,083,714","1,755,007,765","-37,327,166","549,903,806","306,841,688"
A006400,삼성SDI,12,2019,Annual,"1,746,430,081","8,250,811,205","6,572,400,739","3,342,016,826","2,227,841,477","14,986,191,800","716,059,077","199,668,522","1,471,004,961","2,444,069,129","1,593,188,371","839,679,149","207,405,505","436,435,581"
A006400,삼성SDI,12,2020,Annual,"1,602,144,468","9,101,397,947","7,459,098,850","3,423,162,392","2,278,043,061","15,284,961,778","775,761,062","217,316,043","1,410,962,641","2,858,583,593","1,208,760,468","727,683,637","231,336,455","483,145,799"
A006400,삼성SDI,12,2021,Annual,"2,195,610,757","11,581,771,057","9,316,732,557","4,617,780,013","1,955,661,166","16,844,996,872","807,547,941","596,549,843","1,677,424,539","3,573,102,960","1,279,023,728","946,029,033","587,613,961","502,612,506"
A006400,삼성SDI,12,2022,Annual,"3,007,064,629","17,458,293,610","14,404,908,155","6,272,667,841","1,941,109,189","18,848,886,743","1,090,207,007","865,838,207","2,042,511,097","4,800,392,273","1,392,476,431","1,237,944,637","1,010,874,359","498,025,539"
A051910,LG화학,12,2011,Annual,"2,683,917,000","19,809,874,000","16,192,361,000","6,071,787,000","6,110,849,000","13,419,017,000","2,021,267,000","2,028,321,000","1,095,131,000","3,833,483,000","483,921,000","2,203,202,000","2,522,382,000","574,827,000"
A051910,LG화학,12,2012,Annual,"2,703,963,000","20,442,790,000","17,482,874,000","6,289,234,000","7,100,621,000","14,784,787,000","2,169,601,000","1,440,317,000","1,232,956,000","3,394,450,000","1,189,703,000","1,572,768,000","1,726,960,000","685,083,000"
A051910,LG화학,12,2013,Annual,"2,776,773,000","20,255,935,000","17,291,982,000","6,689,921,000","7,273,111,000","15,387,176,000","1,997,556,000","1,174,392,000","1,384,684,000","3,286,775,000","1,022,500,000","2,068,129,000","1,579,269,000","842,151,000"
A051910,LG화학,12,2014,Annual,"2,776,022,000","19,675,975,000","17,057,579,000","6,756,841,000","7,379,266,000","15,893,446,000","2,057,422,000","823,496,000","1,485,271,000","3,738,040,000","603,829,000","1,901,958,000","1,133,125,000","931,396,000"
A051910,LG화학,12,2015,Annual,"2,745,514,000","17,334,109,000","14,109,705,000","7,114,410,000","7,429,799,000","16,231,596,000","1,695,482,000","1,203,855,000","1,604,312,000","3,412,605,000","374,428,000","2,752,528,000","1,620,092,000","989,188,000"
A051910,LG화학,12,2016,Annual,"3,010,529,000","17,264,845,000","13,716,875,000","6,784,724,000","7,268,225,000","16,775,894,000","1,775,011,000","1,379,589,000","1,734,725,000","3,138,763,000","160,800,000","2,239,725,000","1,813,245,000","1,005,979,000"
A051910,LG화학,12,2017,Annual,"3,781,000,000","20,880,236,000","16,369,235,000","8,377,679,000","8,348,088,000","21,148,136,000","2,074,555,000","1,605,223,000","2,217,772,000","4,458,776,000","1,183,828,000","2,858,938,000","2,293,229,000","1,056,201,000"
A051910,LG화학,12,2018,Annual,"4,004,920,000","23,315,318,000","18,764,050,000","8,602,837,000","9,324,774,000","23,730,578,000","2,426,364,000","1,581,064,000","2,597,650,000","4,320,708,000","2,859,964,000","2,024,847,000","1,953,618,000","1,027,585,000"
A051910,LG화학,12,2019,Annual,"3,981,935,000","21,809,592,000","17,844,346,000","8,349,633,000","10,621,415,000","27,027,086,000","2,670,294,000","365,924,000","3,341,081,000","4,976,280,000","5,590,576,000","1,943,151,000","624,165,000","1,140,295,000"
A051910,LG화학,12,2020,Annual,"2,198,988,000","20,830,009,000","16,483,775,000","4,934,284,000","10,096,185,000","25,850,150,000","1,591,578,000","-98,223,000","3,231,797,000","4,908,205,000","3,978,440,000","5,236,679,000","1,114,437,000","1,258,653,000"
A051910,LG화학,12,2021,Annual,"3,260,354,000","20,471,044,000","14,759,600,000","8,238,944,000","11,204,154,000","30,929,152,000","3,261,583,000","2,514,263,000","2,692,284,000","5,433,604,000","6,710,671,000","4,041,768,000","3,019,160,000","1,237,474,000"
A051910,LG화학,12,2022,Annual,"3,090,096,000","22,637,157,000","18,209,342,000","8,438,838,000","11,937,751,000","32,872,824,000","3,374,871,000","3,006,969,000","3,375,539,000","4,606,004,000","7,193,392,000","1,387,508,000","1,052,276,000","1,371,105,000"
A105560,KB금융,12,2011,Annual,,"26,999,000","41,571,000",,"759,000","18,510,690,000",,"-63,678,000","41,711,000",,,"-68,061,000","-62,362,000","1,581,000"
A105560,KB금융,12,2012,Annual,,"6,018,000","3,025,000",,"351,000","18,390,028,000",,"647,097,000","40,459,000",,,"662,904,000","646,329,000","1,487,000"
A105560,KB금융,12,2013,Annual,,"3,859,000","5,227,000",,"642,000","18,664,542,000",,"195,826,000","40,657,000",,,"236,098,000","196,749,000","816,000"
A105560,KB금융,12,2014,Annual,,"2,391,000","19,149,000",,"514,000","19,210,521,000",,"432,951,000","36,342,000",,,"146,397,000","434,024,000","931,000"
A105560,KB금융,12,2015,Annual,,"2,185,000","27,929,000",,"578,000","20,016,171,000",,"243,425,000","39,916,000",,,"547,869,000","243,297,000","846,000"
A105560,KB금융,12,2016,Annual,,"4,597,000","60,521,000",,"469,000","23,370,152,000",,"590,132,000","46,734,000",,,"595,720,000","590,308,000","801,000"
A105560,KB금융,12,2017,Annual,,"3,889,000","101,107,000",,"697,000","25,102,834,000",,"553,425,000","57,485,000",,,"570,143,000","547,778,000","604,000"
A105560,KB금융,12,2018,Annual,,"6,616,000","122,451,000",,"2,185,000","25,623,074,000",,"925,905,000","57,845,000",,,"924,662,000","928,987,000","864,000"
A105560,KB금융,12,2019,Annual,,"8,020,000","126,065,000",,"4,170,000","25,346,636,000",,"745,987,000","71,171,000",,,"745,713,000","747,382,000","5,093,000"
A105560,KB금융,12,2020,Annual,,"8,044,000","132,437,000",,"7,730,000","28,108,491,000",,"1,379,415,000","71,854,000",,,"1,389,345,000","1,378,852,000","4,357,000"
A105560,KB금융,12,2021,Annual,,"9,392,000","120,469,000",,"4,444,000","28,871,379,000",,"1,438,866,000","85,417,000",,,"1,346,081,000","1,435,420,000","6,506,000"
A105560,KB금융,12,2022,Annual,,"19,402,000","112,353,000",,"3,552,000","30,453,827,000",,"1,684,512,000","89,149,000",,,"1,692,319,000","1,668,341,000","6,245,000"
A028260,삼성물산,12,2011,Annual,"449,075,147","2,687,236,822","2,171,549,684","909,429,305","1,622,109,997","5,914,038,756","60,755,823","296,881,585","294,547,249","540,002,011","1,595,376,762","171,803,607","221,139,889","60,788,978"
A028260,삼성물산,12,2012,Annual,"443,489,725","2,699,553,238","2,265,762,463","727,337,834","1,744,076,949","6,658,984,559","41,409,019","151,307,147","363,892,570","1,062,633,861","1,776,617,414","-17,699,097","69,898,205","73,527,436"
A028260,삼성물산,12,2013,Annual,"570,586,624","3,018,453,698","2,463,372,630","1,413,560,396","1,945,630,879","8,395,640,418","388,313,705","96,301,645","446,973,609","1,608,126,681","2,774,814,416","164,272,899","108,107,459","96,704,244"
A028260,삼성물산,12,2014,Annual,"648,019,688","3,312,659,234","2,024,759,135","1,526,662,860","1,958,771,649","9,245,982,497","470,269,785","424,286,941","1,195,295,806","972,230,833","2,953,115,797","43,308,913","92,604,294","111,668,402"
A028260,삼성물산,12,2015,Annual,"3,273,935,389","8,885,125,467","7,461,001,693","9,576,949,332","3,166,135,551","34,157,943,261","684,384,566","2,361,440,637","1,633,153,336","10,834,230,193","7,025,850,492","-344,118,798","-209,029,561","180,936,081"
A028260,삼성물산,12,2016,Annual,"3,370,708,547","20,001,558,969","17,602,205,426","9,501,913,668","3,138,345,810","35,244,765,977","661,616,121","409,564,914","2,367,796,780","9,991,234,865","7,311,234,944","1,288,797,193","31,556,764","282,817,423"
A028260,삼성물산,12,2017,Annual,"3,326,011,514","20,442,825,137","17,912,964,762","9,008,006,807","2,436,457,534","39,678,100,464","770,422,530","463,362,238","1,967,946,346","9,617,384,866","8,033,232,140","808,859,102","561,914,029","254,941,000"
A028260,삼성물산,12,2018,Annual,"3,939,098,000","20,833,131,447","18,089,547,813","9,221,284,034","2,321,366,918","33,881,783,529","707,485,499","1,182,376,633","2,034,182,452","9,712,877,422","5,271,626,655","1,610,437,944","709,401,182","192,604,199"
A028260,삼성물산,12,2019,Annual,"2,356,363,000","19,983,631,881","17,347,190,699","6,875,484,508","2,249,834,262","36,561,826,429","692,697,667","541,070,882","2,052,941,228","7,332,355,557","6,670,728,319","-22,517,278","583,499,954","252,509,000"
A028260,삼성물산,12,2020,Annual,"1,058,265,288","19,088,822,950","17,052,162,284","7,491,103,688","2,163,668,950","44,441,591,861","619,873,907","320,230,085","1,758,505,309","7,870,462,438","8,576,602,816","960,938,927","278,155,357","249,545,125"
A028260,삼성물산,12,2021,Annual,"3,421,966,958","21,120,591,426","18,888,771,293","8,502,681,148","2,081,280,876","44,180,917,710","605,564,718","1,916,891,323","1,982,546,083","7,967,518,815","7,805,374,113","975,888,076","249,274,050","214,666,140"
A028260,삼성물산,12,2022,Annual,"4,118,316,415","26,406,560,657","23,213,403,368","8,964,746,932","2,040,136,777","39,636,329,822","633,352,354","1,461,807,709","2,253,745,312","9,015,974,895","6,696,729,563","341,767,880","939,411,977","196,153,519"
A012330,현대모비스,12,2011,Annual,"3,907,126,000","15,886,201,000","12,720,774,000","7,168,797,000","1,837,597,000","16,526,454,000","788,026,000","1,742,742,000","1,026,585,000","4,428,355,000","819,555,000","1,456,484,000","2,138,842,000","177,265,000"
A012330,현대모비스,12,2012,Annual,"3,838,503,000","16,865,694,000","13,420,601,000","8,428,896,000","1,997,911,000","18,240,144,000","797,289,000","2,251,252,000","1,132,727,000","4,078,709,000","748,808,000","2,593,650,000","2,312,366,000","193,661,000"
A012330,현대모비스,12,2013,Annual,"3,839,630,000","17,512,013,000","14,055,227,000","9,991,068,000","2,077,744,000","19,889,067,000","759,152,000","2,079,630,000","1,186,988,000","3,826,369,000","746,437,000","2,318,946,000","2,269,798,000","218,981,000"
A012330,현대모비스,12,2014,Annual,"3,850,190,000","18,451,687,000","15,177,120,000","11,112,970,000","2,536,897,000","21,787,966,000","826,646,000","2,138,479,000","1,360,670,000","3,954,228,000","659,101,000","807,343,000","1,913,897,000","242,148,000"
A012330,현대모비스,12,2015,Annual,"3,544,283,000","19,079,257,000","15,643,842,000","9,358,898,000","5,331,180,000","22,837,944,000","937,599,000","1,707,372,000","1,514,574,000","3,979,666,000","525,073,000","2,918,392,000","1,920,841,000","268,090,000"
A012330,현대모비스,12,2016,Annual,"3,863,182,000","19,860,589,000","16,232,614,000","10,929,098,000","5,508,583,000","24,763,016,000","1,012,934,000","2,035,284,000","1,589,872,000","4,229,131,000","438,590,000","1,729,344,000","2,038,103,000","312,666,000"
A012330,현대모비스,12,2017,Annual,"3,340,602,000","19,417,685,000","16,313,086,000","11,460,665,000","5,526,484,000","25,362,373,000","1,019,362,000","1,427,449,000","1,642,099,000","3,713,319,000","416,159,000","1,776,082,000","1,462,500,000","331,740,000"
A012330,현대모비스,12,2018,Annual,"4,312,827,000","20,517,169,000","17,212,649,000","13,407,569,000","5,473,592,000","27,177,757,000","1,091,267,000","1,559,849,000","1,756,110,000","4,452,892,000","318,508,000","1,126,576,000","1,548,410,000","348,591,000"
A012330,현대모비스,12,2019,Annual,"4,939,214,000","22,624,741,000","18,989,061,000","14,767,262,000","6,295,697,000","29,800,298,000","1,256,277,000","1,906,368,000","1,956,063,000","5,276,521,000","1,117,475,000","1,641,352,000","1,679,617,000","396,417,000"
A012330,현대모비스,12,2020,Annual,"5,541,838,000","22,954,483,000","19,577,982,000","15,374,153,000","6,703,285,000","31,241,433,000","1,387,370,000","1,165,464,000","2,002,671,000","6,024,842,000","1,125,340,000","1,517,205,000","1,373,830,000","433,976,000"
A012330,현대모비스,12,2021,Annual,"6,170,536,000","27,328,555,000","23,668,223,000","15,461,247,000","6,959,870,000","32,576,208,000","1,889,650,000","1,426,648,000","2,301,982,000","6,411,865,000","1,585,435,000","2,281,937,000","1,358,350,000","462,483,000"
A012330,현대모비스,12,2022,Annual,"7,445,792,000","34,052,113,000","29,927,002,000","16,515,045,000","7,187,351,000","34,782,050,000","2,317,042,000","1,576,460,000","2,719,778,000","7,109,444,000","1,584,179,000","2,361,008,000","1,405,333,000","491,798,000"
A035720,카카오,12,2011,Annual,"72,257,279","418,717,585",0,"304,316,205","87,198,497","515,331,863",0,"105,288,467","300,650,014","90,411,528","7,663,070","131,469,297","118,067,572","26,249,288"
A035720,카카오,12,2012,Annual,"55,689,703","428,093,977",0,"301,260,347","98,368,894","568,129,251",0,"77,938,312","320,703,755","71,831,092","12,763,106","127,871,035","107,390,222","31,233,048"
A035720,카카오,12,2013,Annual,"44,636,103","210,775,882",0,"178,266,732","20,155,340","218,293,227",0,"55,635,045","144,538,436","35,686,450","4,071,729","70,952,462","66,237,446","6,671,737"
A035720,카카오,12,2014,Annual,"105,084,817","487,804,642",0,"719,078,120","193,359,400","2,755,830,752","2,015,660","160,283,686","305,285,969","218,394,435","76,642,891","226,618,355","182,518,674","22,335,049"
A035720,카카오,12,2015,Annual,"87,161,753","862,085,191",0,"718,533,480","210,393,423","3,117,064,029","643,415","72,897,764","741,494,589","265,747,122","276,435,242","188,601,008","120,590,601","68,412,393"
A035720,카카오,12,2016,Annual,"95,980,240","861,205,412",0,"511,066,508","203,865,884","4,829,296,990","3,482,672","38,171,457","790,210,907","813,859,221","640,279,860","221,890,979","70,994,505","72,889,145"
A035720,카카오,12,2017,Annual,"77,955,459","978,700,276",0,"632,508,485","208,083,961","4,956,877,856","5,507,670","217,553,835","881,149,454","948,930,790","450,237,480","246,581,752","97,550,823","69,907,389"
A035720,카카오,12,2018,Annual,"71,332,712","1,173,924,652",0,"1,261,479,760","236,015,780","6,202,838,879","2,639,639","90,230,380","1,051,558,597","1,250,705,990","200,789,639","450,074,680","122,366,055","79,454,914"
A035720,카카오,12,2019,Annual,"94,991,385","1,513,471,073",0,"1,014,030,589","248,311,164","6,484,360,617","3,989,089","-261,360,128","1,319,589,781","1,382,600,791","252,280,099","533,407,164","193,881,292","124,247,037"
A035720,카카오,12,2020,Annual,"120,477,616","1,779,194,942",0,"1,782,401,904","272,117,411","7,345,506,485",0,"-120,417,115","1,482,538,725","1,436,640,087","594,790,710","630,615,477","296,656,217","129,053,161"
A035720,카카오,12,2021,Annual,"152,198,882","2,132,915,885",0,"2,412,771,566","312,554,742","10,029,502,864","20,845,094","503,123,622","1,735,549,588","2,318,866,854","1,171,298,508","815,195,397","397,366,297","144,229,745"
A035720,카카오,12,2022,Annual,"139,265,324","2,456,590,806",0,"2,334,856,281","500,459,220","10,791,496,255","30,208,389","1,611,790,174","1,912,612,694","2,210,378,359","1,510,263,678","879,616,636","543,978,112","224,889,625"
A055550,신한지주,12,2011,Annual,,"110,656,000","372,084,000",,"1,363,000","30,844,250,000",,"1,672,908,000","72,033,000",,,"61,628,000","1,679,563,000","1,251,000"
A055550,신한지주,12,2012,Annual,,"67,797,000","341,678,000",,"1,264,000","27,212,924,000",,"591,494,000","61,808,000",,,"2,357,473,000","589,003,000","1,327,000"
A055550,신한지주,12,2013,Annual,,"61,864,000","310,438,000",,"1,159,000","27,424,645,000",,"731,638,000","66,785,000",,,"341,314,000","729,554,000","1,113,000"
A055550,신한지주,12,2014,Annual,,"58,363,000","271,909,000",,"1,029,000","27,094,548,000",,"662,623,000","68,125,000",,,"1,172,546,000","721,287,000","1,034,000"
A055550,신한지주,12,2015,Annual,,"58,872,000","241,312,000",,"768,000","27,675,487,000",,"893,041,000","68,423,000",,,"439,453,000","892,091,000","640,000"
A055550,신한지주,12,2016,Annual,,"37,192,000","197,519,000",,"877,000","27,195,607,000",,"1,470,250,000","71,389,000",,,"1,798,037,000","1,470,849,000","498,000"
A055550,신한지주,12,2017,Annual,,"27,339,000","179,330,000",,"1,669,000","27,639,783,000",,"754,727,000","73,780,000",,,"695,187,000","755,420,000","520,000"
A055550,신한지주,12,2018,Annual,,"32,096,000","187,882,000",,"2,484,000","30,114,232,000",,"1,234,883,000","82,742,000",,,"-432,466,000","1,236,432,000","683,000"
A055550,신한지주,12,2019,Annual,,"40,569,000","206,815,000",,"5,488,000","32,261,322,000",,"1,129,173,000","105,842,000",,,"2,608,760,000","1,132,163,000","2,758,000"
A055550,신한지주,12,2020,Annual,,"71,586,000","231,205,000",,"4,755,000","35,483,914,000",,"1,274,443,000","103,095,000",,,"-87,923,000","1,276,422,000","2,864,000"
