Symbol,Name,결산월,회계년,주기,총자산회전율(회),총부채회전율(회),총자본회전율(회),자본금회전율(회),매출액(천원),매출채권(천원),매출원가(천원),재고자산(천원)
A011760,현대코퍼레이션,12,2018,Annual,4.00,5.58,14.10,71.27,"4,714,008,238","460,284,411","4,587,360,080","286,453,408"
A011760,현대코퍼레이션,12,2019,Annual,3.35,4.50,13.16,64.45,"4,263,355,273","434,719,000","4,142,554,272","192,636,608"
A011760,현대코퍼레이션,12,2020,Annual,2.16,2.87,8.78,43.55,"2,880,885,745","284,189,785","2,778,230,586","75,801,296"
A011760,현대코퍼레이션,12,2021,Annual,2.59,3.36,11.17,57.19,"3,782,497,523","649,740,948","3,671,382,343","213,245,326"
A011760,현대코퍼레이션,12,2022,Annual,3.46,4.47,15.33,92.63,"6,126,968,751","525,741,458","5,968,249,703","293,977,634"
A210980,SK디앤디,12,2011,Annual,0.89,1.75,1.82,13.98,"93,236,146","14,553,319","74,169,348","52,897,494"
A210980,SK디앤디,12,2012,Annual,0.75,1.16,2.12,22.65,"159,589,269","62,851,977","129,699,373","120,293,831"
A210980,SK디앤디,12,2013,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),"130,093,512","24,315,849","98,754,443","101,498,492"
A210980,SK디앤디,12,2014,Annual,0.56,0.80,1.84,24.39,"174,859,397","83,519,934","129,607,671","109,988,556"
A210980,SK디앤디,12,2015,Annual,0.41,0.60,1.24,25.09,"231,300,372","8,029,362","172,790,096","427,483,763"
A210980,SK디앤디,12,2016,Annual,0.31,0.45,1.02,25.66,"276,376,332","9,774,219","196,230,176","267,839,353"
A210980,SK디앤디,12,2017,Annual,0.34,0.47,1.22,24.57,"330,812,048","29,473,498","250,770,123","321,185,141"
A210980,SK디앤디,12,2018,Annual,0.46,0.62,1.86,32.03,"562,772,314","81,461,137","421,391,997","470,416,012"
A210980,SK디앤디,12,2019,Annual,0.32,0.42,1.28,23.95,"454,720,099","27,180,893","322,733,256","437,678,209"
A210980,SK디앤디,12,2020,Annual,0.45,0.63,1.57,32.41,"699,753,025","27,475,895","474,441,993","624,560,592"
A210980,SK디앤디,12,2021,Annual,0.48,0.70,1.51,36.45,"881,836,637","30,116,494",0,"850,441,372"
A210980,SK디앤디,12,2022,Annual,0.27,0.40,0.84,23.29,"563,436,566","36,467,939",0,"848,089,076"
A001130,대한제분,12,2011,Annual,0.92,2.83,1.36,88.96,"751,745,754","87,452,803","669,368,065","133,963,458"
A001130,대한제분,12,2012,Annual,1.02,3.06,1.53,105.33,"890,062,052","102,728,832","739,307,492","148,163,352"
A001130,대한제분,12,2013,Annual,0.96,2.95,1.43,102.34,"864,748,565","113,232,257","712,204,889","114,711,885"
A001130,대한제분,12,2014,Annual,0.97,3.08,1.41,102.92,"869,712,984","86,087,552","688,200,675","131,950,063"
A001130,대한제분,12,2015,Annual,0.92,3.21,1.29,97.73,"825,841,281","78,467,296","654,924,216","123,802,320"
A001130,대한제분,12,2016,Annual,0.92,3.64,1.22,95.56,"807,518,333","75,658,224","632,256,118","89,450,496"
A001130,대한제분,12,2017,Annual,0.93,4.40,1.18,95.96,"810,844,359","74,215,865","643,507,608","108,545,088"
A001130,대한제분,12,2018,Annual,0.96,5.18,1.18,102.32,"864,585,836","86,860,152","690,125,163","117,102,667"
A001130,대한제분,12,2019,Annual,0.97,4.49,1.24,110.52,"933,866,093","112,539,846","754,147,337","119,286,946"
A001130,대한제분,12,2020,Annual,0.93,3.53,1.26,114.82,"970,248,268","121,565,639","783,351,408","119,547,406"
A001130,대한제분,12,2021,Annual,0.92,2.98,1.34,131.52,"1,111,341,734","126,319,361","913,102,297","161,433,058"
A001130,대한제분,12,2022,Annual,1.04,3.26,1.52,161.91,"1,368,170,051","164,410,231","1,140,016,314","247,123,464"
A096760,JW홀딩스,12,2011,Annual,0.49,0.65,2.05,22.01,"516,012,168","336,139,464","306,055,417","111,479,389"
A096760,JW홀딩스,12,2012,Annual,0.47,0.60,2.26,21.21,"511,945,580","332,155,245","312,585,846","106,512,002"
A096760,JW홀딩스,12,2013,Annual,0.51,0.64,2.40,21.13,"530,262,876","371,432,414","309,008,349","108,171,366"
A096760,JW홀딩스,12,2014,Annual,0.56,0.72,2.59,21.79,"573,935,211","400,377,472","338,253,217","95,517,472"
A096760,JW홀딩스,12,2015,Annual,0.59,0.76,2.61,22.53,"622,825,322","426,734,922","366,313,960","110,195,243"
A096760,JW홀딩스,12,2016,Annual,0.60,0.79,2.50,23.23,"684,839,087","439,812,036","403,214,490","133,282,964"
A096760,JW홀딩스,12,2017,Annual,0.54,0.72,2.10,22.09,"681,163,677","426,612,463","386,412,969","160,706,554"
A096760,JW홀딩스,12,2018,Annual,0.55,0.78,1.88,23.16,"725,381,961","357,613,818","415,457,436","168,748,000"
A096760,JW홀딩스,12,2019,Annual,0.58,0.82,1.98,22.79,"728,081,859","275,087,107","441,402,473","156,394,809"
A096760,JW홀딩스,12,2020,Annual,0.67,0.93,2.37,23.87,"781,514,840","204,512,283","474,236,884","150,696,408"
A096760,JW홀딩스,12,2021,Annual,0.72,1.02,2.51,23.39,"788,936,981","175,155,312","444,758,346","146,471,457"
A096760,JW홀딩스,12,2022,Annual,0.78,1.09,2.71,24.90,"864,536,431","173,126,805","464,577,620","150,683,354"
A001520,동양,12,2011,Annual,0.43,0.46,5.62,5.36,"1,491,867,213","471,255,155","1,297,586,578","205,764,283"
A001520,동양,12,2012,Annual,0.24,0.26,2.89,6.66,"849,821,567","394,461,914","611,315,816","212,839,730"
A001520,동양,12,2013,Annual,0.25,0.24,완전잠식,4.45,"567,649,867","126,346,682","445,734,859","52,315,677"
A001520,동양,12,2014,Annual,0.39,0.37,완전잠식,3.10,"381,219,825","139,003,977","326,944,000","50,562,611"
A001520,동양,12,2015,Annual,0.39,1.16,0.59,3.30,"392,665,079","155,881,286","323,879,630","54,174,944"
A001520,동양,12,2016,Annual,0.40,2.40,0.48,3.67,"439,901,519","155,559,262","386,167,620","51,178,396"
A001520,동양,12,2017,Annual,0.49,3.57,0.56,4.03,"483,087,800","163,845,000","426,606,317","66,385,318"
A001520,동양,12,2018,Annual,0.54,3.89,0.63,4.42,"529,745,193","150,133,262","471,239,682","78,146,298"
A001520,동양,12,2019,Annual,0.54,3.16,0.65,4.50,"539,085,144","148,017,656","489,344,574","77,247,474"
A001520,동양,12,2020,Annual,0.60,2.90,0.75,5.03,"602,939,930","133,648,735","538,679,702","70,766,963"
A001520,동양,12,2021,Annual,0.70,3.18,0.89,5.84,"699,569,458","115,173,860","619,111,544","72,162,263"
A001520,동양,12,2022,Annual,0.77,3.63,0.98,6.41,"767,681,538","134,958,598","685,158,029","82,180,110"
A095570,AJ네트웍스,12,2011,Annual,0.60,0.71,3.90,10.72,"132,955,605","21,282,601","98,726,276","2,561,888"
A095570,AJ네트웍스,12,2012,Annual,0.55,0.68,2.96,14.77,"183,355,401","22,841,718","121,360,341","6,853,246"
A095570,AJ네트웍스,12,2013,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),"757,134,207","59,611,853",0,"25,758,904"
A095570,AJ네트웍스,12,2014,Annual,0.75,0.92,4.06,33.10,"1,011,150,089","64,424,629",0,"20,832,221"
A095570,AJ네트웍스,12,2015,Annual,0.67,0.85,3.10,26.09,"1,055,580,857","69,090,049",0,"27,088,621"
A095570,AJ네트웍스,12,2016,Annual,0.66,0.84,3.04,26.78,"1,253,876,535","92,607,268",0,"48,758,274"
A095570,AJ네트웍스,12,2017,Annual,0.38,0.47,1.93,18.02,"843,940,517","122,363,215",0,"54,488,684"
A095570,AJ네트웍스,12,2018,Annual,0.42,0.52,2.23,22.33,"1,045,526,122","80,862,784",0,"51,456,823"
A095570,AJ네트웍스,12,2019,Annual,0.46,0.57,2.38,21.36,"1,000,259,402","104,945,550",0,"58,629,572"
A095570,AJ네트웍스,12,2020,Annual,0.51,0.63,2.74,18.62,"871,956,093","84,967,285",0,"33,664,676"
A095570,AJ네트웍스,12,2021,Annual,0.67,0.86,3.02,20.97,"981,947,657","93,251,537",0,"19,735,720"
A095570,AJ네트웍스,12,2022,Annual,0.84,1.13,3.29,25.49,"1,193,651,666","95,025,112",0,"25,024,737"
A039570,HDC랩스,12,2011,Annual,0.97,1.94,1.92,32.73,"91,304,382","30,190,978","74,003,057","371,353"
A039570,HDC랩스,12,2012,Annual,0.91,1.73,1.92,38.27,"106,770,656","38,446,399","87,275,059",0
A039570,HDC랩스,12,2013,Annual,0.95,1.76,2.07,44.53,"124,245,109","35,108,077","104,438,766",0
A039570,HDC랩스,12,2014,Annual,1.01,1.91,2.13,47.26,"131,844,564","31,571,194","111,035,519",0
A039570,HDC랩스,12,2015,Annual,1.00,2.73,1.57,50.56,"174,566,214","37,688,544","150,927,336",0
A039570,HDC랩스,12,2016,Annual,0.82,3.07,1.13,45.90,"188,892,823","45,460,533","163,946,475",0
A039570,HDC랩스,12,2017,Annual,1.02,3.68,1.42,42.77,"264,001,124","51,304,163","237,203,136",0
A039570,HDC랩스,12,2018,Annual,0.96,3.37,1.35,33.05,"271,978,422","42,125,219","243,747,444",0
A039570,HDC랩스,12,2019,Annual,0.96,3.34,1.34,30.67,"252,410,792","36,492,915","226,771,230","9,892,056"
A039570,HDC랩스,12,2020,Annual,1.14,4.25,1.57,31.64,"260,417,434","43,626,986","230,927,043","6,857,082"
A039570,HDC랩스,12,2021,Annual,0.87,2.75,1.28,25.89,"274,579,528","86,536,998","248,027,620","8,387,997"
A039570,HDC랩스,12,2022,Annual,1.54,4.56,2.32,47.06,"610,731,077","107,833,994","556,873,810","9,359,679"
A019680,대교,12,2011,Annual,1.03,4.15,1.36,17.44,"908,020,301","46,084,565","738,988,928","32,429,947"
A019680,대교,12,2012,Annual,1.04,4.27,1.37,16.70,"869,494,014","40,079,079","718,594,396","24,161,844"
A019680,대교,12,2013,Annual,1.01,4.33,1.32,16.13,"839,582,029","35,968,389","688,639,185","23,149,812"
A019680,대교,12,2014,Annual,0.96,4.08,1.26,15.57,"810,557,124","32,354,922","659,666,469","24,853,767"
A019680,대교,12,2015,Annual,0.98,4.30,1.27,15.62,"813,207,845","21,886,000","648,794,372","22,532,455"
A019680,대교,12,2016,Annual,0.98,4.53,1.26,15.76,"820,717,373","22,111,000","654,713,697","20,115,481"
A019680,대교,12,2017,Annual,0.95,4.44,1.21,15.60,"812,203,104","21,354,000","651,339,590","16,077,011"
A019680,대교,12,2018,Annual,0.90,3.88,1.18,14.66,"763,142,133","15,998,207","626,714,041","14,805,380"
A019680,대교,12,2019,Annual,0.87,2.93,1.24,14.63,"761,938,686","17,040,701","621,780,549","13,449,654"
A019680,대교,12,2020,Annual,0.71,2.11,1.07,12.04,"627,005,590","13,773,854","542,718,016","15,632,832"
A019680,대교,12,2021,Annual,0.77,2.19,1.19,12.26,"638,394,753","16,994,000","545,820,729","18,258,074"
A019680,대교,12,2022,Annual,0.92,2.44,1.48,13.12,"683,076,344","16,914,046","581,337,059","22,345,523"
A109070,주성코퍼레이션,12,2011,Annual,0.77,0.98,3.61,2.69,"119,580,484","29,759,424","120,040,602","29,996,226"
A109070,주성코퍼레이션,12,2012,Annual,0.72,0.86,4.52,2.72,"91,020,427","25,253,242","91,894,698","19,899,951"
A109070,주성코퍼레이션,12,2013,Annual,0.63,0.70,5.63,3.88,"56,437,351","15,138,708","55,856,626","14,175,025"
A109070,주성코퍼레이션,12,2014,Annual,0.71,0.77,9.14,6.05,"50,354,166","11,008,066","49,646,764","14,055,483"
A109070,주성코퍼레이션,12,2015,Annual,0.71,0.81,5.46,3.33,"48,044,075","10,785,764","48,748,380","12,774,811"
A109070,주성코퍼레이션,12,2016,Annual,0.63,0.82,2.64,1.80,"45,974,763","18,834,610","49,584,839","19,182,229"
A109070,주성코퍼레이션,12,2017,Annual,1.27,1.65,5.45,4.95,"90,655,773","18,550,965","91,238,785","18,280,698"
A109070,주성코퍼레이션,12,2018,Annual,1.18,1.30,13.23,14.54,"76,392,845","17,135,087","78,451,971","18,318,807"
A109070,주성코퍼레이션,12,2019,Annual,0.99,0.97,완전잠식,4.28,"45,782,646","3,565,807","44,090,641","3,504,771"
A109070,주성코퍼레이션,12,2020,Annual,0.69,0.74,10.04,1.86,"20,447,825","6,394,165","18,012,914","6,535,388"
A109070,주성코퍼레이션,12,2021,Annual,1.23,1.66,4.66,5.21,"39,946,492","5,904,824","32,402,072","5,994,985"
A109070,주성코퍼레이션,12,2022,Annual,0.70,1.10,1.88,1.69,"22,967,076","4,939,303","20,182,191","4,215,034"
A025000,KPX케미칼,12,2011,Annual,1.94,6.65,2.74,32.25,"780,389,673","129,577,044","688,877,356","64,657,149"
A025000,KPX케미칼,12,2012,Annual,1.70,6.08,2.36,31.49,"761,990,127","126,134,190","684,906,758","56,670,160"
A025000,KPX케미칼,12,2013,Annual,1.70,6.63,2.28,32.30,"781,544,787","125,728,351","714,469,184","65,685,682"
A025000,KPX케미칼,12,2014,Annual,1.68,6.56,2.26,34.16,"826,733,749","125,973,395","737,920,824","81,101,480"
A025000,KPX케미칼,12,2015,Annual,1.46,6.45,1.89,30.74,"743,948,673","110,056,002","652,247,319","87,970,404"
A025000,KPX케미칼,12,2016,Annual,1.25,6.38,1.55,26.75,"647,361,932","119,269,675","558,434,534","80,047,509"
A025000,KPX케미칼,12,2017,Annual,1.30,6.79,1.61,29.08,"703,676,902","113,220,082","625,382,251","91,145,957"
A025000,KPX케미칼,12,2018,Annual,1.42,7.79,1.73,31.68,"766,681,968","118,656,050","696,707,805","88,542,294"
A025000,KPX케미칼,12,2019,Annual,1.43,10.41,1.65,31.64,"765,712,142","117,014,651","665,406,762","77,471,024"
A025000,KPX케미칼,12,2020,Annual,1.27,9.40,1.47,30.85,"746,662,323","125,144,429","625,866,753","65,606,731"
A025000,KPX케미칼,12,2021,Annual,1.44,6.75,1.84,42.18,"1,020,786,101","150,607,857","900,138,370","115,549,543"
A025000,KPX케미칼,12,2022,Annual,1.27,5.17,1.68,40.64,"983,579,559","138,221,770","837,782,295","112,198,400"
A000050,경방,12,2011,Annual,0.26,0.49,0.55,33.47,"348,136,369","31,053,181","258,814,443","72,996,830"
A000050,경방,12,2012,Annual,0.25,0.46,0.53,32.08,"333,620,804","31,060,568","260,837,041","52,907,652"
A000050,경방,12,2013,Annual,0.26,0.51,0.55,30.37,"347,189,559","33,668,149","251,468,225","40,216,862"
A000050,경방,12,2014,Annual,0.25,0.50,0.51,25.15,"329,036,023","35,171,569","238,357,806","37,758,471"
A000050,경방,12,2015,Annual,0.27,0.55,0.55,26.09,"357,628,146","37,854,796","255,868,653","52,862,910"
A000050,경방,12,2016,Annual,0.29,0.59,0.56,27.54,"377,445,013","38,686,302","268,352,680","45,810,493"
A000050,경방,12,2017,Annual,0.28,0.60,0.52,26.32,"360,788,750","33,953,031","253,442,168","31,921,285"
A000050,경방,12,2018,Annual,0.27,0.60,0.50,25.64,"351,438,926","41,217,005","244,043,108","59,792,825"
A000050,경방,12,2019,Annual,0.26,0.56,0.47,25.09,"343,892,085","36,994,118","244,396,020","31,308,041"
A000050,경방,12,2020,Annual,0.25,0.57,0.44,24.02,"329,224,741","34,801,702","232,398,638","26,578,558"
A000050,경방,12,2021,Annual,0.30,0.74,0.51,27.97,"383,357,145","54,131,362","246,771,597","42,638,707"
A000050,경방,12,2022,Annual,0.31,0.77,0.52,28.39,"389,227,583","36,488,407","263,039,746","80,622,146"
A000140,하이트진로홀딩스,12,2011,Annual,0.44,0.62,1.52,17.84,"2,112,233,714","513,365,426","1,191,132,991","174,797,478"
A000140,하이트진로홀딩스,12,2012,Annual,0.45,0.65,1.53,17.58,"2,081,670,796","556,373,159","1,184,313,567","134,999,261"
A000140,하이트진로홀딩스,12,2013,Annual,0.45,0.64,1.50,16.41,"1,942,883,418","536,990,676","1,105,218,073","143,221,262"
A000140,하이트진로홀딩스,12,2014,Annual,0.46,0.64,1.62,15.96,"1,889,746,031","501,156,995","1,093,047,392","138,438,336"
A000140,하이트진로홀딩스,12,2015,Annual,0.48,0.66,1.75,16.28,"1,927,124,745","524,669,258","1,097,350,901","140,123,776"
A000140,하이트진로홀딩스,12,2016,Annual,0.47,0.66,1.64,16.01,"1,895,436,534","507,109,218","1,065,688,996","130,016,315"
A000140,하이트진로홀딩스,12,2017,Annual,0.47,0.66,1.61,15.89,"1,881,222,643","520,779,093","1,068,173,533","137,904,686"
A000140,하이트진로홀딩스,12,2018,Annual,0.47,0.65,1.68,15.85,"1,876,650,205","456,313,984","1,109,508,977","164,873,763"
A000140,하이트진로홀딩스,12,2019,Annual,0.52,0.71,1.95,17.12,"2,026,315,991","373,209,122","1,148,669,423","176,831,449"
A000140,하이트진로홀딩스,12,2020,Annual,0.58,0.79,2.20,18.98,"2,247,005,970","341,896,586","1,265,866,777","189,394,048"
A000140,하이트진로홀딩스,12,2021,Annual,0.54,0.73,2.04,18.52,"2,192,007,505","344,496,973","1,257,918,398","190,633,236"
A000140,하이트진로홀딩스,12,2022,Annual,0.61,0.84,2.21,20.98,"2,484,277,054","392,007,947","1,415,159,632","227,109,773"
A008060,대덕,12,2011,Annual,1.32,5.33,1.75,26.91,"656,457,276","100,323,559","577,324,719","43,705,158"
A008060,대덕,12,2012,Annual,1.40,6.02,1.82,30.79,"751,112,577","98,388,428","660,521,039","59,415,534"
A008060,대덕,12,2013,Annual,1.36,6.71,1.71,30.21,"737,185,692","74,961,125","702,478,805","55,375,835"
A008060,대덕,12,2014,Annual,1.28,6.55,1.59,28.32,"690,941,657","67,589,715","637,993,917","65,134,804"
A008060,대덕,12,2015,Annual,0.96,5.74,1.15,21.01,"512,596,614","46,907,071","462,676,785","39,445,254"
A008060,대덕,12,2016,Annual,0.91,6.13,1.06,20.12,"490,868,073","70,982,743","441,444,822","49,551,743"
A008060,대덕,12,2017,Annual,0.88,5.76,1.04,20.99,"512,147,273","55,320,312","457,948,061","48,903,163"
A008060,대덕,12,2018,Annual,0.68,4.93,0.79,18.20,"592,072,102","179,198,081","536,404,616","102,443,394"
A008060,대덕,12,2019,Annual,0.00,0.00,0.00,0.00,0,"160,235,464",0,"99,069,025"
A008060,대덕,12,2020,Annual,0.00,0.01,0.00,0.12,"3,362,593",0,0,"147,889,009"
A008060,대덕,12,2021,Annual,0.82,4.26,1.01,78.15,"1,371,708,882",0,"1,209,135,319","185,567,814"
A008060,대덕,12,2022,Annual,0.92,4.32,1.16,94.69,"1,661,906,969","218,342,026","1,338,291,392","192,178,572"
A006060,화승인더,12,2011,Annual,1.30,1.85,4.31,21.80,"603,044,874","71,732,498","541,281,737","81,314,278"
A006060,화승인더,12,2012,Annual,1.20,1.70,4.06,20.24,"559,896,533","68,832,362","499,005,683","73,976,752"
A006060,화승인더,12,2013,Annual,1.29,1.75,4.88,21.63,"598,379,118","86,180,236","539,392,244","80,159,503"
A006060,화승인더,12,2014,Annual,1.18,1.50,5.64,21.16,"585,360,195","69,912,346","518,358,917","95,901,100"
A006060,화승인더,12,2015,Annual,1.38,1.76,6.51,27.00,"746,832,143","100,342,621","633,068,936","101,074,414"
A006060,화승인더,12,2016,Annual,1.48,2.13,4.85,36.56,"1,011,154,973","134,322,742","844,522,775","116,460,717"
A006060,화승인더,12,2017,Annual,1.37,2.13,3.84,41.65,"1,151,943,445","118,625,635","947,875,142","146,781,122"
A006060,화승인더,12,2018,Annual,1.19,1.85,3.34,40.20,"1,111,909,652","132,318,872","942,156,007","180,135,123"
A006060,화승인더,12,2019,Annual,1.26,1.96,3.53,51.55,"1,425,876,463","190,327,489","1,179,101,690","250,448,958"
A006060,화승인더,12,2020,Annual,0.96,1.60,2.40,46.95,"1,298,773,635","152,396,094","1,078,398,382","258,619,022"
A006060,화승인더,12,2021,Annual,0.89,1.51,2.16,49.37,"1,365,517,618","160,982,681","1,189,194,733","334,508,065"
A006060,화승인더,12,2022,Annual,1.12,1.80,2.96,69.16,"1,912,955,610","154,730,514","1,635,292,561","335,492,742"
A004980,성신양회,12,2011,Annual,0.40,0.58,1.36,4.66,"485,854,401","198,528,308","447,252,000","51,956,878"
A004980,성신양회,12,2012,Annual,0.48,0.68,1.65,5.25,"546,544,826","222,654,024","452,826,170","62,784,277"
A004980,성신양회,12,2013,Annual,0.53,0.76,1.78,5.22,"601,653,113","219,282,140","462,892,505","60,741,155"
A004980,성신양회,12,2014,Annual,0.54,0.78,1.77,4.87,"613,706,077","231,839,672","468,838,638","61,584,652"
A004980,성신양회,12,2015,Annual,0.62,0.88,2.08,5.38,"678,697,759","217,826,735","528,491,337","44,601,393"
A004980,성신양회,12,2016,Annual,0.66,0.94,2.20,5.39,"686,598,737","211,839,399","543,085,224","46,638,803"
A004980,성신양회,12,2017,Annual,0.63,0.96,1.87,5.04,"647,180,228","184,936,073","510,355,329","53,394,876"
A004980,성신양회,12,2018,Annual,0.66,1.04,1.81,5.35,"688,070,396","175,088,529","540,433,100","58,428,624"
A004980,성신양회,12,2019,Annual,0.68,1.09,1.80,5.50,"707,435,741","157,423,191","573,249,075","56,368,501"
A004980,성신양회,12,2020,Annual,0.68,1.10,1.79,5.62,"722,305,596","161,896,353","588,086,912","52,818,043"
A004980,성신양회,12,2021,Annual,0.75,1.20,2.03,6.49,"833,543,564","169,793,269","686,406,760","58,499,516"
A004980,성신양회,12,2022,Annual,0.89,1.37,2.54,8.02,"1,030,414,330","190,814,846","888,758,110","101,286,096"
A001250,GS글로벌,12,2011,Annual,3.41,4.34,15.82,68.56,"2,896,907,396","307,376,370","2,808,671,069","118,471,541"
A001250,GS글로벌,12,2012,Annual,2.81,3.70,11.68,55.08,"3,102,665,767","283,959,293","2,998,757,906","114,097,819"
A001250,GS글로벌,12,2013,Annual,2.60,3.65,9.07,42.62,"2,401,224,376","222,007,778","2,324,595,825","95,428,891"
A001250,GS글로벌,12,2014,Annual,3.56,5.28,10.90,49.17,"2,769,988,191","340,534,484","2,685,673,364","147,128,589"
A001250,GS글로벌,12,2015,Annual,2.73,3.76,9.96,40.15,"2,262,023,464","349,651,368","2,169,767,292","115,511,921"
A001250,GS글로벌,12,2016,Annual,2.40,3.25,9.17,19.44,"2,553,790,920","479,004,549","2,448,211,612","146,270,981"
A001250,GS글로벌,12,2017,Annual,2.49,3.42,9.13,16.42,"3,387,389,006","404,785,782","3,247,380,624","209,411,521"
