Symbol,Name,결산월,회계년,주기,총부채(천원)
A000240,한국앤컴퍼니,12,2019,Annual,"212,953,071"
A000240,한국앤컴퍼니,12,2020,Annual,"291,952,510"
A000240,한국앤컴퍼니,12,2021,Annual,"345,760,552"
A000240,한국앤컴퍼니,12,2022,Annual,"445,377,544"
A192820,코스맥스,12,2011,Annual,
A192820,코스맥스,12,2012,Annual,
A192820,코스맥스,12,2013,Annual,
A192820,코스맥스,12,2014,Annual,"245,167,145"
A192820,코스맥스,12,2015,Annual,"342,412,376"
A192820,코스맥스,12,2016,Annual,"458,601,914"
A192820,코스맥스,12,2017,Annual,"705,632,344"
A192820,코스맥스,12,2018,Annual,"819,694,886"
A192820,코스맥스,12,2019,Annual,"887,881,614"
A192820,코스맥스,12,2020,Annual,"917,142,783"
A192820,코스맥스,12,2021,Annual,"946,544,204"
A192820,코스맥스,12,2022,Annual,"952,203,952"
A000080,하이트진로,12,2011,Annual,"2,150,023,340"
A000080,하이트진로,12,2012,Annual,"2,109,594,358"
A000080,하이트진로,12,2013,Annual,"2,170,025,901"
A000080,하이트진로,12,2014,Annual,"2,094,436,007"
A000080,하이트진로,12,2015,Annual,"2,135,882,407"
A000080,하이트진로,12,2016,Annual,"2,109,181,984"
A000080,하이트진로,12,2017,Annual,"2,290,086,565"
A000080,하이트진로,12,2018,Annual,"2,265,764,980"
A000080,하이트진로,12,2019,Annual,"2,237,663,549"
A000080,하이트진로,12,2020,Annual,"2,223,505,553"
A000080,하이트진로,12,2021,Annual,"2,537,892,111"
A000080,하이트진로,12,2022,Annual,"2,172,409,937"
A298050,효성첨단소재,12,2011,Annual,
A298050,효성첨단소재,12,2012,Annual,
A298050,효성첨단소재,12,2013,Annual,
A298050,효성첨단소재,12,2014,Annual,
A298050,효성첨단소재,12,2015,Annual,
A298050,효성첨단소재,12,2016,Annual,
A298050,효성첨단소재,12,2017,Annual,
A298050,효성첨단소재,12,2018,Annual,"2,068,681,942"
A298050,효성첨단소재,12,2019,Annual,"2,125,698,242"
A298050,효성첨단소재,12,2020,Annual,"1,995,482,965"
A298050,효성첨단소재,12,2021,Annual,"2,187,093,122"
A298050,효성첨단소재,12,2022,Annual,"2,135,155,968"
A005850,에스엘,12,2011,Annual,"535,924,944"
A005850,에스엘,12,2012,Annual,"510,684,354"
A005850,에스엘,12,2013,Annual,"528,492,352"
A005850,에스엘,12,2014,Annual,"601,294,890"
A005850,에스엘,12,2015,Annual,"702,701,960"
A005850,에스엘,12,2016,Annual,"675,924,680"
A005850,에스엘,12,2017,Annual,"577,073,770"
A005850,에스엘,12,2018,Annual,"707,621,229"
A005850,에스엘,12,2019,Annual,"894,908,501"
A005850,에스엘,12,2020,Annual,"913,788,518"
A005850,에스엘,12,2021,Annual,"1,049,018,849"
A005850,에스엘,12,2022,Annual,"1,225,627,791"
A145720,덴티움,12,2011,Annual,"46,909,316"
A145720,덴티움,12,2012,Annual,"54,128,878"
A145720,덴티움,12,2013,Annual,"46,731,250"
A145720,덴티움,12,2014,Annual,"72,763,788"
A145720,덴티움,12,2015,Annual,"101,877,221"
A145720,덴티움,12,2016,Annual,"117,918,348"
A145720,덴티움,12,2017,Annual,"148,406,273"
A145720,덴티움,12,2018,Annual,"242,092,731"
A145720,덴티움,12,2019,Annual,"340,573,233"
A145720,덴티움,12,2020,Annual,"281,634,964"
A145720,덴티움,12,2021,Annual,"279,104,017"
A145720,덴티움,12,2022,Annual,"301,420,236"
A018670,SK가스,12,2011,Annual,"1,217,479,882"
A018670,SK가스,12,2012,Annual,"1,915,600,741"
A018670,SK가스,12,2013,Annual,"1,509,553,862"
A018670,SK가스,12,2014,Annual,"1,931,793,486"
A018670,SK가스,12,2015,Annual,"2,452,408,102"
A018670,SK가스,12,2016,Annual,"2,359,619,398"
A018670,SK가스,12,2017,Annual,"2,568,305,687"
A018670,SK가스,12,2018,Annual,"2,112,825,033"
A018670,SK가스,12,2019,Annual,"2,421,595,551"
A018670,SK가스,12,2020,Annual,"2,600,204,915"
A018670,SK가스,12,2021,Annual,"3,004,172,080"
A018670,SK가스,12,2022,Annual,"3,490,881,745"
A002710,TCC스틸,12,2011,Annual,"228,887,542"
A002710,TCC스틸,12,2012,Annual,"321,015,196"
A002710,TCC스틸,12,2013,Annual,"337,970,494"
A002710,TCC스틸,12,2014,Annual,"361,962,559"
A002710,TCC스틸,12,2015,Annual,"290,382,095"
A002710,TCC스틸,12,2016,Annual,"185,211,072"
A002710,TCC스틸,12,2017,Annual,"177,776,736"
A002710,TCC스틸,12,2018,Annual,"192,535,369"
A002710,TCC스틸,12,2019,Annual,"197,366,953"
A002710,TCC스틸,12,2020,Annual,"185,628,052"
A002710,TCC스틸,12,2021,Annual,"211,767,466"
A002710,TCC스틸,12,2022,Annual,"298,677,336"
A336370,솔루스첨단소재,12,2011,Annual,
A336370,솔루스첨단소재,12,2012,Annual,
A336370,솔루스첨단소재,12,2013,Annual,
A336370,솔루스첨단소재,12,2014,Annual,
A336370,솔루스첨단소재,12,2015,Annual,
A336370,솔루스첨단소재,12,2016,Annual,
A336370,솔루스첨단소재,12,2017,Annual,
A336370,솔루스첨단소재,12,2018,Annual,
A336370,솔루스첨단소재,12,2019,Annual,"353,568,066"
A336370,솔루스첨단소재,12,2020,Annual,"351,309,829"
A336370,솔루스첨단소재,12,2021,Annual,"489,392,306"
A336370,솔루스첨단소재,12,2022,Annual,"542,937,435"
A298020,효성티앤씨,12,2011,Annual,
A298020,효성티앤씨,12,2012,Annual,
A298020,효성티앤씨,12,2013,Annual,
A298020,효성티앤씨,12,2014,Annual,
A298020,효성티앤씨,12,2015,Annual,
A298020,효성티앤씨,12,2016,Annual,
A298020,효성티앤씨,12,2017,Annual,
A298020,효성티앤씨,12,2018,Annual,"2,651,942,914"
A298020,효성티앤씨,12,2019,Annual,"2,641,352,829"
A298020,효성티앤씨,12,2020,Annual,"2,108,771,877"
A298020,효성티앤씨,12,2021,Annual,"2,762,872,543"
A298020,효성티앤씨,12,2022,Annual,"2,804,355,654"
A137310,에스디바이오센서,12,2011,Annual,"6,306,080"
A137310,에스디바이오센서,12,2012,Annual,"6,409,045"
A137310,에스디바이오센서,12,2013,Annual,"15,361,178"
A137310,에스디바이오센서,12,2014,Annual,"15,792,577"
A137310,에스디바이오센서,12,2015,Annual,"16,068,308"
A137310,에스디바이오센서,12,2016,Annual,"21,007,218"
A137310,에스디바이오센서,12,2017,Annual,"19,167,445"
A137310,에스디바이오센서,12,2018,Annual,"21,858,339"
A137310,에스디바이오센서,12,2019,Annual,"31,804,532"
A137310,에스디바이오센서,12,2020,Annual,"704,099,941"
A137310,에스디바이오센서,12,2021,Annual,"801,724,155"
A137310,에스디바이오센서,12,2022,Annual,"315,141,083"
A139130,DGB금융지주,12,2011,Annual,"29,002,602,700"
A139130,DGB금융지주,12,2012,Annual,"31,931,341,030"
A139130,DGB금융지주,12,2013,Annual,"34,579,285,072"
A139130,DGB금융지주,12,2014,Annual,"37,798,157,152"
A139130,DGB금융지주,12,2015,Annual,"47,367,294,165"
A139130,DGB금융지주,12,2016,Annual,"49,490,067,648"
A139130,DGB금융지주,12,2017,Annual,"52,538,046,654"
A139130,DGB금융지주,12,2018,Annual,"59,857,873,297"
A139130,DGB금융지주,12,2019,Annual,"66,996,776,768"
A139130,DGB금융지주,12,2020,Annual,"74,214,723,872"
A139130,DGB금융지주,12,2021,Annual,"79,578,661,104"
A139130,DGB금융지주,12,2022,Annual,"83,576,192,403"
A185750,종근당,12,2011,Annual,
A185750,종근당,12,2012,Annual,
A185750,종근당,12,2013,Annual,"223,827,500"
A185750,종근당,12,2014,Annual,"242,306,416"
A185750,종근당,12,2015,Annual,"261,725,637"
A185750,종근당,12,2016,Annual,"287,448,489"
A185750,종근당,12,2017,Annual,"273,910,363"
A185750,종근당,12,2018,Annual,"280,595,304"
A185750,종근당,12,2019,Annual,"326,398,912"
A185750,종근당,12,2020,Annual,"394,740,342"
A185750,종근당,12,2021,Annual,"480,890,429"
A185750,종근당,12,2022,Annual,"503,593,996"
A069620,대웅제약,12,2011,Annual,"136,044,497"
A069620,대웅제약,12,2012,Annual,"95,757,602"
A069620,대웅제약,12,2013,Annual,"141,049,551"
A069620,대웅제약,12,2014,Annual,"238,757,925"
A069620,대웅제약,12,2015,Annual,"364,288,461"
A069620,대웅제약,12,2016,Annual,"540,148,895"
A069620,대웅제약,12,2017,Annual,"581,987,525"
A069620,대웅제약,12,2018,Annual,"600,036,902"
A069620,대웅제약,12,2019,Annual,"609,748,055"
A069620,대웅제약,12,2020,Annual,"671,659,305"
A069620,대웅제약,12,2021,Annual,"712,772,242"
A069620,대웅제약,12,2022,Annual,"822,117,616"
A248070,솔루엠,12,2011,Annual,
A248070,솔루엠,12,2012,Annual,
A248070,솔루엠,12,2013,Annual,
A248070,솔루엠,12,2014,Annual,
A248070,솔루엠,12,2015,Annual,"251,104,415"
A248070,솔루엠,12,2016,Annual,"257,135,148"
A248070,솔루엠,12,2017,Annual,"245,109,520"
A248070,솔루엠,12,2018,Annual,"321,389,646"
A248070,솔루엠,12,2019,Annual,"278,512,967"
A248070,솔루엠,12,2020,Annual,"337,707,299"
A248070,솔루엠,12,2021,Annual,"442,636,906"
A248070,솔루엠,12,2022,Annual,"744,308,094"
A006280,녹십자,12,2011,Annual,"230,072,795"
A006280,녹십자,12,2012,Annual,"269,146,206"
A006280,녹십자,12,2013,Annual,"264,856,232"
A006280,녹십자,12,2014,Annual,"409,724,547"
A006280,녹십자,12,2015,Annual,"417,424,433"
A006280,녹십자,12,2016,Annual,"491,603,630"
A006280,녹십자,12,2017,Annual,"594,868,624"
A006280,녹십자,12,2018,Annual,"597,203,089"
A006280,녹십자,12,2019,Annual,"775,222,803"
A006280,녹십자,12,2020,Annual,"882,093,850"
A006280,녹십자,12,2021,Annual,"962,387,715"
A006280,녹십자,12,2022,Annual,"958,895,150"
A375500,DL이앤씨,12,2011,Annual,
A375500,DL이앤씨,12,2012,Annual,
A375500,DL이앤씨,12,2013,Annual,
A375500,DL이앤씨,12,2014,Annual,
A375500,DL이앤씨,12,2015,Annual,
A375500,DL이앤씨,12,2016,Annual,
A375500,DL이앤씨,12,2017,Annual,
A375500,DL이앤씨,12,2018,Annual,
A375500,DL이앤씨,12,2019,Annual,
A375500,DL이앤씨,12,2020,Annual,
A375500,DL이앤씨,12,2021,Annual,"4,204,543,037"
A375500,DL이앤씨,12,2022,Annual,"4,282,240,935"
A003690,코리안리,3,2011,Annual,"5,701,625,713"
A003690,코리안리,3,2012,Annual,"5,893,287,388"
A003690,코리안리,12,2013,Annual,"6,169,053,893"
A003690,코리안리,12,2014,Annual,"6,624,935,152"
A003690,코리안리,12,2015,Annual,"6,961,723,715"
A003690,코리안리,12,2016,Annual,"7,469,540,601"
A003690,코리안리,12,2017,Annual,"7,902,291,595"
A003690,코리안리,12,2018,Annual,"8,513,242,810"
A003690,코리안리,12,2019,Annual,"9,277,101,669"
A003690,코리안리,12,2020,Annual,"10,064,018,325"
A003690,코리안리,12,2021,Annual,"10,589,949,239"
A003690,코리안리,12,2022,Annual,"8,301,594,289"
A336260,두산퓨얼셀,12,2011,Annual,
A336260,두산퓨얼셀,12,2012,Annual,
A336260,두산퓨얼셀,12,2013,Annual,
A336260,두산퓨얼셀,12,2014,Annual,
A336260,두산퓨얼셀,12,2015,Annual,
A336260,두산퓨얼셀,12,2016,Annual,
A336260,두산퓨얼셀,12,2017,Annual,
A336260,두산퓨얼셀,12,2018,Annual,
A336260,두산퓨얼셀,12,2019,Annual,"328,990,350"
A336260,두산퓨얼셀,12,2020,Annual,"277,643,740"
A336260,두산퓨얼셀,12,2021,Annual,"180,666,683"
A336260,두산퓨얼셀,12,2022,Annual,"503,865,290"
A108320,LX세미콘,12,2011,Annual,"47,542,480"
A108320,LX세미콘,12,2012,Annual,"80,425,824"
A108320,LX세미콘,12,2013,Annual,"70,989,075"
A108320,LX세미콘,12,2014,Annual,"77,592,566"
A108320,LX세미콘,12,2015,Annual,"115,429,854"
A108320,LX세미콘,12,2016,Annual,"105,319,662"
A108320,LX세미콘,12,2017,Annual,"132,068,704"
A108320,LX세미콘,12,2018,Annual,"160,944,738"
A108320,LX세미콘,12,2019,Annual,"157,526,495"
A108320,LX세미콘,12,2020,Annual,"218,317,835"
A108320,LX세미콘,12,2021,Annual,"372,198,274"
A108320,LX세미콘,12,2022,Annual,"339,257,893"
A006360,GS건설,12,2011,Annual,"7,305,538,734"
A006360,GS건설,12,2012,Annual,"7,847,483,650"
A006360,GS건설,12,2013,Annual,"9,268,033,517"
A006360,GS건설,12,2014,Annual,"9,513,096,912"
A006360,GS건설,12,2015,Annual,"9,657,468,064"
A006360,GS건설,12,2016,Annual,"10,023,424,375"
A006360,GS건설,12,2017,Annual,"10,456,899,427"
A006360,GS건설,12,2018,Annual,"8,408,589,419"
A006360,GS건설,12,2019,Annual,"9,028,178,350"
A006360,GS건설,12,2020,Annual,"9,458,561,906"
A006360,GS건설,12,2021,Annual,"10,311,003,422"
A006360,GS건설,12,2022,Annual,"11,590,413,888"
A353200,대덕전자,12,2011,Annual,
A353200,대덕전자,12,2012,Annual,
A353200,대덕전자,12,2013,Annual,
A353200,대덕전자,12,2014,Annual,
A353200,대덕전자,12,2015,Annual,
A353200,대덕전자,12,2016,Annual,
A353200,대덕전자,12,2017,Annual,
A353200,대덕전자,12,2018,Annual,
A353200,대덕전자,12,2019,Annual,
A353200,대덕전자,12,2020,Annual,"171,396,181"
A353200,대덕전자,12,2021,Annual,"259,131,515"
A353200,대덕전자,12,2022,Annual,"336,767,846"
A004490,세방전지,12,2011,Annual,"222,215,306"
A004490,세방전지,12,2012,Annual,"187,032,791"
A004490,세방전지,12,2013,Annual,"222,114,976"
A004490,세방전지,12,2014,Annual,"228,723,214"
A004490,세방전지,12,2015,Annual,"233,315,365"
A004490,세방전지,12,2016,Annual,"259,970,683"
A004490,세방전지,12,2017,Annual,"255,189,592"
A004490,세방전지,12,2018,Annual,"285,497,291"
A004490,세방전지,12,2019,Annual,"455,999,231"
A004490,세방전지,12,2020,Annual,"378,160,846"
A004490,세방전지,12,2021,Annual,"472,409,464"
A004490,세방전지,12,2022,Annual,"430,957,932"
A001740,SK네트웍스,12,2011,Annual,"7,836,368,748"
A001740,SK네트웍스,12,2012,Annual,"7,560,698,611"
A001740,SK네트웍스,12,2013,Annual,"6,314,290,102"
A001740,SK네트웍스,12,2014,Annual,"5,986,466,424"
A001740,SK네트웍스,12,2015,Annual,"5,683,766,328"
A001740,SK네트웍스,12,2016,Annual,"6,214,780,000"
A001740,SK네트웍스,12,2017,Annual,"4,878,871,000"
A001740,SK네트웍스,12,2018,Annual,"5,457,172,000"
A001740,SK네트웍스,12,2019,Annual,"7,833,519,000"
A001740,SK네트웍스,12,2020,Annual,"6,528,232,000"
A001740,SK네트웍스,12,2021,Annual,"7,021,921,000"
A001740,SK네트웍스,12,2022,Annual,"7,048,547,000"
A005420,코스모화학,12,2011,Annual,"272,843,388"
A005420,코스모화학,12,2012,Annual,"429,843,954"
A005420,코스모화학,12,2013,Annual,"459,743,593"
A005420,코스모화학,12,2014,Annual,"538,232,804"
A005420,코스모화학,12,2015,Annual,"476,055,574"
A005420,코스모화학,12,2016,Annual,"372,629,260"
A005420,코스모화학,12,2017,Annual,"296,484,979"
A005420,코스모화학,12,2018,Annual,"330,512,665"
A005420,코스모화학,12,2019,Annual,"285,774,554"
A005420,코스모화학,12,2020,Annual,"418,518,510"
A005420,코스모화학,12,2021,Annual,"378,544,444"
A005420,코스모화학,12,2022,Annual,"409,208,861"
A004800,효성,12,2011,Annual,"10,662,828,491"
A004800,효성,12,2012,Annual,"10,760,065,415"
A004800,효성,12,2013,Annual,"10,919,332,053"
A004800,효성,12,2014,Annual,"10,766,805,036"
A004800,효성,12,2015,Annual,"10,541,064,326"
A004800,효성,12,2016,Annual,"10,279,585,010"
A004800,효성,12,2017,Annual,"10,671,696,866"
A004800,효성,12,2018,Annual,"3,705,758,076"
A004800,효성,12,2019,Annual,"3,816,813,416"
A004800,효성,12,2020,Annual,"1,915,426,595"
A004800,효성,12,2021,Annual,"2,265,599,710"
A004800,효성,12,2022,Annual,"2,369,980,097"
A161890,한국콜마,3,2011,Annual,
A161890,한국콜마,3,2012,Annual,"132,206,561"
A161890,한국콜마,12,2013,Annual,"181,051,135"
A161890,한국콜마,12,2014,Annual,"156,579,034"
A161890,한국콜마,12,2015,Annual,"123,612,594"
A161890,한국콜마,12,2016,Annual,"205,241,251"
A161890,한국콜마,12,2017,Annual,"335,912,011"
A161890,한국콜마,12,2018,Annual,"1,376,591,254"
A161890,한국콜마,12,2019,Annual,"1,552,436,552"
A161890,한국콜마,12,2020,Annual,"1,490,357,400"
A161890,한국콜마,12,2021,Annual,"1,246,477,583"
A161890,한국콜마,12,2022,Annual,"1,463,836,380"
A069960,현대백화점,12,2011,Annual,"1,827,669,772"
A069960,현대백화점,12,2012,Annual,"2,163,539,803"
A069960,현대백화점,12,2013,Annual,"2,054,604,439"
A069960,현대백화점,12,2014,Annual,"1,894,949,129"
A069960,현대백화점,12,2015,Annual,"2,129,966,969"
A069960,현대백화점,12,2016,Annual,"2,276,668,481"
A069960,현대백화점,12,2017,Annual,"2,159,552,233"
A069960,현대백화점,12,2018,Annual,"2,159,469,660"
A069960,현대백화점,12,2019,Annual,"2,643,807,874"
A069960,현대백화점,12,2020,Annual,"3,674,740,993"
A069960,현대백화점,12,2021,Annual,"3,743,568,385"
A069960,현대백화점,12,2022,Annual,"5,702,018,783"
A280360,롯데웰푸드,12,2011,Annual,
A280360,롯데웰푸드,12,2012,Annual,
A280360,롯데웰푸드,12,2013,Annual,
A280360,롯데웰푸드,12,2014,Annual,
A280360,롯데웰푸드,12,2015,Annual,
A280360,롯데웰푸드,12,2016,Annual,
A280360,롯데웰푸드,12,2017,Annual,"1,079,837,601"
A280360,롯데웰푸드,12,2018,Annual,"1,284,764,067"
A280360,롯데웰푸드,12,2019,Annual,"1,415,384,427"
A280360,롯데웰푸드,12,2020,Annual,"1,363,139,327"
A280360,롯데웰푸드,12,2021,Annual,"1,339,676,736"
A280360,롯데웰푸드,12,2022,Annual,"1,993,627,503"
A005300,롯데칠성,12,2011,Annual,"1,455,229,286"
A005300,롯데칠성,12,2012,Annual,"1,482,038,347"
A005300,롯데칠성,12,2013,Annual,"1,532,609,978"
A005300,롯데칠성,12,2014,Annual,"1,783,374,989"
A005300,롯데칠성,12,2015,Annual,"2,019,378,404"
A005300,롯데칠성,12,2016,Annual,"2,277,774,881"
A005300,롯데칠성,12,2017,Annual,"2,174,137,473"
A005300,롯데칠성,12,2018,Annual,"2,073,864,977"
A005300,롯데칠성,12,2019,Annual,"2,028,505,104"
A005300,롯데칠성,12,2020,Annual,"2,161,226,817"
A005300,롯데칠성,12,2021,Annual,"2,151,774,423"
A005300,롯데칠성,12,2022,Annual,"2,283,769,460"
A003620,KG모빌리티,12,2011,Annual,"887,504,350"
A003620,KG모빌리티,12,2012,Annual,"1,049,827,653"
A003620,KG모빌리티,12,2013,Annual,"1,233,427,622"
A003620,KG모빌리티,12,2014,Annual,"1,191,048,023"
A003620,KG모빌리티,12,2015,Annual,"1,322,142,536"
A003620,KG모빌리티,12,2016,Annual,"1,350,729,254"
A003620,KG모빌리티,12,2017,Annual,"1,472,863,949"
A003620,KG모빌리티,12,2018,Annual,"1,512,353,646"
A003620,KG모빌리티,12,2019,Annual,"1,616,083,585"
A003620,KG모빌리티,12,2020,Annual,"1,856,750,687"
A003620,KG모빌리티,12,2021,Annual,"1,953,984,621"
A003620,KG모빌리티,12,2022,Annual,"909,004,172"
A004000,롯데정밀화학,12,2011,Annual,"311,727,621"
A004000,롯데정밀화학,12,2012,Annual,"454,520,780"
A004000,롯데정밀화학,12,2013,Annual,"773,616,849"
A004000,롯데정밀화학,12,2014,Annual,"650,159,728"
A004000,롯데정밀화학,12,2015,Annual,"520,645,201"
A004000,롯데정밀화학,12,2016,Annual,"419,274,348"
A004000,롯데정밀화학,12,2017,Annual,"448,598,408"
A004000,롯데정밀화학,12,2018,Annual,"322,132,428"
A004000,롯데정밀화학,12,2019,Annual,"299,572,633"
A004000,롯데정밀화학,12,2020,Annual,"224,889,056"
A004000,롯데정밀화학,12,2021,Annual,"524,823,793"
A004000,롯데정밀화학,12,2022,Annual,"415,627,340"
A009970,영원무역홀딩스,12,2011,Annual,"403,719,480"
A009970,영원무역홀딩스,12,2012,Annual,"437,343,449"
A009970,영원무역홀딩스,12,2013,Annual,"413,646,942"
A009970,영원무역홀딩스,12,2014,Annual,"434,397,314"
A009970,영원무역홀딩스,12,2015,Annual,"921,895,813"
A009970,영원무역홀딩스,12,2016,Annual,"1,082,669,957"
A009970,영원무역홀딩스,12,2017,Annual,"1,006,884,486"
A009970,영원무역홀딩스,12,2018,Annual,"1,081,984,944"
A009970,영원무역홀딩스,12,2019,Annual,"1,213,687,376"
A009970,영원무역홀딩스,12,2020,Annual,"1,115,409,879"
A009970,영원무역홀딩스,12,2021,Annual,"1,170,497,825"
A009970,영원무역홀딩스,12,2022,Annual,"1,503,556,313"
A014820,동원시스템즈,12,2011,Annual,"360,348,098"
A014820,동원시스템즈,12,2012,Annual,"328,612,866"
A014820,동원시스템즈,12,2013,Annual,"336,183,442"
A014820,동원시스템즈,12,2014,Annual,"876,813,974"
A014820,동원시스템즈,12,2015,Annual,"960,928,571"
A014820,동원시스템즈,12,2016,Annual,"922,198,268"
