Symbol,Name,결산월,회계년,주기,유형자산구성비율(%),무형자산구성비율(%),*판관비율(%),타인자본비율(%),부채비율(%),현금및현금성자산구성비율(%),영업이익(천원),이자비용(천원),유동자산(천원),유동부채(천원),당좌자산(천원)
A055550,신한지주,12,2018,Annual,0.65,0.94,19.91,92.03,"1,153.98",0.57,"4,499,414,000","4,992,367,000",,,
A055550,신한지주,12,2019,Annual,0.74,1.01,17.11,92.41,"1,217.47",0.47,"5,046,250,000","5,969,398,000",,,
A055550,신한지주,12,2020,Annual,0.66,0.91,17.97,92.34,"1,205.60",0.3,"4,929,736,000","4,891,296,000",,,
A055550,신한지주,12,2021,Annual,0.62,0.87,20.03,92.36,"1,208.38",0.65,"5,952,096,000","3,954,905,000",,,
A055550,신한지주,12,2022,Annual,0.6,0.87,17.83,91.96,"1,143.71",0.35,"5,905,564,000","9,495,472,000",,,
A003670,포스코퓨처엠,12,2011,Annual,20.35,1.14,4.38,33.21,49.72,11.56,"119,550,639","519,586","370,033,479","140,109,434","293,985,482"
A003670,포스코퓨처엠,12,2012,Annual,21.58,1.39,4.67,26.3,35.69,13,"92,050,265","571,275","369,776,222","122,152,592","291,417,328"
A003670,포스코퓨처엠,12,2013,Annual,18.15,1.79,4.31,28.24,39.34,13.6,"74,265,392","106,007","333,287,505","129,658,349","261,870,733"
A003670,포스코퓨처엠,12,2014,Annual,18.85,1.43,4.21,28.66,40.17,8.07,"94,956,901","2,116,402","389,816,362","153,890,176","323,027,508"
A003670,포스코퓨처엠,12,2015,Annual,20.2,1.2,4.61,24.99,33.31,22.46,"56,012,560","2,339,063","387,448,289","132,911,421","315,998,413"
A003670,포스코퓨처엠,12,2016,Annual,18.88,0.92,4.96,21.34,27.13,16.28,"85,342,098","1,956,186","420,651,538","120,900,119","364,410,293"
A003670,포스코퓨처엠,12,2017,Annual,21.86,0.7,4.31,21.97,28.16,12.45,"103,960,742","1,517,622","468,273,785","158,879,751","369,686,620"
A003670,포스코퓨처엠,12,2018,Annual,27.81,0.75,4.31,20,25,12.71,"106,299,428","1,549,350","439,946,014","152,696,057","331,053,274"
A003670,포스코퓨처엠,12,2019,Annual,43.65,0.87,5.17,41.84,71.93,2.12,"89,854,950","3,152,179","649,644,635","250,654,204","461,255,078"
A003670,포스코퓨처엠,12,2020,Annual,44.63,1.5,5.37,50.98,103.99,5.83,"60,269,660","6,924,531","810,610,645","220,646,156","624,033,990"
A003670,포스코퓨처엠,12,2021,Annual,37.19,0.87,5.85,37.83,60.86,1.84,"121,675,893","9,200,235","2,084,228,054","634,649,798","1,643,670,356"
A003670,포스코퓨처엠,12,2022,Annual,45.24,0.67,5.11,42.84,74.96,6.07,"165,871,670","11,560,529","2,037,518,472","965,792,823","1,167,384,806"
A035720,카카오,12,2011,Annual,15.95,7.64,72.28,18.34,22.46,14.49,"116,754,641","40,128","324,183,841","94,019,746","324,183,841"
A035720,카카오,12,2012,Annual,16.54,12.07,77.56,15.03,17.68,19.68,"101,756,984","12,948","347,526,030","76,564,705","347,526,030"
A035720,카카오,12,2013,Annual,9.35,0.63,68.76,18.39,22.53,10.78,"65,852,344","3,271","180,504,063","35,872,063","180,504,063"
A035720,카카오,12,2014,Annual,7.11,61.02,64.63,11.01,12.37,16.3,"176,427,094","40,872","798,290,742","227,487,551","796,275,082"
A035720,카카오,12,2015,Annual,6.87,58.2,90.5,18.91,23.32,12.46,"88,588,297","836,346","970,066,624","316,078,102","964,714,030"
A035720,카카오,12,2016,Annual,4.63,68.07,92.07,32.48,48.1,11.7,"116,135,056","14,307,601","1,216,958,016","806,019,919","1,204,402,789"
A035720,카카오,12,2017,Annual,4.27,58.11,91.62,29.71,42.27,17.59,"165,379,528","11,240,106","1,993,096,161","1,040,863,175","1,971,536,097"
A035720,카카오,12,2018,Annual,3.96,48.56,96.98,29.3,41.45,15.67,"72,948,890","9,355,586","2,858,950,415","1,909,307,429","2,823,114,269"
A035720,카카오,12,2019,Annual,4,40.61,93.41,34.44,52.52,21.95,"202,191,335","12,807,745","2,829,694,454","2,148,320,624","2,780,244,683"
A035720,카카오,12,2020,Annual,3.6,28.04,88.93,38,61.29,24.07,"450,519,575","22,528,134","4,462,924,201","2,647,451,605","4,417,110,605"
A035720,카카오,12,2021,Annual,2.44,27.86,90.05,40.45,67.92,22.96,"587,884,339","42,624,395","8,102,194,311","5,273,033,016","8,010,386,458"
A035720,카카오,12,2022,Annual,3.86,26.23,91.63,41.14,69.9,20.82,"569,390,445","111,326,916","7,755,732,887","4,767,915,518","7,595,404,529"
A032830,삼성생명,3,2011,Annual,1.02,0.12,16.36,88.75,789.25,1.85,"1,061,215,000","36,522,000",,,
A032830,삼성생명,3,2012,Annual,0.91,0.1,13.15,88.3,754.64,2.47,"1,234,649,000","35,304,000",,,
A032830,삼성생명,12,2013,Annual,0.92,0.1,15.82,90.14,913.85,2.26,"542,608,000","54,441,000",,,
A032830,삼성생명,12,2014,Annual,0.84,0.21,14.8,89.61,862.24,2.58,"1,405,532,000","103,104,000",,,
A032830,삼성생명,12,2015,Annual,0.76,0.23,14.39,89.7,871.1,1.42,"1,148,494,000","137,929,000",,,
A032830,삼성생명,12,2016,Annual,0.55,0.33,13.16,89.3,834.89,2.2,"986,521,000","415,263,000",,,
A032830,삼성생명,12,2017,Annual,0.38,0.36,12.72,88.99,808.42,1.75,"1,690,606,000","445,020,000",,,
A032830,삼성생명,12,2018,Annual,0.28,0.29,12.76,89.46,848.77,1.64,"2,583,311,000","442,153,000",,,
A032830,삼성생명,12,2019,Annual,0.3,0.24,12.31,88.07,738.14,1.98,"1,252,581,000","636,789,000",,,
A032830,삼성생명,12,2020,Annual,0.25,0.19,10.84,87.04,671.76,1.48,"1,790,046,000","411,737,000",,,
A032830,삼성생명,12,2021,Annual,0.25,0.17,10.56,88.39,761.53,1.7,"1,701,023,000","611,484,000",,,
A032830,삼성생명,12,2022,Annual,0.25,0.19,6.31,85.97,612.75,3.6,"2,180,727,000","1,119,209,000",,,
A086790,하나금융지주,12,2011,Annual,0.84,0.19,9.77,91.68,"1,102.55",0.87,"1,732,446,000","39,352,000",,,
A086790,하나금융지주,12,2012,Annual,0.95,0.58,14.36,92.86,"1,300.59",1.18,"2,017,351,000",0,,,
A086790,하나금융지주,12,2013,Annual,0.91,0.49,15.09,92.92,"1,313.09",1.19,"1,165,010,000","30,391,000",,,
A086790,하나금융지주,12,2014,Annual,0.87,0.4,14.09,93.06,"1,341.28",0.92,"1,243,447,000","124,759,000",,,
A086790,하나금융지주,12,2015,Annual,0.88,0.33,13.32,92.97,"1,323.11",0.69,"1,010,515,000","294,790,000",,,
A086790,하나금융지주,12,2016,Annual,0.86,0.29,11.77,93.28,"1,388.57",0.61,"1,614,107,000","35,349,000",,,
A086790,하나금융지주,12,2017,Annual,0.74,0.23,10.31,93.11,"1,350.34",0.62,"2,718,137,000","431,718,000",,,
A086790,하나금융지주,12,2018,Annual,0.79,0.18,12.14,92.96,"1,320.25",0.55,"3,152,180,000",0,,,
A086790,하나금융지주,12,2019,Annual,0.86,0.16,10.7,93.12,"1,354.10",0.54,"3,258,680,000","125,286,000",,,
A086790,하나금융지주,12,2020,Annual,0.72,0.16,8.13,93.14,"1,358.68",0.48,"3,836,422,000","4,265,318,000",,,
A086790,하나금융지주,12,2021,Annual,0.7,0.15,9.72,92.93,"1,315.37",0.4,"4,631,096,000","3,430,286,000",,,
A086790,하나금융지주,12,2022,Annual,0.92,0.14,6.06,93.38,"1,411.11",0.34,"4,688,282,000","6,978,676,000",,,
A138040,메리츠금융지주,3,2011,Annual,4.41,18.13,15.34,83.92,521.95,1.17,"135,660,591","6,459,750",,,
A138040,메리츠금융지주,3,2012,Annual,2.9,8.24,14.9,88.87,798.52,1.63,"188,333,093","214,414,984",,,
A138040,메리츠금융지주,12,2013,Annual,2.72,6.94,13.93,89.78,878.75,1.54,"200,120,779","162,954,079",,,
A138040,메리츠금융지주,12,2014,Annual,2.23,4.68,13.22,88.79,792.18,2.47,"272,640,852","277,086,364",,,
A138040,메리츠금융지주,12,2015,Annual,1.88,3.32,12.18,88.67,782.43,2.47,"616,833,071","293,658,980",,,
A138040,메리츠금융지주,12,2016,Annual,1.49,2.38,9.33,89.38,841.75,2.69,"688,430,653","329,022,009",,,
A138040,메리츠금융지주,12,2017,Annual,1.3,1.79,9.46,88.51,770.31,3.37,"1,003,723,554","339,975,260",,,
A138040,메리츠금융지주,12,2018,Annual,1.25,1.23,8.72,89.55,857.08,2.61,"802,429,352","425,733,383",,,
A138040,메리츠금융지주,12,2019,Annual,0.81,0.9,7.73,90.35,935.99,2.3,"962,347,260","555,286,899",,,
A138040,메리츠금융지주,12,2020,Annual,0.71,0.69,6.42,90.11,911.51,1.88,"1,372,080,258","509,651,434",,,
A138040,메리츠금융지주,12,2021,Annual,0.94,0.5,5.63,91.61,"1,091.74",2.69,"1,795,016,512","474,086,731",,,
A138040,메리츠금융지주,12,2022,Annual,0.89,0.12,1.16,90.4,941.65,4.11,"2,893,193,352","984,917,321",,,
A066570,LG전자,12,2011,Annual,22.32,3.17,21.79,59.74,148.39,7.18,"379,013,000","228,275,000","15,783,126,000","14,214,522,000","10,835,966,000"
A066570,LG전자,12,2012,Annual,28.45,3.52,21.14,63.45,173.62,6.28,"1,216,723,000","322,007,000","16,308,435,000","14,514,292,000","11,233,935,000"
A066570,LG전자,12,2013,Annual,29.11,3.84,21.01,64.28,179.98,7.45,"1,249,011,000","323,209,000","16,325,058,000","15,014,004,000","11,486,228,000"
A066570,LG전자,12,2014,Annual,28.59,3.76,20.18,64.95,185.34,6.05,"1,828,557,000","326,166,000","17,482,698,000","15,680,577,000","11,771,425,000"
A066570,LG전자,12,2015,Annual,28.81,4.06,20.67,64.25,179.69,7.46,"1,192,291,000","358,780,000","16,397,613,000","14,772,763,000","11,524,937,000"
A066570,LG전자,12,2016,Annual,29.65,4.15,22.39,64.72,183.42,7.96,"1,337,763,000","323,608,000","16,990,563,000","15,744,364,000","11,819,548,000"
A066570,LG전자,12,2017,Annual,28.63,4.5,19.85,64.4,180.92,8.13,"2,468,549,000","272,013,000","19,194,969,000","17,536,470,000","13,286,532,000"
A066570,LG전자,12,2018,Annual,30.08,6.77,20.18,63.21,171.84,9.63,"2,703,291,000","298,687,000","19,362,854,000","17,135,029,000","13,341,498,000"
A066570,LG전자,12,2019,Annual,32.33,6,20.7,63.39,173.12,10.65,"2,436,139,000","263,715,000","19,753,485,000","17,657,916,000","13,890,067,000"
A066570,LG전자,12,2020,Annual,28.99,6.51,19.99,63.61,174.79,12.23,"3,905,108,000","147,515,000","23,239,420,000","20,207,492,000","15,792,263,000"
A066570,LG전자,12,2021,Annual,27.49,4.57,20.08,62.42,166.1,11.32,"4,057,997,000","150,526,000","27,487,763,000","23,619,899,000","17,733,745,000"
A066570,LG전자,12,2022,Annual,28.7,4.45,19.99,59.22,145.23,11.46,"3,550,972,000","155,563,000","27,488,228,000","22,332,549,000","18,099,420,000"
A000810,삼성화재,3,2011,Annual,2.15,0.38,15.83,80.22,405.52,3.15,"1,089,162,117","6,453,044",,,
A000810,삼성화재,3,2012,Annual,1.9,0.36,15.79,80.56,414.53,2.58,"1,032,396,523","7,085,039",,,
A000810,삼성화재,12,2013,Annual,1.86,0.34,16.21,84.04,526.76,2.93,"681,198,310","4,482,365",,,
A000810,삼성화재,12,2014,Annual,1.59,0.3,16.16,83.61,509.97,3.4,"1,116,613,227","7,959,385",,,
A000810,삼성화재,12,2015,Annual,1.47,0.26,16.55,84.05,526.99,2.73,"1,085,093,719","10,588,744",,,
A000810,삼성화재,12,2016,Annual,1.11,0.21,17.24,83.86,519.7,2.18,"1,071,154,369","12,417,580",,,
A000810,삼성화재,12,2017,Annual,0.81,0.76,17.78,84.2,533.02,2.32,"1,257,554,139","12,046,660",,,
A000810,삼성화재,12,2018,Annual,0.79,0.63,18.44,84.42,542.03,2.65,"1,450,778,586","16,196,527",,,
A000810,삼성화재,12,2019,Annual,0.83,0.52,18.67,83.19,494.72,2.2,"865,905,986","34,832,418",,,
A000810,삼성화재,12,2020,Annual,0.75,0.35,18.07,82.42,468.69,2.24,"1,044,392,470","40,303,584",,,
A000810,삼성화재,12,2021,Annual,0.83,0.24,17.67,83.68,512.78,1.83,"1,506,861,736","59,336,256",,,
A000810,삼성화재,12,2022,Annual,0.95,0.31,2.38,84.5,545.16,1.88,"2,044,658,986","301,183,000",,,
A042700,한미반도체,12,2011,Annual,27.92,1.78,19.54,17.06,20.57,7.04,"17,014,408","297,089","103,303,644","29,263,010","63,929,434"
A042700,한미반도체,12,2012,Annual,25.26,1.29,19.58,20.76,26.2,6.38,"21,172,898","246,485","127,560,444","40,250,858","93,707,930"
A042700,한미반도체,12,2013,Annual,32.06,1.28,20.3,24.1,31.75,19.08,"13,460,617","719,625","124,386,239","30,991,555","81,014,139"
A042700,한미반도체,12,2014,Annual,20.58,1.27,19.45,17.44,21.13,14.58,"49,084,661","975,439","137,028,538","37,771,888","98,433,579"
A042700,한미반도체,12,2015,Annual,22.31,1.31,27,14.01,16.29,15.94,"22,741,657","64,707","113,161,992","25,982,841","71,338,727"
A042700,한미반도체,12,2016,Annual,18.47,1.03,21.8,26.54,36.13,24.08,"38,554,458","501,146","175,039,693","43,512,365","136,850,707"
A042700,한미반도체,12,2017,Annual,20.13,1.58,18.67,27.67,38.26,25.77,"51,655,166","1,564,843","165,096,575","61,809,226","135,121,224"
A042700,한미반도체,12,2018,Annual,30.96,1.41,18.45,12.39,14.14,10.1,"56,788,925","248,618","113,439,022","29,310,767","70,919,217"
A042700,한미반도체,12,2019,Annual,34.92,1.32,30.22,14.67,17.19,18.57,"13,725,363","105,609","129,499,857","31,765,712","90,558,112"
A042700,한미반도체,12,2020,Annual,27.61,1.05,17.1,21.37,27.18,24.82,"66,649,466","67,629","208,937,099","67,572,881","160,655,758"
A042700,한미반도체,12,2021,Annual,25.19,1.06,15.5,19.21,23.78,11.56,"122,419,466","36,637","249,783,840","80,692,132","163,962,269"
A042700,한미반도체,12,2022,Annual,24.71,0.94,22.34,14.35,16.75,19.96,"111,859,422","121,067","269,565,214","63,044,831","189,483,005"
A015760,한국전력,12,2011,Annual,82.35,0.62,4.03,60.57,153.64,1.02,"-1,020,455,000","2,123,579,000","13,767,553,000","17,741,167,000","9,915,802,000"
A015760,한국전력,12,2012,Annual,83.73,0.6,3.6,65.06,186.21,1.34,"-817,917,000","2,344,328,000","13,933,483,000","18,817,079,000","10,493,142,000"
A015760,한국전력,12,2013,Annual,83.35,0.52,3.56,66.92,202.28,1.44,"1,518,965,000","2,381,900,000","15,269,078,000","20,213,849,000","10,989,485,000"
A015760,한국전력,12,2014,Annual,82.96,0.5,3.35,66.51,198.6,1.1,"5,787,565,000","2,351,624,000","16,819,855,000","21,600,068,000","12,282,386,000"
A015760,한국전력,12,2015,Annual,80.66,0.49,3.65,61.23,157.95,2.16,"11,346,732,000","2,015,684,000","22,025,325,000","22,710,842,000","17,078,912,000"
A015760,한국전력,12,2016,Annual,81.95,0.55,4.38,58.92,143.44,1.72,"12,001,599,000","1,752,868,000","19,708,526,000","24,739,226,000","14,229,083,000"
A015760,한국전력,12,2017,Annual,83,0.65,4.62,59.86,149.15,1.3,"4,953,152,000","1,789,552,000","19,141,707,000","23,424,281,000","13,139,621,000"
A015760,한국전력,12,2018,Annual,82.45,0.66,4.33,61.62,160.57,0.73,"-208,001,000","1,868,458,000","19,745,068,000","21,841,533,000","12,556,815,000"
A015760,한국전력,12,2019,Annual,83.35,0.59,4.51,65.14,186.83,0.92,"-1,276,521,000","2,046,811,000","19,483,001,000","24,231,656,000","12,432,301,000"
A015760,한국전력,12,2020,Annual,83.05,0.57,4.57,65.21,187.46,1,"4,086,275,000","1,995,425,000","20,561,941,000","25,881,222,000","13,819,032,000"
A015760,한국전력,12,2021,Annual,82.01,0.54,4.74,69.06,223.18,1.25,"-5,846,499,000","1,914,457,000","22,050,845,000","31,732,220,000","14,442,663,000"
A015760,한국전력,12,2022,Annual,75.75,0.45,4.22,82.11,459.06,1.38,"-32,655,153,000","2,818,546,000","29,750,545,000","44,518,577,000","19,819,813,000"
A003550,LG,12,2011,Annual,15.06,0.82,4.28,27.7,38.32,2.91,"1,351,052,000","71,834,000","3,043,089,000","2,621,422,000","2,716,247,000"
A003550,LG,12,2012,Annual,15.04,0.91,4.31,27.15,37.27,3.21,"1,231,546,000","77,471,000","3,407,115,000","2,425,871,000","2,970,131,000"
A003550,LG,12,2013,Annual,14.27,0.95,4.7,26.86,36.72,4.12,"1,153,922,000","85,061,000","3,709,672,000","2,659,677,000","3,379,297,000"
A003550,LG,12,2014,Annual,14.29,0.78,4.66,27.39,37.72,2.87,"1,044,108,000","85,872,000","3,851,206,000","2,896,801,000","3,543,551,000"
A003550,LG,12,2015,Annual,13.64,0.64,4.9,26.57,36.18,4.8,"1,138,619,000","79,992,000","4,155,560,000","2,712,625,000","3,812,042,000"
A003550,LG,12,2016,Annual,12.73,0.58,4.03,27.04,37.06,5.79,"1,322,735,000","74,856,000","4,663,115,000","3,567,302,000","4,340,258,000"
A003550,LG,12,2017,Annual,8.83,0.44,3.05,25.26,33.8,6.05,"2,185,820,000","53,056,000","5,367,809,000","3,943,608,000","5,257,820,000"
A003550,LG,12,2018,Annual,8.22,0.44,3.91,20.46,25.72,4.62,"1,821,256,000","43,794,000","4,613,085,000","3,039,531,000","4,496,937,000"
A003550,LG,12,2019,Annual,7.31,0.49,5.12,15.22,17.95,5.96,"994,319,000","39,003,000","3,939,057,000","2,244,801,000","3,876,655,000"
A003550,LG,12,2020,Annual,6.55,0.54,5.97,14.09,16.4,6.15,"1,586,056,000","32,940,000","5,895,921,000","2,133,263,000","5,854,239,000"
A003550,LG,12,2021,Annual,5.88,0.62,4.86,14.53,17,4.41,"2,460,104,000","26,275,000","5,547,934,000","2,819,273,000","5,493,915,000"
A003550,LG,12,2022,Annual,5.14,0.51,5.45,11.47,12.96,3.55,"1,941,380,000","20,941,000","5,083,392,000","2,524,385,000","5,025,188,000"
A323410,카카오뱅크,12,2011,Annual,,,,,,,,,,,
A323410,카카오뱅크,12,2012,Annual,,,,,,,,,,,
A323410,카카오뱅크,12,2013,Annual,,,,,,,,,,,
A323410,카카오뱅크,12,2014,Annual,,,,,,,,,,,
A323410,카카오뱅크,12,2015,Annual,,,,,,,,,,,
A323410,카카오뱅크,12,2016,Annual,2.03,2.16,973.72,0.94,0.95,73.35,"-15,329,120","10,770",,,
A323410,카카오뱅크,12,2017,Annual,0.56,1.32,109.38,88.57,774.77,0.02,"-104,208,306","17,823,136",,,
A323410,카카오뱅크,12,2018,Annual,0.26,0.53,34.56,90.6,963.37,0.02,"-21,208,718","110,538,558",,,
A323410,카카오뱅크,12,2019,Annual,0.21,0.25,24.43,92.61,"1,253.66",0.03,"13,254,537","247,035,951",,,
A323410,카카오뱅크,12,2020,Annual,0.17,0.17,24.94,89.5,852.82,0.02,"122,551,000","191,360,000",,,
A323410,카카오뱅크,12,2021,Annual,0.19,0.09,26.86,84.68,552.74,0.02,"256,936,000","164,685,000",,,
A323410,카카오뱅크,12,2022,Annual,0.44,0.07,24.51,85.54,591.43,3.5,"353,186,000","351,693,000",,,
A259960,크래프톤,12,2011,Annual,4.97,40.05,81.62,210.86,완전잠식,11.04,"5,012,107","1,460,267","4,658,793","32,888,902","4,658,793"
A259960,크래프톤,12,2012,Annual,3.83,28.07,105.32,211.16,완전잠식,26.06,"-2,162,358","1,739,835","18,247,535","48,419,773","18,247,535"
A259960,크래프톤,12,2013,Annual,5.35,18.15,70.67,161.12,완전잠식,21.96,"13,165,097","1,771,942","24,412,118","41,439,555","24,412,118"
A259960,크래프톤,12,2014,Annual,4.42,13.28,91.49,162.23,완전잠식,20.03,"3,028,560","1,884,927","26,260,229","17,059,574","26,260,229"
A259960,크래프톤,12,2015,Annual,2.43,20.85,88.26,83.61,510.05,12.38,"5,439,448","1,456,136","26,089,968","23,024,690","26,089,968"
A259960,크래프톤,12,2016,Annual,3.69,20.59,119.68,112.29,완전잠식,10.7,"-7,318,622","1,589,661","19,406,893","50,685,258","19,406,893"
A259960,크래프톤,12,2017,Annual,1.77,2.91,91.42,278.96,완전잠식,9.03,"26,637,614","3,798,516","487,990,395","1,651,891,026","487,990,395"
A259960,크래프톤,12,2018,Annual,4.56,2.15,73.19,103.59,완전잠식,20.01,"300,251,469","8,217,653","488,203,150","609,526,360","488,203,150"
A259960,크래프톤,12,2019,Annual,12.86,0.56,66.96,40.97,69.41,14.82,"359,296,287","8,764,036","726,206,964","287,985,363","726,206,964"
A259960,크래프톤,12,2020,Annual,8.16,0.68,53.67,29.38,41.6,41.87,"773,870,752","5,666,438","1,292,530,944","406,675,849","1,292,530,944"
A259960,크래프톤,12,2021,Annual,4.26,15.94,65.49,19.41,24.08,52.81,"650,608,053","6,961,253","3,653,732,582","638,188,239","3,653,732,582"
A259960,크래프톤,12,2022,Annual,3.7,14.37,59.46,15.26,18.01,11.17,"751,606,570","7,622,598","3,892,564,094","411,459,589","3,892,564,094"
A034730,SK,12,2011,Annual,7.95,1.6,89.67,51.15,104.72,4.51,"175,731,878","58,983,023","973,076,742","980,780,492","972,029,691"
A034730,SK,12,2012,Annual,7.81,2.33,91.05,56.33,128.98,8.61,"200,727,333","63,977,334","1,194,050,978","1,191,942,578","1,135,819,250"
A034730,SK,12,2013,Annual,8.84,2.13,90.22,52.75,111.65,4.89,"225,192,922","61,656,929","988,336,757","873,213,981","904,661,347"
A034730,SK,12,2014,Annual,10.82,1.92,0.45,50.96,103.93,4.64,"271,542,000","65,772,000","927,128,000","640,529,000","785,348,000"
A034730,SK,12,2015,Annual,40.82,10.09,6.39,58.53,141.12,7.24,"1,406,753,000","362,791,000","29,765,131,000","25,919,322,000","24,121,804,000"
A034730,SK,12,2016,Annual,39.82,11.42,5.37,58.92,143.46,6.88,"5,280,783,000","804,937,000","32,450,042,000","28,716,610,000","26,431,187,000"
A034730,SK,12,2017,Annual,37.62,11.23,5.46,58.32,139.93,6.51,"5,745,027,000","928,004,000","35,199,914,000","31,368,057,000","27,020,978,000"
A034730,SK,12,2018,Annual,33.25,13.55,4.8,57.4,134.75,5.68,"4,683,794,000","1,248,371,000","37,128,397,000","30,007,832,000","28,135,657,000"
A034730,SK,12,2019,Annual,32.3,11.06,5.16,60.65,154.16,6.02,"3,735,874,000","1,448,903,000","40,015,360,000","35,627,088,000","30,876,999,000"
A034730,SK,12,2020,Annual,33.34,11.98,6.75,62.33,165.46,7.33,"-76,894,000","1,429,329,000","38,052,297,000","37,212,697,000","31,872,800,000"
A034730,SK,12,2021,Annual,31.08,11.07,6.09,60.36,152.27,7.45,"4,859,760,000","1,444,113,000","49,193,206,000","44,974,859,000","38,512,502,000"
A034730,SK,12,2022,Annual,30.81,10.38,5.67,63.08,170.87,11,"8,161,266,000","2,145,881,000","64,993,579,000","63,053,204,000","49,441,295,000"
A033780,KT&G,12,2011,Annual,25.38,3.36,27.84,21.25,26.99,12.77,"1,076,534,733",0,"3,383,486,499","938,132,892","1,900,139,985"
A033780,KT&G,12,2012,Annual,24.07,2.96,30.56,23.22,30.24,5.19,"1,030,636,445",0,"3,834,121,532","1,074,349,314","2,208,108,521"
A033780,KT&G,12,2013,Annual,22.97,2.62,29.29,23.97,31.53,4.71,"1,020,072,135",0,"4,104,225,256","1,170,654,085","2,266,459,528"
A033780,KT&G,12,2014,Annual,22.85,1.2,26.58,22.74,29.43,3.76,"1,196,917,975",0,"4,329,600,235","1,092,660,137","2,396,541,764"
A033780,KT&G,12,2015,Annual,19.92,0.78,28.13,27.39,37.72,3.47,"1,366,334,874",0,"5,490,256,719","1,830,700,381","3,420,621,761"
A033780,KT&G,12,2016,Annual,16.82,0.7,27.44,27.49,37.92,6.92,"1,468,335,664",0,"6,520,682,753","2,132,993,397","4,306,281,755"
A033780,KT&G,12,2017,Annual,17.72,1.23,28.29,21.56,27.48,7.14,"1,441,057,250",0,"6,585,733,697","1,816,392,343","4,267,931,765"
A033780,KT&G,12,2018,Annual,17.84,1.12,30.91,19.9,24.85,9.15,"1,253,459,370",0,"6,413,403,864","1,640,707,947","3,952,084,668"
A033780,KT&G,12,2019,Annual,16.31,1.21,30.12,18.72,23.03,8.29,"1,379,590,578",0,"6,417,221,472","1,600,094,061","3,969,977,973"
A033780,KT&G,12,2020,Annual,14.98,1.17,28.78,20.72,26.14,10.93,"1,473,182,689",0,"6,750,382,617","1,991,492,012","4,215,350,286"
