Symbol,Name,결산월,회계년,주기,총자본(천원),총부채(천원)
A012450,한화에어로스페이스,12,2018,Annual,"2,635,750,421","4,760,935,791"
A012450,한화에어로스페이스,12,2019,Annual,"2,855,355,292","5,853,055,428"
A012450,한화에어로스페이스,12,2020,Annual,"2,989,725,531","6,475,090,147"
A012450,한화에어로스페이스,12,2021,Annual,"3,931,558,527","7,114,272,104"
A012450,한화에어로스페이스,12,2022,Annual,"3,918,309,618","11,233,518,425"
A017670,SK텔레콤,12,2011,Annual,"12,732,709,047","11,633,327,382"
A017670,SK텔레콤,12,2012,Annual,"12,854,782,317","12,740,777,306"
A017670,SK텔레콤,12,2013,Annual,"14,166,557,000","12,409,958,000"
A017670,SK텔레콤,12,2014,Annual,"15,248,270,000","12,692,963,000"
A017670,SK텔레콤,12,2015,Annual,"15,374,096,000","13,207,291,000"
A017670,SK텔레콤,12,2016,Annual,"16,116,430,000","15,181,233,000"
A017670,SK텔레콤,12,2017,Annual,"18,029,195,000","15,399,474,000"
A017670,SK텔레콤,12,2018,Annual,"22,349,250,000","20,019,861,000"
A017670,SK텔레콤,12,2019,Annual,"22,816,934,000","22,385,434,000"
A017670,SK텔레콤,12,2020,Annual,"24,396,243,000","23,510,714,000"
A017670,SK텔레콤,12,2021,Annual,"12,335,138,000","18,576,139,000"
A017670,SK텔레콤,12,2022,Annual,"12,155,196,000","19,153,066,000"
A402340,SK스퀘어,12,2011,Annual,,
A402340,SK스퀘어,12,2012,Annual,,
A402340,SK스퀘어,12,2013,Annual,,
A402340,SK스퀘어,12,2014,Annual,,
A402340,SK스퀘어,12,2015,Annual,,
A402340,SK스퀘어,12,2016,Annual,,
A402340,SK스퀘어,12,2017,Annual,,
A402340,SK스퀘어,12,2018,Annual,,
A402340,SK스퀘어,12,2019,Annual,,
A402340,SK스퀘어,12,2020,Annual,,
A402340,SK스퀘어,12,2021,Annual,"16,855,294,000","5,783,846,000"
A402340,SK스퀘어,12,2022,Annual,"17,163,200,000","4,997,383,000"
A011200,HMM,12,2011,Annual,"1,746,463,000","7,052,976,000"
A011200,HMM,12,2012,Annual,"1,095,290,000","7,887,137,000"
A011200,HMM,12,2013,Annual,"687,700,000","8,154,885,000"
A011200,HMM,12,2014,Annual,"685,533,000","6,580,249,000"
A011200,HMM,12,2015,Annual,"228,635,000","5,713,866,000"
A011200,HMM,12,2016,Annual,"951,322,000","3,446,776,000"
A011200,HMM,12,2017,Annual,"896,920,000","2,705,498,000"
A011200,HMM,12,2018,Annual,"1,039,671,000","3,081,769,000"
A011200,HMM,12,2019,Annual,"1,090,309,000","6,069,878,000"
A011200,HMM,12,2020,Annual,"1,688,548,000","7,684,812,000"
A011200,HMM,12,2021,Annual,"10,358,294,000","7,517,806,000"
A011200,HMM,12,2022,Annual,"20,781,116,000","5,285,543,000"
A329180,HD현대중공업,12,2011,Annual,,
A329180,HD현대중공업,12,2012,Annual,,
A329180,HD현대중공업,12,2013,Annual,,
A329180,HD현대중공업,12,2014,Annual,,
A329180,HD현대중공업,12,2015,Annual,,
A329180,HD현대중공업,12,2016,Annual,,
A329180,HD현대중공업,12,2017,Annual,,
A329180,HD현대중공업,12,2018,Annual,,
A329180,HD현대중공업,12,2019,Annual,"5,622,907,442","8,246,551,333"
A329180,HD현대중공업,12,2020,Annual,"5,360,784,621","8,438,873,228"
A329180,HD현대중공업,12,2021,Annual,"5,594,024,949","9,484,646,542"
A329180,HD현대중공업,12,2022,Annual,"5,287,819,487","11,001,578,566"
A096770,SK이노베이션,12,2011,Annual,"14,831,609,580","20,195,271,278"
A096770,SK이노베이션,12,2012,Annual,"16,348,024,722","17,483,055,650"
A096770,SK이노베이션,12,2013,Annual,"16,915,253,754","18,373,615,454"
A096770,SK이노베이션,12,2014,Annual,"16,061,057,247","19,040,256,567"
A096770,SK이노베이션,12,2015,Annual,"17,046,336,221","14,313,499,515"
A096770,SK이노베이션,12,2016,Annual,"18,305,045,259","14,276,285,724"
A096770,SK이노베이션,12,2017,Annual,"19,309,332,899","14,940,813,591"
A096770,SK이노베이션,12,2018,Annual,"19,174,254,224","16,679,128,289"
A096770,SK이노베이션,12,2019,Annual,"18,213,217,158","21,321,282,884"
A096770,SK이노베이션,12,2020,Annual,"15,458,465,083","23,039,681,023"
A096770,SK이노베이션,12,2021,Annual,"19,620,696,364","29,924,245,706"
A096770,SK이노베이션,12,2022,Annual,"23,242,311,382","43,976,612,895"
A024110,기업은행,12,2011,Annual,"13,202,132,000","172,774,002,000"
A024110,기업은행,12,2012,Annual,"13,939,188,000","184,331,110,000"
A024110,기업은행,12,2013,Annual,"14,429,058,000","198,153,739,000"
A024110,기업은행,12,2014,Annual,"15,646,259,000","204,114,527,000"
A024110,기업은행,12,2015,Annual,"17,293,790,000","222,548,991,000"
A024110,기업은행,12,2016,Annual,"18,047,408,000","238,803,972,000"
A024110,기업은행,12,2017,Annual,"19,801,738,000","254,267,993,000"
A024110,기업은행,12,2018,Annual,"21,094,176,000","268,415,273,000"
A024110,기업은행,12,2019,Annual,"22,776,647,000","295,334,391,000"
A024110,기업은행,12,2020,Annual,"25,142,349,000","336,473,828,000"
A024110,기업은행,12,2021,Annual,"27,533,849,000","370,538,065,000"
A024110,기업은행,12,2022,Annual,"29,255,929,000","401,930,409,000"
A316140,우리금융지주,12,2011,Annual,,
A316140,우리금융지주,12,2012,Annual,,
A316140,우리금융지주,12,2013,Annual,,
A316140,우리금융지주,12,2014,Annual,,
A316140,우리금융지주,12,2015,Annual,,
A316140,우리금융지주,12,2016,Annual,,
A316140,우리금융지주,12,2017,Annual,,
A316140,우리금융지주,12,2018,Annual,,
A316140,우리금융지주,12,2019,Annual,"25,492,332,000","336,488,392,000"
A316140,우리금융지주,12,2020,Annual,"26,725,845,000","372,355,172,000"
A316140,우리금융지주,12,2021,Annual,"28,850,195,000","418,333,676,000"
A316140,우리금융지주,12,2022,Annual,"31,627,342,000","448,847,054,000"
A010130,고려아연,12,2011,Annual,"3,510,411,838","1,095,767,708"
A010130,고려아연,12,2012,Annual,"3,986,045,660","954,496,481"
A010130,고려아연,12,2013,Annual,"4,331,959,019","789,005,713"
A010130,고려아연,12,2014,Annual,"4,783,113,804","859,304,761"
A010130,고려아연,12,2015,Annual,"5,219,368,828","688,564,178"
A010130,고려아연,12,2016,Annual,"5,662,704,694","819,933,197"
A010130,고려아연,12,2017,Annual,"6,105,650,755","932,491,517"
A010130,고려아연,12,2018,Annual,"6,374,527,775","851,366,369"
A010130,고려아연,12,2019,Annual,"6,838,391,895","1,002,169,326"
A010130,고려아연,12,2020,Annual,"7,087,028,686","1,412,616,891"
A010130,고려아연,12,2021,Annual,"7,734,234,463","2,229,814,172"
A010130,고려아연,12,2022,Annual,"9,231,732,117","2,866,186,242"
A034020,두산에너빌리티,12,2011,Annual,"4,796,928,019","8,792,240,574"
A034020,두산에너빌리티,12,2012,Annual,"5,986,459,883","21,927,826,520"
A034020,두산에너빌리티,12,2013,Annual,"7,911,794,202","19,813,685,913"
A034020,두산에너빌리티,12,2014,Annual,"7,677,001,720","19,874,904,792"
A034020,두산에너빌리티,12,2015,Annual,"7,026,107,672","20,234,032,938"
A034020,두산에너빌리티,12,2016,Annual,"6,822,830,916","18,009,737,274"
A034020,두산에너빌리티,12,2017,Annual,"6,477,685,834","18,452,088,874"
A034020,두산에너빌리티,12,2018,Annual,"6,121,821,215","18,688,381,802"
A034020,두산에너빌리티,12,2019,Annual,"5,986,101,921","18,788,110,054"
A034020,두산에너빌리티,12,2020,Annual,"7,106,496,681","18,460,677,610"
A034020,두산에너빌리티,12,2021,Annual,"8,807,595,645","14,912,949,984"
A034020,두산에너빌리티,12,2022,Annual,"10,080,290,284","12,969,491,516"
A030200,KT,12,2011,Annual,"12,537,809,000","19,547,600,000"
A030200,KT,12,2012,Annual,"13,217,975,000","21,339,933,000"
A030200,KT,12,2013,Annual,"12,864,910,000","21,981,623,000"
A030200,KT,12,2014,Annual,"11,790,288,000","21,985,214,000"
A030200,KT,12,2015,Annual,"12,165,465,000","17,175,720,000"
A030200,KT,12,2016,Annual,"12,794,779,000","17,792,954,000"
A030200,KT,12,2017,Annual,"13,210,600,000","16,520,310,000"
A030200,KT,12,2018,Annual,"14,731,280,000","17,457,550,000"
A030200,KT,12,2019,Annual,"15,183,548,000","19,356,550,000"
A030200,KT,12,2020,Annual,"15,551,433,000","18,111,112,000"
A030200,KT,12,2021,Annual,"16,567,161,000","20,592,180,000"
A030200,KT,12,2022,Annual,"18,414,723,000","22,565,958,000"
A352820,하이브,12,2011,Annual,,
A352820,하이브,12,2012,Annual,,
A352820,하이브,12,2013,Annual,,
A352820,하이브,12,2014,Annual,,
A352820,하이브,12,2015,Annual,,
A352820,하이브,12,2016,Annual,"15,595,760","3,472,520"
A352820,하이브,12,2017,Annual,"40,519,554","20,652,775"
A352820,하이브,12,2018,Annual,"87,259,534","118,269,634"
A352820,하이브,12,2019,Annual,"173,522,921","189,466,915"
A352820,하이브,12,2020,Annual,"1,198,939,410","725,503,228"
A352820,하이브,12,2021,Annual,"2,886,585,043","1,842,330,260"
A352820,하이브,12,2022,Annual,"2,928,680,005","1,941,754,310"
A010950,S-Oil,12,2011,Annual,"5,225,324,000","7,977,417,000"
A010950,S-Oil,12,2012,Annual,"5,376,042,000","7,121,337,000"
A010950,S-Oil,12,2013,Annual,"5,354,007,000","6,566,728,000"
A010950,S-Oil,12,2014,Annual,"4,909,017,000","5,346,721,000"
A010950,S-Oil,12,2015,Annual,"5,389,917,000","5,405,609,000"
A010950,S-Oil,12,2016,Annual,"6,391,585,000","7,567,442,000"
A010950,S-Oil,12,2017,Annual,"6,842,620,000","8,244,831,000"
A010950,S-Oil,12,2018,Annual,"6,469,234,000","9,485,810,000"
A010950,S-Oil,12,2019,Annual,"6,496,626,000","9,836,775,000"
A010950,S-Oil,12,2020,Annual,"5,682,477,000","10,008,033,000"
A010950,S-Oil,12,2021,Annual,"6,988,042,000","11,705,193,000"
A010950,S-Oil,12,2022,Annual,"8,483,469,000","11,129,666,000"
A042660,한화오션,12,2011,Annual,"4,268,375,913","12,262,362,119"
A042660,한화오션,12,2012,Annual,"3,865,914,051","11,645,390,677"
A042660,한화오션,12,2013,Annual,"2,928,714,661","13,847,682,942"
A042660,한화오션,12,2014,Annual,"2,026,815,806","15,709,000,176"
A042660,한화오션,12,2015,Annual,"618,871,231","18,261,474,032"
A042660,한화오션,12,2016,Annual,"659,377,226","14,405,452,473"
A042660,한화오션,12,2017,Annual,"2,990,661,325","8,456,091,398"
A042660,한화오션,12,2018,Annual,"3,840,221,572","8,078,299,949"
A042660,한화오션,12,2019,Annual,"3,754,896,549","7,521,182,252"
A042660,한화오션,12,2020,Annual,"3,868,970,661","6,451,804,193"
A042660,한화오션,12,2021,Annual,"2,217,583,453","8,405,626,102"
A042660,한화오션,12,2022,Annual,"744,971,932","11,490,693,373"
A267260,HD현대일렉트릭,12,2011,Annual,,
A267260,HD현대일렉트릭,12,2012,Annual,,
A267260,HD현대일렉트릭,12,2013,Annual,,
A267260,HD현대일렉트릭,12,2014,Annual,,
A267260,HD현대일렉트릭,12,2015,Annual,,
A267260,HD현대일렉트릭,12,2016,Annual,,
A267260,HD현대일렉트릭,12,2017,Annual,"1,040,113,896","1,054,462,680"
A267260,HD현대일렉트릭,12,2018,Annual,"851,298,544","1,474,757,171"
A267260,HD현대일렉트릭,12,2019,Annual,"700,215,932","1,556,258,917"
A267260,HD현대일렉트릭,12,2020,Annual,"679,173,539","1,593,446,801"
A267260,HD현대일렉트릭,12,2021,Annual,"646,222,115","1,568,748,135"
A267260,HD현대일렉트릭,12,2022,Annual,"831,168,875","1,603,861,296"
A009540,HD한국조선해양,12,2011,Annual,"18,176,519,067","30,824,297,031"
A009540,HD한국조선해양,12,2012,Annual,"18,741,351,195","30,531,824,699"
A009540,HD한국조선해양,12,2013,Annual,"19,029,591,757","34,175,379,864"
A009540,HD한국조선해양,12,2014,Annual,"16,578,239,139","36,535,523,801"
A009540,HD한국조선해양,12,2015,Annual,"15,426,103,573","34,042,961,419"
A009540,HD한국조선해양,12,2016,Annual,"17,786,561,649","31,162,698,165"
A009540,HD한국조선해양,12,2017,Annual,"12,372,037,982","18,036,809,525"
A009540,HD한국조선해양,12,2018,Annual,"13,110,963,372","11,618,935,420"
A009540,HD한국조선해양,12,2019,Annual,"12,926,315,162","12,129,057,655"
A009540,HD한국조선해양,12,2020,Annual,"12,421,225,434","12,822,965,818"
A009540,HD한국조선해양,12,2021,Annual,"12,413,755,304","14,879,338,674"
A009540,HD한국조선해양,12,2022,Annual,"12,312,129,810","17,571,346,490"
A047050,포스코인터내셔널,12,2011,Annual,"1,910,376,509","6,993,855,274"
A047050,포스코인터내셔널,12,2012,Annual,"2,189,106,421","5,276,531,125"
A047050,포스코인터내셔널,12,2013,Annual,"2,230,248,968","6,038,372,959"
A047050,포스코인터내셔널,12,2014,Annual,"2,374,730,492","6,966,136,732"
A047050,포스코인터내셔널,12,2015,Annual,"2,421,189,190","5,622,114,580"
A047050,포스코인터내셔널,12,2016,Annual,"2,503,652,270","5,785,130,162"
A047050,포스코인터내셔널,12,2017,Annual,"2,852,476,081","6,317,509,903"
A047050,포스코인터내셔널,12,2018,Annual,"2,889,538,538","6,991,481,795"
A047050,포스코인터내셔널,12,2019,Annual,"3,048,060,836","5,911,354,252"
A047050,포스코인터내셔널,12,2020,Annual,"3,160,873,733","5,167,165,003"
A047050,포스코인터내셔널,12,2021,Annual,"3,512,139,928","7,258,594,219"
A047050,포스코인터내셔널,12,2022,Annual,"4,398,127,078","8,118,209,853"
A450080,에코프로머티,12,2011,Annual,,
A450080,에코프로머티,12,2012,Annual,,
A450080,에코프로머티,12,2013,Annual,,
A450080,에코프로머티,12,2014,Annual,,
A450080,에코프로머티,12,2015,Annual,,
A450080,에코프로머티,12,2016,Annual,,
A450080,에코프로머티,12,2017,Annual,"32,052,315","8,418,611"
A450080,에코프로머티,12,2018,Annual,"28,297,978","67,104,393"
A450080,에코프로머티,12,2019,Annual,"30,084,158","118,257,842"
A450080,에코프로머티,12,2020,Annual,"114,107,469","117,072,082"
A450080,에코프로머티,12,2021,Annual,"68,300,620","304,283,281"
A450080,에코프로머티,12,2022,Annual,"314,300,581","320,612,564"
A090430,아모레퍼시픽,12,2011,Annual,"2,138,303,005","677,124,563"
A090430,아모레퍼시픽,12,2012,Annual,"2,343,787,065","682,405,634"
A090430,아모레퍼시픽,12,2013,Annual,"2,568,131,533","833,717,407"
A090430,아모레퍼시픽,12,2014,Annual,"2,878,322,277","976,255,280"
A090430,아모레퍼시픽,12,2015,Annual,"3,372,330,761","1,070,770,670"
A090430,아모레퍼시픽,12,2016,Annual,"3,896,632,070","1,284,945,059"
A090430,아모레퍼시픽,12,2017,Annual,"4,175,374,155","1,200,310,084"
A090430,아모레퍼시픽,12,2018,Annual,"4,446,417,082","924,720,135"
A090430,아모레퍼시픽,12,2019,Annual,"4,498,840,803","1,490,166,988"
A090430,아모레퍼시픽,12,2020,Annual,"4,464,397,744","1,237,520,432"
A090430,아모레퍼시픽,12,2021,Annual,"4,744,299,878","1,372,414,055"
A090430,아모레퍼시픽,12,2022,Annual,"4,779,275,104","1,022,508,074"
A010140,삼성중공업,12,2011,Annual,"4,643,988,734","11,769,950,269"
A010140,삼성중공업,12,2012,Annual,"5,282,949,064","11,352,017,512"
A010140,삼성중공업,12,2013,Annual,"5,845,795,805","11,581,350,720"
A010140,삼성중공업,12,2014,Annual,"5,573,161,296","11,549,072,787"
A010140,삼성중공업,12,2015,Annual,"4,265,745,759","13,035,846,228"
A010140,삼성중공업,12,2016,Annual,"6,275,310,772","10,942,151,906"
A010140,삼성중공업,12,2017,Annual,"5,797,452,669","8,020,660,443"
A010140,삼성중공업,12,2018,Annual,"6,746,279,557","7,536,612,429"
A010140,삼성중공업,12,2019,Annual,"5,248,928,572","8,351,155,863"
A010140,삼성중공업,12,2020,Annual,"3,718,231,782","9,203,939,004"
A010140,삼성중공업,12,2021,Annual,"4,097,267,106","8,041,328,855"
A010140,삼성중공업,12,2022,Annual,"3,571,937,397","10,919,760,588"
A003490,대한항공,12,2011,Annual,"2,768,952,507","19,619,390,220"
A003490,대한항공,12,2012,Annual,"2,904,382,959","20,069,018,186"
A003490,대한항공,12,2013,Annual,"2,740,213,084","20,180,224,924"
A003490,대한항공,12,2014,Annual,"2,201,158,630","21,264,565,746"
A003490,대한항공,12,2015,Annual,"2,499,035,141","21,681,315,971"
A003490,대한항공,12,2016,Annual,"1,874,350,082","22,082,184,812"
A003490,대한항공,12,2017,Annual,"3,751,103,158","20,897,570,965"
A003490,대한항공,12,2018,Annual,"3,162,598,835","22,679,902,098"
A003490,대한항공,12,2019,Annual,"2,780,792,693","24,233,326,242"
A003490,대한항공,12,2020,Annual,"3,311,724,114","21,878,336,960"
A003490,대한항공,12,2021,Annual,"6,865,689,155","19,806,214,029"
A003490,대한항공,12,2022,Annual,"9,292,460,207","19,705,240,816"
A161390,한국타이어앤테크놀로지,12,2011,Annual,,
A161390,한국타이어앤테크놀로지,12,2012,Annual,"3,221,485,621","3,960,968,823"
A161390,한국타이어앤테크놀로지,12,2013,Annual,"3,924,135,810","3,852,577,581"
A161390,한국타이어앤테크놀로지,12,2014,Annual,"4,516,473,178","3,803,608,991"
A161390,한국타이어앤테크놀로지,12,2015,Annual,"5,140,788,202","4,355,349,929"
A161390,한국타이어앤테크놀로지,12,2016,Annual,"5,961,479,320","3,660,493,919"
A161390,한국타이어앤테크놀로지,12,2017,Annual,"6,373,506,245","3,145,279,906"
A161390,한국타이어앤테크놀로지,12,2018,Annual,"6,790,312,968","3,006,129,279"
A161390,한국타이어앤테크놀로지,12,2019,Annual,"7,187,217,114","2,977,390,790"
A161390,한국타이어앤테크놀로지,12,2020,Annual,"7,412,147,522","3,246,400,366"
A161390,한국타이어앤테크놀로지,12,2021,Annual,"8,195,514,290","3,498,782,298"
A161390,한국타이어앤테크놀로지,12,2022,Annual,"8,875,709,248","3,705,654,911"
A326030,SK바이오팜,12,2011,Annual,"215,875,831","15,806,051"
A326030,SK바이오팜,12,2012,Annual,"184,820,393","22,753,639"
A326030,SK바이오팜,12,2013,Annual,"149,882,496","20,996,090"
A326030,SK바이오팜,12,2014,Annual,"216,479,127","22,421,025"
A326030,SK바이오팜,12,2015,Annual,"178,235,657","31,273,791"
A326030,SK바이오팜,12,2016,Annual,"147,687,251","46,207,525"
A326030,SK바이오팜,12,2017,Annual,"47,242,768","51,124,508"
A326030,SK바이오팜,12,2018,Annual,"58,629,200","36,906,323"
A326030,SK바이오팜,12,2019,Annual,"-13,025,262","152,098,398"
A326030,SK바이오팜,12,2020,Annual,"379,066,573","121,174,852"
A326030,SK바이오팜,12,2021,Annual,"444,187,446","199,464,893"
A326030,SK바이오팜,12,2022,Annual,"316,560,460","347,680,679"
A022100,포스코DX,12,2011,Annual,"246,259,390","462,287,975"
A022100,포스코DX,12,2012,Annual,"249,661,398","658,754,223"
A022100,포스코DX,12,2013,Annual,"368,642,773","473,987,320"
A022100,포스코DX,12,2014,Annual,"388,006,707","436,414,363"
A022100,포스코DX,12,2015,Annual,"331,455,704","362,485,720"
A022100,포스코DX,12,2016,Annual,"374,815,882","287,383,769"
A022100,포스코DX,12,2017,Annual,"400,235,621","246,065,698"
A022100,포스코DX,12,2018,Annual,"339,192,893","271,039,578"
A022100,포스코DX,12,2019,Annual,"366,269,191","309,150,208"
A022100,포스코DX,12,2020,Annual,"369,962,832","314,481,678"
A022100,포스코DX,12,2021,Annual,"359,203,926","287,766,034"
A022100,포스코DX,12,2022,Annual,"413,992,510","437,601,276"
A086280,현대글로비스,12,2011,Annual,"1,491,736,957","2,334,842,645"
A086280,현대글로비스,12,2012,Annual,"1,919,252,410","2,338,550,487"
A086280,현대글로비스,12,2013,Annual,"2,333,836,572","2,735,382,513"
A086280,현대글로비스,12,2014,Annual,"2,771,075,061","3,425,138,662"
A086280,현대글로비스,12,2015,Annual,"3,096,765,176","4,381,749,162"
A086280,현대글로비스,12,2016,Annual,"3,477,446,130","4,490,031,220"
A086280,현대글로비스,12,2017,Annual,"3,989,517,214","4,196,146,498"
A086280,현대글로비스,12,2018,Annual,"4,260,167,028","4,427,675,607"
A086280,현대글로비스,12,2019,Annual,"4,670,280,114","5,459,455,696"
