Symbol,Name,결산월,회계년,주기,매출액(천원),매출채권(천원),매출원가(천원),유동자산(천원),재고자산(천원),유형자산(천원),총자산(천원),판매비와관리비(천원),당기순이익(천원),유동부채(천원),비유동부채(천원),영업활동으로인한현금흐름(천원),영업이익(천원),유무형자산상각비(천원)
A015880,태화쇼핑,12,2017,Annual,,,,,,,,,,,,,,
A015880,태화쇼핑,12,2018,Annual,,,,,,,,,,,,,,
A015880,태화쇼핑,12,2019,Annual,,,,,,,,,,,,,,
A015880,태화쇼핑,12,2020,Annual,,,,,,,,,,,,,,
A015880,태화쇼핑,12,2021,Annual,,,,,,,,,,,,,,
A015880,태화쇼핑,12,2022,Annual,,,,,,,,,,,,,,
A015940,LG데이콤,12,2011,Annual,,,,,,,,,,,,,,
A015940,LG데이콤,12,2012,Annual,,,,,,,,,,,,,,
A015940,LG데이콤,12,2013,Annual,,,,,,,,,,,,,,
A015940,LG데이콤,12,2014,Annual,,,,,,,,,,,,,,
A015940,LG데이콤,12,2015,Annual,,,,,,,,,,,,,,
A015940,LG데이콤,12,2016,Annual,,,,,,,,,,,,,,
A015940,LG데이콤,12,2017,Annual,,,,,,,,,,,,,,
A015940,LG데이콤,12,2018,Annual,,,,,,,,,,,,,,
A015940,LG데이콤,12,2019,Annual,,,,,,,,,,,,,,
A015940,LG데이콤,12,2020,Annual,,,,,,,,,,,,,,
A015940,LG데이콤,12,2021,Annual,,,,,,,,,,,,,,
A015940,LG데이콤,12,2022,Annual,,,,,,,,,,,,,,
A015980,금경,12,2011,Annual,,,,,,,,,,,,,,
A015980,금경,12,2012,Annual,,,,,,,,,,,,,,
A015980,금경,12,2013,Annual,,,,,,,,,,,,,,
A015980,금경,12,2014,Annual,,,,,,,,,,,,,,
A015980,금경,12,2015,Annual,,,,,,,,,,,,,,
A015980,금경,12,2016,Annual,,,,,,,,,,,,,,
A015980,금경,12,2017,Annual,,,,,,,,,,,,,,
A015980,금경,12,2018,Annual,,,,,,,,,,,,,,
A015980,금경,12,2019,Annual,,,,,,,,,,,,,,
A015980,금경,12,2020,Annual,,,,,,,,,,,,,,
A015980,금경,12,2021,Annual,,,,,,,,,,,,,,
A015980,금경,12,2022,Annual,,,,,,,,,,,,,,
A016070,동성반도체,12,2011,Annual,,,,,,,,,,,,,,
A016070,동성반도체,12,2012,Annual,,,,,,,,,,,,,,
A016070,동성반도체,12,2013,Annual,,,,,,,,,,,,,,
A016070,동성반도체,12,2014,Annual,,,,,,,,,,,,,,
A016070,동성반도체,12,2015,Annual,,,,,,,,,,,,,,
A016070,동성반도체,12,2016,Annual,,,,,,,,,,,,,,
A016070,동성반도체,12,2017,Annual,,,,,,,,,,,,,,
A016070,동성반도체,12,2018,Annual,,,,,,,,,,,,,,
A016070,동성반도체,12,2019,Annual,,,,,,,,,,,,,,
A016070,동성반도체,12,2020,Annual,,,,,,,,,,,,,,
A016070,동성반도체,12,2021,Annual,,,,,,,,,,,,,,
A016070,동성반도체,12,2022,Annual,,,,,,,,,,,,,,
A016160,오라바이오틱스,12,2011,Annual,,,,,,,,,,,,,,
A016160,오라바이오틱스,12,2012,Annual,,,,,,,,,,,,,,
A016160,오라바이오틱스,12,2013,Annual,,,,,,,,,,,,,,
A016160,오라바이오틱스,12,2014,Annual,,,,,,,,,,,,,,
A016160,오라바이오틱스,12,2015,Annual,,,,,,,,,,,,,,
A016160,오라바이오틱스,12,2016,Annual,,,,,,,,,,,,,,
A016160,오라바이오틱스,12,2017,Annual,,,,,,,,,,,,,,
A016160,오라바이오틱스,12,2018,Annual,,,,,,,,,,,,,,
A016160,오라바이오틱스,12,2019,Annual,,,,,,,,,,,,,,
A016160,오라바이오틱스,12,2020,Annual,,,,,,,,,,,,,,
A016160,오라바이오틱스,12,2021,Annual,,,,,,,,,,,,,,
A016160,오라바이오틱스,12,2022,Annual,,,,,,,,,,,,,,
A016420,NH농협증권,3,2011,Annual,"214,379,724",,,,,"4,179,962","3,889,949,570","162,553,307","40,436,586",,,"3,431,949","51,826,417","8,451,939"
A016420,NH농협증권,3,2012,Annual,"200,289,310",,,,,"4,765,883","5,478,319,836","161,884,765","21,652,220",,,"-1,066,909,364","38,404,544","9,091,110"
A016420,NH농협증권,12,2013,Annual,"127,931,216",,,,,"4,167,754","6,582,666,182","115,190,733","7,386,852",,,"-901,326,999","12,740,483","6,963,266"
A016420,NH농협증권,12,2014,Annual,,,,,,,,,,,,,,
A016420,NH농협증권,12,2015,Annual,,,,,,,,,,,,,,
A016420,NH농협증권,12,2016,Annual,,,,,,,,,,,,,,
A016420,NH농협증권,12,2017,Annual,,,,,,,,,,,,,,
A016420,NH농협증권,12,2018,Annual,,,,,,,,,,,,,,
A016420,NH농협증권,12,2019,Annual,,,,,,,,,,,,,,
A016420,NH농협증권,12,2020,Annual,,,,,,,,,,,,,,
A016420,NH농협증권,12,2021,Annual,,,,,,,,,,,,,,
A016420,NH농협증권,12,2022,Annual,,,,,,,,,,,,,,
A016510,현대DSF,12,2011,Annual,,,,,,,,,,,,,,
A016510,현대DSF,12,2012,Annual,,,,,,,,,,,,,,
A016510,현대DSF,12,2013,Annual,,,,,,,,,,,,,,
A016510,현대DSF,12,2014,Annual,,,,,,,,,,,,,,
A016510,현대DSF,12,2015,Annual,,,,,,,,,,,,,,
A016510,현대DSF,12,2016,Annual,,,,,,,,,,,,,,
A016510,현대DSF,12,2017,Annual,,,,,,,,,,,,,,
A016510,현대DSF,12,2018,Annual,,,,,,,,,,,,,,
A016510,현대DSF,12,2019,Annual,,,,,,,,,,,,,,
A016510,현대DSF,12,2020,Annual,,,,,,,,,,,,,,
A016510,현대DSF,12,2021,Annual,,,,,,,,,,,,,,
A016510,현대DSF,12,2022,Annual,,,,,,,,,,,,,,
A016550,한별텔레콤,12,2011,Annual,,,,,,,,,,,,,,
A016550,한별텔레콤,12,2012,Annual,,,,,,,,,,,,,,
A016550,한별텔레콤,12,2013,Annual,,,,,,,,,,,,,,
A016550,한별텔레콤,12,2014,Annual,,,,,,,,,,,,,,
A016550,한별텔레콤,12,2015,Annual,,,,,,,,,,,,,,
A016550,한별텔레콤,12,2016,Annual,,,,,,,,,,,,,,
A016550,한별텔레콤,12,2017,Annual,,,,,,,,,,,,,,
A016550,한별텔레콤,12,2018,Annual,,,,,,,,,,,,,,
A016550,한별텔레콤,12,2019,Annual,,,,,,,,,,,,,,
A016550,한별텔레콤,12,2020,Annual,,,,,,,,,,,,,,
A016550,한별텔레콤,12,2021,Annual,,,,,,,,,,,,,,
A016550,한별텔레콤,12,2022,Annual,,,,,,,,,,,,,,
A016570,태평양제약,12,2011,Annual,"139,514,416","34,190,050","80,669,610","97,243,561","23,868,780","37,479,169","139,480,688","52,915,265","734,222","41,789,916","11,136,282","16,762,646","5,929,541","451,837"
A016570,태평양제약,12,2012,Annual,"141,247,286","30,871,953","88,125,069","73,092,372","18,261,437","64,286,151","144,479,963","46,087,812","1,194,260","37,282,484","19,028,845","-1,612,391","7,034,406","368,195"
A016570,태평양제약,12,2013,Annual,"125,439,023","11,834,578","76,170,019","60,960,847","13,549,372","69,450,939","133,034,905","45,014,844","8,716,055","34,836,433","7,471,544","5,222,154","4,254,159","802,543"
A016570,태평양제약,12,2014,Annual,"79,085,953","15,331,836","59,226,688","58,388,152","10,633,829","69,302,160","132,293,936","23,501,347","30,435,328","21,800,102","7,663,785","-20,174,764","-3,642,082","849,043"
A016570,태평양제약,12,2015,Annual,"91,999,174","16,592,794","71,014,961","35,671,660","12,692,852","68,362,751","106,962,778","21,261,401","-8,893,595","14,504,053","5,151,043","-22,998,997","-277,188","847,749"
A016570,태평양제약,12,2016,Annual,"91,105,593","16,495,902","70,141,422","41,299,867","15,130,880","66,143,005","109,072,355","19,390,699","2,065,549","17,526,392","3,804,558","4,348,214","1,573,472","744,102"
A016570,태평양제약,12,2017,Annual,"102,570,582","16,299,306","80,447,582","54,405,582","20,274,465","59,457,848","116,171,567","20,113,954","2,356,492","22,457,288","2,790,462","5,210,098","2,009,047","586,083"
A016570,태평양제약,12,2018,Annual,"100,137,160","8,621,537","82,645,442","54,168,227","21,393,451","56,426,990","113,745,615","16,595,339","3,541,690","15,769,527","2,798,230","622,295","896,379","316,712"
A016570,태평양제약,12,2019,Annual,"111,138,876","11,940,982","85,379,418","63,322,957","19,917,667","55,254,442","127,357,840","18,989,551","5,511,862","19,996,642","6,727,442","10,485,108","6,769,908","842,697"
A016570,태평양제약,12,2020,Annual,"98,953,753","8,896,088","71,869,867","72,619,706","22,282,804","52,096,036","133,230,595","26,665,350","-263,017","27,015,509","5,727,253","10,875,833","418,536","891,335"
A016570,태평양제약,12,2021,Annual,,,,,,,,,,,,,,
A016570,태평양제약,12,2022,Annual,,,,,,,,,,,,,,
A016640,신화,12,2011,Annual,,,,,,,,,,,,,,
A016640,신화,12,2012,Annual,,,,,,,,,,,,,,
A016640,신화,12,2013,Annual,,,,,,,,,,,,,,
A016640,신화,12,2014,Annual,,,,,,,,,,,,,,
A016640,신화,12,2015,Annual,,,,,,,,,,,,,,
A016640,신화,12,2016,Annual,,,,,,,,,,,,,,
A016640,신화,12,2017,Annual,,,,,,,,,,,,,,
A016640,신화,12,2018,Annual,,,,,,,,,,,,,,
A016640,신화,12,2019,Annual,,,,,,,,,,,,,,
A016640,신화,12,2020,Annual,,,,,,,,,,,,,,
A016640,신화,12,2021,Annual,,,,,,,,,,,,,,
A016640,신화,12,2022,Annual,,,,,,,,,,,,,,
A016680,태흥피혁공업,12,2011,Annual,,,,,,,,,,,,,,
A016680,태흥피혁공업,12,2012,Annual,,,,,,,,,,,,,,
A016680,태흥피혁공업,12,2013,Annual,,,,,,,,,,,,,,
A016680,태흥피혁공업,12,2014,Annual,,,,,,,,,,,,,,
A016680,태흥피혁공업,12,2015,Annual,,,,,,,,,,,,,,
A016680,태흥피혁공업,12,2016,Annual,,,,,,,,,,,,,,
A016680,태흥피혁공업,12,2017,Annual,,,,,,,,,,,,,,
A016680,태흥피혁공업,12,2018,Annual,,,,,,,,,,,,,,
A016680,태흥피혁공업,12,2019,Annual,,,,,,,,,,,,,,
A016680,태흥피혁공업,12,2020,Annual,,,,,,,,,,,,,,
A016680,태흥피혁공업,12,2021,Annual,,,,,,,,,,,,,,
A016680,태흥피혁공업,12,2022,Annual,,,,,,,,,,,,,,
A016830,한미은행,12,2011,Annual,"2,727,156,000",,"1,203,257,000",,,"271,496,000","56,503,965,000","914,315,000","465,396,000",,,"-2,505,050,000","560,537,000","53,224,000"
A016830,한미은행,12,2012,Annual,"2,693,308,000",,"1,231,765,000",,,"260,399,000","51,717,700,000","966,680,000","243,468,000",,,"2,834,631,000","331,524,000","47,256,000"
A016830,한미은행,12,2013,Annual,"2,311,440,000",,"863,629,000",,,"216,931,000","51,414,704,000","955,526,000","240,023,000",,,"50,994,000","304,821,000","46,858,000"
A016830,한미은행,12,2014,Annual,"1,922,943,000",,"659,879,000",,,"190,054,000","50,806,887,000","1,103,255,000","112,069,000",,,"-2,003,224,000","151,087,000","36,663,000"
A016830,한미은행,12,2015,Annual,"1,590,255,000",,"478,419,000",,,"182,722,000","50,557,665,000","841,390,000","279,367,000",,,"901,208,000","389,610,000","31,948,000"
A016830,한미은행,12,2016,Annual,"1,396,876,000",,"328,397,000",,,"186,134,000","45,816,214,000","782,607,000","156,771,000",,,"-114,268,000","284,611,000","27,821,000"
A016830,한미은행,12,2017,Annual,"1,325,091,000",,"264,066,000",,,"178,782,000","42,930,216,000","808,436,000","241,353,000",,,"1,049,421,000","293,580,000","27,567,000"
A016830,한미은행,12,2018,Annual,"1,345,513,000",,"352,141,000",,,"179,937,000","45,114,231,000","703,285,000","307,867,000",,,"267,076,000","365,512,000","29,188,000"
A016830,한미은행,12,2019,Annual,"1,359,740,000",,"395,418,000",,,"204,166,000","45,736,002,000","781,819,000","294,179,000",,,"1,404,775,000","306,784,000","58,652,000"
A016830,한미은행,12,2020,Annual,"1,100,641,000",,"220,437,000",,,"211,475,000","45,378,099,000","793,002,000","187,503,000",,,"436,554,000","250,888,000","66,315,000"
A016830,한미은행,12,2021,Annual,"962,728,000",,"173,063,000",,,"178,743,000","46,534,283,000","1,995,393,000","-796,489,000",,,"656,543,000","-1,059,463,000","61,813,000"
A016830,한미은행,12,2022,Annual,"1,225,590,000",,"372,511,000",,,"140,371,000","46,027,116,000","656,491,000","145,071,000",,,"-546,775,000","212,185,000","55,926,000"
A016970,씨크롭,12,2011,Annual,,,,,,,,,,,,,,
A016970,씨크롭,12,2012,Annual,,,,,,,,,,,,,,
A016970,씨크롭,12,2013,Annual,,,,,,,,,,,,,,
A016970,씨크롭,12,2014,Annual,,,,,,,,,,,,,,
A016970,씨크롭,12,2015,Annual,,,,,,,,,,,,,,
A016970,씨크롭,12,2016,Annual,,,,,,,,,,,,,,
A016970,씨크롭,12,2017,Annual,,,,,,,,,,,,,,
A016970,씨크롭,12,2018,Annual,,,,,,,,,,,,,,
A016970,씨크롭,12,2019,Annual,,,,,,,,,,,,,,
A016970,씨크롭,12,2020,Annual,,,,,,,,,,,,,,
A016970,씨크롭,12,2021,Annual,,,,,,,,,,,,,,
A016970,씨크롭,12,2022,Annual,,,,,,,,,,,,,,
A017070,호승,12,2011,Annual,,,,,,,,,,,,,,
A017070,호승,12,2012,Annual,,,,,,,,,,,,,,
A017070,호승,12,2013,Annual,,,,,,,,,,,,,,
A017070,호승,12,2014,Annual,,,,,,,,,,,,,,
A017070,호승,12,2015,Annual,,,,,,,,,,,,,,
A017070,호승,12,2016,Annual,,,,,,,,,,,,,,
A017070,호승,12,2017,Annual,,,,,,,,,,,,,,
A017070,호승,12,2018,Annual,,,,,,,,,,,,,,
A017070,호승,12,2019,Annual,,,,,,,,,,,,,,
A017070,호승,12,2020,Annual,,,,,,,,,,,,,,
A017070,호승,12,2021,Annual,,,,,,,,,,,,,,
A017070,호승,12,2022,Annual,,,,,,,,,,,,,,
A017120,바로크,12,2011,Annual,,,,,,,,,,,,,,
A017120,바로크,12,2012,Annual,,,,,,,,,,,,,,
A017120,바로크,12,2013,Annual,,,,,,,,,,,,,,
A017120,바로크,12,2014,Annual,,,,,,,,,,,,,,
A017120,바로크,12,2015,Annual,,,,,,,,,,,,,,
A017120,바로크,12,2016,Annual,,,,,,,,,,,,,,
A017120,바로크,12,2017,Annual,,,,,,,,,,,,,,
A017120,바로크,12,2018,Annual,,,,,,,,,,,,,,
A017120,바로크,12,2019,Annual,,,,,,,,,,,,,,
A017120,바로크,12,2020,Annual,,,,,,,,,,,,,,
A017120,바로크,12,2021,Annual,,,,,,,,,,,,,,
A017120,바로크,12,2022,Annual,,,,,,,,,,,,,,
A017170,훈영,12,2011,Annual,"2,250,365","1,130,990",0,"6,298,086","511,920","4,046,404","31,782,835","1,590,881","-58,276","6,341,008","20,716,540",0,"659,484","60,395"
A017170,훈영,12,2012,Annual,"4,988,336","966,698",0,"2,852,658","54,542","2,398,490","25,648,516","4,569,992","-719,588","4,331,278","21,036,787",0,"418,344","835,844"
A017170,훈영,12,2013,Annual,"4,468,170","752,679",0,"3,132,838","53,432","2,197,684","25,803,882","4,294,129","212,557","4,159,465","20,987,437",0,"174,042","272,986"
A017170,훈영,12,2014,Annual,"4,305,965","1,115,461",0,"3,486,407","38,490","2,095,160","25,909,075","4,163,170","160,073","4,237,914","20,854,109",0,"142,795","282,641"
A017170,훈영,12,2015,Annual,"4,578,521","1,017,631",0,"2,659,637","34,334","1,873,230","25,470,720","4,334,621","398,506","3,877,327","20,377,834",0,"243,900","302,087"
A017170,훈영,12,2016,Annual,"4,142,497","935,379",0,"2,602,335","27,958","1,574,558","25,109,746","4,131,500","-53,285","3,619,976","20,327,496",0,"11,000","304,773"
A017170,훈영,12,2017,Annual,"4,809,742","645,152",0,"2,546,132",0,"690,383","4,184,368","5,349,401","-593,009","3,390,084","74,396",0,"-539,659","237,083"
A017170,훈영,12,2018,Annual,,,,,,,,,,,,,,
A017170,훈영,12,2019,Annual,,,,,,,,,,,,,,
A017170,훈영,12,2020,Annual,,,,,,,,,,,,,,
A017170,훈영,12,2021,Annual,,,,,,,,,,,,,,
A017170,훈영,12,2022,Annual,,,,,,,,,,,,,,
A017300,에이치비이에너지,12,2011,Annual,,,,,,,,,,,,,,
A017300,에이치비이에너지,12,2012,Annual,,,,,,,,,,,,,,
A017300,에이치비이에너지,12,2013,Annual,,,,,,,,,,,,,,
A017300,에이치비이에너지,12,2014,Annual,,,,,,,,,,,,,,
A017300,에이치비이에너지,12,2015,Annual,,,,,,,,,,,,,,
A017300,에이치비이에너지,12,2016,Annual,,,,,,,,,,,,,,
A017300,에이치비이에너지,12,2017,Annual,,,,,,,,,,,,,,
A017300,에이치비이에너지,12,2018,Annual,,,,,,,,,,,,,,
A017300,에이치비이에너지,12,2019,Annual,,,,,,,,,,,,,,
A017300,에이치비이에너지,12,2020,Annual,,,,,,,,,,,,,,
A017300,에이치비이에너지,12,2021,Annual,,,,,,,,,,,,,,
A017300,에이치비이에너지,12,2022,Annual,,,,,,,,,,,,,,
A017320,태일정밀,12,2011,Annual,,,,,,,,,,,,,,
A017320,태일정밀,12,2012,Annual,,,,,,,,,,,,,,
A017320,태일정밀,12,2013,Annual,,,,,,,,,,,,,,
A017320,태일정밀,12,2014,Annual,,,,,,,,,,,,,,
A017320,태일정밀,12,2015,Annual,,,,,,,,,,,,,,
A017320,태일정밀,12,2016,Annual,,,,,,,,,,,,,,
A017320,태일정밀,12,2017,Annual,,,,,,,,,,,,,,
A017320,태일정밀,12,2018,Annual,,,,,,,,,,,,,,
A017320,태일정밀,12,2019,Annual,,,,,,,,,,,,,,
A017320,태일정밀,12,2020,Annual,,,,,,,,,,,,,,
A017320,태일정밀,12,2021,Annual,,,,,,,,,,,,,,
A017320,태일정밀,12,2022,Annual,,,,,,,,,,,,,,
A018410,현대금속,12,2011,Annual,,,,,,,,,,,,,,
A018410,현대금속,12,2012,Annual,,,,,,,,,,,,,,
A018410,현대금속,12,2013,Annual,,,,,,,,,,,,,,
A018410,현대금속,12,2014,Annual,,,,,,,,,,,,,,
A018410,현대금속,12,2015,Annual,,,,,,,,,,,,,,
A018410,현대금속,12,2016,Annual,,,,,,,,,,,,,,
A018410,현대금속,12,2017,Annual,,,,,,,,,,,,,,
A018410,현대금속,12,2018,Annual,,,,,,,,,,,,,,
A018410,현대금속,12,2019,Annual,,,,,,,,,,,,,,
A018410,현대금속,12,2020,Annual,,,,,,,,,,,,,,
A018410,현대금속,12,2021,Annual,,,,,,,,,,,,,,
A018410,현대금속,12,2022,Annual,,,,,,,,,,,,,,
A018550,한국안전유리,12,2011,Annual,,,,,,,,,,,,,,
A018550,한국안전유리,12,2012,Annual,,,,,,,,,,,,,,
A018550,한국안전유리,12,2013,Annual,,,,,,,,,,,,,,
A018550,한국안전유리,12,2014,Annual,,,,,,,,,,,,,,
A018550,한국안전유리,12,2015,Annual,,,,,,,,,,,,,,
A018550,한국안전유리,12,2016,Annual,,,,,,,,,,,,,,
A018550,한국안전유리,12,2017,Annual,,,,,,,,,,,,,,
A018550,한국안전유리,12,2018,Annual,,,,,,,,,,,,,,
A018550,한국안전유리,12,2019,Annual,,,,,,,,,,,,,,
A018550,한국안전유리,12,2020,Annual,,,,,,,,,,,,,,
A018550,한국안전유리,12,2021,Annual,,,,,,,,,,,,,,
A018550,한국안전유리,12,2022,Annual,,,,,,,,,,,,,,
A018570,선진금속,12,2011,Annual,,,,,,,,,,,,,,
A018570,선진금속,12,2012,Annual,,,,,,,,,,,,,,
A018570,선진금속,12,2013,Annual,,,,,,,,,,,,,,
A018570,선진금속,12,2014,Annual,,,,,,,,,,,,,,
A018570,선진금속,12,2015,Annual,,,,,,,,,,,,,,
A018570,선진금속,12,2016,Annual,,,,,,,,,,,,,,
A018570,선진금속,12,2017,Annual,,,,,,,,,,,,,,
A018570,선진금속,12,2018,Annual,,,,,,,,,,,,,,
A018570,선진금속,12,2019,Annual,,,,,,,,,,,,,,
A018570,선진금속,12,2020,Annual,,,,,,,,,,,,,,
A018570,선진금속,12,2021,Annual,,,,,,,,,,,,,,
A018570,선진금속,12,2022,Annual,,,,,,,,,,,,,,
A018590,KNC,12,2011,Annual,,,,,,,,,,,,,,
A018590,KNC,12,2012,Annual,,,,,,,,,,,,,,
A018590,KNC,12,2013,Annual,,,,,,,,,,,,,,
A018590,KNC,12,2014,Annual,,,,,,,,,,,,,,
A018590,KNC,12,2015,Annual,,,,,,,,,,,,,,
A018590,KNC,12,2016,Annual,,,,,,,,,,,,,,
A018590,KNC,12,2017,Annual,,,,,,,,,,,,,,
A018590,KNC,12,2018,Annual,,,,,,,,,,,,,,
A018590,KNC,12,2019,Annual,,,,,,,,,,,,,,
A018590,KNC,12,2020,Annual,,,,,,,,,,,,,,
A018590,KNC,12,2021,Annual,,,,,,,,,,,,,,
A018590,KNC,12,2022,Annual,,,,,,,,,,,,,,
A019300,태림페이퍼,12,2011,Annual,"241,909,054","67,179,421","211,743,843","115,279,080","36,651,591","290,720,060","574,328,001","13,948,345","24,952,900","230,800,458","95,148,649","21,156,061","16,216,865","461,063"
A019300,태림페이퍼,12,2012,Annual,"434,960,595","58,200,118","343,739,153","104,630,664","30,708,913","289,877,308","551,057,855","40,035,585","14,111,059","173,440,694","117,052,458","79,291,077","51,185,857","1,373,781"
A019300,태림페이퍼,12,2013,Annual,"425,724,544","56,763,921","366,445,469","99,766,778","27,804,252","307,966,899","567,074,895","40,987,205","11,217,425","187,639,296","106,300,498","39,134,759","18,291,870","1,446,585"
A019300,태림페이퍼,12,2014,Annual,"402,568,274","58,414,854","345,315,712","99,348,059","32,841,145","331,114,990","592,642,987","39,659,981","9,021,083","213,883,898","97,875,139","37,086,712","17,592,582","1,522,148"
A019300,태림페이퍼,12,2015,Annual,"405,200,618","57,524,829","365,199,242","124,761,523","28,248,314","317,020,558","500,878,581","44,058,981","-27,351,711","215,968,272","69,748,775","20,911,827","-4,057,605","1,507,745"
A019300,태림페이퍼,12,2016,Annual,"313,139,959","41,772,660","271,957,114","157,338,708","18,620,954","179,563,748","383,709,578","19,816,183","30,090,418","186,543,464","31,712,464","42,325,042","21,366,662","584,582"
A019300,태림페이퍼,12,2017,Annual,"468,427,472","56,147,695","415,734,521","101,751,278","22,489,050","165,322,867","313,512,421","20,555,294","28,062,849","99,321,248","21,419,809","23,552,752","32,137,657","485,330"
A019300,태림페이퍼,12,2018,Annual,"482,852,303","43,385,162","373,635,634","131,438,825","23,525,752","157,535,243","344,029,627","20,797,298","81,796,405","61,659,716","68,668,793","112,378,249","88,419,370","405,334"
A019300,태림페이퍼,12,2019,Annual,"430,183,927","41,501,240","331,911,023","139,857,440","23,202,686","154,800,085","350,879,618","21,056,662","59,707,022","49,224,260","29,504,128","68,552,545","77,216,242","453,310"
A019300,태림페이퍼,12,2020,Annual,"743,348,715","113,723,026","571,428,277","293,355,402","27,233,305","679,502,558","1,010,177,141","98,092,967","76,394,790","237,852,929","318,088,109","111,760,829","73,827,472","5,330,815"
A019300,태림페이퍼,12,2021,Annual,"888,925,254","131,038,694","668,714,915","261,972,281","61,292,766","679,492,400","978,864,176","102,974,999","76,948,320","339,108,684","272,039,605","111,798,675","117,235,341","4,224,796"
A019300,태림페이퍼,12,2022,Annual,"968,390,102","131,729,516","722,128,313","285,453,629","68,328,054","700,992,393","1,077,774,050","120,244,470","98,746,600","341,986,162","266,192,199","130,874,640","126,017,320","4,898,783"
A019930,기라정보통신,12,2011,Annual,,,,,,,,,,,,,,
A019930,기라정보통신,12,2012,Annual,,,,,,,,,,,,,,
A019930,기라정보통신,12,2013,Annual,,,,,,,,,,,,,,
A019930,기라정보통신,12,2014,Annual,,,,,,,,,,,,,,
A019930,기라정보통신,12,2015,Annual,,,,,,,,,,,,,,
A019930,기라정보통신,12,2016,Annual,,,,,,,,,,,,,,
A019930,기라정보통신,12,2017,Annual,,,,,,,,,,,,,,
A019930,기라정보통신,12,2018,Annual,,,,,,,,,,,,,,
A019930,기라정보통신,12,2019,Annual,,,,,,,,,,,,,,
A019930,기라정보통신,12,2020,Annual,,,,,,,,,,,,,,
A019930,기라정보통신,12,2021,Annual,,,,,,,,,,,,,,
A019930,기라정보통신,12,2022,Annual,,,,,,,,,,,,,,
A021170,고려석유화학,12,2011,Annual,,,,,,,,,,,,,,
A021170,고려석유화학,12,2012,Annual,,,,,,,,,,,,,,
A021170,고려석유화학,12,2013,Annual,,,,,,,,,,,,,,
A021170,고려석유화학,12,2014,Annual,,,,,,,,,,,,,,
A021170,고려석유화학,12,2015,Annual,,,,,,,,,,,,,,
A021170,고려석유화학,12,2016,Annual,,,,,,,,,,,,,,
A021170,고려석유화학,12,2017,Annual,,,,,,,,,,,,,,
A021170,고려석유화학,12,2018,Annual,,,,,,,,,,,,,,
A021170,고려석유화학,12,2019,Annual,,,,,,,,,,,,,,
A021170,고려석유화학,12,2020,Annual,,,,,,,,,,,,,,
A021170,고려석유화학,12,2021,Annual,,,,,,,,,,,,,,
A021170,고려석유화학,12,2022,Annual,,,,,,,,,,,,,,
A021960,KB캐피탈,12,2011,Annual,"124,052,698",,,,,"13,305,236","3,161,794,478","54,478,412","51,702,323",,,"-331,368,926","69,574,286","2,027,239"
A021960,KB캐피탈,12,2012,Annual,"127,574,449",,,,,"12,580,391","3,537,591,953","55,800,547","53,744,288",,,"-245,284,070","71,773,901","2,004,149"
A021960,KB캐피탈,12,2013,Annual,"128,957,059",,,,,"13,434,531","3,939,850,949","55,192,811","54,143,358",,,"-394,695,705","73,764,248","1,922,585"
A021960,KB캐피탈,12,2014,Annual,"107,974,897",,,,,"18,210,923","4,047,443,522","64,796,564","32,637,529",,,"-5,191,323","43,178,333","2,388,082"
A021960,KB캐피탈,12,2015,Annual,"153,098,211",,,,,"16,953,311","5,587,681,899","70,789,536","63,086,515",,,"-1,140,145,096","82,308,675","3,209,968"
A021960,KB캐피탈,12,2016,Annual,"220,459,039",,,,,"18,792,964","7,452,822,712","93,009,820","96,696,387",,,"-1,784,093,296","127,449,219","3,961,395"
A021960,KB캐피탈,12,2017,Annual,"262,177,792",,,,,"18,911,121","8,768,122,258","106,465,969","120,412,085",,,"-995,380,703","155,711,823","4,897,264"
A021960,KB캐피탈,12,2018,Annual,"254,542,852",,,,,"22,703,577","9,541,689,579","98,643,372","113,422,045",,,"-705,940,610","155,899,480","6,511,477"
A021960,KB캐피탈,12,2019,Annual,"274,702,120",,,,,"27,084,572","11,215,018,167","118,892,042","119,442,294",,,"-1,184,597,232","155,810,078","16,051,348"
A021960,KB캐피탈,12,2020,Annual,"313,666,853",,,,,"30,268,067","12,848,198,716","126,078,756","143,699,282",,,"-1,182,455,092","187,588,097","17,699,626"
A021960,KB캐피탈,12,2021,Annual,"418,996,848",,,,,"36,115,977","14,553,877,079","144,242,915","211,776,421",,,"-1,299,365,576","274,753,933","19,752,106"
A021960,KB캐피탈,12,2022,Annual,"449,803,430",,,,,"47,990,942","16,077,476,545","158,770,728","220,715,794",,,"-465,757,833","291,032,702","22,174,469"
A022520,코오롱아이넷,12,2011,Annual,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2012,Annual,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2013,Annual,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2014,Annual,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2015,Annual,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2016,Annual,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2017,Annual,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2018,Annual,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2019,Annual,,,,,,,,,,,,,,
A022520,코오롱아이넷,12,2020,Annual,,,,,,,,,,,,,,
