Symbol,Name,회계년,매출총이익률(%),영업이익률(%),당기순이익률(%),자본금영업이익률(%),영업수익/영업비용(%),세전계속사업이익률(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%),매출액증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),총자본증가율(전년동기)(%),유형자산증가율(전년동기)(%),부채비율(%),유동비율(%),당좌비율(%),현금비율(%),유형자산구성비율(%),무형자산구성비율(%),판관비율(%),타인자본비율(%),총자산회전율(회),매출채권회전율(회),재고자산회전율(회),총부채회전율(회),총자본회전율(회),자본금회전율(회),현금흐름/총부채(%),현금흐름/영업수익(%),현금흐름/총자본(%),DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,manipulate
A006570,대림통상,2015,13.55,-1.13,-3.86,-10.45,98.88,-3.61,-33.26,-35.55,-0.21,-143.24,-364.96,-6.26,-0.73,76.38,126.86,86.75,4.81,49.06,0.7,14.69,43.3,0.62,2.32,4.55,1.4,1.12,9.21,-2.5,-1.78,-2.0,0.95,1.05,0.95,1.0,0.03,1.27,0.95,-0.02,0.0
A006570,대림통상,2016,16.33,3.88,1.02,37.38,104.04,1.39,13.36,9.84,4.52,-457.56,-127.69,-0.37,-1.06,74.99,123.34,86.2,8.75,49.11,0.7,12.45,42.85,0.69,2.55,4.93,1.61,1.21,9.63,4.63,2.88,3.5,0.91,0.83,0.95,1.05,0.03,0.85,0.99,-0.03,0.0
A006570,대림통상,2017,14.97,1.2,-2.09,13.44,101.22,-2.38,-26.59,-23.31,15.89,-64.04,-336.81,-4.97,-37.78,82.95,153.4,116.63,11.19,30.75,0.7,13.77,45.34,0.81,2.9,5.5,1.83,1.45,11.16,-0.96,-0.52,-0.76,0.94,1.09,0.71,1.16,0.03,1.11,1.06,-0.0,0.0
A006570,대림통상,2018,12.38,0.02,-0.83,0.19,100.02,3.04,34.07,-9.29,0.47,-98.61,-60.13,-3.16,-1.94,63.22,158.52,110.1,18.3,34.9,0.82,12.36,38.73,0.87,2.82,5.15,2.07,1.51,11.21,1.26,0.61,0.92,0.97,1.21,1.18,1.0,0.04,0.9,0.85,0.07,0.0
A006570,대림통상,2019,12.6,-2.54,-7.71,-25.04,97.52,-6.53,-64.37,-76.05,-12.08,-5727.269750000001,718.38,-12.8,-2.47,69.09,151.44,83.64,13.07,37.68,0.9,15.14,40.86,0.87,3.16,4.34,2.19,1.45,9.86,-12.46,-5.68,-8.22,0.67,0.98,3.03,0.88,0.04,1.22,1.05,0.0,0.0
A006570,대림통상,2020,13.04,-9.31,-12.53,-75.09,91.48,-13.52,-109.0,-101.03,-18.2,199.86,32.85,-19.12,-6.31,82.82,131.08,73.96,16.74,40.38,0.63,22.35,45.3,0.8,3.96,3.83,1.87,1.4,8.06,-18.8,-10.07,-14.14,0.92,0.97,1.02,0.82,0.05,1.48,1.11,-0.12,0.0
A006570,대림통상,2021,15.79,0.32,-0.69,2.36,100.32,-0.26,-1.93,-5.17,-7.61,-103.14,-94.89,0.25,-1.14,83.93,113.25,61.84,5.9,39.58,0.65,15.47,45.63,0.79,3.83,3.77,1.74,1.45,7.45,0.78,0.45,0.65,1.32,0.83,0.85,0.92,0.05,0.69,1.01,0.03,0.0
A006570,대림통상,2022,16.96,3.07,1.35,24.15,103.17,0.92,7.22,10.57,5.43,924.64,-304.68,2.68,-7.5,87.13,122.73,69.42,9.85,35.04,0.61,13.88,46.56,0.81,3.57,3.7,1.76,1.51,7.86,4.85,2.76,4.15,1.0,0.93,1.24,1.05,0.02,0.9,1.02,-0.02,0.0
A001680,대상,2012,29.76,6.68,4.77,288.11,107.16,6.1,263.14,205.64,11.46,15.14,33.78,12.77,1.53,118.28,108.1,70.05,39.09,36.31,1.37,23.07,54.19,1.24,12.69,9.2,2.2,2.84,43.1,16.35,7.43,21.08,0.83,1.01,1.02,1.11,0.09,0.97,0.93,-0.03,0.0
A001680,대상,2013,30.79,7.52,5.48,327.9,108.13,7.24,315.53,239.03,1.14,13.81,16.24,13.7,-1.18,105.64,107.89,82.25,24.95,33.5,1.12,23.26,51.37,1.2,13.19,10.46,2.27,2.53,43.6,18.08,7.96,20.17,1.01,0.97,0.98,1.01,0.08,1.01,0.95,-0.02,0.0
A001680,대상,2014,31.48,7.55,4.59,335.59,108.17,6.38,283.62,204.02,1.96,2.34,-14.65,8.47,7.59,92.26,148.56,106.87,15.61,35.54,1.02,23.93,47.99,1.17,13.32,11.23,2.36,2.33,44.45,16.39,6.94,16.17,0.98,0.98,0.98,1.02,0.08,1.03,0.93,-0.0,0.0
A001680,대상,2015,31.08,7.3,3.46,334.1,107.88,5.25,240.22,158.38,2.95,-0.44,-22.37,9.61,23.68,105.07,127.87,85.44,23.01,37.6,0.88,23.77,51.24,1.11,12.59,9.84,2.22,2.2,45.76,13.22,5.95,13.08,1.15,1.01,1.13,1.03,0.07,0.99,1.07,0.02,0.0
A001680,대상,2016,28.19,5.41,3.88,278.49,105.72,5.05,259.62,199.81,12.4,-16.64,26.16,6.96,0.1,127.66,142.99,106.44,21.75,31.7,3.61,22.77,56.07,1.05,10.15,9.81,1.96,2.28,51.44,12.8,6.54,14.94,1.4,1.1,1.0,1.12,0.06,0.96,1.09,0.02,0.0
A001680,대상,2017,29.42,4.71,2.5,286.36,104.94,3.59,218.53,152.09,18.21,2.83,-23.88,2.89,11.97,119.56,140.05,98.19,18.67,35.77,3.6,24.71,54.45,1.15,9.5,10.77,2.08,2.57,60.81,10.5,5.04,12.98,0.9,0.96,0.95,1.18,0.08,1.09,0.97,-0.01,0.0
A001680,대상,2018,26.97,4.95,3.46,307.02,105.2,4.86,301.62,214.79,2.09,7.22,41.22,6.6,0.64,98.99,136.27,90.6,18.21,37.25,3.61,22.03,49.75,1.2,9.47,10.33,2.3,2.51,62.08,13.91,6.04,15.15,0.97,1.09,0.99,1.02,0.08,0.89,0.91,0.0,0.0
A001680,대상,2019,25.84,4.21,4.67,287.14,104.39,6.14,418.87,318.6,9.89,-6.48,48.33,8.47,7.54,120.54,128.26,90.28,24.3,33.32,3.83,21.63,54.66,1.22,10.4,10.24,2.33,2.56,68.22,17.07,7.34,18.81,0.93,1.04,1.01,1.1,0.08,0.98,1.1,-0.01,0.0
A001680,대상,2020,27.56,5.2,4.42,376.31,105.49,6.67,482.36,319.71,6.02,31.06,0.35,7.78,-7.6,116.58,165.0,124.37,68.73,29.09,3.55,22.36,53.83,1.15,11.19,9.98,2.12,2.51,72.32,15.07,7.11,17.86,0.9,0.94,0.92,1.06,0.08,1.03,0.98,0.01,0.0
A001680,대상,2021,26.27,4.49,4.87,358.32,104.7,6.05,482.68,388.72,10.38,-4.78,21.59,12.45,5.89,117.27,157.24,111.82,65.0,27.31,3.1,21.78,53.97,1.16,10.91,9.26,2.15,2.52,79.83,15.99,7.43,18.7,1.19,1.05,1.03,1.1,0.09,0.97,1.0,0.03,0.0
A001680,대상,2022,24.87,3.93,2.58,358.87,104.09,3.51,321.0,235.27,14.41,0.15,-39.48,6.57,10.88,121.84,176.89,112.88,60.54,27.82,3.13,20.94,54.92,1.2,10.46,7.76,2.2,2.63,91.33,11.4,5.18,13.64,0.96,1.06,0.97,1.14,0.09,0.96,1.02,0.06,0.0
A128820,대성산업,2012,13.34,-2.31,-10.47,-99.97,97.75,-13.52,-586.26,-453.79,-0.83,3.55,125.17,-12.15,-4.14,326.5,80.8,77.69,15.95,46.38,2.15,15.64,76.55,0.51,9.63,37.13,0.7,1.9,43.35,-5.4,-7.73,-14.71,0.5,0.8,0.78,0.99,0.02,1.21,1.11,0.17,0.0
A128820,대성산업,2013,11.28,-15.73,-26.26,-203.64,86.41,-27.81,-360.07,-340.05,-11.06,506.45,123.1,-27.29,-24.47,398.48,52.0,47.48,9.88,41.22,2.24,27.01,79.94,0.46,13.03,33.92,0.59,2.1,12.95,-14.24,-24.25,-50.8,1.11,1.18,2.03,0.89,0.03,1.73,1.04,0.02,0.0
A128820,대성산업,2014,11.34,-0.95,-42.87,-11.28,99.06,-27.24,-323.89,-509.78,-12.7,-94.74,42.53,-96.47,-46.19,2236.214,55.54,54.1,3.27,27.0,2.73,12.29,99.14,0.48,13.63,35.19,0.54,4.2,11.89,-22.18,-41.07,-172.35,0.78,0.99,0.59,0.87,0.02,0.46,1.24,0.01,0.0
A128820,대성산업,2015,13.19,-4.51,-15.24,-31.04,95.68,-12.72,-87.51,-104.87,-17.6,291.98,-70.71,494.0540000000003,-4.92,734.4,21.99,18.09,2.58,46.06,5.71,17.7,88.02,0.56,18.33,36.14,0.59,11.59,6.88,-7.65,-12.96,-150.22,0.63,0.86,1.69,0.82,0.03,1.44,0.89,0.0,0.0
A128820,대성산업,2016,20.82,-0.2,7.65,-0.04,99.8,64.65,12.18,1.44,-97.4,-99.88,-101.31,188.37,-97.47,14.38,34.28,33.79,3.53,2.95,2.78,21.02,12.57,0.03,1.21,1.93,0.04,0.09,0.19,0.35,7.88,0.69,5.96,0.63,2.24,0.03,0.04,1.19,0.14,-0.0,0.0
A128820,대성산업,2017,11.78,-1.95,54.68,-6.09,98.09,48.07,150.38,171.06,454.9665000000008,5305.632250000002,8791.146250000007,6.17,643.4305000000028,153.84,47.03,42.52,4.28,46.89,1.42,13.73,60.61,0.54,20.32,34.57,1.17,1.01,3.13,65.57,55.93,56.52,0.39,1.77,0.32,5.547000000000004,0.0,0.65,4.553750000000004,-0.01,0.0
A128820,대성산업,2018,11.27,-0.19,0.67,-0.71,99.81,1.64,6.18,2.51,131.27,-77.68,-97.18,14.3,12.98,117.16,38.25,33.2,8.31,54.17,1.14,11.46,53.95,0.9,28.34,46.49,1.58,2.12,3.76,2.88,1.83,3.87,0.39,1.05,1.11,2.31,0.01,0.83,0.89,0.06,0.0
A128820,대성산업,2019,10.08,-2.14,-7.91,-7.29,97.9,-6.24,-21.26,-26.94,-9.48,930.82,-1173.2,-14.02,-0.97,137.96,34.65,25.74,5.43,56.94,1.06,12.22,57.98,0.85,28.89,35.01,1.52,1.93,3.41,-7.42,-4.87,-9.41,0.97,1.12,0.92,0.91,0.02,1.07,1.07,0.01,0.0
A128820,대성산업,2020,10.61,1.21,4.53,3.77,101.23,6.85,21.29,14.09,-8.71,-151.71,-152.29,21.67,6.32,99.27,61.42,51.27,21.35,59.42,1.0,9.4,49.82,0.79,30.61,30.47,1.48,1.72,3.11,8.3,5.63,9.69,0.93,0.95,0.94,0.91,0.04,0.77,0.86,-0.01,0.0
A128820,대성산업,2021,9.24,1.09,0.34,3.83,101.1,1.75,6.16,1.18,12.89,1.58,-91.59,2.01,-3.54,97.58,98.62,76.62,14.39,56.67,0.94,8.15,49.39,0.88,34.73,40.7,1.78,1.75,3.51,2.24,1.26,2.21,1.03,1.15,1.14,1.13,0.01,0.87,0.99,0.03,0.0
A128820,대성산업,2022,9.13,1.61,2.27,6.27,101.64,2.29,8.91,8.85,11.02,63.8,647.77,28.23,11.63,69.14,145.43,115.91,54.14,57.63,0.78,7.52,40.88,0.93,32.01,38.02,2.07,1.69,3.9,6.32,3.05,5.16,1.11,1.01,0.92,1.11,0.01,0.92,0.83,0.02,0.0
A117580,대성에너지,2012,9.95,1.53,1.31,54.64,101.56,1.66,59.02,46.53,11.37,-27.2,-21.45,1.51,6.38,140.09,99.95,99.75,11.18,53.5,0.67,8.41,58.35,1.6,5.18,1768.39,2.82,3.68,35.63,9.85,3.49,12.82,1.03,1.11,1.07,1.11,0.06,0.97,1.07,-0.03,0.0
A117580,대성에너지,2013,9.78,1.25,1.22,46.32,101.27,1.44,53.27,45.39,4.05,-15.24,-2.44,2.18,4.67,138.03,97.01,96.69,20.96,55.28,0.61,8.53,57.99,1.57,5.09,1448.13,2.7,3.76,37.07,9.55,3.54,13.28,0.94,1.02,1.15,1.04,0.06,1.01,0.99,-0.04,0.0
A117580,대성에너지,2014,9.66,1.28,1.19,49.69,101.3,1.45,56.33,46.11,4.65,7.27,1.59,1.62,2.69,145.31,82.71,82.29,17.11,54.21,0.52,8.38,59.24,1.6,5.15,917.06,2.72,3.86,38.8,9.56,3.51,13.55,1.04,1.01,0.95,1.05,0.06,0.98,1.02,-0.04,0.0
A117580,대성에너지,2015,12.43,1.74,1.57,55.47,101.77,1.97,62.86,49.92,-17.95,11.65,8.25,2.3,4.09,120.01,94.88,93.96,17.83,61.49,0.5,10.69,54.55,1.34,4.72,490.85,2.34,3.1,31.83,10.81,4.62,14.33,0.87,0.78,1.05,0.82,0.06,1.28,0.92,-0.03,0.0
A117580,대성에너지,2016,16.2,2.61,1.89,70.11,102.68,2.38,64.0,50.85,-15.63,26.39,1.86,2.49,4.34,112.91,97.06,95.87,3.88,64.69,0.44,13.59,53.03,1.18,4.9,324.5,2.2,2.56,26.86,12.69,5.78,14.77,1.13,0.77,0.75,0.84,0.06,1.27,0.97,-0.05,0.0
A117580,대성에너지,2017,16.42,2.6,1.94,72.32,102.67,2.48,68.96,54.0,3.71,3.14,6.2,2.7,3.21,115.14,78.59,78.12,3.1,64.34,0.36,13.82,53.52,1.21,4.92,410.59,2.27,2.59,27.85,13.5,5.96,15.4,1.08,0.99,0.91,1.04,0.07,1.02,1.01,-0.04,0.0
A117580,대성에너지,2018,16.68,2.04,1.71,57.3,102.09,2.05,57.52,47.89,0.61,-20.76,-11.32,0.69,1.95,116.27,96.86,96.63,2.32,64.8,0.3,14.63,53.76,1.19,4.7,873.65,2.21,2.56,28.02,13.26,6.0,15.35,0.99,0.98,1.08,1.01,0.07,1.06,1.0,-0.05,0.0
A117580,대성에너지,2019,16.38,2.94,1.76,82.66,103.03,2.34,65.88,49.42,0.43,44.25,3.2,1.67,5.43,126.59,89.65,89.38,2.63,64.14,0.23,13.44,55.87,1.15,4.76,1417.46,2.09,2.54,28.15,9.91,4.74,12.03,0.99,1.02,2.13,1.0,0.07,0.92,1.04,-0.04,0.0
A117580,대성에너지,2020,17.33,3.32,1.95,89.68,103.44,2.52,67.98,52.55,-4.16,8.5,6.34,2.69,3.04,122.74,71.48,71.13,3.46,65.47,0.18,14.0,55.1,1.06,4.73,928.45,1.91,2.38,26.97,9.93,5.2,12.38,0.98,0.95,0.99,0.96,0.05,1.04,0.99,-0.02,0.0
A117580,대성에너지,2021,15.87,1.92,1.63,53.8,101.96,2.01,56.25,45.51,3.7,-40.01,-13.4,1.12,2.45,133.0,92.04,91.39,4.81,63.41,0.14,13.95,57.08,1.06,4.75,588.29,1.9,2.42,27.97,9.3,4.91,11.89,1.1,1.09,0.94,1.04,0.05,1.0,1.04,-0.05,0.0
A117580,대성에너지,2022,11.11,0.1,0.12,3.71,100.1,0.17,6.44,4.43,32.6,-93.11,-90.26,-0.49,2.79,164.2,87.23,86.73,3.75,57.77,0.1,11.01,62.15,1.29,4.9,605.9,2.16,3.2,37.09,5.85,2.71,8.68,1.06,1.43,1.06,1.33,0.05,0.79,1.09,-0.06,0.0
A016710,대성홀딩스,2012,33.41,16.92,16.05,42.54,120.36,18.3,46.02,40.36,-1.59,-7.63,13.61,0.37,-23.32,59.58,165.12,162.5,102.36,0.12,0.6,16.49,37.33,0.11,11.72,38.65,0.32,0.17,2.51,5.33,16.61,2.89,0.78,1.02,0.92,0.98,0.28,1.03,1.13,0.01,0.0
A016710,대성홀딩스,2013,37.81,23.9,4.85,75.62,131.4,18.27,57.82,15.36,25.85,77.77,-61.95,-0.54,379.66,78.34,187.38,184.32,145.08,0.53,0.52,13.91,43.93,0.13,15.6,33.04,0.32,0.22,3.16,1.87,5.86,1.29,0.93,0.88,0.9,1.26,0.33,0.84,1.18,0.01,0.0
A016710,대성홀딩스,2014,42.51,21.54,10.77,44.4,127.46,12.13,24.99,22.2,-34.87,-41.28,44.59,-0.26,-1.41,78.5,159.34,157.59,128.11,0.52,0.29,20.96,43.98,0.08,10.42,21.17,0.18,0.14,2.06,2.26,12.36,1.77,1.24,0.89,1.0,0.65,0.19,1.51,1.0,0.01,0.0
A016710,대성홀딩스,2015,43.08,19.75,9.25,34.89,124.61,8.56,15.12,16.34,-14.3,-21.43,-26.39,-0.73,5.67,77.22,134.21,131.97,69.55,0.56,0.28,23.33,43.57,0.07,11.0,18.96,0.16,0.12,1.77,1.81,11.4,1.41,0.96,0.99,1.03,0.86,0.2,1.11,0.99,0.0,0.0
A016710,대성홀딩스,2016,59.96,34.12,25.4,60.34,151.8,26.74,47.28,44.91,0.11,72.96,174.8,0.68,1.26,76.67,182.7,182.58,57.21,0.56,0.25,25.84,43.4,0.07,14.33,31.43,0.16,0.12,1.77,4.39,27.31,3.38,0.71,0.72,0.99,1.0,0.21,1.11,1.0,0.01,0.0
A016710,대성홀딩스,2017,64.76,35.91,24.45,56.39,156.03,26.39,41.44,38.39,-11.19,-6.55,-14.52,0.67,-2.75,69.96,98.81,98.81,38.99,0.57,0.21,28.85,41.16,0.06,13.06,749.67,0.15,0.11,1.57,3.88,26.09,2.85,1.52,0.93,1.17,0.89,0.19,1.12,0.95,0.0,0.0
A009190,대양금속,2012,-12.26,-24.53,-75.15,-97.95,80.3,-73.37,-292.96,-300.06,-31.63,2.85,15.35,-49.69,-15.49,515.16,138.01,80.96,4.45,54.66,0.0,12.27,83.74,0.62,3.24,3.38,0.74,3.92,3.99,-51.6,-69.99,-274.6,0.62,0.57,0.03,0.68,0.07,1.31,0.99,-0.34,0.0
A009190,대양금속,2013,1.57,-3.1,-8.15,-13.03,96.99,-8.24,-34.61,-34.21,13.01,-85.7,-87.75,17.65,-14.07,407.84,240.87,126.18,21.47,48.36,0.0,4.67,80.31,1.09,5.62,5.09,1.33,6.09,4.2,-4.81,-3.61,-21.98,1.06,-7.83,0.53,1.13,0.08,0.38,0.96,-0.1,0.0
A009190,대양금속,2014,-1.19,-8.59,-14.79,-32.53,92.09,-14.8,-56.08,-56.04,8.44,199.98,96.87,-73.74,-4.66,1893.49,59.61,30.22,1.12,44.73,0.0,7.4,94.98,1.18,5.03,4.59,1.35,9.67,3.79,-15.02,-11.13,-107.67,1.13,-1.32,1.2,1.08,0.09,1.58,1.18,-0.02,0.0
A009190,대양금속,2015,-0.3,-5.62,-14.69,-29.1,94.68,-14.69,-76.09,-76.09,-0.64,-35.01,-1.34,130.51,-11.7,712.27,68.35,37.27,4.8,42.05,0.01,5.32,87.69,1.19,4.77,4.48,1.31,13.98,5.18,-14.53,-11.12,-155.47,0.91,4.0,1.38,0.99,0.09,0.72,0.92,0.02,0.0
A009190,대양금속,2016,11.32,6.73,3.17,74.94,107.22,3.17,35.28,35.28,20.31,-244.14,-125.95,36.22,-11.41,505.75,79.14,39.55,4.15,36.67,0.01,4.59,83.49,1.47,5.9,5.1,1.72,10.21,11.14,10.39,6.04,61.62,0.87,-0.03,0.98,1.2,0.09,0.86,0.95,0.02,0.0
A009190,대양금속,2017,11.57,7.49,5.71,98.6,108.1,5.71,75.19,75.19,18.21,31.57,113.14,57.3,-8.87,268.98,99.57,51.02,12.85,34.88,0.01,4.08,72.9,1.76,7.57,5.59,2.25,8.13,13.16,17.98,7.98,64.9,0.68,0.98,0.77,1.18,0.1,0.89,0.87,-0.1,0.0
A009190,대양금속,2018,6.61,4.56,3.37,57.29,104.78,3.37,42.38,42.38,-4.53,-41.89,-43.64,21.86,-6.07,191.42,113.35,56.26,13.81,34.04,0.01,2.06,65.69,1.75,8.27,5.42,2.53,5.72,12.57,13.79,5.45,31.21,1.01,1.75,0.93,0.95,0.1,0.5,0.9,-0.02,0.0
A009190,대양금속,2019,4.93,2.14,2.29,21.18,102.19,2.26,22.37,22.67,-8.15,-56.9,-37.63,110.66,-6.46,35.65,289.24,166.36,26.03,32.47,0.01,2.79,26.28,1.66,6.98,5.38,3.59,3.08,9.9,16.64,4.63,14.28,1.32,1.34,1.08,0.92,0.1,1.36,0.4,-0.0,0.0
A009190,대양금속,2020,4.44,0.76,-0.46,5.5,100.76,-0.49,-3.58,-3.37,-7.32,-67.21,-118.76,13.54,5.78,53.44,259.26,163.82,44.32,26.74,0.97,3.69,34.83,1.36,5.76,5.04,4.37,1.97,7.27,7.85,1.8,3.54,1.13,1.11,9.480000000000018,0.93,0.11,1.32,1.33,-0.07,0.0
A009190,대양금속,2021,10.91,7.47,7.49,69.64,108.07,8.19,76.37,69.9,44.79,1328.2,-2440.04,31.43,4.44,58.21,268.69,185.74,31.78,20.61,0.83,3.44,36.79,1.49,5.99,6.16,4.13,2.32,9.33,37.76,9.14,21.2,1.19,0.41,1.56,1.45,0.09,0.93,1.06,0.13,0.0
A009190,대양금속,2022,9.75,5.73,3.87,60.31,106.08,4.13,43.51,40.72,17.72,-9.63,-39.21,75.24,255.56,129.73,139.55,86.56,12.65,28.8,6.0,4.02,56.47,0.86,5.18,5.18,1.68,1.75,10.52,9.84,5.84,10.21,0.98,1.12,6.62,1.18,0.09,1.17,1.53,0.0,0.0
A014160,대영포장,2012,15.38,7.0,5.27,34.5,107.52,6.97,34.38,25.99,2.44,590.78,-805.93,12.33,-3.58,76.96,160.12,124.7,2.7,70.96,0.2,8.38,43.49,1.11,5.7,18.87,2.21,2.21,4.93,17.92,8.11,17.94,0.76,0.66,0.98,1.02,0.04,0.91,0.78,-0.03,0.0
A014160,대영포장,2013,13.52,3.86,2.98,18.17,104.01,3.87,18.21,14.05,-4.52,-47.35,-45.95,7.17,-1.95,70.16,136.32,107.56,2.57,67.51,0.26,9.66,41.23,1.11,6.13,19.47,2.63,1.93,4.71,15.73,5.99,11.55,1.08,1.14,1.07,0.95,0.05,1.15,0.95,-0.02,0.0
A014160,대영포장,2014,14.55,4.6,2.45,23.88,104.82,3.67,19.06,12.73,10.26,31.44,-9.39,4.71,5.08,60.08,93.36,74.44,1.16,72.02,0.27,9.95,37.53,1.22,6.78,22.78,3.09,2.01,5.19,16.72,5.41,10.87,0.87,0.93,1.01,1.1,0.05,1.03,0.91,-0.04,0.0
A014160,대영포장,2015,13.95,3.42,-2.88,16.86,103.55,-3.83,-18.85,-14.16,-0.96,-26.27,-216.19,-0.69,2.81,68.97,72.49,57.35,0.71,70.64,0.37,10.53,40.82,1.19,6.68,23.72,3.02,1.95,4.92,1.75,0.58,1.13,1.06,1.04,0.97,0.99,0.05,1.06,1.09,-0.02,0.0
A014160,대영포장,2016,13.28,2.52,4.01,12.82,102.59,5.81,29.55,20.41,9.38,-19.48,-252.61,10.71,-3.94,51.84,98.75,76.88,2.2,68.2,0.37,10.76,34.14,1.27,6.55,21.93,3.39,2.03,5.09,24.77,7.31,14.86,1.08,1.05,0.71,1.09,0.05,1.02,0.84,-0.0,0.0
A014160,대영포장,2017,8.54,-0.88,-0.95,-5.15,99.13,-1.22,-7.12,-5.56,16.83,-140.79,-127.67,-6.43,-4.4,60.68,93.45,73.5,3.66,65.85,0.19,9.42,37.76,1.5,6.77,22.78,4.16,2.33,5.86,7.91,1.9,4.44,0.93,1.55,0.79,1.17,0.06,0.88,1.11,-0.02,0.0
A014160,대영포장,2018,12.56,3.17,3.54,17.69,103.27,3.03,16.94,19.77,-3.85,-446.21,-458.2,8.59,14.22,55.85,97.15,72.87,1.17,71.41,0.34,9.39,35.84,1.41,6.87,21.47,3.83,2.23,5.58,25.55,6.68,14.86,0.85,0.68,1.31,0.96,0.06,1.0,0.95,-0.03,0.0
A014160,대영포장,2019,15.09,4.96,4.0,24.74,105.22,5.11,25.44,19.91,-9.99,41.02,1.58,7.26,-4.82,40.99,120.46,95.04,4.37,70.04,0.35,10.13,29.07,1.25,7.09,21.13,3.86,1.86,4.98,31.12,8.07,14.99,1.04,0.83,1.22,0.9,0.06,1.08,0.81,-0.07,0.0
A014160,대영포장,2020,12.82,1.8,1.27,8.68,101.84,1.7,8.2,6.11,-3.47,-64.93,-69.29,2.23,-5.77,35.13,140.85,116.18,7.8,67.36,0.56,11.02,26.0,1.24,6.83,23.77,4.5,1.71,4.81,24.48,5.43,9.31,1.11,1.18,1.15,0.97,0.07,1.09,0.89,-0.06,0.0
A014160,대영포장,2021,13.59,3.9,3.4,21.26,104.05,4.26,23.23,18.54,13.45,145.08,203.29,8.67,-2.36,47.14,237.61,199.08,2.64,55.59,0.51,9.7,32.04,1.3,6.72,22.86,4.45,1.84,5.46,27.77,6.24,11.49,1.08,0.94,1.17,1.13,0.07,0.88,1.23,0.01,0.0
A014160,대영포장,2022,13.12,3.94,4.25,21.97,104.1,5.45,30.44,23.71,2.3,3.35,27.89,-0.13,-14.33,48.1,144.23,127.91,6.09,47.37,0.1,9.19,32.48,1.23,6.7,22.44,3.8,1.81,5.58,26.5,6.97,12.62,0.84,1.04,2.3,1.02,0.06,0.95,1.01,-0.06,0.0
A047040,대우건설,2012,9.85,4.46,1.95,17.57,104.67,2.63,10.37,7.67,16.33,17.41,-29.71,1.05,-2.85,175.57,158.07,131.14,8.1,1.87,0.88,5.38,63.71,0.89,3.08,9.15,1.41,2.42,3.94,3.43,2.43,5.88,0.9,0.97,0.92,1.16,0.19,1.06,1.02,0.17,0.0
A047040,대우건설,2013,3.54,-3.01,-8.83,-12.18,97.08,-10.35,-41.92,-35.78,2.89,-169.3,-566.51,-22.8,0.89,270.82,150.49,119.55,7.28,1.82,0.84,6.55,73.03,0.88,2.91,6.86,1.29,2.8,4.05,-10.71,-8.31,-23.24,1.1,2.78,0.95,1.03,0.18,1.22,1.15,0.04,0.0
A047040,대우건설,2014,7.32,4.22,1.37,19.99,104.4,1.86,8.82,6.49,17.06,-264.16,-118.14,1.06,14.4,273.31,166.54,137.37,5.6,2.05,0.88,3.1,73.21,1.0,3.11,7.65,1.37,3.74,4.74,2.49,1.82,6.79,0.9,0.48,0.99,1.17,0.2,0.47,1.0,0.01,0.0
A047040,대우건설,2015,5.28,1.63,1.11,7.7,101.65,1.28,6.06,5.24,-0.22,-61.48,-19.3,3.7,80.14,248.08,142.62,113.78,8.61,3.81,0.95,3.65,71.27,1.01,4.57,7.92,1.4,3.64,4.73,2.4,1.71,6.25,0.32,1.39,1.03,1.0,0.18,1.18,0.97,-0.06,0.0
A047040,대우건설,2016,0.64,-4.25,-6.95,-22.43,95.92,-9.14,-48.22,-36.67,11.52,-391.18,-800.1,-26.69,0.37,365.13,96.19,81.98,12.29,3.91,0.6,4.89,78.5,1.16,9.9,10.2,1.55,4.61,5.28,-9.56,-6.18,-28.45,1.01,8.27,1.13,1.12,0.14,1.34,1.1,-0.07,0.0
A047040,대우건설,2017,6.45,3.15,1.97,17.18,103.25,2.38,12.97,10.72,3.35,-176.58,-129.24,9.99,-24.67,272.34,96.15,86.73,7.58,3.34,0.63,3.3,73.14,1.29,10.22,17.0,1.69,5.36,5.45,4.56,2.69,14.42,0.86,0.1,1.15,1.03,0.19,0.67,0.93,0.02,0.0
A047040,대우건설,2018,9.29,5.58,2.43,27.4,105.91,3.58,17.56,11.92,-9.95,59.55,11.15,-0.6,-17.99,269.61,100.66,86.62,13.05,2.78,0.52,3.71,72.94,1.25,9.89,18.07,1.71,4.62,4.91,5.48,3.21,14.84,1.09,0.69,1.01,0.9,0.23,1.13,1.0,0.06,0.0
A047040,대우건설,2019,7.68,1.93,0.1,7.51,101.97,0.43,1.66,0.37,-20.7,-72.58,-96.86,-1.22,-18.87,301.63,115.59,99.84,12.53,2.1,0.46,5.75,75.1,0.96,7.28,11.65,1.3,3.7,3.89,1.95,1.5,5.56,1.49,1.21,0.94,0.79,0.26,1.55,1.03,0.07,0.0
A047040,대우건설,2020,10.33,4.94,2.32,18.15,105.19,2.78,10.2,8.51,-5.62,141.49,2173.88,8.98,-40.49,254.38,113.35,85.81,12.82,1.3,0.82,5.39,71.78,0.89,7.35,7.7,1.21,3.36,3.68,4.58,3.77,12.69,0.77,0.74,1.02,0.94,0.38,0.94,0.96,0.01,0.0
