Symbol,Name,결산월,회계년,주기,총자산회전율(회),총부채회전율(회),총자본회전율(회),자본금회전율(회),매출채권(천원),매출액(천원),매출원가(천원),재고자산(천원)
A041510,에스엠,12,2021,Annual,0.59,1.43,1.00,59.46,"97,342,865","701,563,172","437,188,831","14,405,561"
A041510,에스엠,12,2022,Annual,0.61,1.54,1.02,71.57,"157,517,473","850,769,309","555,739,447","20,444,675"
A263750,펄어비스,12,2011,Annual,,,,,,,,
A263750,펄어비스,12,2012,Annual,,,,,,,,
A263750,펄어비스,12,2013,Annual,,,,,,,,
A263750,펄어비스,12,2014,Annual,,,,,,,,
A263750,펄어비스,12,2015,Annual,,,,,"4,986,670","21,703,130",0,0
A263750,펄어비스,6,2016,Annual,1.06,1.46,3.85,93.65,"8,838,260","33,690,170",0,0
A263750,펄어비스,6,2017,Annual,1.27,4.05,1.85,33.70,"22,713,454","92,730,435",0,0
A263750,펄어비스,12,2018,Annual,0.80,2.48,1.18,64.74,"41,007,284","404,763,992",0,0
A263750,펄어비스,12,2019,Annual,0.68,1.84,1.08,82.56,"61,148,302","535,936,506",0,0
A263750,펄어비스,12,2020,Annual,0.55,1.81,0.80,74.90,"42,722,843","488,768,844",0,0
A263750,펄어비스,12,2021,Annual,0.36,0.90,0.60,61.36,"44,713,969","403,789,464",0,0
A263750,펄어비스,12,2022,Annual,0.30,0.66,0.54,58.24,"40,843,230","385,680,124",0,0
A036930,주성엔지니어링,12,2011,Annual,0.60,1.03,1.45,18.43,"69,976,503","319,177,988","223,104,931","75,036,638"
A036930,주성엔지니어링,12,2012,Annual,0.17,0.27,0.46,4.22,"58,639,986","80,017,000","60,253,539","69,180,887"
A036930,주성엔지니어링,12,2013,Annual,0.39,0.56,1.34,7.45,"32,337,538","153,698,605","96,380,757","55,611,577"
A036930,주성엔지니어링,12,2014,Annual,0.42,0.61,1.38,6.34,"16,628,149","141,962,582","86,620,105","49,063,519"
A036930,주성엔지니어링,12,2015,Annual,0.57,0.90,1.59,7.28,"17,679,368","175,637,905","98,359,700","51,783,022"
A036930,주성엔지니어링,12,2016,Annual,0.84,1.44,2.05,11.11,"45,516,495","268,011,411","158,068,781","46,229,254"
A036930,주성엔지니어링,12,2017,Annual,0.85,1.77,1.63,11.30,"14,761,365","272,687,423","157,402,425","41,178,278"
A036930,주성엔지니어링,12,2018,Annual,0.78,1.85,1.35,10.90,"24,224,597","263,006,104","148,002,922","83,137,373"
A036930,주성엔지니어링,12,2019,Annual,0.63,1.41,1.15,10.55,"7,248,153","254,580,906","146,835,275","52,330,092"
A036930,주성엔지니어링,12,2020,Annual,0.24,0.45,0.51,4.91,"25,212,131","118,545,865","67,186,701","55,450,902"
A036930,주성엔지니어링,12,2021,Annual,0.60,1.14,1.26,15.64,"23,978,913","377,294,631","183,611,737","58,645,156"
A036930,주성엔지니어링,12,2022,Annual,0.57,1.27,1.03,18.15,"31,272,990","437,938,720","190,361,928","99,152,944"
A293490,카카오게임즈,12,2011,Annual,,,,,,,,
A293490,카카오게임즈,12,2012,Annual,,,,,,,,
A293490,카카오게임즈,12,2013,Annual,,,,,,,,
A293490,카카오게임즈,12,2014,Annual,,,,,,,,
A293490,카카오게임즈,12,2015,Annual,,,,,"771,147","760,657",0,0
A293490,카카오게임즈,12,2016,Annual,1.20,1.87,3.33,664.46,"9,792,187","101,279,668",0,0
A293490,카카오게임즈,12,2017,Annual,0.87,2.03,1.53,574.31,"34,019,717","201,255,690",0,"8,315,775"
A293490,카카오게임즈,12,2018,Annual,0.96,3.18,1.38,139.49,"27,294,407","420,804,835",0,"9,262,060"
A293490,카카오게임즈,12,2019,Annual,0.69,2.58,0.94,70.04,"34,686,174","391,040,194",0,"11,839,756"
A293490,카카오게임즈,12,2020,Annual,0.52,2.16,0.69,76.27,"53,829,289","495,521,347",0,"11,740,336"
A293490,카카오게임즈,12,2021,Annual,0.36,0.93,0.59,133.60,"90,598,570","1,012,481,212",0,"60,160,696"
A293490,카카오게임즈,12,2022,Annual,0.28,0.61,0.52,143.69,"71,227,906","1,147,692,623",0,"123,257,821"
A141080,레고켐바이오,12,2011,Annual,0.01,0.02,0.06,0.05,0,"78,887","25,882",0
A141080,레고켐바이오,12,2012,Annual,0.11,0.25,0.20,0.33,"47,728","744,280",0,0
A141080,레고켐바이오,12,2013,Annual,0.06,0.19,0.08,0.27,"550,000","839,825",0,0
A141080,레고켐바이오,12,2014,Annual,0.03,0.09,0.05,0.24,"74,444","870,054",0,0
A141080,레고켐바이오,12,2015,Annual,0.04,0.09,0.06,0.43,"9,188,589","1,788,475","690,921",591
A141080,레고켐바이오,12,2016,Annual,0.21,0.61,0.32,3.51,"12,559,217","16,655,492","12,463,621","439,138"
A141080,레고켐바이오,12,2017,Annual,0.26,0.71,0.40,4.43,"15,528,442","22,056,558","15,336,427","936,136"
A141080,레고켐바이오,12,2018,Annual,0.25,1.03,0.33,4.60,"17,667,223","25,240,302","19,331,863","754,702"
A141080,레고켐바이오,12,2019,Annual,0.44,2.74,0.52,9.58,"11,119,772","57,500,139","22,689,054","2,021,372"
A141080,레고켐바이오,12,2020,Annual,0.36,2.00,0.43,5.47,"20,568,676","49,393,702","13,828,975","285,447"
A141080,레고켐바이오,12,2021,Annual,0.15,1.10,0.17,2.50,"22,456,844","32,157,006","14,459,449","270,546"
A141080,레고켐바이오,12,2022,Annual,0.12,0.99,0.14,2.43,"12,780,029","33,412,043","15,563,353","198,819"
A067630,HLB생명과학,12,2011,Annual,0.55,0.69,2.56,14.49,"20,873,074","40,953,192","38,772,642","2,658"
A067630,HLB생명과학,12,2012,Annual,0.17,0.21,0.81,2.77,"9,001,596","8,997,538","8,682,773","946,456"
A067630,HLB생명과학,12,2013,Annual,0.42,0.53,2.21,4.00,"7,409,227","19,955,555","19,746,794",0
A067630,HLB생명과학,12,2014,Annual,0.90,1.28,2.99,5.26,"6,405,887","36,560,353","31,330,829","2,646,224"
A067630,HLB생명과학,12,2015,Annual,0.72,1.49,1.39,2.81,"3,733,284","27,323,398","31,812,807","3,452,523"
A067630,HLB생명과학,12,2016,Annual,0.67,1.18,1.58,3.43,"31,600,364","42,234,395","38,933,499","7,178,057"
A067630,HLB생명과학,12,2017,Annual,1.17,2.10,2.64,8.15,"32,796,157","106,445,238","101,031,174","4,911,399"
A067630,HLB생명과학,12,2018,Annual,0.44,0.97,0.79,6.32,"31,472,300","102,475,886","97,806,311","5,853,507"
A067630,HLB생명과학,12,2019,Annual,0.29,0.97,0.42,5.35,"38,139,032","114,018,502","106,411,693","7,149,488"
A067630,HLB생명과학,12,2020,Annual,0.25,1.67,0.30,3.82,"17,336,910","91,796,824","89,470,441","2,082,179"
A067630,HLB생명과학,12,2021,Annual,0.18,1.68,0.20,1.48,"11,609,049","53,494,248","59,031,500","1,768,904"
A067630,HLB생명과학,12,2022,Annual,0.29,1.00,0.41,2.05,"12,750,927","99,591,376","102,637,712","10,867,379"
A035760,CJ ENM,12,2011,Annual,0.90,1.27,3.05,52.07,"127,212,476","1,597,814,866","585,333,824","57,368,042"
A035760,CJ ENM,12,2012,Annual,0.92,1.45,2.51,64.22,"228,411,447","1,991,958,555","858,518,290","90,650,499"
A035760,CJ ENM,12,2013,Annual,0.93,1.51,2.39,81.02,"358,643,905","2,513,495,630","1,257,722,391","99,437,452"
A035760,CJ ENM,12,2014,Annual,0.84,1.39,2.14,83.95,"354,050,015","2,604,907,441","1,295,101,731","81,609,489"
A035760,CJ ENM,12,2015,Annual,0.75,1.31,1.76,74.34,"302,472,783","2,308,605,390","1,071,969,495","61,572,877"
A035760,CJ ENM,12,2016,Annual,0.77,1.46,1.63,71.07,"326,767,083","2,208,596,188","999,565,155","62,168,237"
A035760,CJ ENM,12,2017,Annual,0.81,1.67,1.59,72.72,"320,233,447","2,260,006,796","988,044,708","76,441,757"
A035760,CJ ENM,12,2018,Annual,0.49,1.02,0.96,33.33,"880,616,896","2,360,375,324","1,233,835,941","94,249,011"
A035760,CJ ENM,12,2019,Annual,0.62,1.35,1.15,34.27,"835,386,217","3,789,723,950","2,327,643,980","120,547,199"
A035760,CJ ENM,12,2020,Annual,0.58,1.42,0.98,30.67,"727,278,216","3,391,184,003","1,907,373,034","58,602,426"
A035760,CJ ENM,12,2021,Annual,0.50,1.14,0.89,32.13,"800,184,075","3,552,396,542","1,917,690,334","85,414,660"
A035760,CJ ENM,12,2022,Annual,0.52,0.99,1.12,43.34,"1,161,227,408","4,792,237,789","3,043,414,850","97,176,006"
A067310,하나마이크론,12,2011,Annual,1.03,1.79,2.42,31.52,"24,599,514","294,559,784","265,482,046","18,380,227"
A067310,하나마이크론,12,2012,Annual,0.84,1.58,1.80,23.98,"19,446,678","258,806,666","245,377,671","17,153,824"
A067310,하나마이크론,12,2013,Annual,0.82,1.34,2.11,24.86,"40,668,411","278,115,010","256,252,486","22,449,666"
A067310,하나마이크론,12,2014,Annual,0.78,1.21,2.22,26.33,"54,266,639","294,532,159","246,960,147","21,415,588"
A067310,하나마이크론,12,2015,Annual,0.73,1.16,1.99,25.59,"51,054,333","286,239,109","244,315,897","20,133,170"
A067310,하나마이크론,12,2016,Annual,0.63,0.98,1.75,22.56,"40,405,361","252,294,498","227,422,253","24,795,905"
A067310,하나마이크론,12,2017,Annual,0.79,1.21,2.27,32.71,"32,651,919","365,813,664","312,970,574","66,941,856"
A067310,하나마이크론,12,2018,Annual,0.85,1.30,2.47,42.57,"37,633,065","479,948,865","388,997,577","75,694,828"
A067310,하나마이크론,12,2019,Annual,0.76,1.15,2.25,39.54,"37,425,896","498,198,003","409,800,271","72,441,414"
A067310,하나마이크론,12,2020,Annual,0.73,1.09,2.23,36.99,"46,979,175","539,460,193","443,726,935","75,804,351"
A067310,하나마이크론,12,2021,Annual,0.74,1.19,1.93,34.08,"66,052,383","669,511,962","513,194,369","103,516,292"
A067310,하나마이크론,12,2022,Annual,0.73,1.17,1.91,37.33,"65,499,128","894,395,892","722,154,738","180,636,940"
A417200,LS머트리얼즈,12,2011,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2012,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2013,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2014,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2015,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2016,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2017,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2018,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2019,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2020,Annual,,,,,,,,
A417200,LS머트리얼즈,12,2021,Annual,,,,,"18,220,931","42,661,614","35,991,159","23,518,922"
A417200,LS머트리얼즈,12,2022,Annual,1.16,3.12,1.85,6.45,"23,104,655","161,987,191","137,896,109","23,055,805"
A281740,레이크머티리얼즈,12,2011,Annual,0.18,0.40,0.33,0.62,"1,027,575","2,929,271","1,834,198","5,668,378"
A281740,레이크머티리얼즈,12,2012,Annual,0.21,0.37,0.47,0.87,"1,440,495","4,252,593","3,239,254","7,485,031"
A281740,레이크머티리얼즈,12,2013,Annual,0.35,0.53,1.01,1.60,"2,376,973","8,111,866","6,964,491","8,022,681"
A281740,레이크머티리얼즈,12,2014,Annual,0.49,0.72,1.48,2.52,"4,315,533","13,637,068","9,072,988","8,100,690"
A281740,레이크머티리얼즈,12,2015,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),"6,020,391","20,783,145","14,942,895","8,119,271"
A281740,레이크머티리얼즈,12,2016,Annual,0.51,0.64,2.68,4.51,"6,183,111","24,342,466","17,928,807","6,669,214"
A281740,레이크머티리얼즈,12,2017,Annual,0.71,1.14,1.90,5.73,"7,376,788","37,525,661","25,876,046","6,858,312"
A281740,레이크머티리얼즈,12,2018,Annual,0.57,0.98,1.40,5.39,"7,131,091","35,295,261","26,842,021","11,149,764"
A281740,레이크머티리얼즈,12,2019,Annual,0.49,0.80,1.29,5.32,"10,322,122","34,858,597","26,797,788","12,681,010"
A281740,레이크머티리얼즈,12,2020,Annual,0.56,0.96,1.35,7.08,"9,379,378","46,487,352","36,122,777","18,214,009"
A281740,레이크머티리얼즈,12,2021,Annual,0.68,1.16,1.64,12.45,"13,079,595","81,853,770","55,081,736","27,901,356"
A281740,레이크머티리얼즈,12,2022,Annual,0.72,1.20,1.81,20.01,"20,348,871","131,506,715","86,713,040","36,853,005"
A328130,루닛,12,2011,Annual,,,,,,,,
A328130,루닛,12,2012,Annual,,,,,,,,
A328130,루닛,12,2013,Annual,,,,,,,,
A328130,루닛,12,2014,Annual,,,,,,,,
A328130,루닛,12,2015,Annual,,,,,,,,
A328130,루닛,12,2016,Annual,,,,,,,,
A328130,루닛,12,2017,Annual,,,,,,,,
A328130,루닛,12,2018,Annual,,,,,0,"20,000",0,"15,915"
A328130,루닛,12,2019,Annual,0.01,0.00,완전잠식,0.61,"30,175","198,403",0,"110,126"
A328130,루닛,12,2020,Annual,0.05,0.01,완전잠식,3.91,"214,423","1,430,042",0,"150,482"
A328130,루닛,12,2021,Annual,0.11,0.05,완전잠식,2.64,"1,262,307","6,638,999",0,"102,453"
A328130,루닛,12,2022,Annual,0.15,0.23,0.39,2.58,"3,316,122","13,865,732",0,"98,528"
A237690,에스티팜,12,2011,Annual,0.74,1.21,1.88,115.24,"10,253,176","73,174,955","57,235,955","28,111,052"
A237690,에스티팜,12,2012,Annual,0.80,1.37,1.90,130.68,"17,801,631","82,984,044","64,357,269","27,973,093"
A237690,에스티팜,12,2013,Annual,0.75,1.35,1.68,132.69,"17,859,768","84,255,969","62,447,706","29,870,472"
A237690,에스티팜,12,2014,Annual,0.75,1.31,1.74,40.01,"15,238,838","96,540,029","75,665,216","34,961,228"
A237690,에스티팜,12,2015,Annual,0.74,1.34,1.64,27.39,"13,233,592","138,052,135","86,785,166","58,710,015"
A237690,에스티팜,12,2016,Annual,0.67,2.28,0.94,26.48,"13,422,383","200,361,533","107,369,945","91,371,223"
A237690,에스티팜,12,2017,Annual,0.54,4.77,0.61,21.84,"29,899,181","202,800,435","123,018,338","57,974,615"
A237690,에스티팜,12,2018,Annual,0.27,4.41,0.29,10.48,"15,213,274","97,738,456","94,958,770","40,659,270"
A237690,에스티팜,12,2019,Annual,0.27,3.63,0.29,10.00,"35,425,473","93,256,825","94,884,925","40,925,358"
A237690,에스티팜,12,2020,Annual,0.32,1.33,0.41,13.30,"45,435,146","124,108,664","104,123,347","45,401,433"
A237690,에스티팜,12,2021,Annual,0.35,1.03,0.53,17.69,"62,949,226","165,641,947","107,898,776","80,809,451"
A237690,에스티팜,12,2022,Annual,0.47,1.24,0.75,26.51,"94,209,768","249,321,678","160,389,940","107,622,519"
A064760,티씨케이,12,2011,Annual,0.70,3.30,0.88,10.18,"12,359,524","59,442,486","36,823,957","14,616,873"
A064760,티씨케이,12,2012,Annual,0.56,4.06,0.65,8.36,"7,010,708","48,811,038","33,440,177","19,496,463"
A064760,티씨케이,12,2013,Annual,0.41,4.66,0.45,6.01,"6,189,270","35,055,732","24,976,524","13,514,150"
A064760,티씨케이,12,2014,Annual,0.52,6.06,0.56,7.75,"9,747,256","45,221,490","31,113,200","11,296,506"
A064760,티씨케이,12,2015,Annual,0.64,6.83,0.70,10.61,"7,344,666","61,929,728","37,394,542","9,327,798"
A064760,티씨케이,12,2016,Annual,0.76,6.65,0.86,15.32,"10,403,264","89,446,645","51,017,419","13,621,595"
A064760,티씨케이,12,2017,Annual,0.87,6.37,1.00,22.32,"13,679,855","130,310,060","69,090,382","18,315,307"
A064760,티씨케이,12,2018,Annual,0.89,6.39,1.03,29.21,"21,048,782","170,518,830","89,405,974","25,794,063"
A064760,티씨케이,12,2019,Annual,0.74,5.67,0.85,29.36,"21,598,424","171,378,814","96,725,034","34,699,740"
A064760,티씨케이,12,2020,Annual,0.82,6.66,0.93,39.09,"27,661,435","228,209,745","129,340,883","30,253,359"
A064760,티씨케이,12,2021,Annual,0.78,6.13,0.89,46.38,"34,663,888","270,766,568","146,642,802","35,161,187"
A064760,티씨케이,12,2022,Annual,0.73,5.61,0.84,54.74,"38,008,630","319,562,836","168,677,586","50,149,158"
A089030,테크윙,12,2011,Annual,1.05,1.68,2.78,19.56,"31,851,421","101,978,946","71,627,823","20,229,925"
A089030,테크윙,12,2012,Annual,0.77,1.43,1.65,10.97,"30,831,943","91,076,776","62,688,394","20,275,479"
A089030,테크윙,12,2013,Annual,0.68,1.25,1.50,11.06,"23,941,868","91,818,794","64,056,967","27,843,501"
A089030,테크윙,12,2014,Annual,0.70,1.22,1.61,13.22,"33,862,878","112,442,521","79,299,991","33,509,855"
A089030,테크윙,12,2015,Annual,0.71,1.27,1.59,15.63,"38,893,677","136,031,630","90,542,681","37,264,665"
A089030,테크윙,12,2016,Annual,0.59,1.03,1.39,15.94,"58,280,827","141,979,322","90,464,291","34,158,348"
A089030,테크윙,12,2017,Annual,0.73,1.27,1.71,24.25,"86,409,741","222,772,282","144,537,670","50,558,217"
A089030,테크윙,12,2018,Annual,0.57,1.07,1.22,20.67,"52,074,427","193,710,297","129,044,538","61,290,144"
A089030,테크윙,12,2019,Annual,0.52,1.03,1.06,19.46,"66,234,410","186,865,006","122,565,403","60,543,673"
A089030,테크윙,12,2020,Annual,0.57,1.17,1.13,23.47,"66,223,550","228,153,324","144,730,342","64,994,901"
A089030,테크윙,12,2021,Annual,0.55,1.07,1.15,26.27,"89,592,065","255,915,217","168,903,379","85,101,343"
A089030,테크윙,12,2022,Annual,0.54,1.03,1.12,18.62,"53,298,941","267,491,091","158,043,944","86,833,366"
A121600,나노신소재,12,2011,Annual,0.55,1.73,0.80,10.65,"3,413,032","33,480,756","18,805,669","26,824,943"
A121600,나노신소재,12,2012,Annual,0.33,1.78,0.41,6.54,"2,979,386","23,644,347","16,430,129","27,117,909"
A121600,나노신소재,12,2013,Annual,0.40,2.52,0.47,7.47,"6,502,413","27,009,014","17,289,076","26,850,873"
A121600,나노신소재,12,2014,Annual,0.40,2.83,0.47,7.72,"7,594,736","27,926,752","15,558,382","31,359,550"
A121600,나노신소재,12,2015,Annual,0.56,4.39,0.64,9.54,"10,665,826","43,140,425","23,332,424","29,013,917"
A121600,나노신소재,12,2016,Annual,0.49,5.07,0.54,7.58,"9,822,003","41,111,800","23,265,866","29,895,861"
A121600,나노신소재,12,2017,Annual,0.53,7.18,0.57,8.40,"11,073,049","45,568,866","24,870,265","30,968,835"
A121600,나노신소재,12,2018,Annual,0.56,6.67,0.61,9.63,"12,110,360","52,249,960","29,703,093","39,994,521"
A121600,나노신소재,12,2019,Annual,0.49,5.51,0.54,9.01,"8,565,455","48,892,961","29,575,322","37,755,144"
A121600,나노신소재,12,2020,Annual,0.47,4.30,0.52,8.95,"11,063,561","48,524,488","32,958,434","30,605,810"
A121600,나노신소재,12,2021,Annual,0.54,3.40,0.64,11.26,"9,402,889","61,068,880","39,445,152","32,415,451"
A121600,나노신소재,12,2022,Annual,0.48,4.40,0.54,13.89,"9,610,485","79,912,146","45,650,815","37,779,458"
A034230,파라다이스,12,2011,Annual,0.52,2.23,0.68,7.95,"11,159,432","373,999,219","275,205,385","696,224"
A034230,파라다이스,12,2012,Annual,0.58,2.11,0.81,11.02,"19,539,324","518,513,911","382,913,822","2,446,407"
A034230,파라다이스,12,2013,Annual,0.55,1.92,0.77,13.21,"28,615,022","621,527,344","446,249,412","2,615,516"
A034230,파라다이스,12,2014,Annual,0.48,1.77,0.65,14.38,"33,622,692","676,154,687","532,082,624","2,516,624"
A034230,파라다이스,12,2015,Annual,0.34,1.09,0.50,13.08,"24,426,530","615,357,061","492,742,474","2,701,040"
A034230,파라다이스,12,2016,Annual,0.32,0.81,0.54,14.77,"18,946,846","694,856,269","556,420,449","2,402,758"
A034230,파라다이스,12,2017,Annual,0.28,0.62,0.51,14.20,"12,719,466","668,041,930","597,720,294","5,373,339"
A034230,파라다이스,12,2018,Annual,0.28,0.59,0.54,16.75,"22,199,001","787,616,484","708,978,983","6,647,674"
A034230,파라다이스,12,2019,Annual,0.30,0.58,0.61,20.82,"31,470,675","979,432,909","839,893,380","6,191,060"
A034230,파라다이스,12,2020,Annual,0.13,0.24,0.30,9.65,"5,408,241","453,881,181","477,034,531","6,702,723"
A034230,파라다이스,12,2021,Annual,0.12,0.22,0.28,8.81,"7,471,347","414,466,173","414,664,936","6,852,806"
A034230,파라다이스,12,2022,Annual,0.17,0.31,0.37,12.49,"19,854,694","587,637,411","516,056,712","6,990,615"
A078600,대주전자재료,12,2011,Annual,1.34,2.05,3.91,35.76,"19,066,447","147,011,126","122,286,020","22,440,517"
A078600,대주전자재료,12,2012,Annual,0.92,1.48,2.46,25.17,"13,306,949","105,162,273","81,323,273","19,298,111"
A078600,대주전자재료,12,2013,Annual,0.68,1.15,1.69,18.11,"13,113,445","79,627,554","63,565,213","12,734,116"
A078600,대주전자재료,12,2014,Annual,0.61,1.00,1.56,15.53,"13,133,889","70,649,625","55,911,607","9,297,201"
A078600,대주전자재료,12,2015,Annual,0.46,0.74,1.21,12.38,"14,491,045","57,523,292","45,709,762","9,678,511"
A078600,대주전자재료,12,2016,Annual,0.49,0.82,1.22,11.95,"17,005,140","67,911,464","49,397,123","10,242,268"
A078600,대주전자재료,12,2017,Annual,0.68,1.15,1.65,13.43,"16,585,115","93,390,771","74,375,100","14,896,885"
A078600,대주전자재료,12,2018,Annual,0.67,1.22,1.49,13.80,"17,651,207","102,935,678","81,121,521","16,025,911"
A078600,대주전자재료,12,2019,Annual,0.64,1.17,1.40,15.22,"22,962,482","116,384,306","93,539,876","22,466,779"
A078600,대주전자재료,12,2020,Annual,0.78,1.36,1.82,20.10,"27,708,135","154,543,469","125,284,686","19,518,515"
A078600,대주전자재료,12,2021,Annual,0.79,1.39,1.81,25.69,"36,433,394","198,707,699","157,024,093","23,579,720"
A078600,대주전자재료,12,2022,Annual,0.56,0.93,1.38,22.49,"29,572,457","174,098,407","137,455,466","24,881,088"
A067160,아프리카TV,12,2011,Annual,0.65,1.52,1.14,7.33,"13,083,499","47,877,174",0,0
A067160,아프리카TV,12,2012,Annual,0.85,1.75,1.66,11.21,"5,130,679","49,094,598",0,0
A067160,아프리카TV,12,2013,Annual,0.64,1.62,1.06,7.65,"4,619,609","36,671,511",0,0
A067160,아프리카TV,12,2014,Annual,0.84,2.52,1.26,9.98,"3,663,681","50,455,001",0,0
A067160,아프리카TV,12,2015,Annual,0.97,3.20,1.38,12.18,"4,189,754","62,867,913",0,0
A067160,아프리카TV,12,2016,Annual,1.05,3.46,1.52,15.06,"3,539,210","79,830,292",0,0
A067160,아프리카TV,12,2017,Annual,1.01,3.18,1.48,17.05,"3,195,332","94,552,465",0,0
A067160,아프리카TV,12,2018,Annual,0.97,2.58,1.55,22.22,"7,586,915","126,627,786",0,0
A067160,아프리카TV,12,2019,Annual,0.86,1.94,1.55,28.97,"4,146,802","166,530,063",0,0
A067160,아프리카TV,12,2020,Annual,0.76,1.56,1.46,34.20,"10,000,881","196,566,478",0,0
