Symbol,Name,결산월,회계년,주기,매출액증가율(전년동기)(%),총자본증가율(전년동기)(%),유형자산증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%)
A406820,뷰티스킨,12,2020,Annual,22.51,38.93,-2.79,127.07,116.04
A406820,뷰티스킨,12,2021,Annual,10.95,179.20,43.51,-21.80,-17.80
A406820,뷰티스킨,12,2022,Annual,43.18,10.27,-2.20,25.77,23.66
A036690,코맥스,12,2011,Annual,3.25,22.73,0.00,26.18,214.20
A036690,코맥스,12,2012,Annual,-8.94,13.47,-1.70,-11.50,-10.14
A036690,코맥스,12,2013,Annual,14.29,18.18,1.70,8.41,51.03
A036690,코맥스,12,2014,Annual,8.31,7.94,1.26,-22.81,-42.08
A036690,코맥스,12,2015,Annual,4.25,11.42,0.11,-2.18,30.43
A036690,코맥스,12,2016,Annual,15.35,16.27,1.85,58.23,53.86
A036690,코맥스,12,2017,Annual,6.37,11.26,2.53,-8.44,-18.41
A036690,코맥스,12,2018,Annual,3.01,4.02,-1.09,-48.03,-58.74
A036690,코맥스,12,2019,Annual,-0.90,5.02,-1.71,16.83,29.17
A036690,코맥스,12,2020,Annual,-8.88,-3.10,6.42,-98.54,적전
A036690,코맥스,12,2021,Annual,8.46,-19.21,-5.92,적전,적지
A036690,코맥스,12,2022,Annual,10.30,-10.69,-3.83,적지,적지
A229000,젠큐릭스,12,2011,Annual,,,,,
A229000,젠큐릭스,12,2012,Annual,,,,,
A229000,젠큐릭스,12,2013,Annual,,-39.00,"3,942.84",적지,적지
A229000,젠큐릭스,12,2014,Annual,,156.23,230.35,적지,적지
A229000,젠큐릭스,12,2015,Annual,,192.69,26.29,적지,적지
A229000,젠큐릭스,12,2016,Annual,1.39,65.39,11.27,적지,적지
A229000,젠큐릭스,12,2017,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A229000,젠큐릭스,12,2018,Annual,"3,648.59",42.44,3.66,적지,적지
A229000,젠큐릭스,12,2019,Annual,-45.86,-98.30,-100.00,적지,적지
A229000,젠큐릭스,12,2020,Annual,"1,050.64","34,640.79",,적지,흑전
A229000,젠큐릭스,12,2021,Annual,93.83,-42.42,34.23,적지,적전
A229000,젠큐릭스,12,2022,Annual,-16.00,-81.72,907.36,적지,적지
A448740,삼성스팩8호,12,2011,Annual,,,,,
A448740,삼성스팩8호,12,2012,Annual,,,,,
A448740,삼성스팩8호,12,2013,Annual,,,,,
A448740,삼성스팩8호,12,2014,Annual,,,,,
A448740,삼성스팩8호,12,2015,Annual,,,,,
A448740,삼성스팩8호,12,2016,Annual,,,,,
A448740,삼성스팩8호,12,2017,Annual,,,,,
A448740,삼성스팩8호,12,2018,Annual,,,,,
A448740,삼성스팩8호,12,2019,Annual,,,,,
A448740,삼성스팩8호,12,2020,Annual,,,,,
A448740,삼성스팩8호,12,2021,Annual,,,,,
A448740,삼성스팩8호,12,2022,Annual,,,,,
A290270,휴네시온,12,2011,Annual,,,,,
A290270,휴네시온,12,2012,Annual,,,,,
A290270,휴네시온,12,2013,Annual,,,,,
A290270,휴네시온,12,2014,Annual,,,,,
A290270,휴네시온,12,2015,Annual,,,,,
A290270,휴네시온,12,2016,Annual,,,,,
A290270,휴네시온,12,2017,Annual,18.19,165.27,9.47,96.55,86.30
A290270,휴네시온,12,2018,Annual,14.44,132.46,-2.34,-84.25,-66.40
A290270,휴네시온,12,2019,Annual,17.29,7.18,119.29,259.29,78.27
A290270,휴네시온,12,2020,Annual,34.88,11.30,45.96,47.82,84.91
A290270,휴네시온,12,2021,Annual,4.53,55.34,503.71,2.64,348.95
A290270,휴네시온,12,2022,Annual,14.62,-12.96,62.56,18.71,적전
A085910,네오티스,12,2011,Annual,24.55,8.24,7.81,33.15,53.43
A085910,네오티스,12,2012,Annual,19.86,2.79,61.28,18.62,8.51
A085910,네오티스,12,2013,Annual,3.25,-0.06,3.60,-12.09,-43.76
A085910,네오티스,12,2014,Annual,4.27,5.46,-8.04,16.42,26.27
A085910,네오티스,12,2015,Annual,-5.12,-6.37,-5.05,-49.75,적전
A085910,네오티스,12,2016,Annual,12.40,-5.94,-7.58,26.04,적지
A085910,네오티스,12,2017,Annual,8.24,-18.22,-1.27,29.06,적지
A085910,네오티스,12,2018,Annual,3.96,-3.31,-5.29,43.69,흑전
A085910,네오티스,12,2019,Annual,-6.16,-1.95,16.14,-28.46,-54.17
A085910,네오티스,12,2020,Annual,-10.47,-3.32,14.53,11.47,-74.56
A085910,네오티스,12,2021,Annual,73.78,75.58,43.94,157.88,"1,983.11"
A085910,네오티스,12,2022,Annual,21.81,5.09,-1.71,21.04,-12.98
A037760,쎄니트,12,2011,Annual,3.18,-12.88,8.20,적지,적지
A037760,쎄니트,12,2012,Annual,18.20,-0.14,-4.31,흑전,흑전
A037760,쎄니트,12,2013,Annual,8.07,36.94,23.97,73.73,"11,669.84"
A037760,쎄니트,12,2014,Annual,4.14,12.40,23.84,57.92,104.38
A037760,쎄니트,12,2015,Annual,38.50,31.10,5.29,45.87,75.97
A037760,쎄니트,12,2016,Annual,18.45,17.85,15.97,10.77,-15.14
A037760,쎄니트,12,2017,Annual,9.05,12.55,-1.32,-17.99,-5.36
A037760,쎄니트,12,2018,Annual,-9.89,3.77,1.08,-27.39,-52.46
A037760,쎄니트,12,2019,Annual,-3.51,1.36,-11.97,-7.53,-40.14
A037760,쎄니트,12,2020,Annual,-14.42,4.57,7.35,적전,356.80
A037760,쎄니트,12,2021,Annual,34.21,9.81,6.93,흑전,8.01
A037760,쎄니트,12,2022,Annual,27.01,9.23,11.02,36.93,0.16
A035620,바른손이앤에이,12,2011,Annual,0.15,9.94,8.84,-10.05,적전
A035620,바른손이앤에이,12,2012,Annual,-34.95,46.72,385.56,적전,흑전
A035620,바른손이앤에이,12,2013,Annual,-37.40,-17.53,59.61,적지,적전
A035620,바른손이앤에이,12,2014,Annual,-48.28,-20.50,-29.23,적지,적지
A035620,바른손이앤에이,12,2015,Annual,646.05,42.59,-42.03,흑전,적지
A035620,바른손이앤에이,12,2016,Annual,165.34,53.20,28.38,293.82,흑전
A035620,바른손이앤에이,12,2017,Annual,-24.54,-17.56,-30.95,적전,적전
A035620,바른손이앤에이,12,2018,Annual,-4.41,143.29,-54.01,적지,흑전
A035620,바른손이앤에이,12,2019,Annual,-43.50,-21.75,"1,537.77",적지,적전
A035620,바른손이앤에이,12,2020,Annual,-10.42,2.62,19.49,적지,적지
A035620,바른손이앤에이,12,2021,Annual,-29.56,50.12,-5.60,적지,흑전
A035620,바른손이앤에이,12,2022,Annual,143.04,-21.68,-22.65,적지,적전
A032750,삼진,12,2011,Annual,-4.67,1.44,11.78,적전,-94.50
A032750,삼진,12,2012,Annual,55.52,6.57,-8.20,흑전,752.10
A032750,삼진,12,2013,Annual,6.57,10.44,-6.25,-20.13,3.94
A032750,삼진,12,2014,Annual,-6.07,13.50,5.38,1.30,86.06
A032750,삼진,12,2015,Annual,-15.81,8.90,-4.24,-27.83,-23.29
A032750,삼진,12,2016,Annual,-15.16,8.02,-9.45,-0.21,12.86
A032750,삼진,12,2017,Annual,10.81,0.70,-7.02,13.98,-52.22
A032750,삼진,12,2018,Annual,-19.39,2.33,1.55,-79.43,-42.21
A032750,삼진,12,2019,Annual,54.21,18.48,-22.08,"1,081.41",655.31
A032750,삼진,12,2020,Annual,-4.64,6.33,-3.78,-1.70,-45.60
A032750,삼진,12,2021,Annual,-0.18,12.33,7.08,-89.91,46.24
A032750,삼진,12,2022,Annual,20.51,1.09,51.37,42.09,-80.37
A332370,아이디피,12,2011,Annual,,,,,
A332370,아이디피,12,2012,Annual,,,,,
A332370,아이디피,12,2013,Annual,,,,,
A332370,아이디피,12,2014,Annual,,,,,
A332370,아이디피,12,2015,Annual,,,,,
A332370,아이디피,12,2016,Annual,,,,,
A332370,아이디피,12,2017,Annual,2.89,12.74,25.26,-14.06,-38.29
A332370,아이디피,12,2018,Annual,14.25,10.77,-6.36,5.97,43.52
A332370,아이디피,12,2019,Annual,32.80,41.28,-10.16,65.46,57.50
A332370,아이디피,12,2020,Annual,-26.20,59.56,23.74,-51.73,-55.22
A332370,아이디피,12,2021,Annual,39.28,10.87,19.36,94.39,163.80
A332370,아이디피,12,2022,Annual,65.22,23.07,-2.44,215.51,142.95
A368970,오에스피,12,2011,Annual,,,,,
A368970,오에스피,12,2012,Annual,,,,,
A368970,오에스피,12,2013,Annual,,,,,
A368970,오에스피,12,2014,Annual,,,,,
A368970,오에스피,12,2015,Annual,,,,,
A368970,오에스피,12,2016,Annual,,,,,
A368970,오에스피,12,2017,Annual,,,,,
A368970,오에스피,12,2018,Annual,,,,,
A368970,오에스피,12,2019,Annual,,,,,
A368970,오에스피,12,2020,Annual,4.45,131.04,18.40,34.73,48.08
A368970,오에스피,12,2021,Annual,0.82,24.23,29.96,-28.75,-13.19
A368970,오에스피,12,2022,Annual,7.05,132.63,-3.04,-61.00,-61.71
A131220,대한과학,12,2011,Annual,23.61,54.29,0.22,-12.08,-22.39
A131220,대한과학,12,2012,Annual,13.73,4.41,0.44,-27.22,-37.64
A131220,대한과학,12,2013,Annual,1.23,4.26,-2.46,-40.03,-43.41
A131220,대한과학,12,2014,Annual,-1.53,19.22,-2.29,-9.13,21.16
A131220,대한과학,12,2015,Annual,6.54,4.21,0.54,적전,적전
A131220,대한과학,12,2016,Annual,10.74,8.77,-4.89,흑전,흑전
A131220,대한과학,12,2017,Annual,-10.21,3.72,-3.54,17.80,-40.12
A131220,대한과학,12,2018,Annual,13.76,13.01,3.89,34.05,86.97
A131220,대한과학,12,2019,Annual,17.23,11.50,15.73,-15.07,-22.53
A131220,대한과학,12,2020,Annual,11.50,5.55,-1.92,63.62,41.13
A131220,대한과학,12,2021,Annual,7.76,12.42,15.76,62.93,82.24
A131220,대한과학,12,2022,Annual,9.05,14.16,12.14,23.19,24.48
A021040,대호특수강,12,2011,Annual,24.65,-6.07,5.20,-51.15,적전
A021040,대호특수강,12,2012,Annual,3.06,102.28,254.01,적전,적지
A021040,대호특수강,12,2013,Annual,12.86,-19.49,-4.48,흑전,적지
A021040,대호특수강,12,2014,Annual,-10.72,-5.84,-11.46,25.64,적지
A021040,대호특수강,12,2015,Annual,-9.54,5.23,3.80,-17.21,흑전
A021040,대호특수강,12,2016,Annual,-7.56,13.66,-4.64,36.41,124.48
A021040,대호특수강,12,2017,Annual,10.57,68.58,12.09,-13.99,-28.38
A021040,대호특수강,12,2018,Annual,2.22,4.90,7.54,-41.33,-47.00
A021040,대호특수강,12,2019,Annual,-2.71,-0.38,-3.47,-23.71,-67.39
A021040,대호특수강,12,2020,Annual,-30.62,-30.59,-8.43,적전,적전
A021040,대호특수강,12,2021,Annual,49.80,11.63,59.47,흑전,흑전
A021040,대호특수강,12,2022,Annual,44.59,-5.65,-3.20,-88.39,적전
A297570,알로이스,12,2011,Annual,,,,,
A297570,알로이스,12,2012,Annual,,,,,
A297570,알로이스,12,2013,Annual,,,,,
A297570,알로이스,12,2014,Annual,,,,,
A297570,알로이스,12,2015,Annual,,,,,
A297570,알로이스,12,2016,Annual,837.35,132.33,-12.80,357.01,405.78
A297570,알로이스,12,2017,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A297570,알로이스,12,2018,Annual,117.04,193.52,-14.80,250.64,262.23
A297570,알로이스,12,2019,Annual,38.34,136.13,9.93,83.78,적전
A297570,알로이스,12,2020,Annual,-15.12,20.07,109.97,5.44,흑전
A297570,알로이스,12,2021,Annual,43.12,26.05,-18.33,58.71,57.97
A297570,알로이스,12,2022,Annual,-21.62,24.98,-15.47,-38.21,10.87
A024940,PN풍년,12,2011,Annual,10.70,-1.23,6.50,적전,적전
A024940,PN풍년,12,2012,Annual,6.00,2.35,1.94,흑전,흑전
A024940,PN풍년,12,2013,Annual,20.21,2.63,-1.32,40.90,28.89
A024940,PN풍년,12,2014,Annual,0.56,3.01,-4.17,41.62,8.74
A024940,PN풍년,12,2015,Annual,-0.05,3.83,-6.49,31.48,24.25
A024940,PN풍년,12,2016,Annual,2.18,5.16,-3.37,16.12,32.93
A024940,PN풍년,12,2017,Annual,-11.87,3.88,18.59,-27.95,-18.18
A024940,PN풍년,12,2018,Annual,-7.85,2.99,7.57,-43.20,-16.58
A024940,PN풍년,12,2019,Annual,-11.72,15.62,-14.21,적전,352.92
A024940,PN풍년,12,2020,Annual,5.68,3.31,6.61,흑전,-57.37
A024940,PN풍년,12,2021,Annual,1.24,13.06,-1.11,355.82,-8.80
A024940,PN풍년,12,2022,Annual,-1.32,3.07,-17.01,-42.57,-19.03
A187220,디티앤씨,12,2011,Annual,12.97,26.98,67.51,57.88,90.36
A187220,디티앤씨,12,2012,Annual,48.51,41.95,10.59,42.67,139.25
A187220,디티앤씨,12,2013,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A187220,디티앤씨,12,2014,Annual,35.77,470.47,92.02,73.98,68.29
A187220,디티앤씨,12,2015,Annual,15.70,5.95,50.98,-69.62,-50.33
A187220,디티앤씨,12,2016,Annual,27.07,4.66,14.30,8.54,-33.05
A187220,디티앤씨,12,2017,Annual,23.34,5.57,16.01,81.80,69.95
A187220,디티앤씨,12,2018,Annual,19.60,4.14,26.47,-27.82,-59.20
A187220,디티앤씨,12,2019,Annual,23.83,9.41,14.70,-91.11,적전
A187220,디티앤씨,12,2020,Annual,14.43,-7.70,3.49,적전,적지
A187220,디티앤씨,12,2021,Annual,15.81,27.90,-1.18,흑전,흑전
A187220,디티앤씨,12,2022,Annual,13.03,29.73,5.30,124.01,"1,101.89"
A072950,빛샘전자,12,2011,Annual,10.56,13.27,3.29,3.96,-10.91
A072950,빛샘전자,12,2012,Annual,-3.02,19.42,0.18,-25.80,-22.94
A072950,빛샘전자,12,2013,Annual,-7.22,1.69,4.22,-55.37,-55.46
A072950,빛샘전자,12,2014,Annual,-2.87,36.02,108.25,-29.01,371.77
A072950,빛샘전자,12,2015,Annual,91.36,4.20,-6.23,124.77,-56.10
A072950,빛샘전자,12,2016,Annual,8.56,5.58,1.33,21.07,7.21
A072950,빛샘전자,12,2017,Annual,-3.66,5.80,-3.68,42.11,24.11
A072950,빛샘전자,12,2018,Annual,-15.97,2.30,-2.11,-59.73,-53.80
A072950,빛샘전자,12,2019,Annual,-2.03,2.16,-2.65,17.03,10.27
A072950,빛샘전자,12,2020,Annual,2.20,8.12,13.49,-41.85,-43.87
A072950,빛샘전자,12,2021,Annual,72.31,7.27,1.25,269.97,296.10
A072950,빛샘전자,12,2022,Annual,13.73,1.86,0.66,-37.72,-47.58
A080720,한국유니온제약,12,2011,Annual,7.04,73.40,-30.67,19.38,19.13
A080720,한국유니온제약,12,2012,Annual,-6.65,38.79,65.45,-15.09,-8.68
A080720,한국유니온제약,12,2013,Annual,-4.32,7.89,8.57,-57.65,-71.78
A080720,한국유니온제약,12,2014,Annual,8.15,17.22,5.46,68.74,135.65
A080720,한국유니온제약,12,2015,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A080720,한국유니온제약,12,2016,Annual,7.42,30.97,13.92,"1,450.52",흑전
A080720,한국유니온제약,12,2017,Annual,7.11,14.86,-1.14,24.07,-30.06
A080720,한국유니온제약,12,2018,Annual,7.51,148.44,37.15,-1.14,88.55
A080720,한국유니온제약,12,2019,Annual,-6.22,0.41,92.06,-89.81,-92.95
A080720,한국유니온제약,12,2020,Annual,-1.73,17.78,19.70,적전,적전
A080720,한국유니온제약,12,2021,Annual,-4.12,-23.44,9.48,적지,적지
A080720,한국유니온제약,12,2022,Annual,26.89,-7.12,1.89,흑전,적지
A356890,싸이버원,12,2011,Annual,,,,,
A356890,싸이버원,12,2012,Annual,,,,,
A356890,싸이버원,12,2013,Annual,,,,,
A356890,싸이버원,12,2014,Annual,,,,,
A356890,싸이버원,12,2015,Annual,,,,,
A356890,싸이버원,12,2016,Annual,,,,,
A356890,싸이버원,12,2017,Annual,,,,,
A356890,싸이버원,12,2018,Annual,5.33,8.97,5.47,49.53,-15.80
A356890,싸이버원,12,2019,Annual,9.59,20.66,10.20,27.10,114.86
A356890,싸이버원,12,2020,Annual,-7.92,19.33,-2.59,3.34,3.39
A356890,싸이버원,12,2021,Annual,7.70,108.11,6.77,-22.45,0.32
A356890,싸이버원,12,2022,Annual,2.56,7.02,-0.88,10.55,5.74
A187270,신화콘텍,12,2011,Annual,,,,,
A187270,신화콘텍,12,2012,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A187270,신화콘텍,12,2013,Annual,68.61,108.85,51.60,123.72,179.69
A187270,신화콘텍,12,2014,Annual,-0.56,149.77,92.18,0.62,5.93
A187270,신화콘텍,12,2015,Annual,-36.18,-2.08,21.38,적전,적전
A187270,신화콘텍,12,2016,Annual,3.18,7.28,18.46,흑전,흑전
A187270,신화콘텍,12,2017,Annual,57.21,37.16,14.69,"1,027.10","1,513.00"
A187270,신화콘텍,12,2018,Annual,-30.08,-2.52,-0.84,적전,적전
A187270,신화콘텍,12,2019,Annual,14.59,-6.12,4.02,적지,적지
A187270,신화콘텍,12,2020,Annual,0.16,-1.19,-16.66,흑전,흑전
A187270,신화콘텍,12,2021,Annual,-1.21,7.34,-6.90,282.21,"1,222.29"
A187270,신화콘텍,12,2022,Annual,2.44,11.96,6.95,67.63,38.81
A036000,예림당,12,2011,Annual,4.15,9.82,-46.52,-16.14,-2.90
A036000,예림당,12,2012,Annual,-8.81,20.24,-2.66,-27.59,-23.36
A036000,예림당,12,2013,Annual,169.00,25.44,177.98,-5.25,-8.63
A036000,예림당,12,2014,Annual,111.72,22.14,19.10,85.35,53.62
A036000,예림당,12,2015,Annual,9.15,-0.08,24.69,-70.29,-70.15
A036000,예림당,12,2016,Annual,41.81,8.07,-6.31,240.31,93.41
A036000,예림당,12,2017,Annual,42.09,34.65,23.05,145.85,447.40
A036000,예림당,12,2018,Annual,18.31,142.97,27.39,-10.92,-9.24
A036000,예림당,12,2019,Annual,9.80,-10.94,6.44,적전,적전
A036000,예림당,12,2020,Annual,-97.09,-29.12,2.12,흑전,적지
A036000,예림당,12,2021,Annual,15.72,-13.00,-70.52,350.72,적지
A036000,예림당,12,2022,Annual,-6.44,-8.77,-0.96,-87.29,적지
A046310,백금T&A,12,2011,Annual,3.83,-5.97,2.91,적전,적전
A046310,백금T&A,12,2012,Annual,1.45,3.03,1.89,흑전,흑전
A046310,백금T&A,12,2013,Annual,-23.52,-17.15,11.47,적전,적전
A046310,백금T&A,12,2014,Annual,16.29,9.48,-4.65,흑전,흑전
A046310,백금T&A,12,2015,Annual,-1.83,-24.61,-51.99,69.00,-72.05
A046310,백금T&A,12,2016,Annual,-34.96,30.44,-3.34,적전,적전
A046310,백금T&A,12,2017,Annual,69.39,17.35,-14.64,흑전,흑전
A046310,백금T&A,12,2018,Annual,10.02,25.98,3.75,13.72,90.54
A046310,백금T&A,12,2019,Annual,38.69,18.12,-8.73,182.23,46.20
A046310,백금T&A,12,2020,Annual,-14.68,1.45,2.71,-66.96,적전
A046310,백금T&A,12,2021,Annual,17.84,20.73,2.94,63.23,흑전
A046310,백금T&A,12,2022,Annual,-5.66,25.66,-15.55,54.13,14.79
A065500,오리엔트정공,12,2011,Annual,-57.45,-74.39,-75.01,적지,적지
A065500,오리엔트정공,12,2012,Annual,32.19,26.04,116.05,흑전,흑전
A065500,오리엔트정공,12,2013,Annual,18.41,5.75,46.69,-22.91,적전
A065500,오리엔트정공,12,2014,Annual,30.54,82.59,2.48,15.33,적지
A065500,오리엔트정공,12,2015,Annual,14.32,38.49,24.70,-13.27,흑전
A065500,오리엔트정공,12,2016,Annual,32.15,111.42,5.16,적전,적전
A065500,오리엔트정공,12,2017,Annual,36.71,-5.91,-6.85,흑전,적지
A065500,오리엔트정공,12,2018,Annual,1.15,47.66,-8.54,적전,적지
A065500,오리엔트정공,12,2019,Annual,-10.86,-10.59,26.88,적지,적지
A065500,오리엔트정공,12,2020,Annual,-6.07,-22.10,-28.29,적지,적지
A065500,오리엔트정공,12,2021,Annual,39.74,1.33,2.97,흑전,적지
A065500,오리엔트정공,12,2022,Annual,-2.51,26.35,40.87,1.06,적지
A038950,파인디지털,12,2011,Annual,-31.10,8.94,-5.55,-78.24,-49.47
A038950,파인디지털,12,2012,Annual,25.70,15.67,-1.77,320.52,77.84
A038950,파인디지털,12,2013,Annual,-1.55,13.37,5.77,-24.10,-35.55
A038950,파인디지털,12,2014,Annual,-2.47,9.74,0.06,-12.85,31.99
A038950,파인디지털,12,2015,Annual,-13.26,-1.69,0.79,적전,-90.04
A038950,파인디지털,12,2016,Annual,-6.16,-2.75,-3.02,적지,-75.60
A038950,파인디지털,12,2017,Annual,-2.52,-5.60,3.97,적지,적전
A038950,파인디지털,12,2018,Annual,13.15,-1.24,-7.07,흑전,흑전
A038950,파인디지털,12,2019,Annual,11.65,0.86,-3.86,적전,적전
A038950,파인디지털,12,2020,Annual,8.80,4.21,0.68,흑전,흑전
A038950,파인디지털,12,2021,Annual,-4.00,2.02,11.48,-28.06,-62.94
A038950,파인디지털,12,2022,Annual,-9.20,-2.67,-2.88,적전,적전
A127710,아시아경제,12,2011,Annual,8.04,당기잠식,-4.59,-99.67,적전
A127710,아시아경제,12,2012,Annual,6.40,잠식지속,-1.73,"33,915.83",적지
A127710,아시아경제,12,2013,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A127710,아시아경제,12,2014,Annual,48.64,22.69,11.45,215.01,191.53
A127710,아시아경제,12,2015,Annual,-20.60,61.02,-16.38,13.45,-15.86
A127710,아시아경제,12,2016,Annual,-2.77,33.25,15.64,-8.31,14.56
A127710,아시아경제,12,2017,Annual,-36.24,29.28,-5.25,-45.14,45.91
A127710,아시아경제,12,2018,Annual,6.83,-2.95,-3.37,12.65,196.05
A127710,아시아경제,12,2019,Annual,-0.08,-2.73,-17.51,-43.04,-86.17
A127710,아시아경제,12,2020,Annual,87.23,24.53,27.70,65.99,5.85
A127710,아시아경제,12,2021,Annual,-40.37,23.93,22.69,-20.86,486.88
A127710,아시아경제,12,2022,Annual,98.97,20.02,657.70,적전,-31.14
A119500,포메탈,12,2011,Annual,21.37,15.00,86.45,24.07,34.83
A119500,포메탈,12,2012,Annual,-23.42,13.66,51.40,-89.16,-12.79
A119500,포메탈,12,2013,Annual,1.09,1.41,2.21,2.10,-69.25
A119500,포메탈,12,2014,Annual,-1.81,0.23,-0.30,22.41,-68.32
A119500,포메탈,12,2015,Annual,-12.57,2.12,-0.62,-27.53,96.35
A119500,포메탈,12,2016,Annual,1.95,4.48,4.16,325.00,117.15
A119500,포메탈,12,2017,Annual,17.90,3.82,10.26,32.25,30.40
A119500,포메탈,12,2018,Annual,2.64,3.86,8.76,-31.36,-14.78
A119500,포메탈,12,2019,Annual,-7.01,3.12,0.67,0.05,5.30
A119500,포메탈,12,2020,Annual,1.28,2.30,-1.70,-10.41,-19.72
A119500,포메탈,12,2021,Annual,18.92,2.77,-2.86,9.63,13.82
A119500,포메탈,12,2022,Annual,12.10,2.58,-3.50,-4.31,-14.19
A054300,팬스타엔터프라이즈,12,2011,Annual,-5.31,37.05,-24.43,적지,적지
A054300,팬스타엔터프라이즈,12,2012,Annual,1.19,25.76,-11.83,흑전,적지
A054300,팬스타엔터프라이즈,12,2013,Annual,-25.37,-11.46,-26.51,적전,적지
A054300,팬스타엔터프라이즈,12,2014,Annual,-1.93,5.44,24.46,흑전,적지
A054300,팬스타엔터프라이즈,12,2015,Annual,-1.66,312.78,-0.26,적전,적지
A054300,팬스타엔터프라이즈,12,2016,Annual,16.04,-12.23,258.14,적지,적지
A054300,팬스타엔터프라이즈,12,2017,Annual,19.37,39.53,62.10,흑전,흑전
A054300,팬스타엔터프라이즈,12,2018,Annual,-15.39,9.14,-3.57,-73.22,적전
A054300,팬스타엔터프라이즈,12,2019,Annual,31.11,32.20,75.46,117.92,흑전
A054300,팬스타엔터프라이즈,12,2020,Annual,-13.85,-11.44,21.18,적전,적전
A054300,팬스타엔터프라이즈,12,2021,Annual,66.45,27.18,19.37,흑전,흑전
A054300,팬스타엔터프라이즈,12,2022,Annual,25.62,2.68,-9.31,85.45,-76.10
A221840,하이즈항공,12,2011,Annual,-17.61,6.97,36.89,-27.24,-38.80
A221840,하이즈항공,12,2012,Annual,95.44,14.05,40.92,82.19,64.83
A221840,하이즈항공,12,2013,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A221840,하이즈항공,12,2014,Annual,4.56,60.95,25.60,121.97,45.09
A221840,하이즈항공,12,2015,Annual,-1.68,718.93,44.47,-9.00,10.50
A221840,하이즈항공,12,2016,Annual,6.82,-8.14,45.42,적전,적전
A221840,하이즈항공,12,2017,Annual,35.97,-2.12,1.25,흑전,흑전
A221840,하이즈항공,12,2018,Annual,15.70,1.19,0.21,-38.60,-10.17
A221840,하이즈항공,12,2019,Annual,42.53,3.60,-1.89,213.70,479.08
A221840,하이즈항공,12,2020,Annual,-31.18,-1.70,-2.82,적전,적전
A221840,하이즈항공,12,2021,Annual,23.40,-17.87,-8.20,적지,적지
A221840,하이즈항공,12,2022,Annual,-6.08,-3.55,-0.46,적지,적지
A053950,경남제약,12,2011,Annual,-15.31,-24.92,4.14,60.29,적지
A053950,경남제약,12,2012,Annual,-9.25,32.09,5.08,126.44,흑전
A053950,경남제약,12,2013,Annual,-18.72,-53.67,-42.13,-88.67,적전
A053950,경남제약,12,2014,Annual,9.94,4.71,-3.08,594.67,흑전
A053950,경남제약,12,2015,Annual,8.53,42.28,-1.76,87.30,263.15
